,text,environmental,action
945,"in any event, collectively, these rules and agreements may affect the long-term price and supply of electricity and natural gas and demand for products that contribute to energy efficiency and renewable energy.",environmental,none
946,"these various regulations and agreements may result in increased costs to purchased energy, additional capital costs for installation or modification of ghg emitting equipment, and additional costs associated directly with ghg emissions, which are primarily related to energy use.",environmental,none
948,"in addition, some scientists have concluded that increasing concentrations of ghgs in the earth’s atmosphere may produce climate changes, such as increased frequency and severity of storms, droughts, floods and other climatic events.",environmental,none
953,"furthermore, we may be liable for the costs of investigating and cleaning up environmental contamination on or from our properties or at off‑site locations where we disposed of or arranged for the disposal or treatment of hazardous materials or from disposal activities that pre‑dated our purchase of our businesses.",environmental,none
956,"  we face risks arising from various legal actions, including matters relating to antitrust, product liability, intellectual property and environmental claims.",environmental,none
1035,"we produce mtbe, an oxygenate that is blended with gasoline to reduce vehicle air emissions and to enhance the octane rating of gasoline.",environmental,action
1036,"because of the allegations that mtbe has contaminated some water supplies, its use has become controversial in the u.",environmental,none
1046,"in 2017, china announced that it would implement a mandate to use gasoline containing 10% ethanol by 2020.",environmental,action
1047,we expect mtbe prices in china to continue facing downward pressure as a result of downstream refiners and blenders reduce operations in line with strong government initiative to improve environment in the country.,environmental,action
1081,"our principal executive offices are located at 10003 woodloch forest drive, the woodlands, texas 77380.",environmental,none
1110,"  texas emissions penalties on august 17, 2017, we were informed by the texas commission on environmental quality that we would be assessed a penalty of $104,128 in connection with eight alleged unauthorized air emission events dating back to november 2015.",environmental,none
1195,"gerrard, age 59, is senior vice president, environmental, health & safety and manufacturing excellence.",environmental,none
1198,he also serves as our corporate sustainability 40   table of contents officer.,environmental,none
1988,"2 april 2, 2015 10.",environmental,none
2040, 2 to the u.,environmental,none
2048,"2 april 20, 2011 10.",environmental,none
2066,"2 may 2, 2013 10.",environmental,none
2084,"2 april 2, 2015 10.",environmental,none
2090,"2 may 31, 2016 10.",environmental,none
2316,  environmental expenditures environmental related restoration and remediation costs are recorded as liabilities when site restoration and environmental remediation and clean‑up obligations are either known or considered probable and the related costs can be reasonably estimated.,environmental,none
2319,"environmental, health and safety matters.",environmental,none
2597,"pursuant to the tsa, we will, for a limited time following the separation, provide venator with certain services and functions that the parties have historically shared, including administrative, payroll, human resources, data processing, environmental, health and safety, financial audit support, financial transaction support, marketing support, information technology systems and various other corporate and support services.",environmental,none
3270,"other proceedings   we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
3273,"  environmental, health and safety matters ehs capital expenditures we may incur future costs for capital improvements and general compliance under ehs laws, including costs to acquire, maintain and repair pollution control equipment.",environmental,none
3276,"environmental reserves we have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
3279,the environmental liabilities do not include amounts recorded as asset retirement obligations.,environmental,none
3280,"we had accrued $7 million and $21 million for environmental liabilities as of december 31, 2018 and 2017, respectively.",environmental,none
3283,"we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
3284,"environmental matters under the comprehensive environmental response, compensation, and liability act and similar state laws, a current or former owner or operator of real property in the u.",environmental,none
3286,"may be liable for remediation costs regardless of whether the release or disposal of hazardous substances was in compliance with law at the time it occurred, and a current owner or operator may be liable regardless of whether it owned or operated the facility at the time of the release.",environmental,none
3294,under the resource conservation and recovery act in the u.,environmental,none
3296,"and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
3297,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
3298,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
3304,forest service notified us that we are a cercla potentially responsible party for contamination originating from the site.,environmental,none
3359,2 %   56.,environmental,none
3538,"19   table of contents we own a portfolio of textile chemical brands such as phobotex®, which is used in the sportswear sector and for outdoor textiles for products that provide non‑fluorinated durable water repellency, uvitex®, which is used for products that provide lasting white in the apparel sector to t‑shirts and formal shirts as well as in in the home textile sector for towels and bed sheeting, and pyrovatex®, which is used for products that provide non‑halogenated flame‑retardancy to functional text",environmental,none
3539,"we own a portfolio of dye brands such as avitera®, for dyes used in t‑shirts, formal shirts and towels for achieving sustainability, novacron®, for dyes used widely across casual wear and home textiles, lanasol®, for dyes used in wool formal suits, terasil®, for dyes used in sportswear, outerwear, home textiles and furnishings, eriofast®, for dyes used in high‑end intimate apparel and lingerie, teratop®, for dyes used across the automotive industry and novasol®, for dyes used across military, protective wea",environmental,none
3653, gas and wind power generation; construction and civil engineering; industrial coatings; electrical power transmission; consumer electronics and diy adhesives.,environmental,none
3664,"e to unanticipated liabilities, including unexpected environmental exposures, product liability or illegal activities conducted by an acquired company or a joint venture partner.",environmental,none
