,text,environmental,action
671,the eu parliament has used a process to formalize “backloading”—the withholding of ghg allowances during the trading period from 2014 to 2016 with additional allowances auctioned during 2019 to 2020—to prop up carbon prices.,environmental,action
675,"in addition, the eu has announced the binding target to reduce domestic ghg emissions by at least 40% below the 1990 level by 2030.",environmental,action
676,"the eu has set a binding target of increasing the share of renewable energy to at least 27% of the eu’s energy consumption by 2030, and additional proposals have been made to increase the target to 35%.",environmental,action
677,"in addition, at the 2015 united nations framework convention on climate change in paris, the u.",environmental,none
679,"and nearly 200 other nations entered into an international climate agreement, which entered into effect in november 2016 .",environmental,action
680,"although the agreement does not create any binding obligations for nations to limit their ghg emissions, it does include pledges to voluntarily limit or reduce future emissions.",environmental,action
685,federal climate change legislation in the u.,environmental,none
688,"as a result, domestic efforts to curb ghg emissions will continue to be led by the u.",environmental,none
690,environmental protection agency’s ghg regulations and similar programs of certain states.,environmental,none
691,"to the extent that our domestic operations are subject to the epa’s ghg regulations, we may face increased capital and operating costs associated with new or expanded facilities.",environmental,none
692,significant expansions of our existing facilities or construction of new facilities may be subject to the clean air act’s requirements for pollutants regulated under the prevention of significant deterioration and title v programs.,environmental,none
693,"some of our facilities are also subject to the epa’s mandatory reporting of greenhouse gases rule, and any further regulation may increase our operational costs.",environmental,none
694,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to u.",environmental,action
697,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
698,"potential consequences of such restrictions include capital requirements to modify assets to meet ghg emission restrictions and/or increases in energy costs above the level of general inflation, as well as direct compliance costs.",environmental,none
700,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghgs in the earth’s atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, and floods and other climatic events.",environmental,none
733,"in addition, we rely on a number of vendors, suppliers, and in some cases sole‑source suppliers, service providers, toll manufacturers and collaborations with other industry participants to provide us with chemicals, feedstocks and other raw materials, along with energy sources and, in certain cases, facilities that we need to operate our business.",environmental,none
738,"while we maintain business recovery plans that are intended to allow us to recover from natural disasters or other events that could disrupt our business, we cannot provide assurances that our plans would fully protect us from the effects of all such disasters or from events that might increase in frequency or intensity due to climate change.",environmental,none
739,"in addition, insurance may not adequately compensate us for any losses incurred as a result of natural or other disasters.",environmental,none
740,"in areas prone to frequent natural or other disasters, insurance may become increasingly expensive or not available at all.",environmental,none
741,"furthermore, some potential climate‑driven losses, particularly inundation due to sea‑level rise, may pose long‑term risks to our physical facilities such that operations cannot be restored in their current locations.",environmental,none
882,"these hazards include: chemical spills, pipeline leaks and ruptures, storage tank leaks, discharges or releases of toxic or hazardous substances or gases and other hazards incident to the manufacturing, processing, handling, transportation and storage of dangerous chemicals.",environmental,none
883,"we are also potentially subject to other hazards, including natural disasters and severe weather; explosions and fires; transportation problems, including interruptions, spills and leaks; mechanical failures; unscheduled downtimes; labor difficulties; remediation complications; and other risks.",environmental,none
885,"many potential hazards can cause bodily injury and loss of life, severe damage to or destruction of property and equipment and environmental damage, and may result in suspension of operations and the imposition of civil or criminal penalties and liabilities.",environmental,none
887,"we maintain property, business interruption, products liability and casualty insurance policies which we believe are in accordance with customary industry practices, as well as insurance policies covering other types of risks, including pollution legal liability insurance, but we are not fully insured against all potential hazards and risks incident to our business.",environmental,none
896,"we are subject to extensive federal, state, local and foreign laws, regulations, rules and ordinances relating to pollution, protection of the environment and human health and safety, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
913,"the epa has proposed to delay the rule’s effect until february 2019; however, epa’s proposed delay has been challenged in the courts by environmental groups.",environmental,action
918,"epa issued several final rules in 2017 under the revised tsca related to existing chemicals, including the following: a rule to establish epa’s process and criteria for identifying chemicals for risk evaluation; a rule to establish epa’s process for evaluating high priority chemicals and their uses to determine whether or not they present an unreasonable risk to health or the environment; and a rule to require industry reporting of chemicals manufactured or processed in the u.",environmental,action
925,"furthermore, governmental, regulatory and societal demands for increasing levels of product safety and environmental protection could result in increased pressure for more stringent regulatory control with respect to the chemical industry.",environmental,none
928,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities, which could reduce our profitability.",environmental,none
933,"furthermore, we may be liable for the costs of investigating and cleaning up environmental contamination on or from our properties or at off‑site locations where we disposed of or arranged for the disposal or treatment of hazardous materials, or from disposal activities that pre‑dated our purchase of our businesses.",environmental,none
935,32   table of contents regulatory requirements to reduce ghg emissions could have an adverse effect on our results of operations.,environmental,none
936,"our operations are increasingly subject to regulations that seek to reduce emissions of ghgs, such as carbon dioxide and methane, which may be contributing to changes in the earth’s climate.",environmental,none
937,"there are existing efforts to address ghg emissions at the international, national, and regional levels.",environmental,action
938,"for example, the 2015 paris climate summit agreement, which entered into force in november 2016, resulted in voluntary commitments by numerous countries to reduce their ghg emissions.",environmental,action
942,the eu also regulates ghgs under the eu ets and china has established its own country-wide ghg cap and trade program.,environmental,action
943,"domestically, the epa issued its final clean power plan rules in 2015 that establish carbon pollution standards for power plants, called co2 emission performance rates.",environmental,action
944,this rule has been challenged in court and the epa has separately announced that it intends to repeal and potentially replace the clean power plan.,environmental,action
945,"in any event, collectively, these rules and agreements may affect the long term price and supply of electricity and natural gas and demand for products that contribute to energy efficiency and renewable energy.",environmental,none
946,"these various regulations and agreements are likely to result in increased costs to purchased energy, additional capital costs for installation or modification of ghg emitting equipment, and additional costs associated directly with ghg emissions, which are primarily related to energy use.",environmental,none
948,"in addition, some scientists have concluded that increasing concentrations of ghgs in the earth’s atmosphere may produce climate changes, such as increased frequency and severity of storms, droughts, floods and other climatic events.",environmental,none
953,"furthermore, we may be liable for the costs of investigating and cleaning up environmental contamination on or from our properties or at off‑site locations where we disposed of or arranged for the disposal or treatment of hazardous materials or from disposal activities that pre‑dated our purchase of our businesses.",environmental,none
956,"we face risks arising from various legal actions, including matters relating to antitrust, product liability, intellectual property and environmental claims.",environmental,none
995,"we produce mtbe, an oxygenate that is blended with gasoline to reduce vehicle air emissions and to enhance the octane rating of gasoline.",environmental,action
996,"because of the allegations that mtbe has contaminated some water supplies, its use has become controversial in the u.",environmental,none
1006,"in 2017, china announced that it would implement a mandate to use gasoline containing 10% ethanol by 2020.",environmental,action
1054,"our principal executive offices are located at 10003 woodloch forest drive, the woodlands, texas 77380.",environmental,none
1078,"texas emissions penalties on august 17, 2017, we were informed by the tceq that we would be assessed a penalty of $104,128 in connection with eight alleged unauthorized air emission events dating back to november 2015.",environmental,none
1175,"gerrard, age 58, is senior vice president, environmental, health & safety and manufacturing excellence.",environmental,none
1178,he also serves as our corporate sustainability officer.,environmental,none
1751,"environmental, health and safety matters as noted above in “part i.",environmental,none
1753,"business—environmental, health and safety matters” and “part i.",environmental,none
1755,"risk factors,” we are subject to extensive environmental regulations, which may impose significant additional costs on our operations in the future.",environmental,none
1757,"for a discussion of environmental, health and safety matters, see “note 19.",environmental,none
1758,"environmental, health and safety matters” to our consolidated financial statements.",environmental,none
1825,"estimates of environmental reserves require evaluating government regulation, available technology, site‑specific information and remediation alternatives.",environmental,none
1827,the extent of environmental impacts may not be fully known and the processes and costs of remediation may change as new information is obtained or technology for remediation is improved.,environmental,none
1828,"our process for estimating the expected cost for remediation considers the information available, technology that can be utilized and estimates of the extent of environmental damage.",environmental,none
1831,"environmental, health and safety matters” to our consolidated financial statements.",environmental,none
1842,"estimates for plant closing costs include the write‑off of the carrying value of the plant, any necessary environmental and/or regulatory costs, contract termination and demolition costs.",environmental,none
2031,"2 april 2, 2015 4.",environmental,none
2107, 2 to the u.,environmental,none
2115,"2 april 20, 2011 10.",environmental,none
2141,"2 may 2, 2013 10.",environmental,none
2161,"2 august 15, 2014 10.",environmental,none
2185,"2 april 2, 2015 10.",environmental,none
2199,"2 may 31, 2016 10.",environmental,none
2411,2.,environmental,none
2438,environmental expenditures environmental related restoration and remediation costs are recorded as liabilities when site restoration and environmental remediation and clean‑up obligations are either known or considered probable and the related costs can be reasonably estimated.,environmental,none
2441,"environmental, health and safety matters.",environmental,none
2668,"pursuant to the tsa, we will, for a limited time following the separation, provide venator with certain services and functions that the parties have historically shared, including administrative, payroll, human resources, data processing, environmental, health and safety, financial audit support, financial transaction support, marketing support, information technology systems and various other corporate and support services.",environmental,none
3432,"other proceedings we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
3435,"  environmental, health and safety matters ehs capital expenditures we may incur future costs for capital improvements and general compliance under ehs laws, including costs to acquire, maintain and repair pollution control equipment.",environmental,none
3438,"environmental reserves we have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
3441,the environmental liabilities do not include amounts recorded as asset retirement obligations.,environmental,none
3442,"we had accrued $21 million and $22 million for environmental liabilities as of december 31, 2017 and 2016, respectively.",environmental,none
3445,"we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
3446,"f-64   table of contents huntsman corporation and subsidiarieshuntsman international llc and subsidiariesnotes to consolidated financial statements environmental matters under the comprehensive environmental response, compensation, and liability act and similar state laws, a current or former owner or operator of real property in the u.",environmental,none
3448,"may be liable for remediation costs regardless of whether the release or disposal of hazardous substances was in compliance with law at the time it occurred, and a current owner or operator may be liable regardless of whether it owned or operated the facility at the time of the release.",environmental,none
3456,under the resource conservation and recovery act in the u.,environmental,none
3458,"and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
3459,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
3460,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
3463,"west footscray remediation by letter dated march 7, 2006, our former base chemicals and polymers facility in west footscray, australia was issued a cleanup notice by the environmental protection authority victoria due to concerns about soil and groundwater contamination emanating from the site.",environmental,none
3465,"as of december 31, 2017, we had an accrued liability of approximately $14 million related to estimated environmental remediation costs at this site.",environmental,none
3470,forest service notified us that we are a cercla potentially responsible party for contamination originating from the site.,environmental,none
3678,"we own a portfolio of dye brands such as avitera®, for dyes used in t‑shirts, formal shirts and towels for achieving sustainability, novacron®, for dyes used widely across casual wear and home textiles, lanasol®, for dyes used in wool formal suits, terasil®, for dyes used in sportswear, outerwear, home textiles and furnishings, eriofast®, for dyes used in high‑end intimate apparel and lingerie, teratop®, for dyes used across the automotive industry and novasol®, for dyes used across military, protective wea",environmental,none
3735,"  other noncurrent liabilities other noncurrent liabilities consisted of the following : huntsman corporation                   december 31,         2017      2016 pension liabilities   $ 715   $ 743 other postretirement benefits     73     85 environmental accruals     15     15 restructuring and plant closing reserves     38     40 employee benefit accrual     34     27 asset retirement obligations     9     8 other     202     139 total   $ 1,086   $ 1,057   huntsman international                   decem",environmental,none
3797,"e to unanticipated liabilities, including unexpected environmental exposures, product liability or illegal activities conducted by an acquired company or a joint venture partner.",environmental,none
3805,"bitda margins in our upstream intermediates businesses · planned port neches maintenance with estimated $15 million ebitda impact in second quarter of 2018 advanced materials: · expected solid growth in 2018 · growth in specialty volumes · pricing initiatives implemented to help offset higher raw material costs · wind market remains challenging textile effects: · sustainable solutions driving two times gdp volume growth · solid ebitda growth in 2018 in 2018, we expect to spend approximately $325 million on ",environmental,none
3819,"     estimated increase on december 31, 2017 pension and postretirement liabilities and accumulated other comprehensive loss   contingent loss accruals environmental remediation costs for our facilities are accrued when it is probable that a liability has been incurred and the amount can be reasonably estimated.",environmental,none
3850,"ber 31,      2017   2016 pension liabilities      $ 715      $ 743 other postretirement benefits     73     85 environmental accruals     15     15 restructuring and plant closing reserves     38     40 employee benefit accrual     34     27 asset retirement obligations     9     8 other     188     133 total   $ 1,072   $ 1,051   f-35   table of contents huntsman corporation and subsidiarieshuntsman international llc and subsidiariesnotes to consolidated financial statements 13.",environmental,none
