,text,environmental,action
1010,"globally, our operations are increasingly subject to regulations that seek to reduce emissions of greenhouse gases, or ghgs, such as carbon dioxide and methane, which may be contributing to changes in the earth's climate.",environmental,none
1011,"at the durban negotiations of the conference of the parties to the kyoto protocol in 2012, a limited group of nations, including the european union, agreed to a second commitment period for the kyoto protocol, an international treaty that provides for reductions in ghg emissions.",environmental,action
1012,"more significantly, the european union ghg emissions trading system, established pursuant to the kyoto protocol to reduce ghg emissions in the european union, continues in its third phase.",environmental,action
1013,the european union parliament continues with a process to formalize backloading—the withholding of ghg allowances to prop up carbon prices.,environmental,action
1014,"in addition, the european union has recently announced its intention to cut ghg emissions to 40% below 1990 levels by 2040 and impose a 27% renewable energy requirement at the european union level.",environmental,action
1019,federal climate change legislation in the united states appears unlikely in the near-term.,environmental,none
1020,"as a result, domestic efforts to curb ghg emissions will continue to be led by the epa's ghg regulations and the efforts of states.",environmental,action
1022,expansions of our existing facilities or construction of new facilities may be subject to the caa's prevention of significant deterioration requirements under the epa's ghg tailoring rule.,environmental,none
1023,"our facilities are also subject to the epa's mandatory reporting of greenhouse gases rule, and the collection and reporting of ghg data may increase our operational costs.",environmental,none
1024,"under a consent decree with states and environmental groups, the epa is due to propose new source performance standards for ghg emissions from refineries.",environmental,none
1027,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to kyoto protocol obligations and/or european union emissions trading scheme requirements.",environmental,action
1028,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
1029,"potential consequences of such restrictions include capital costs to modify operations as necessary to meet ghg emission limits and/or additional in energy costs, as well as direct compliance costs.",environmental,none
1031,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghgs in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, floods and other climatic events.",environmental,none
1034,"we have unfunded obligations under our domestic and foreign pension and postretirement benefit plans and will assume additional unfunded pension obligations as part of our announced acquisition of the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
1114,district court for the district of maryland alleging that we and our co-defendants and other asserted co-conspirators conspired to fix prices of titanium dioxide sold in the u.,environmental,none
1120,"customers who purchased titanium dioxide directly from defendants since february 1, 2003.",environmental,none
1129,district court for the northern district of california by purchasers of products made from titanium dioxide making essentially the same allegations as the direct purchasers.,environmental,none
1151,"specifically, the epa alleged violations at our port neches, texas facility from 2007-2012 for flare operations not consistent with good pollution control practice and not in compliance with certain flare-related regulations.",environmental,none
1156,"other proceedings we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
1288,"gerrard, age 54, is senior vice president, environmental, health & safety and manufacturing excellence.",environmental,none
1291,he also serves as our corporate sustainability officer.,environmental,none
1463,"we are a leading global producer in many of our key product lines, including mdi, amines, surfactants, epoxy-based polymer formulations, textile chemicals, dyes, maleic anhydride and titanium dioxide.",environmental,none
1484,"56 table of contents historically, demand for titanium dioxide pigments has grown at rates approximately equal to global gdp growth.",environmental,none
1486,"the industry experiences some seasonality in its sales because sales of paints, the largest end use for titanium dioxide, generally peak during the spring and summer months in the northern hemisphere.",environmental,none
1488,"on september 17, 2013, we entered into a definitive agreement to acquire the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
1503,"we expect to spend approximately $500 million in 2014 on capital expenditures, net of reimbursements, for growth initiatives and maintenance, excluding any amounts associated with the planned acquisition of the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
1504,"we expect our full year 2014 adjusted effective tax rate to be approximately 35%, excluding the impact of the acquisition of the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
1708,"sales volumes increased across most regions, primarily due to stronger global demand in our base resins business, while sales volumes in the asia-pacific region decreased due to lower demand in the wind energy, electrical engineering and electronics markets.",environmental,none
1794,"25%     2016   we have commitments with certain financial institutions to provide for a $200 million revolving increase to an aggregate revolving facility committed amount of $600 million upon completion of the acquisition of the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
1806,"we intend to use the net proceeds of the new term loan, when funded, to pay the cash consideration related to huntsman international's acquisition of the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
1930,"•during 2014, we expect to spend approximately $500 million on capital expenditures, net of reimbursements, excluding any amounts associated with the planned acquisition of the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
1931,"our future expenditures include certain environmental, health and safety maintenance and upgrades; periodic maintenance and repairs applicable to major units of manufacturing facilities; expansions of our existing facilities or construction of new facilities; certain cost reduction projects; and certain information technology expenditures.",environmental,none
1937,"•on september 17, 2013, we entered into a definitive to acquire the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
1984,"environmental, health and safety matters for a discussion of environmental, health and safety matters, see note 19.",environmental,none
1985,"environmental, health and safety matters to our consolidated financial statements.",environmental,none
1993,summarized below are our critical accounting policies: contingent loss accruals environmental remediation costs for our facilities are accrued when it is probable that a liability has been incurred and the amount can be reasonably estimated.,environmental,none
1994,"estimates of environmental reserves require evaluating government regulation, available technology, site-specific information and remediation alternatives.",environmental,none
1996,the extent of environmental impacts may not be fully known and the processes and costs of remediation may change as new information is obtained or technology for remediation is improved.,environmental,none
1997,"our process for estimating the expected cost for remediation considers the information available, technology that can be utilized and estimates of the extent of environmental damage.",environmental,none
2000,"environmental, health and safety matters to our consolidated financial statements.",environmental,none
2089,"estimates for plant closing costs include the write-off of the carrying value of the plant, any necessary environmental and/or regulatory costs, contract termination and demolition costs.",environmental,none
2364, 2 to the u.,environmental,none
2532,"we are a leading global producer in many of our key product lines, including mdi, amines, surfactants, maleic anhydride, epoxy-based polymer formulations, textile chemicals, dyes and titanium dioxide.",environmental,none
2573,environmental expenditures environmental related restoration and remediation costs are recorded as liabilities when site restoration and environmental remediation and clean-up obligations are either known or considered probable and the related costs can be reasonably estimated.,environmental,none
2576,"environmental, health and safety matters.",environmental,none
2708,"business combinations and dispositions performance additives and titanium dioxide acquisition on september 17, 2013, we entered into a definitive agreement to acquire the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,action
2853,"25%     2016   we have commitments with certain financial institutions to provide for a $200 million revolving increase to an aggregate revolving facility committed amount of $600 million upon completion of the acquisition of the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
3569,district court for the district of maryland alleging that we and our co-defendants and other asserted co-conspirators conspired to fix prices of titanium dioxide sold in the u.,environmental,none
3575,"customers who purchased titanium dioxide directly from the direct purchasers since february 1, 2003.",environmental,none
3605,"other proceedings we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
3608,"environmental, health and safety matters general we are subject to extensive federal, state, local and international laws, regulations, rules and ordinances relating to safety, pollution, protection of the environment, product management and distribution, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
3609,"in the ordinary course of business, we are subject to frequent environmental inspections and monitoring and occasional investigations by governmental enforcement authorities.",environmental,none
3611,"actual or alleged violations of safety laws, environmental laws or permit requirements could result in restrictions or prohibitions on plant operations or product distribution, substantial civil or criminal sanctions, as well as, under some environmental laws, the assessment of strict liability and/or joint and several liability.",environmental,none
3612,"moreover, changes in environmental regulations could inhibit or interrupt our operations, or require us to modify our facilities or operations.",environmental,none
3613,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities.",environmental,none
3614,"environmental, health and safety systems we are committed to achieving and maintaining compliance with all applicable ehs legal requirements, and we have developed policies and management systems that are intended to identify the multitude of ehs legal requirements applicable to our operations, enhance compliance with applicable legal requirements, improve the safety of our employees, contractors, community neighbors and customers and minimize the production and emission of wastes and other pollutants.",environmental,action
3616,"ehs capital expenditures we may incur future costs for capital improvements and general compliance under ehs laws, including costs to acquire, maintain and repair pollution control equipment.",environmental,none
3619,"remediation liabilities we have incurred, and we may in the future incur, liability to investigate and clean up waste or contamination at our current or former facilities or facilities operated by third parties at which we may have disposed of waste or other materials.",environmental,none
3620,"similarly, we may incur costs for the cleanup of waste that was disposed of prior to the purchase of our businesses.",environmental,none
3621,"under some circumstances, the scope of our liability may extend to damages to natural resources.",environmental,none
3623,"environmental, health and safety matters under cercla and similar state laws, a current or former owner or operator of real property in the u.",environmental,none
3625,"may be liable for remediation costs regardless of whether the release or disposal of hazardous substances was in compliance with law at the time it occurred, and a current owner or operator may be liable regardless of whether it owned or operated the facility at the time of the release.",environmental,none
3636,forest service notified us that we are a cercla prp for contamination originating from the site.,environmental,none
3641,"and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
3642,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
3643,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
3646,"by letter dated march 7, 2006, our former base chemicals and polymers facility in west footscray, australia was issued a clean-up notice by the epa victoria due to concerns about soil and groundwater contamination emanating from the site.",environmental,none
3649,"as of december 31, 2013, we had an accrued liability of approximately $24 million related to estimated environmental remediation costs at this site.",environmental,none
3655,"environmental, health and safety matters by the prior owner or that our existing indemnities will be sufficient to cover our liabilities for such matters.",environmental,none
3659,"environmental reserves we have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
3662,the environmental liabilities do not include amounts recorded as asset retirement obligations.,environmental,none
3663,"we had accrued $27 million and $34 million for environmental liabilities as of december 31, 2013 and 2012, respectively.",environmental,none
3666,"we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
3671,"where warranted, evaluation of substitute chemicals will be an important element of our ongoing manufacturing sustainability efforts.",environmental,none
3674,"environmental, health and safety matters although the total long-term cost for reach compliance is unknown at this time, we spent approximately $4 million, $8 million and $5 million in 2013, 2012 and 2011, respectively, to meet the initial reach requirements.",environmental,none
3676,"greenhouse gas regulation globally, our operations are increasingly subject to regulations that seek to reduce emissions of ghgs, such as carbon dioxide and methane, which may be contributing to changes in the earth's climate.",environmental,none
3677,"at the durban negotiations of the conference of the parties to the kyoto protocol in 2012, a limited group of nations, including the european union, agreed to a second commitment period for the kyoto protocol, an international treaty that provides for reductions in ghg emissions.",environmental,action
3678,"more significantly, the european union ghg emissions trading system, established pursuant to the kyoto protocol to reduce ghg emissions in the european union, continues in its third phase.",environmental,action
3679,the european union parliament continues with a process to formalized backloading—the withholding of ghg allowances to prop up carbon prices.,environmental,action
3680,"in addition, the european union has recently announced its intentions to cut ghg emissions to 40% below 1990 levels by 2040 and impose a 27% renewable energy requirement at the european union level.",environmental,action
3684,"in june 2013, china implemented its first pilot carbon emissions exchange in shenzhen, china.",environmental,action
3685,"pilot carbon emissions schemes have also begun in beijing, shanghai, guangdong, and tianjin.",environmental,action
3688,federal climate change legislation in the u.,environmental,none
3691,"as a result, domestic efforts to curb ghg emissions will continue to be led by the epa's ghg regulations and the efforts of states.",environmental,action
3693,significant expansions of our existing facilities or construction of new facilities may be subject to the caa prevention of significant deterioration requirements under the epa's ghg tailoring rule.,environmental,none
3694,"some of our facilities are also subject to the epa's mandatory reporting of greenhouse gases rule, and any further regulation may increase our operational costs.",environmental,none
3695,"under a consent decree with states and environmental groups, the epa is due to propose new source performance standards for ghg emissions from refineries.",environmental,none
3698,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to kyoto protocol obligations and/or european union emissions trading scheme requirements.",environmental,action
3699,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
3701,"environmental, health and safety matters include capital requirements to modify assets to meet ghg emission restrictions and/or increases in energy costs above the level of general inflation, as well as direct compliance costs.",environmental,none
3703,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghgs in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, and floods and other climatic events.",environmental,none
3707,"specifically, the epa alleged violations at our port neches, texas facility from 2007-2012 for flare operations not consistent with good pollution control practice and not in compliance with certain flare-related regulations.",environmental,none
3980, 2 to the u.,environmental,none
4052,"environmental, health and safety systems we are committed to achieving and maintaining compliance with all applicable environmental, health and safety legal requirements, and we have developed policies and management systems that are intended to identify the multitude of ehs legal requirements applicable to our operations, enhance compliance with applicable legal requirements, improve the safety of our employees, contractors, community neighbors and customers and minimize the production and emission of wast",environmental,action
4061,"    pigments   titanium dioxide manufacturing facility calais, france   pigments   titanium dioxide manufacturing facility huelva, spain   pigments   titanium dioxide manufacturing facility scarlino, italy   pigments   titanium dioxide manufacturing facility teluk kalung, malaysia   pigments   titanium dioxide manufacturing facility umbogintwini, south africa   pigments   titanium dioxide manufacturing facility lake charles, louisiana   pigments   titanium dioxide manufacturing facility leased land and/or b",environmental,none
4111,"other noncurrent liabilities other noncurrent liabilities consisted of the following : huntsman corporation     december 31,       2013   2012   pension liabilities   $ 546   $ 830   other postretirement benefits     101     131   environmental accruals     22     24   restructuring and plant closing costs     58     12   asset retirement obligations     28     28   employee benefit accrual     38     34   legal reserve     11     11   other     144     91               ​ ​ ​ ​ ​ ​ ​ ​ total   $ 948   $ 1,1",environmental,none
4112,"other noncurrent liabilities huntsman international     december 31,       2013   2012   pension liabilities   $ 546   $ 830   other postretirement benefits     101     131   environmental accruals     22     24   restructuring and plant closing costs     58     12   asset retirement obligations     28     28   employee benefit accrual     38     34   legal reserve     11     11   other     134     87               ​ ​ ​ ​ ​ ​ ​ ​ total   $ 938   $ 1,157               ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​        ",environmental,none
4179,es and other pollutants.,environmental,none
4181," to unanticipated liabilities, including for unexpected environmental exposures, product liability or illegal activities conducted by an acquired company or a joint venture partner.",environmental,none
4190,"loride ores •improving sales volumes and selling prices •agreement for strategic acquisition of the performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
4273,ts   titanium dioxide f-93 table of contents huntsman corporation and subsidiaries huntsman international llc and subsidiaries notes to consolidated financial statements 24.,environmental,none
