,text,environmental,action
663,"actual or alleged violations of safety laws, environmental laws or permit requirements could result in restrictions or prohibitions on plant operations or product distribution, substantial civil or criminal sanctions, as well as, under some environmental laws, the assessment of strict liability and/or joint and several liability.",environmental,none
664,"moreover, changes in environmental regulations could inhibit or interrupt our operations, or require us to modify our facilities or operations.",environmental,none
665,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities.",environmental,none
667,"ehs capital expenditures we may incur future costs for capital improvements and general compliance under ehs laws, including costs to acquire, maintain and repair pollution control equipment.",environmental,none
670,"28 table of contents remediation liabilities we have incurred, and we may in the future incur, liability to investigate and clean up waste or contamination at our current or former facilities or facilities operated by third parties at which we may have disposed of waste or other materials.",environmental,none
671,"similarly, we may incur costs for the cleanup of waste that was disposed of prior to the purchase of our businesses.",environmental,none
672,"under some circumstances, the scope of our liability may extend to damages to natural resources.",environmental,none
673,"under the comprehensive environmental response, compensation, and liability act and similar state laws, a current or former owner or operator of real property may be liable for remediation costs regardless of whether the release or disposal of hazardous substances was in compliance with law at the time it occurred, and a current owner or operator may be liable regardless of whether it owned or operated the facility at the time of the release.",environmental,none
684,forest service notified us that we are a cercla potentially responsible party for contaminated surface water at the site.,environmental,none
687,"in addition, under the resource conservation and recovery act and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
688,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
689,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
692,"by letter dated march 7, 2006, our former base chemicals and polymers facility in west footscray, australia, was issued a clean-up notice by the environmental protection authority victoria due to concerns about soil and groundwater contamination emanating from the site.",environmental,none
695,"as of december 31, 2012, we had an accrued liability of $29 million related to estimated environmental remediation costs at this site.",environmental,none
697,"environmental reserves we have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
700,the environmental liabilities do not include amounts recorded as asset retirement obligations.,environmental,none
701,"we had accrued $34 million and $36 million for environmental liabilities as of december 31, 2012 and 2011, respectively.",environmental,none
704,"we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
709,"where warranted, evaluation of substitute chemicals will be an important element of our ongoing manufacturing sustainability efforts.",environmental,none
713,"greenhouse gas regulation globally, our operations are increasingly subject to regulations that seek to reduce emissions of greenhouse gases, such as carbon dioxide and methane, which may be contributing to changes in the earth's climate.",environmental,none
714,"at the most recent negotiations of the conference of the parties to the kyoto protocol, a limited group of nations, including the european union, agreed to a second commitment period for the kyoto protocol, an international treaty that provides for reductions in ghg emissions.",environmental,action
715,"more significantly, the european union ghg emissions trading system, established pursuant to the kyoto protocol to reduce ghg emissions in the eu, has just entered its third phase and ongoing reforms at the eu level—including measures to prop up carbon credit prices and ban the use of certain types of certified emission reductions—may increase our operating costs.",environmental,action
716,australia has also adopted a carbon trading system that has been recognized for formal linkage with the eu trading system by 2018.,environmental,action
717,australia's ghg cap-and-trade program may impose compliance obligations upon our operations that may increase our operating costs.,environmental,none
719,federal climate change legislation in the united states appears unlikely in the near-term.,environmental,none
720,"as a result, domestic efforts to curb ghg emissions will be led by the environmental protection agency's ghg regulations and the efforts of states.",environmental,none
722,expansions of our existing facilities or construction of new facilities 30 table of contents may be subject to the clean air act's prevention of significant deterioration requirements under the epa's ghg tailoring rule.,environmental,none
723,"our facilities are also subject to the epa's mandatory reporting of greenhouse gases rule, and the collection and reporting of ghg data may increase our operational costs.",environmental,none
724,"under a consent decree with states and environmental groups, the environmental protection agency is due to propose new source performance standards for ghg emissions from refineries.",environmental,none
727,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to kyoto protocol obligations and/or eu emissions trading scheme requirements.",environmental,action
728,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
729,"potential consequences of such restrictions include capital requirements to modify assets to meet ghg emission restrictions and/or increases in energy costs above the level of general inflation, as well as direct compliance costs.",environmental,none
731,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghg in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, and floods and other climatic events.",environmental,none
735,department of justice notified us that we were in violation of the clean air act based on our response to a 2010 caa section 114 information request.,environmental,none
737,"specifically, the epa alleged violations of flare operations at our port neches, texas facility from 2007-2012 against us that were not consistent with good pollution control practice and not in compliance with certain flare-related regulations.",environmental,none
835,"in addition, we rely on a number of vendors and suppliers and collaborations with other industry participants to provide us with chemicals, feedstocks and other raw materials, along with energy sources and, in certain cases, facilities, that we need to operate our business.",environmental,none
868,"any serious disruption at any of our facilities due to hurricane, fire, earthquake, flood or any other natural or man-made disaster could impair our ability to use our facilities and have a material impact on our revenues and increase our costs and expenses.",environmental,none
872,"gulf coast, which is subject to hurricanes.",environmental,none
874,"while we maintain business recovery plans that are intended to allow us to recover from natural disasters or other events that could disrupt our business, we cannot provide assurances that our plans would fully protect us from all such disasters or events that might result due to climate change.",environmental,none
875,"in addition, insurance may not adequately compensate us from any losses incurred as a result of natural or other disasters.",environmental,none
876,"furthermore, in areas prone to frequent natural or other disasters, insurance may become increasingly expensive or not available at all.",environmental,none
879,"these hazards include: chemical spills, pipeline leaks and ruptures, storage tank leaks, discharges or releases of toxic or hazardous substances or gases and other hazards incident to the manufacturing, processing, handling, transportation and storage of dangerous chemicals.",environmental,none
880,"we are also potentially subject to other hazards, including natural disasters and severe weather; explosions and fires; transportation problems, including interruptions, spills and leaks; mechanical failures; unscheduled downtimes; labor difficulties; remediation complications; and other risks.",environmental,none
881,"many potential hazards can cause bodily injury and loss of life, severe damage to or destruction of property and equipment and environmental damage, and may result in suspension of operations and the imposition of civil or criminal penalties and liabilities.",environmental,none
883,"we maintain property, business interruption, products liability and casualty insurance policies which we believe are in accordance with customary industry practices, as well as insurance policies covering other types of risks, including pollution legal liability insurance, but we are not fully insured against all potential hazards and risks incident to our business.",environmental,none
893,"we face risks arising from various legal actions, including matters relating to antitrust, product liability, intellectual property and environmental claims.",environmental,none
898,"we are subject to many environmental, health and safety regulations that may result in unanticipated costs or liabilities, which could reduce our profitability.",environmental,none
899,"we are subject to extensive federal, state, local and foreign laws, regulations, rules and ordinances relating to pollution, protection of the environment and human health and safety, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
900,"actual or alleged violations of environmental, health and safety or ehs, laws or permit requirements could result in restrictions or prohibitions on plant operations and substantial civil or criminal sanctions, as well as, under some ehs laws, the assessment of strict liability and/or joint and several liability.",environmental,none
901,"governmental, regulatory and societal demands for increasing levels of product safety and environmental protection could result in increased pressure for more stringent regulatory control with respect to the chemical industry.",environmental,none
904,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities, which could reduce our profitability.",environmental,none
908,"furthermore, we may be liable for the costs of investigating and cleaning up environmental contamination on or from our properties or at off-site locations where we disposed of or arranged for the disposal or treatment of hazardous materials or from disposal activities that pre-dated our purchase of our businesses.",environmental,none
922,"we produce mtbe, an oxygenate that is blended with gasoline to reduce vehicle air emissions and to enhance the octane rating of gasoline.",environmental,action
923,"because mtbe has contaminated some water supplies, its use has become controversial in the u.",environmental,none
956,"conflicts, military actions, terrorist attacks and general instability, in particular in certain energy-producing nations, along with increased security regulations related to our industry, could adversely affect our business.",environmental,none
969,regulatory requirements to reduce emissions of greenhouse gases could have an adverse effect on our results of operations.,environmental,none
970,"globally, our operations are increasingly subject to regulations that seek to reduce emissions of greenhouse gases, or ghgs, such as carbon dioxide and methane, which may be contributing to changes in the earth's climate.",environmental,none
971,"at the most recent negotiations of the conference of the parties to the kyoto protocol, a limited group of nations, including the eu, agreed to a second commitment period for the kyoto protocol, an international treaty that provides for reductions in ghg emissions.",environmental,action
972,"more significantly, the european union ghg emissions trading system, established pursuant to the kyoto protocol to reduce ghg emissions in the eu, has just entered its third phase and ongoing reforms at the eu level—including measures to prop up carbon credit prices and ban the use of certain types of certified emission reductions—may increase our operating costs.",environmental,action
973,australia has also adopted a carbon trading system that has been recognized for formal linkage with the eu trading system by 2018.,environmental,action
974,australia's ghg cap-and-trade program may impose compliance obligations upon our operations that may increase our operating costs.,environmental,none
976,federal climate change legislation in the united states appears unlikely in the near-term.,environmental,none
977,"as a result, domestic efforts to curb ghg emissions will be led by the epa's ghg regulations and the efforts of states.",environmental,none
979,expansions of our existing facilities or construction of new facilities may be subject to the clean air act's prevention of significant deterioration requirements under the epa's ghg tailoring rule.,environmental,none
980,"our facilities are also subject to the epa's mandatory reporting of greenhouse gases rule, and the collection and reporting of ghg data may increase our operational costs.",environmental,none
981,"under a consent decree with states and environmental groups, the epa is due to propose new source performance standards for ghg emissions from refineries.",environmental,none
984,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to kyoto protocol obligations and/or eu emissions trading scheme requirements.",environmental,action
985,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
986,"potential consequences of such restrictions include capital costs to modify operations as necessary to meet ghg emission limits and/or additional in energy costs, as well as direct compliance costs.",environmental,none
988,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghgs in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, floods and other climatic events.",environmental,none
1078,district court for the district of maryland alleging that we and our co-defendants and other co-conspirators conspired to fix prices of titanium dioxide sold in the u.,environmental,none
1085,"customers who purchased titanium dioxide directly from defendants since february 1, 2003, and notice was given to putative class members the week of january 14, 2013 after the court of appeals for the fourth circuit denied our petition to appeal the order certifying the class.",environmental,none
1099,"environmental enforcement proceedings on occasion, we receive notices of violation, enforcement or other complaints from regulatory agencies alleging noncompliance with applicable ehs laws.",environmental,none
1100,"based on currently available information and our past experience, we do not believe that the resolution of any pending or threatened environmental enforcement proceedings will have a material impact on our financial condition, results of operations or cash flows.",environmental,none
1103,"specifically, the epa alleged violations of flare operations at our port neches, texas facility from 2007-2012 that were not consistent with good pollution control practice and not in compliance with certain flare-related regulations.",environmental,none
1107,"other proceedings we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
1169, moore served as vice president and chief environmental counsel from 2002 to 2003 and senior environmental counsel from 1998 to 2002.,environmental,none
1179,environmental protection agency.,environmental,none
1241,"gerrard, age 53, is senior vice president, environmental, health & safety and manufacturing excellence.",environmental,none
1244,he also serves as our corporate sustainability officer.,environmental,none
1437,"we are a leading global producer in many of our key product lines, including mdi, amines, surfactants, epoxy-based polymer formulations, textile chemicals, dyes, maleic anhydride and titanium dioxide.",environmental,none
1458,"historically, demand for titanium dioxide pigments has grown at rates approximately equal to global gdp growth.",environmental,none
1460,"the industry experiences some seasonality in its sales because sales of paints, the largest end use for titanium dioxide, generally peak during the spring and summer months in the northern hemisphere.",environmental,none
1591,"sales volumes increased across most regions, primarily due to stronger global demand in our base resins business, while sales volumes in the asia-pacific region decreased due to lower demand in the wind energy, electrical engineering and electronics markets.",environmental,none
1694,"sales volumes decreased in the asia-pacific region, primarily as a result of lower demand in the wind energy market, as well as in europe and the americas, while sales volumes increased in india.",environmental,none
1943,"as of december 31, 2012, we had restructuring accruals of $6 million and environmental remediation accruals of $29 million.",environmental,none
1944,we can provide no assurance that the eventual environmental remediation costs will not be materially different from our current estimate.,environmental,none
1945,the plant closure and environmental remediation costs are expected to be funded as they are incurred over the next several years.,environmental,none
1985,"86 table of contents environmental, health and safety matters for a discussion of environmental, health and safety matters, see note 20.",environmental,none
1986,"environmental, health and safety matters to our consolidated financial statements.",environmental,none
1994,summarized below are our critical accounting policies: contingent loss accruals environmental remediation costs for our facilities are accrued when it is probable that a liability has been incurred and the amount can be reasonably estimated.,environmental,none
1995,"estimates of environmental reserves require evaluating government regulation, available technology, site-specific information and remediation alternatives.",environmental,none
1997,the extent of environmental impacts may not be fully known and the processes and costs of remediation may change as new information is obtained or technology for remediation is improved.,environmental,none
1998,"our process for estimating the expected cost for remediation considers the information available, technology that can be utilized and estimates of the extent of environmental damage.",environmental,none
2001,"environmental, health and safety matters to our consolidated financial statements.",environmental,none
2097,"estimates for plant closing costs include the write-off of the carrying value of the plant, any necessary environmental and/or regulatory costs, contract termination and demolition costs.",environmental,none
2370, 2 to the u.,environmental,none
2511,"we are a leading global producer in many of our key product lines, including mdi, amines, surfactants, maleic anhydride, epoxy-based polymer formulations, textile chemicals, dyes and titanium dioxide.",environmental,none
2555,environmental expenditures environmental related restoration and remediation costs are recorded as liabilities when site restoration and environmental remediation and clean-up obligations are either known or considered probable and the related costs can be reasonably estimated.,environmental,none
2558,"environmental, health and safety matters.",environmental,none
2895,"other noncurrent liabilities huntsman international     december 31,       2012   2011   pension liabilities   $ 830   $ 689   other postretirement benefits     131     122   environmental accruals     24     29   restructuring and plant closing costs     12     1   asset retirement obligations     28     26   employee benefit accrual     34     22   legal reserve     11     22   other     87     92               total   $ 1,157   $ 1,003               14.",environmental,none
3611,district court for the district of maryland alleging that we and our co-defendants and other co-conspirators conspired to fix prices of titanium dioxide sold in the u.,environmental,none
3618,"customers who purchased titanium dioxide directly from defendants since february 1, 2003, and notice was given to putative class members the week of january 14, 2013 after the court of appeals for the fourth circuit denied our petition to appeal the order certifying the class.",environmental,none
3640,"other proceedings we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
3643,"environmental, health and safety matters environmental, health and safety matters general we are subject to extensive federal, state, local and international laws, regulations, rules and ordinances relating to safety, pollution, protection of the environment, product management and distribution, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
3644,"in the ordinary course of business, we are subject to frequent environmental inspections and monitoring and occasional investigations by governmental enforcement authorities.",environmental,none
3646,"actual or alleged violations of safety laws, environmental laws or permit requirements could result in restrictions or prohibitions on plant operations or product distribution, substantial civil or criminal sanctions, as well as, under some environmental laws, the assessment of strict liability and/or joint and several liability.",environmental,none
3647,"moreover, changes in environmental regulations could inhibit or interrupt our operations, or require us to modify our facilities or operations.",environmental,none
3648,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities.",environmental,none
3651,"ehs capital expenditures we may incur future costs for capital improvements and general compliance under ehs laws, including costs to acquire, maintain and repair pollution control equipment.",environmental,none
3654,"remediation liabilities we have incurred, and we may in the future incur, liability to investigate and clean up waste or contamination at our current or former facilities or facilities operated by third parties at which we may have disposed of waste or other materials.",environmental,none
3655,"similarly, we may incur costs for the cleanup of waste that was disposed of prior to the purchase of our businesses.",environmental,none
3656,"under some circumstances, the scope of our liability may extend to damages to natural resources.",environmental,none
3657,"under cercla and similar state laws, a current or former owner or operator of real property may be liable for remediation costs regardless of whether the release or disposal of hazardous substances was in compliance with law at the time it occurred, and a current owner or operator may be liable regardless of whether it owned or operated the facility at the time of the release.",environmental,none
3668,forest service notified us that we are a cercla prp for contaminated surface water at the site.,environmental,none
3670,"environmental, health and safety matters investigation/feasibility study of a portion of the site and are currently engaged in that process.",environmental,none
3672,"in addition, under rcra and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
3673,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
3674,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
3677,"by letter dated march 7, 2006, our former base chemicals and polymers facility in west footscray, australia, was issued a clean-up notice by epa victoria due to concerns about soil and groundwater contamination emanating from the site.",environmental,none
3680,"as of december 31, 2012, we had an accrued liability of $29 million related to estimated environmental remediation costs at this site.",environmental,none
3682,"environmental reserves we have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
3685,the environmental liabilities do not include amounts recorded as asset retirement obligations.,environmental,none
3686,"we had accrued $34 million and $36 million for environmental liabilities as of december 31, 2012 and 2011, respectively.",environmental,none
3689,"we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
3692,"environmental, health and safety matters intermediates to take advantage of the 11 year phase-in period.",environmental,none
3695,"where warranted, evaluation of substitute chemicals will be an important element of our ongoing manufacturing sustainability efforts.",environmental,none
3701,"greenhouse gas regulation globally, our operations are increasingly subject to regulations that seek to reduce emissions of ghgs, such as carbon dioxide and methane, which may be contributing to changes in the earth's climate.",environmental,none
3702,"at the most recent negotiations of the conference of the parties to the kyoto protocol, a limited group of nations, including the eu, agreed to a second commitment period for the kyoto protocol, an international treaty that provides for reductions in ghg emissions.",environmental,action
3703,"more significantly, the european union ghg emissions trading system, established pursuant to the kyoto protocol to reduce ghg emissions in the eu, has just entered its third phase and ongoing reforms at the eu level—including measures to prop up carbon credit prices and ban the use of certain types of certified emission reductions—may increase our operating costs.",environmental,action
3704,australia has also adopted a carbon trading system that has been recognized for formal linkage with the eu trading system by 2018.,environmental,action
3705,australia's ghg cap-and-trade program may impose compliance obligations upon our operations that may increase our operating costs.,environmental,none
3707,federal climate change legislation in the united states appears unlikely in the near-term.,environmental,none
3708,"as a result, domestic efforts to curb ghg emissions will be led by the epa's ghg regulations and the efforts of states.",environmental,none
3710,expansions of our existing facilities or construction of new facilities may be subject to the clean air act's prevention of significant deterioration requirements under the epa's ghg tailoring rule.,environmental,none
3711,"our facilities are also subject to the epa's mandatory reporting of greenhouse gases rule, and the collection and reporting of ghg data may increase our operational costs.",environmental,none
3712,"under a consent decree with states and environmental groups, the epa is due to propose new source performance standards for ghg emissions from refineries.",environmental,none
3716,"environmental, health and safety matters we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to kyoto protocol obligations and/or eu emissions trading scheme requirements.",environmental,action
3717,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
3718,"potential consequences of such restrictions include capital requirements to modify assets to meet ghg emission restrictions and/or increases in energy costs above the level of general inflation, as well as direct compliance costs.",environmental,none
3720,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghg in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, and floods and other climatic events.",environmental,none
3724,"specifically, the epa alleged violations of flare operations at our port neches, texas facility from 2007-2012 against us that were not consistent with good pollution control practice and not in compliance with certain flare-related regulations.",environmental,none
4030, 2 to the u.,environmental,none
4071,"environmental, health and safety systems we are committed to achieving and maintaining compliance with all applicable environmental, health and safety legal requirements, and we have developed policies and management systems that are intended to identify the multitude of ehs legal requirements applicable to our operations, enhance compliance with applicable legal requirements, ensure the safety of our employees, contractors, community neighbors and customers and minimize the production and emission of waste",environmental,action
4079,"    pigments   titanium dioxide manufacturing facility calais, france   pigments   titanium dioxide manufacturing facility huelva, spain   pigments   titanium dioxide manufacturing facility scarlino, italy   pigments   titanium dioxide manufacturing facility teluk kalung, malaysia   pigments   titanium dioxide manufacturing facility umbogintwini, south africa   pigments   titanium dioxide manufacturing facility lake charles, louisiana   pigments   titanium dioxide manufacturing facility leased land and/or b",environmental,none
4137,"other noncurrent liabilities other noncurrent liabilities consisted of the following : huntsman corporation     december 31,       2012   2011   pension liabilities   $ 830   $ 689   other postretirement benefits     131     122   environmental accruals     24     29   restructuring and plant closing costs     12     1   asset retirement obligations     28     26   employee benefit accrual     34     22   legal reserve     11     22   other     91     101               total   $ 1,161   $ 1,012             ",environmental,none
4164,"environmental, health and safety matters environmental, health and safety systems we are committed to achieving and maintaining compliance with all applicable ehs legal requirements, and we have developed policies and management systems that are intended to identify the multitude of ehs legal requirements applicable to our operations, enhance compliance with applicable legal requirements, ensure the safety of our employees, contractors, community neighbors and customers and minimize the production and emiss",environmental,action
4202,s and other pollutants.,environmental,none
4295,ion of wastes and other pollutants.,environmental,none
4299,"gain in connection with the final settlement of insurance claims related to the 2006 fire at our former port arthur, texas plant and a pretax gain of $7 million from the settlement of insurance claims related to the 2005 gulf coast storms.",environmental,none
