,text,environmental,action
675,"in 2009, the forest service notified the three prps that it would undertake the ri/fs itself.",environmental,none
677,"in march 2010, following the initiation of litigation by nu-west, the forest service assumed nu-west's original investigation obligations.",environmental,none
678,"on june 15, 2010, we received the uao which had been executed by the forest service and we are presently carrying out the requirements of the order.",environmental,action
681,"in addition, under the resource conservation and recovery act and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
682,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
683,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
687,"subsequently, as required by the authorities, soil and groundwater sampling was performed and followed by a quantitative risk assessment.",environmental,action
692,"28 table of contents by letter dated march 7, 2006, our base chemicals and polymers facility in west footscray, australia, was issued a clean-up notice by the environment protection authority, victoria, australia due to concerns about soil and groundwater contamination emanating from the site.",environmental,none
694,"in the third quarter of 2009, we recorded a $30 million liability related to estimated environmental remediation costs at this site.",environmental,none
703,environmental protection agency has requested that the doj bring an action in federal court against us and other prps for recovery of costs incurred by the u.,environmental,none
705,"in connection with releases of hazardous substances from the state marine superfund site in port arthur, texas.",environmental,none
721,"environmental reserves we have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
724,the environmental liabilities 29 table of contents do not include amounts recorded as asset retirement obligations.,environmental,none
725,"we had accrued $36 million and $48 million for environmental liabilities as of december 31, 2011 and 2010, respectively.",environmental,none
728,"we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
733,"where warranted, evaluation of substitute chemicals will be an important element of our ongoing manufacturing sustainability efforts.",environmental,none
737,"greenhouse gas regulation although the existence of binding emissions limitations under international treaties such as the kyoto protocol is in doubt after 2012, we expect some or all of our operations to be subject to regulatory requirements to reduce emissions of greenhouse gases .",environmental,none
738,"even in the absence of a new global agreement to limit ghgs, we may be subject to additional regulation under the european union emissions trading system as well as new national and regional ghg trading programs.",environmental,none
741,states may be subject to future ghg regulations under emissions trading systems in those jurisdictions.,environmental,none
742,"because the united states has not adopted federal climate change legislation, domestic ghg efforts are likely to be guided by epa regulations in the near future.",environmental,action
743,"while epa's ghg programs are currently subject to judicial challenge, our domestic operations may become subject to epa's regulatory requirements when implemented.",environmental,none
744,"in particular, expansions of our existing facilities or construction of new facilities may be subject to the clean air act's prevention of significant deterioration requirements under epa's ghg tailoring rule.",environmental,none
745,"in addition, certain aspects of our operations may be subject to ghg emissions monitoring and reporting requirements.",environmental,none
747,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to kyoto protocol obligations and/or eu emissions trading scheme 30 table of contents requirements.",environmental,action
748,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
749,"potential consequences of such restrictions include capital requirements to modify assets to meet ghg emission restrictions and/or increases in energy costs above the level of general inflation, as well as direct compliance costs.",environmental,none
751,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghg in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, and floods and other climatic events.",environmental,none
753,"mtbe developments we produce mtbe, an oxygenate that is blended with gasoline to reduce vehicle air emissions and to enhance the octane rating of gasoline.",environmental,action
754,litigation or legislative initiatives restricting the use of mtbe in gasoline may subject us or our products to environmental liability or materially adversely affect our sales and costs.,environmental,none
755,"because mtbe has contaminated some water supplies, its use has become controversial in the u.",environmental,none
770,courts that allege mtbe contamination in groundwater.,environmental,none
771,"the plaintiffs in the mtbe groundwater contamination cases generally seek compensatory damages, punitive damages, injunctive relief, such as monitoring and abatement, and attorney fees.",environmental,none
779,the investigation initially focused on allegations of illegal disposal of hazardous waste and waste water discharge and related reporting irregularities.,environmental,none
787,"in may and july 2010, papl fully disclosed the environmental noncompliance issues to the local indian environmental agency, the tamil nadu pollution control board .",environmental,none
788,all environmental compliance and reporting issues have been addressed to the agency's satisfaction other than the use of 31 table of contents freshwater for the dilution of wastewater effluent discharges and including the remediation of several off-site solid waste disposal areas.,environmental,action
790,"at tnpcb's direction, we submitted a plan for the remediation of the off-site waste disposal areas, which the tnpcb approved.",environmental,action
791,the impacted off-site soil was excavated and relocated to the site.,environmental,action
882,"in addition, we rely on a number of vendors and suppliers and collaborations with other industry participants to provide us with chemicals, feedstocks and other raw materials, along with energy sources and, in certain cases, facilities, that we need to operate our business.",environmental,none
915,"any serious disruption at any of our facilities due to hurricane, fire, earthquake, flood or any other natural or man-made disaster could impair our ability to use our facilities and have a material impact on our revenues and increase our costs and expenses.",environmental,none
919,"while we maintain business recovery plans that are intended to allow us to recover from natural disasters or other events that could disrupt our business, we cannot provide assurances that our plans would fully protect us from all such disasters or events that might result due to climate change.",environmental,none
920,"in addition, insurance may not adequately compensate us from any losses incurred as a result of natural or other disasters.",environmental,none
921,"furthermore, in areas prone to frequent natural or other disasters, insurance may become increasingly expensive or not available at all.",environmental,none
924,"these hazards include: chemical spills, pipeline leaks and ruptures, storage tank leaks, discharges or releases of toxic or hazardous substances or gases and other hazards incident to the manufacturing, processing, handling, transportation and storage of dangerous chemicals.",environmental,none
925,"we are also potentially subject to other hazards, including natural disasters and severe weather; explosions and fires; transportation problems, including interruptions, spills and leaks; mechanical failures; unscheduled downtimes; labor difficulties; remediation complications; and other risks.",environmental,none
926,"many potential hazards can cause bodily injury and loss of life, severe damage to or destruction of property and equipment and environmental damage, and may result in suspension of operations and the imposition of civil or criminal penalties and liabilities.",environmental,none
928,"we maintain property, business interruption, products liability and casualty insurance policies which we believe are in accordance with customary industry practices, as well as insurance policies covering other types of risks, such as pollution legal liability insurance, but we are not fully insured against all potential hazards and risks incident to our business.",environmental,none
936,"we face risks arising from various legal actions, including matters relating to antitrust, product liability, intellectual property and environmental claims.",environmental,none
942,"we are subject to extensive federal, state, local and foreign laws, regulations, rules and ordinances relating to pollution, protection of the environment and human health, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
944,increasing concerns regarding the safety of chemicals in commerce and their potential impact on the environment constitute a growing trend.,environmental,none
945,"governmental, regulatory and societal demands for increasing levels of product safety and environmental protection could result in increased pressure for more stringent regulatory control with respect to the chemical industry.",environmental,none
948,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities, which could reduce our profitability.",environmental,none
952,"38 table of contents furthermore, we may be liable for the costs of investigating and cleaning up environmental contamination on or from our properties or at off-site locations where we disposed of or arranged for the disposal or treatment of hazardous materials or from disposal activities that pre-dated our purchase of our businesses.",environmental,none
982,"we produce mtbe, an oxygenate that is blended with gasoline to reduce vehicle air emissions and to enhance the octane rating of gasoline.",environmental,action
983,"because mtbe has contaminated some water supplies, its use has become controversial in the u.",environmental,none
990,courts that allege mtbe contamination in groundwater.,environmental,none
991,"plaintiffs in the mtbe groundwater contamination cases generally seek compensatory damages, punitive damages, injunctive relief and attorney fees.",environmental,none
1006,"conflicts, military actions, terrorist attacks and general instability, in particular in certain energy-producing nations, along with increased security regulations related to our industry, could adversely affect our business.",environmental,none
1019,regulatory requirements to reduce ghg emissions could have an adverse effect on our results of operations.,environmental,none
1020,"although the continued existence of binding emissions limitations under international treaties such as the kyoto protocol is in doubt after 2012, we expect some of our operations to be subject to regulatory requirements to reduce ghg emissions.",environmental,none
1021,"even in the absence of a new global agreement to limit ghgs, we may be subject to additional regulation under the european union emissions trading system as well as new national and regional ghg trading programs.",environmental,none
1024,states may be subject to future ghg regulations under emissions trading systems in those jurisdictions.,environmental,none
1027,"has not adopted federal climate change legislation, domestic ghg efforts are likely to be guided by epa and state agency regulations in the near future.",environmental,action
1028,"while epa's ghg programs are currently subject to judicial challenge, our domestic operations may become subject to epa's regulatory requirements when implemented.",environmental,none
1029,"in particular, expansions of our existing facilities or construction of new facilities may be subject to the clean air act's prevention of significant deterioration requirements under epa's ghg tailoring rule.",environmental,none
1030,"in addition, certain aspects of our operations may be subject to ghg emissions monitoring and reporting requirements.",environmental,none
1032,"41 table of contents we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to kyoto protocol obligations and/or eu emissions trading scheme requirements.",environmental,action
1033,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
1034,"potential consequences of such restrictions include capital costs to modify operations as necessary to meet ghg emission limits and/or additional in energy costs, as well as direct compliance costs.",environmental,none
1036,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghgs in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, floods and other climatic events.",environmental,none
1113,46 table of contents we have been named as a defendant in two purported class action civil antitrust suits alleging that we and our co-defendants and other co-conspirators conspired to fix prices of titanium dioxide sold in the u.,environmental,none
1123,and the national titanium dioxide company limited .,environmental,none
1157,"environmental enforcement proceedings on occasion, we receive notices of violation, enforcement or other complaints from regulatory agencies alleging non-compliance with applicable ehs laws.",environmental,none
1158,"based on currently available information and our past experience, we do not believe that the resolution of any pending or threatened environmental enforcement proceedings will have a material impact on our financial condition, results of operations or cash flows.",environmental,none
1159,"other proceedings we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
1222, moore served as vice president and chief environmental counsel from 2002 to 2003 and senior environmental counsel from 1998 to 2002.,environmental,none
1232,environmental protection agency.,environmental,none
1294,"gerrard, age 52, is senior vice president, environmental, health & safety and manufacturing excellence.",environmental,none
1504,"we are a leading global producer in many of our key product lines, including mdi, amines, surfactants, epoxy-based polymer formulations, textile chemicals, dyes, maleic anhydride and titanium dioxide.",environmental,none
1524,"historically, demand for titanium dioxide pigments has grown at rates approximately equal to global gdp growth.",environmental,none
1526,"the industry experiences some seasonality in its sales because sales of paints, the largest end use for titanium dioxide, generally peak during the spring and summer months in the northern hemisphere.",environmental,none
1674,"sales volumes decreased in the asia-pacific region, primarily as a result of lower demand in the wind energy market, as well as in europe and the americas, while sales volumes increased in india.",environmental,none
1852,"this increase in net capital expenditures was largely attributable to higher 2010 spending on maintenance and environmental projects, offset in part by $34 million of reimbursed capital expenditures in 2010.",environmental,none
2034,"as of december 31, 2011, we had restructuring accruals of $6 million and environmental remediation accruals of $32 million.",environmental,none
2035,we can provide no assurance that the eventual environmental remediation costs will not be materially different from our current estimate.,environmental,none
2036,the plant closure and environmental remediation costs are expected to be funded as they are incurred over the next several years.,environmental,none
2076,"environmental, health and safety matters for a discussion of environmental, health and safety matters, see note 20.",environmental,none
2077,"environmental, health and safety matters to our consolidated financial statements.",environmental,none
2099,"estimates of environmental reserves require evaluating government regulation, available technology, site-specific information and remediation alternatives.",environmental,none
2101,the extent of environmental damage may not be fully known and the processes and costs of remediation may change as new information is obtained or technology for remediation is improved.,environmental,none
2102,"our process for estimating the expected cost for remediation considers the information available, technology that can be utilized and estimates of the extent of environmental damage.",environmental,none
2105,"environmental, health and safety matters to our consolidated financial statements.",environmental,none
2186,"estimates for plant closing costs include the write-off of the carrying value of the plant, any necessary environmental and/or regulatory costs, contract termination and demolition costs.",environmental,none
2459, 2 to the u.,environmental,none
2590,"we are a leading global producer in many of our key product lines, including mdi, amines, surfactants, maleic anhydride, epoxy-based polymer formulations, textile chemicals, dyes and titanium dioxide.",environmental,none
2605,2.,environmental,none
2635,environmental expenditures environmental related restoration and remediation costs are recorded as liabilities when site restoration and environmental remediation and clean-up obligations are either known or considered probable and the related costs can be reasonably estimated.,environmental,none
2638,"environmental, health and safety matters.",environmental,none
2951,"during 2009, we recorded charges of $63 million in discontinued operations related to the closure of this business, of which $25 million related to workforce reductions, $30 million related to estimated environmental remediation costs and $8 million related to contract termination costs.",environmental,none
3223,"during the fourth quarter of 2010, our tioxide u.",environmental,none
3662,we have been named as a defendant in two purported class action civil antitrust suits alleging that we and our co-defendants and other co-conspirators conspired to fix prices of titanium dioxide sold in the u.,environmental,none
3672,and the national titanium dioxide company limited .,environmental,none
3701,"other proceedings we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
3704,"environmental, health and safety matters environmental, health and safety matters general we are subject to extensive federal, state, local and international laws, regulations, rules and ordinances relating to safety, pollution, protection of the environment, product management and distribution, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
3705,"in the ordinary course of business, we are subject to frequent environmental inspections and monitoring and occasional investigations by governmental enforcement authorities.",environmental,none
3707,"actual or alleged violations of safety laws, environmental laws or permit requirements could result in restrictions or prohibitions on plant operations or product distribution, substantial civil or criminal sanctions, as well as, under some environmental laws, the assessment of strict liability and/or joint and several liability.",environmental,none
3708,"moreover, changes in environmental regulations could inhibit or interrupt our operations, or require us to modify our facilities or operations.",environmental,none
3709,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities.",environmental,none
3710,"environmental, health and safety systems we are committed to achieving and maintaining compliance with all applicable ehs legal requirements, and we have developed policies and management systems that are intended to identify the multitude of ehs legal requirements applicable to our operations, enhance compliance with applicable legal requirements, ensure the safety of our employees, contractors, community neighbors and customers and minimize the production and emission of wastes and other pollutants.",environmental,action
3712,"ehs capital expenditures we may incur future costs for capital improvements and general compliance under ehs laws, including costs to acquire, maintain and repair pollution control equipment.",environmental,none
3715,"remediation liabilities we have incurred, and we may in the future incur, liability to investigate and clean up waste or contamination at our current or former facilities or facilities operated by third parties at which we may have disposed of waste or other materials.",environmental,none
3717,"environmental, health and safety matters was disposed of prior to the purchase of our businesses.",environmental,none
3718,"under some circumstances, the scope of our liability may extend to damages to natural resources.",environmental,none
3719,"under cercla and similar state laws, a current or former owner or operator of real property may be liable for remediation costs regardless of whether the release or disposal of hazardous substances was in compliance with law at the time it occurred, and a current owner or operator may be liable regardless of whether it owned or operated the facility at the time of the release.",environmental,none
3728,forest service notified us that we are a cercla prp for the mine site involving selenium contaminated surface water.,environmental,none
3732,"in 2009, the forest service notified the three prps that it would undertake the ri/fs itself.",environmental,none
3734,"in march 2010, following the initiation of litigation by nu-west, the forest service assumed nu-west's original investigation obligations.",environmental,none
3735,"on june 15, 2010, we received the uao which had been executed by the forest service and we are presently carrying out the requirements of the order.",environmental,action
3738,"in addition, under the rcra and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
3739,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
3740,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
3744,"subsequently, as required by the authorities, soil and groundwater sampling was performed and followed by a quantitative risk assessment.",environmental,action
3747,"environmental, health and safety matters installed in 2011 and involves groundwater extraction and treatment in one limited area of the site.",environmental,none
3750,"by letter dated march 7, 2006, our base chemicals and polymers facility in west footscray, australia, was issued a clean-up notice by the epa victoria due to concerns about soil and groundwater contamination emanating from the site.",environmental,none
3752,"in the third quarter of 2009, we recorded a $30 million liability related to estimated environmental remediation costs at this site.",environmental,none
3759,"in connection with releases of hazardous substances from the state marine superfund site in port arthur, texas.",environmental,none
3775,"environmental, health and safety matters to estimate the total cost, exclusive of indemnification benefits, to remediate any of the known contamination sites.",environmental,none
3776,"environmental reserves we have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
3779,the environmental liabilities do not include amounts recorded as asset retirement obligations.,environmental,none
3780,"we had accrued $36 million and $48 million for environmental liabilities as of december 31, 2011 and 2010, respectively.",environmental,none
3783,"we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
3788,"where warranted, evaluation of substitute chemicals will be an important element of our ongoing manufacturing sustainability efforts.",environmental,none
3793,"environmental, health and safety matters greenhouse gas regulation although the existence of binding emissions limitations under international treaties such as the kyoto protocol is in doubt after 2012, we expect some or all of our operations to be subject to regulatory requirements to reduce emissions of ghg.",environmental,none
3794,"even in the absence of a new global agreement to limit ghgs, we may be subject to additional regulation under the european union emissions trading system as well as new national and regional ghg trading programs.",environmental,none
3797,states may be subject to future ghg regulations under emissions trading systems in those jurisdictions.,environmental,none
3798,"because the united states has not adopted federal climate change legislation, domestic ghg efforts are likely to be guided by epa regulations in the near future.",environmental,action
3799,"while epa's ghg programs are currently subject to judicial challenge, our domestic operations may become subject to epa's regulatory requirements when implemented.",environmental,none
3800,"in particular, expansions of our existing facilities or construction of new facilities may be subject to the clean air act's prevention of significant deterioration requirements under epa's ghg tailoring rule.",environmental,none
3801,"in addition, certain aspects of our operations may be subject to ghg emissions monitoring and reporting requirements.",environmental,none
3803,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to kyoto protocol obligations and/or eu emissions trading scheme requirements.",environmental,action
3804,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
3805,"potential consequences of such restrictions include capital requirements to modify assets to meet ghg emission restrictions and/or increases in energy costs above the level of general inflation, as well as direct compliance costs.",environmental,none
3807,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghg in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, and floods and other climatic events.",environmental,none
3809,"mtbe developments we produce mtbe, an oxygenate that is blended with gasoline to reduce vehicle air emissions and to enhance the octane rating of gasoline.",environmental,action
3810,litigation or legislative initiatives restricting the use of mtbe in gasoline may subject us or our products to environmental liability or materially adversely affect our sales and costs.,environmental,none
3811,"because mtbe has contaminated some water supplies, its use has become controversial in the u.",environmental,none
3824,"environmental, health and safety matters capital expenditures and the sale of such other products may produce a lower level of cash flow than that historically produced from the sale of mtbe.",environmental,none
3827,courts that allege mtbe contamination in groundwater.,environmental,none
3828,"the plaintiffs in the mtbe groundwater contamination cases generally seek compensatory damages, punitive damages, injunctive relief, such as monitoring and abatement, and attorney fees.",environmental,none
3834,the investigation initially focused on allegations of illegal disposal of hazardous waste and waste water discharge and related reporting irregularities.,environmental,none
3842,"in may and july 2010, papl fully disclosed the environmental noncompliance issues to the local indian environmental agency, the tnpcb.",environmental,none
3843,all environmental compliance and reporting issues have been addressed to the agency's satisfaction other than the use of freshwater for the dilution of wastewater effluent discharges and including the remediation of several off-site solid waste disposal areas.,environmental,action
3845,"at tnpcb's direction, we submitted a plan for the remediation of the off-site waste disposal areas, which the tnpcb approved.",environmental,action
3846,the impacted off-site soil was excavated and relocated to the site.,environmental,action
3854,"environmental, health and safety matters the magnitude of the penalties and fines that could be assessed, the total costs to remediate the prior noncompliance or the effects of implementing any necessary corrective measures on papl's operations.",environmental,none
3984,"during 2010, we recorded a $110 million pretax gain in connection with the final settlement of insurance claims related to the 2006 fire at our former port arthur, texas plant and a pretax gain of $7 million from the settlement of insurance claims related to the 2005 gulf coast storms.",environmental,none
4167, 2 to the u.,environmental,none
4197,"environmental, health and safety systems we are committed to achieving and maintaining compliance with all applicable environmental, health and safety legal requirements, and we have developed policies and management systems that are intended to identify the multitude of ehs legal requirements applicable to our operations, enhance compliance with applicable legal requirements, ensure the safety of our employees, contractors, community neighbors and customers and minimize the production and emission of waste",environmental,action
4205,"    pigments   titanium dioxide manufacturing facility calais, france   pigments   titanium dioxide manufacturing facility huelva, spain   pigments   titanium dioxide manufacturing facility scarlino, italy   pigments   titanium dioxide manufacturing facility teluk kalung, malaysia   pigments   titanium dioxide manufacturing facility umbogintwini, south africa   pigments   titanium dioxide manufacturing facility 45 table of contents location   business segment   description of facility lake charles, louisian",environmental,none
4263,"other noncurrent liabilities other noncurrent liabilities consisted of the following : huntsman corporation     december 31,       2011   2010   pension liabilities   $ 689   $ 538   other postretirement benefits     122     124   environmental accruals     29     35   restructuring and plant closing costs     1     2   asset retirement obligations     26     24   employee benefit accrual     22     23   legal reserve     22     13   other     101     107               total   $ 1,012   $ 866               ",environmental,none
4325,"pigment dispersion ethyleneamines   lubricant and fuel additives, epoxy hardeners, wet strength resins, chelating agents, fungicides morpholine/dga® agent and gas treating   hydrocarbon processing, construction chemicals, synthetic rubber, water treating, electronics applications, gas treatment and agriculture carbonates   lubricant and fuel additives, agriculture, electronics applications, textile treatment, solar panels specialty surfactants   agricultural herbicides, construction, paper de-inking, lubric",environmental,none
4329,s and other pollutants.,environmental,none
4337,a   pigments   titanium dioxide manufacturing facility leased land and/or building.,environmental,none
4358,etirement liabilities and accumulated other comprehensive income environmental reserves environmental remediation costs for our facilities are accrued when it is probable that a liability has been incurred and the amount can be reasonably estimated.,environmental,none
4430,igments   titanium dioxide f-98 table of contents huntsman corporation and subsidiaries huntsman international llc and subsidiaries notes to consolidated financial statements 27.,environmental,none
