,text,environmental,action
815,"in addition, under a consent decree with states and environmental groups, the epa is due to propose new source performance standards for ghg emissions from refineries.",environmental,none
818,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to u.",environmental,action
821,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
822,"potential consequences of such restrictions include capital requirements to modify assets to meet ghg emission restrictions and/or increases in energy costs above the level of general inflation, as well as direct compliance costs.",environmental,none
824,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghgs in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, and floods and other climatic events.",environmental,none
878,"primarily as a result of oversupply in the market, global prices for titanium dioxide declined throughout 2015 before reaching a trough in the first quarter of 2016.",environmental,none
889,"in addition, we rely on a number of vendors, suppliers, and in some cases sole-source suppliers, service providers, toll manufacturers and collaborations with other industry participants to provide us with chemicals, feedstocks and other raw materials, along with energy sources and, in certain cases, facilities that we need to operate our business.",environmental,none
894,"while we maintain business recovery plans that are intended to allow us to recover from natural disasters or other events that could disrupt our business, we cannot provide assurances that our plans would fully protect us from the effects of all such disasters or from events that might increase in frequency or intensity due to climate change.",environmental,none
895,"in addition, insurance may not adequately compensate us for any losses incurred as a result of natural or other disasters.",environmental,none
896,"in areas prone to frequent natural or other disasters, insurance may become increasingly expensive or not available at all.",environmental,none
897,"furthermore, some potential climate-driven losses, particularly inundation due to sea-level rise, may pose long-term risks to our physical facilities such that operations cannot be restored in their current locations.",environmental,none
961,"for example, titanium-containing feedstocks suitable for use in our titanium dioxide facilities are available from a limited number of suppliers around the world.",environmental,none
1041,"these hazards include: chemical spills, pipeline leaks and ruptures, storage tank leaks, discharges or releases of toxic or hazardous substances or gases and other hazards incident to the manufacturing, processing, handling, transportation and storage of dangerous chemicals.",environmental,none
1042,"we are also potentially subject to other hazards, including natural disasters and severe weather; explosions and fires; transportation problems, including interruptions, spills and leaks; mechanical failures; unscheduled downtimes; labor difficulties; remediation complications; and other risks.",environmental,none
1044,"many potential hazards can cause bodily injury and loss of life, severe damage to or destruction of property and equipment and environmental damage, and may result in suspension of operations and the imposition of civil or criminal penalties and liabilities.",environmental,none
1046,"we maintain property, business interruption, products liability and casualty insurance policies which we believe are in accordance with customary industry practices, as well as insurance policies covering other types of risks, including pollution legal liability insurance, but we are not fully insured against all potential hazards and risks incident to our business.",environmental,none
1054,"45 table of contents we are subject to many environmental, health and safety regulations that may result in unanticipated costs or liabilities, which could reduce our profitability.",environmental,none
1055,"we are subject to extensive federal, state, local and foreign laws, regulations, rules and ordinances relating to pollution, protection of the environment and human health and safety, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
1056,"actual or alleged violations of environmental, health and safety, or ehs, laws or permit requirements could result in restrictions or prohibitions on plant operations and substantial civil or criminal sanctions, as well as, under some ehs laws, the assessment of strict liability and/or joint and several liability.",environmental,none
1076,"on may 31, 2016, the french agency for food, environmental and occupational health and safety submitted a proposal to echa that would classify titanium dioxide a category 1b carcinogen classification as presumed to have carcinogenic potential for humans by inhalation.",environmental,none
1077,"potential outcomes before both the rac and the commission is a final classification as a category 1b carcinogen, a category 2 carcinogen classification, or a decision of no classification, with the commission making the final decision.",environmental,none
1081,the resulting restrictions in the market place and impact on operations and profitability would be less significant in the event of a category 2 classification for titanium dioxide compared to the category 1b classification proposed by anses.,environmental,none
1082,"furthermore, governmental, regulatory and societal demands for increasing levels of product safety and environmental protection could result in increased pressure for more stringent regulatory control with respect to the chemical industry.",environmental,none
1085,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities, which could reduce our profitability.",environmental,none
1087,regulatory requirements to reduce ghg emissions could have an adverse effect on our results of operations.,environmental,none
1088,"our operations are increasingly subject to regulations that seek to reduce emissions of ghgs, such as carbon dioxide and methane, which may be contributing to changes in the earth's climate.",environmental,none
1089,"there are existing efforts to address ghg emissions at the international, national, and regional levels.",environmental,action
1090,"for example, the 2015 paris climate summit agreement resulted in voluntary commitments by numerous countries to reduce their ghg emissions.",environmental,action
1091,"the agreement entered into force on november 4, 2016 and could result in additional firm commitments by various nations with respect to future ghg emissions.",environmental,none
1092,the eu also regulates ghgs under the eu ets and china has begun pilot programs for carbon taxes and trading of ghg emissions in selected areas.,environmental,action
1093,"domestically, the epa issued its final clean power plan rules in 2015 that establish carbon pollution standards for power plants, called co2 emission performance rates.",environmental,action
1096,supreme court granted a stay of the implementation of the clean power plan.,environmental,none
1098,it is not yet clear how the courts will rule on the legality of the clean power plan.,environmental,none
1100,"collectively, these rules and agreements may affect the long term price and supply of electricity and natural gas and demand for products that contribute to energy efficiency and renewable energy.",environmental,none
1101,"these various regulations and agreements are likely to result in increased costs to purchased energy, additional capital costs for installation or modification of ghg emitting equipment, and additional costs associated directly with ghg emissions, which are primarily related to energy use.",environmental,none
1103,"in addition, some scientists have concluded that increasing concentrations of ghgs in the earth's atmosphere may produce climate changes, such as increased frequency and severity of storms, droughts, 47 table of contents floods and other climatic events.",environmental,none
1108,"furthermore, we may be liable for the costs of investigating and cleaning up environmental contamination on or from our properties or at off-site locations where we disposed of or arranged for the disposal or treatment of hazardous materials or from disposal activities that pre-dated our purchase of our businesses.",environmental,none
1111,"we face risks arising from various legal actions, including matters relating to antitrust, product liability, intellectual property and environmental claims.",environmental,none
1151,"we produce mtbe, an oxygenate that is blended with gasoline to reduce vehicle air emissions and to enhance the octane rating of gasoline.",environmental,action
1152,"because of the allegations that mtbe has contaminated some water supplies, its use has become controversial in the u.",environmental,none
1189,"our principal executive offices are located at 10003 woodloch forest drive, the woodlands, texas 77380.",environmental,none
1225,environmental health and safety matters—port neches flaring matter to our consolidated financial statements.,environmental,none
1351,"gerrard, age 57, is senior vice president, environmental, health & safety and manufacturing excellence.",environmental,none
1354,he also serves as our corporate sustainability officer.,environmental,none
1403," bellinger served as chief 56 table of contents information officer for ep energy from may 2012 to may 2016 and as vice president, business solutions from may 2011 to may 2012.",environmental,none
1521,"    management's discussion and analysis of financial condition and results of operations recent developments on january 30, 2017, our titanium dioxide manufacturing facility in pori, finland experienced fire damage and is currently not operational.",environmental,none
1525,"the pori facility has a nameplate capacity of 130,000 metric tons, which represents approximately 15% of our total titanium dioxide capacity and approximately 10% of total european titanium dioxide demand.",environmental,none
1535,"as noted above, there was fire damage sustained at our titanium dioxide facility in pori, finland.",environmental,none
1749,"the decrease in segment adjusted ebitda was primarily due to lower contribution margin for titanium dioxide and the negative impact from the manufacturing disruption at our uerdingen, germany facility.",environmental,none
1869,"• on january 30, 2017, our titanium dioxide manufacturing facility in pori, finland experienced fire damage and is currently not operational.",environmental,none
1871,"the pori facility has a nameplate capacity of 130,000 metric tons, which represents approximately 15% of our total titanium dioxide capacity and approximately 10% of total european titanium dioxide demand.",environmental,none
1915,"in addition, we have announced a capacity reduction at our titanium dioxide manufacturing facility in calais, france expected to generate approximately $35 million of annual savings.",environmental,action
1923,"environmental, health and safety matters as noted above in part i.",environmental,none
1925,"business—environmental, health and safety matters and part i.",environmental,none
1927,"risk factors, we are subject to extensive environmental regulations, which may impose significant additional costs on our operations in the future.",environmental,none
1929,"for a discussion of environmental, health and safety matters, see note 21.",environmental,none
1930,"environmental, health and safety matters to our consolidated financial statements.",environmental,none
2020,"estimates for plant closing costs include the write-off of the carrying value of the plant, any necessary environmental and/or regulatory costs, contract termination and demolition costs.",environmental,none
2025,contingent loss accruals environmental remediation costs for our facilities are accrued when it is probable that a liability has been incurred and the amount can be reasonably estimated.,environmental,none
2026,"estimates of environmental reserves require evaluating government regulation, available technology, site-specific information and remediation alternatives.",environmental,none
2028,the extent of environmental impacts may not be fully known and the processes and costs of remediation may change as new information is obtained or technology for remediation is improved.,environmental,none
2029,"our process for estimating the expected cost for remediation considers the information available, technology that can be utilized and estimates of the extent of environmental damage.",environmental,none
2032,"environmental, health and safety matters to our consolidated financial statements.",environmental,none
2245, 2 to the u.,environmental,none
2432,"we are a leading global producer in many of our key product lines, including mdi, amines, surfactants, maleic anhydride, epoxy-based polymer formulations, textile chemicals, dyes, titanium dioxide and color pigments.",environmental,none
2444,"recent developments on january 30, 2017, our titanium dioxide manufacturing facility in pori, finland experienced fire damage and is currently not operational.",environmental,none
2448,"the pori facility has a nameplate capacity of 130,000 metric tons, which represents approximately 15% of our total titanium dioxide capacity and approximately 10% of total european titanium dioxide demand.",environmental,none
2492,environmental expenditures environmental related restoration and remediation costs are recorded as liabilities when site restoration and environmental remediation and clean-up obligations are either known or considered probable and the related costs can be reasonably estimated.,environmental,none
2495,"environmental, health and safety matters.",environmental,none
2713,"in connection with securing certain regulatory approvals required to complete the rockwood acquisition, we sold our tio2 tr52 product line used in printing inks to henan in december 2014.",environmental,action
2734,"general—recent developments above, there was fire damage sustained at our titanium dioxide facility in pori, finland.",environmental,none
2801,"in july 2016, we announced plans to close our pigments and additives segment's south african titanium dioxide manufacturing facility.",environmental,action
2817,"in february 2015, we announced a plan to close the 'black end' manufacturing operations and ancillary activities at our calais, france site, which will reduce our titanium dioxide capacity by f-41 table of contents huntsman corporation and subsidiaries huntsman international llc and subsidiaries notes to consolidated financial statements 12.",environmental,action
2818,"restructuring, impairment and plant closing costs approximately 100 kilotons, or 13% of our european titanium dioxide capacity.",environmental,none
2842,"other noncurrent liabilities huntsman international     december 31,       2016   2015   pension liabilities   $ 1,010   $ 842   other postretirement benefits     88     84   environmental accruals     27     32   restructuring and plant closing reserves     46     51   employee benefit accrual     32     36   asset retirement obligations     35     34   other     137     145   ​ ​ ​ ​ ​ ​ ​ ​ total   $ 1,375   $ 1,224   ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ 15.",environmental,none
3541,"district court for the district of maryland alleging that we, our co-defendants and other alleged co-conspirators conspired to fix prices of titanium dioxide sold in the u.",environmental,none
3547,"customers who purchased titanium dioxide directly from the defendants since february 1, 2003 .",environmental,none
3560,district court for the northern district of california by the purchasers of products made from titanium dioxide making essentially the same allegations as did the direct purchasers.,environmental,none
3561,"on october 14, 2014, plaintiffs filed their second amended class action complaint narrowing the class of plaintiffs to those merchants and consumers of architectural coatings containing titanium dioxide.",environmental,none
3598,"other proceedings we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
3601,"environmental, health and safety matters ehs capital expenditures we may incur future costs for capital improvements and general compliance under ehs laws, including costs to acquire, maintain and repair pollution control equipment.",environmental,none
3604,"environmental reserves we have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
3607,the environmental liabilities do not include amounts recorded as asset retirement obligations.,environmental,none
3608,"we had accrued $34 million and $38 million for environmental liabilities as of december 31, 2016 and 2015, respectively.",environmental,none
3612,"environmental, health and safety matters we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
3613,"environmental matters under the comprehensive environmental response, compensation, and liability act and similar state laws, a current or former owner or operator of real property in the u.",environmental,none
3615,"may be liable for remediation costs regardless of whether the release or disposal of hazardous substances was in compliance with law at the time it occurred, and a current owner or operator may be liable regardless of whether it owned or operated the facility at the time of the release.",environmental,none
3623,under the resource conservation and recovery act in the u.,environmental,none
3625,"and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
3626,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
3627,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
3630,"west footscray remediation by letter dated march 7, 2006, our former base chemicals and polymers facility in west footscray, australia was issued a cleanup notice by the environmental protection authority victoria due to concerns about soil and groundwater contamination emanating from the site.",environmental,none
3632,"as of december 31, 2016, we had an accrued liability of approximately $15 million related to estimated environmental remediation costs at this site.",environmental,none
3637,forest service notified us that we are a cercla potentially responsible party for contamination originating from the site.,environmental,none
3639,"environmental, health and safety matters portion of the site and are currently engaged in that process.",environmental,none
3645,"specifically, the epa alleged violations at our port neches, texas facility from 2007-2012 for flare operations not consistent with good pollution control practice and not in compliance with certain flare-related regulations.",environmental,none
3648,we have been engaged in discussions with the doj and the epa regarding these alleged violations and conducted field trials on an alternate flare monitoring method beginning in september 2014.,environmental,action
3955, 2 to the u.,environmental,none
4058,"we own a portfolio of dye brands such as avitera®, for dyes used in t-shirts, formal shirts and towels for achieving sustainability, novacron®, for dyes used widely across casual wear and home textiles, lanasol®, for dyes used in wool formal suits, terasil®, for dyes used in sportswear, outerwear, home textiles and furnishings, eriofast®, for dyes used in high-end intimate apparel and lingerie, teratop®, for dyes used across the automotive industry and novasol®, for dyes used across military, protective wea",environmental,none
4060,"product type   rutile titanium dioxide   anatase titanium dioxide   nano titanium dioxide characteristics   most common crystal form of titanium dioxide; harder and more durable   softer, less abrasive pigment, preferred for some specialty applications   ultra-fine titanium dioxide and other titanium dioxide specialties applications   coatings, printing inks, pvc window frames and plastic masterbatches   cosmetics, pharmaceuticals, food, polyester fibers and polyamide fibers   catalysts and cosmetics functi",environmental,none
4063,"raw materials the primary raw materials used in our pigments and additives segment are as follows:     titanium dioxide   functional additives   color pigments   timber treatment   water chemicals primary raw materials   titanium bearing ore, sulfuric acid, chlorine   barium and zinc based inorganics   iron oxide particles, scrap iron, copperas alkali   dcoit, copper, monoethanolamine   aluminum oxide the primary raw materials that are used to produce titanium dioxide are various types of titanium feedstock",environmental,none
4071,"our company, together with other companies, relevant trade associations and the european chemical industry council sector group, the titanium dioxide manufacturers association, submitted comments opposing any classification of titanium dioxide as carcinogenic, based on evidence from multiple epidemiological studies covering more than 24,000 production workers at 18 titanium dioxide manufacturing sites over several decades that found no increased incidence of lung cancer as a result of workplace exposure to ",environmental,action
4072,"if echa were to recommend, and the european commission were to subsequently adopt, either a category 1b or category 2 carcinogen classification, it could require that many end-use products manufactured would be classified as containing a potential carcinogenic component, which could negatively impact public perception of products containing titanium dioxide, limit the marketability of and demand for titanium dioxide or products containing titanium dioxide and potentially have spill-over, restrictive effects",environmental,none
4120,"other noncurrent liabilities other noncurrent liabilities consisted of the following : huntsman corporation     december 31,       2016   2015   pension liabilities   $ 1,010   $ 842   other postretirement benefits     88     84   environmental accruals     27     32   restructuring and plant closing reserves     46     51   employee benefit accrual     32     36   asset retirement obligations     35     34   other     143     147   ​ ​ ​ ​ ​ ​ ​ ​ total   $ 1,381   $ 1,226   ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​",environmental,none
4190,"​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ excludes a sulfate plant in umbogintwini, south africa, which closed in the fourth quarter of 2016, and our titanium dioxide finishing plant in calais, france.",environmental,none
4196,"e to unanticipated liabilities, including unexpected environmental exposures, product liability or illegal activities conducted by an acquired company or a joint venture partner.",environmental,none
4199,titanium dioxide and other 46 table of contents scientific studies that concluded that the response to lung overload studies with poorly soluble particles upon which the anses proposed classification is based is unique to the rat and is not seen in other animal species or humans.,environmental,none
4236,"ngs and colorants; • timber treatment wood protection chemicals used primarily in residential and commercial applications; • water treatment products used to improve water purity in industrial, commercial and municipal applications; and • specialty automotive molded components.",environmental,none
