,text,environmental,action
618,we were the first to introduce a zirconia-coated titanium dioxide pigment to improve the durability of coatings and tioxide® tr92 pigment was the first product to offer our customers flexibility across systems and applications.,environmental,action
619,"our experience in powder flow technology has been applied to develop deltio® free-flow titanium dioxide pigments, offering our customers a 25 table of contents number of benefits over conventional powdered pigments, including high throughput, accurate metering, and less waste.",environmental,action
651,    we manufacture timber treatment wood protection chemicals used primarily in residential and commercial applications to prolong the service life of wood through protection from decay and fungal or insect attack.,environmental,none
658,"    we manufacture water treatment chemicals in germany used to improve water purity in industrial, commercial and municipal applications.",environmental,none
660,main markets are municipal and industrial waste water treatment and the paper industry.,environmental,none
661,"sales and marketing approximately 85% of our titanium dioxide sales are made through our global sales and technical services network, enabling us to work closely with our customers.",environmental,action
671,    annual capacity   product area   eame   north america   apac   total   titanium dioxide.,environmental,none
673,approximately 87% of our titanium dioxide capacity is located in western europe.,environmental,none
694,"    titanium dioxide   functional additives   color pigments   timber treatment   water chemicals primary raw materials   titanium bearing ore, sulfuric acid   barium and zinc based inorganics   iron oxide particles, scrap iron, copperas   dcoit, copper, monoethanolamine   aluminum oxide 29 table of contents in recent years, we have purchased the majority of our ores under supply contracts from a range of ore suppliers.",environmental,none
696,"ore accounts for approximately 45% of titanium dioxide variable manufacturing costs, while utilities, sulfuric acid and chlorine collectively account for approximately 30% of variable manufacturing costs.",environmental,none
701,titanium dioxide producers extract titanium from ores and process it into pigmentary titanium dioxide using either the chloride or sulfate process.,environmental,none
704,co-products from both processes require treatment prior to disposal in order to comply with environmental regulations.,environmental,none
729,"our primary competitors within specialty 30 table of contents titanium dioxide include huierxin, fuj titanium industry, kronos and precheza.",environmental,none
771,"environmental, health and safety matters general we are subject to extensive federal, state, local and international laws, regulations, rules and ordinances relating to safety, pollution, protection of the environment, product management and distribution, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
772,"in the ordinary course of business, we are subject to frequent environmental inspections and monitoring and occasional investigations by governmental enforcement authorities.",environmental,none
774,"actual or alleged violations of safety laws, environmental laws or permit requirements could result in restrictions or prohibitions on plant operations or product distribution, substantial civil or criminal sanctions, as well as, under some environmental laws, the assessment of strict liability and/or joint and several liability.",environmental,none
775,"moreover, changes in environmental regulations could inhibit or interrupt our operations, or require us to modify our facilities or operations.",environmental,none
776,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities.",environmental,none
778,"32 table of contents ehs capital expenditures we may incur future costs for capital improvements and general compliance under ehs laws, including costs to acquire, maintain and repair pollution control equipment.",environmental,none
781,"we have incurred, and we may in the future incur, liability to investigate and clean up waste or contamination at our current or former facilities or facilities operated by third parties at which we may have disposed of waste or other materials.",environmental,none
782,"similarly, we may incur costs for the cleanup of waste that was disposed of prior to the purchase of our businesses.",environmental,none
783,"under some circumstances, the scope of our liability may extend to damages to natural resources.",environmental,none
784,"under the comprehensive environmental response, compensation, and liability act and similar state laws, a current or former owner or operator of real property in the u.",environmental,none
786,"may be liable for remediation costs regardless of whether the release or disposal of hazardous substances was in compliance with law at the time it occurred, and a current owner or operator may be liable regardless of whether it owned or operated the facility at the time of the release.",environmental,none
797,forest service notified us that we are a cercla potentially responsible party for contamination originating from the site.,environmental,none
803,environmental protection agency issued a draft consent decree related to cleanup at this site to us and a prior owner in september 2014.,environmental,none
806,"in addition, under the resource conservation and recovery act in the u.",environmental,none
808,"and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
809,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
810,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
813,"33 table of contents by letter dated march 7, 2006, our former base chemicals and polymers facility in west footscray, australia was issued a cleanup notice by the environmental protection authority victoria due to concerns about soil and groundwater contamination emanating from the site.",environmental,none
815,"as of december 31, 2014, we had an accrued liability of approximately $19 million related to estimated environmental remediation costs at this site.",environmental,none
824,"environmental reserves we have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
827,the environmental liabilities do not include amounts recorded as asset retirement obligations.,environmental,none
828,"we had accrued $60 million and $27 million for environmental liabilities as of december 31, 2014 and 2013, respectively.",environmental,none
831,"we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
836,the existence of soil and groundwater contamination from historical industrial operations is known to exist at some of these new properties.,environmental,none
837,"as of december 31, 2014, these newly acquired businesses had accrued $17 million for environmental liabilities .",environmental,none
841,"pursuant to the agreements related to the rockwood acquisition, rockwood has agreed to indemnify us for certain environmental matters.",environmental,none
846,"where warranted, evaluation of substitute chemicals will be an important element of our ongoing manufacturing sustainability efforts.",environmental,none
850,"greenhouse gas regulation globally, our operations are increasingly subject to regulations that seek to reduce emissions of greenhouse gases, such as carbon dioxide and methane, which may be contributing to changes in the earth's climate.",environmental,none
851,"at the durban negotiations of the conference of the parties to the kyoto protocol in 2012, a limited group of nations, including the european union, agreed to a second commitment period for the kyoto protocol, an international treaty that provides for reductions in ghg emissions.",environmental,action
852,"more significantly, the european union ghg emissions trading system, established pursuant to the kyoto protocol to reduce ghg emissions in the european union, continues in its third phase.",environmental,action
853,the european union parliament continues with a process to formalized backloading—the withholding of ghg allowances to prop up carbon prices.,environmental,action
854,"in addition, the european union has recently announced its intentions to cut ghg emissions to 40% below 1990 levels by 2040 and impose a 27% renewable energy requirement at the european union level.",environmental,action
858,"in june 2013, china implemented its first pilot carbon emissions exchange in shenzhen, china.",environmental,action
859,"pilot carbon emissions schemes have also begun in beijing, shanghai, guangdong, and tianjin.",environmental,action
862,federal climate change legislation in the u.,environmental,none
865,"as a result, domestic efforts to curb ghg emissions will continue to be led by the epa's ghg regulations and the efforts of states.",environmental,action
867,significant expansions of our existing facilities or construction of new facilities may be subject to the clean air act's prevention of significant deterioration requirements under the epa's ghg 35 table of contents tailoring rule.,environmental,none
868,"some of our facilities are also subject to the epa's mandatory reporting of greenhouse gases rule, and any further regulation may increase our operational costs.",environmental,none
869,"under a consent decree with states and environmental groups, the epa is due to propose new source performance standards for ghg emissions from refineries.",environmental,none
872,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to kyoto protocol obligations and/or european union emissions trading scheme requirements.",environmental,action
873,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
874,"potential consequences of such restrictions include capital requirements to modify assets to meet ghg emission restrictions and/or increases in energy costs above the level of general inflation, as well as direct compliance costs.",environmental,none
876,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghgs in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, and floods and other climatic events.",environmental,none
882,"specifically, the epa alleged violations at our port neches, texas facility from 2007-2012 for flare operations not consistent with good pollution control practice and not in compliance with certain flare-related regulations.",environmental,none
885,we have been engaged in discussions with the doj and the epa regarding these alleged violations and conducted field trials on an alternate flare monitoring method beginning in september 2014.,environmental,action
921,"gulf coast, which is subject to hurricanes.",environmental,none
923,"while we maintain business recovery plans that are intended to allow us to recover from natural disasters or other events that could disrupt our business, we cannot provide assurances that our plans would fully protect us from the effects of all such disasters or from events that might increase in frequency or intensity due to climate change.",environmental,none
924,"in addition, insurance may not adequately compensate us for any losses incurred as a result of natural or other disasters.",environmental,none
925,"in areas prone to frequent natural or other disasters, insurance may become increasingly expensive or not available at all.",environmental,none
926,"furthermore, some potential climate-driven losses, particularly inundation due to sea-level rise, may pose long-term risks to our physical facilities such that operations cannot be restored in their current locations.",environmental,none
1035,"these hazards include: chemical spills, pipeline leaks and ruptures, storage tank leaks, discharges or releases of toxic or hazardous substances or gases and other hazards incident to the manufacturing, processing, handling, transportation and storage of dangerous chemicals.",environmental,none
1036,"we are also potentially subject to other hazards, including natural disasters and severe weather; explosions and fires; transportation problems, including interruptions, spills and leaks; mechanical failures; unscheduled downtimes; labor difficulties; remediation complications; and other risks.",environmental,none
1037,"many potential hazards can cause bodily injury and loss of life, severe damage to or destruction of property and equipment and environmental damage, and may result in suspension of operations and the imposition of civil or criminal penalties and liabilities.",environmental,none
1039,"we maintain property, business interruption, products liability and casualty insurance policies which we believe are in accordance with customary industry practices, as well as insurance policies covering other types of risks, including pollution legal liability insurance, but we are not fully insured 43 table of contents against all potential hazards and risks incident to our business.",environmental,none
1051,"in addition, we rely on a number of vendors and suppliers and collaborations with other industry participants to provide us with chemicals, feedstocks and other raw materials, along with energy sources and, in certain cases, facilities, that we need to operate our business.",environmental,none
1056,"we are subject to many environmental, health and safety regulations that may result in unanticipated costs or liabilities, which could reduce our profitability.",environmental,none
1057,"we are subject to extensive federal, state, local and foreign laws, regulations, rules and ordinances relating to pollution, protection of the environment and human health and safety, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
1058,"actual or alleged violations of environmental, health and safety, or ehs, laws or permit requirements could result in restrictions or prohibitions on plant operations and substantial civil or criminal sanctions, as well as, under some ehs laws, the assessment of strict liability and/or joint and several liability.",environmental,none
1059,"governmental, regulatory and societal demands for increasing levels of product safety and environmental protection could result in increased pressure for more stringent regulatory control with respect to the chemical industry.",environmental,none
1062,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities, which could reduce our profitability.",environmental,none
1063,"for example, our 44 table of contents operations are increasingly subject to regulations that seek to reduce emissions of greenhouse gases, or ghgs, such as carbon dioxide and methane, which may be contributing to changes in the earth's climate.",environmental,none
1068,"furthermore, we may be liable for the costs of investigating and cleaning up environmental contamination on or from our properties or at off-site locations where we disposed of or arranged for the disposal or treatment of hazardous materials or from disposal activities that pre-dated our purchase of our businesses.",environmental,none
1071,"we face risks arising from various legal actions, including matters relating to antitrust, product liability, intellectual property and environmental claims.",environmental,none
1092,"conflicts, military actions, terrorist attacks and general instability, particularly in certain energy-producing nations, along with increased security regulations related to our industry, could adversely affect our business.",environmental,none
1106,"we produce mtbe, an oxygenate that is blended with gasoline to reduce vehicle air emissions and to enhance the octane rating of gasoline.",environmental,action
1107,"because mtbe has contaminated some water supplies, its use has become controversial in the u.",environmental,none
1121,we have unfunded obligations under our domestic and foreign pension and postretirement benefit plans and assumed additional unfunded pension obligations as part of our acquisition of the performance additives and titanium dioxide businesses of rockwood.,environmental,none
1180,district court for the district of maryland alleging that we and our co-defendants and other alleged co-conspirators conspired to fix prices of titanium dioxide sold in the u.,environmental,none
1186,"customers who purchased titanium dioxide directly from the defendants since february 1, 2003.",environmental,none
1200,district court for the northern district of california by purchasers of products made from titanium dioxide making essentially the same allegations as did the direct purchasers.,environmental,none
1201,"on october 14, 2014, plaintiffs filed their second amended class action complaint narrowing the class of plaintiffs to those merchants and consumers of architectural coatings containing titanium dioxide.",environmental,none
1232,"specifically, the epa alleged violations at our port neches, texas facility from 2007-2012 for flare operations not consistent with good pollution control practice and not in compliance with certain flare-related regulations.",environmental,none
1235,we have been engaged in discussions with the doj and the epa regarding these alleged violations and conducted field trials on an alternate flare monitoring method beginning in september 2014.,environmental,action
1237,"other proceedings we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
1368,"gerrard, age 55, is senior vice president, environmental, health & safety and manufacturing excellence.",environmental,none
1371,he also serves as our corporate sustainability officer.,environmental,none
1541,"we are a leading global producer in many of our key product lines, including mdi, amines, surfactants, maleic anhydride, epoxy-based polymer formulations, textile chemicals, dyes, titanium dioxide and color pigments.",environmental,none
1562,"historically, demand for titanium dioxide pigments and additives has grown at rates approximately equal to gdp growth.",environmental,none
1564,"the industry experiences some seasonality in its sales because sales of paints, the largest end use for titanium dioxide, generally peak during the spring and summer months in the northern hemisphere.",environmental,none
1828,04 billion for rockwood's performance additives and titanium dioxide businesses and during 2013 we paid $66 million for the acquisition of businesses.,environmental,none
1971,"on february 12, 2015, we announced plans to reduce our titanium dioxide capacity by approximately 100 kt by closing specific operations at our calais, france facility, subject to consultation with employees and appropriate representative groups.",environmental,action
2035,"on february 12, 2015, we announced plans to reduce our titanium dioxide capacity by approximately 100 kt by closing specific operations at our calais, france facility, subject to consultation with employees and appropriate representative groups.",environmental,action
2049,"environmental, health and safety matters for a discussion of environmental, health and safety matters, see note 19.",environmental,none
2050,"environmental, health and safety matters to our consolidated financial statements.",environmental,none
2058,summarized below are our critical accounting policies: contingent loss accruals environmental remediation costs for our facilities are accrued when it is probable that a liability has been incurred and the amount can be reasonably estimated.,environmental,none
2059,"estimates of environmental reserves require evaluating government regulation, available technology, site-specific information and remediation alternatives.",environmental,none
2061,the extent of environmental impacts may not be fully known and the processes and costs of remediation may change as new information is obtained or technology for remediation is improved.,environmental,none
2062,"our process for estimating the expected cost for remediation considers the information available, technology that can be utilized and estimates of the extent of environmental damage.",environmental,none
2065,"environmental, health and safety matters to our consolidated financial statements.",environmental,none
2154,"estimates for plant closing costs include the write-off of the carrying value of the plant, any necessary environmental and/or regulatory costs, contract termination and demolition costs.",environmental,none
2279,"as described in management's report on internal control over financial reporting, management excluded from its assessment the internal control over financial reporting at performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
2296,"as described in management's report on internal control over financial reporting, management excluded from its assessment the internal control over financial reporting at performance additives and titanium dioxide businesses of rockwood holdings, inc.",environmental,none
2417, 2 to the u.,environmental,none
2592,"we are a leading global producer in many of our key product lines, including mdi, amines, surfactants, maleic anhydride, epoxy-based polymer formulations, textile chemicals, dyes, titanium dioxide and color pigments.",environmental,none
2606,2.,environmental,none
2634,environmental expenditures environmental related restoration and remediation costs are recorded as liabilities when site restoration and environmental remediation and clean-up obligations are either known or considered probable and the related costs can be reasonably estimated.,environmental,none
2637,"environmental, health and safety matters.",environmental,none
2784,"in connection with securing certain regulatory approvals required to complete the rockwood acquisition, we sold our tio2 tr52 product line used in printing inks to henan in december 2014.",environmental,action
2890,"on february 12, 2015, we announced plans to reduce our titanium dioxide capacity by approximately 100 kt by closing specific operations at our calais, france facility, subject to consultation with employees and appropriate representative groups.",environmental,action
2912,"other noncurrent liabilities huntsman international     december 31,       2014   2013   pension liabilities   $ 965   $ 546   other postretirement benefits     134     101   environmental accruals     53     22   restructuring and plant closing costs     49     58   employee benefit accrual     39     38   asset retirement obligations     26     28   legal reserve     11     11   other     166     134   ​ ​ ​ ​ ​ ​ ​ ​ total   $ 1,443   $ 938   ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ 13.",environmental,none
3602,district court for the district of maryland alleging that we and our co-defendants and other alleged co-conspirators conspired to fix prices of titanium dioxide sold in the u.,environmental,none
3608,"customers who purchased titanium dioxide directly from the defendants since february 1, 2003.",environmental,none
3623,district court for the northern district of california by the purchasers of products made from titanium dioxide making essentially the same allegations as did the direct purchasers.,environmental,none
3624,"on october 14, 2014, plaintiffs filed their second amended class action complaint narrowing the class of plaintiffs to those merchants and consumers of architectural coatings containing titanium dioxide.",environmental,none
3654,"other proceedings we are a party to various other proceedings instituted by private plaintiffs, governmental authorities and others arising under provisions of applicable laws, including various environmental, products liability and other laws.",environmental,none
3657,"environmental, health and safety matters general we are subject to extensive federal, state, local and international laws, regulations, rules and ordinances relating to safety, pollution, protection of the environment, product management and distribution, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
3658,"in the ordinary course of business, we are subject to frequent environmental inspections and monitoring and occasional investigations by governmental enforcement authorities.",environmental,none
3660,"actual or alleged violations of safety laws, environmental laws or permit requirements could result in restrictions or prohibitions on plant operations or product distribution, substantial civil or criminal sanctions, as well as, under some environmental laws, the assessment of strict liability and/or joint and several liability.",environmental,none
3661,"moreover, changes in environmental regulations could inhibit or interrupt our operations, or require us to modify our facilities or operations.",environmental,none
3662,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities.",environmental,none
3663,"environmental, health and safety systems we are committed to achieving and maintaining compliance with all applicable ehs legal requirements, and we have developed policies and management systems that are intended to identify the multitude of ehs legal requirements applicable to our operations, enhance compliance with f-80 table of contents huntsman corporation and subsidiaries huntsman international llc and subsidiaries notes to consolidated financial statements 19.",environmental,action
3664,"environmental, health and safety matters applicable legal requirements, improve the safety of our employees, contractors, community neighbors and customers and minimize the production and emission of wastes and other pollutants.",environmental,none
3666,"ehs capital expenditures we may incur future costs for capital improvements and general compliance under ehs laws, including costs to acquire, maintain and repair pollution control equipment.",environmental,none
3669,"we have incurred, and we may in the future incur, liability to investigate and clean up waste or contamination at our current or former facilities or facilities operated by third parties at which we may have disposed of waste or other materials.",environmental,none
3670,"similarly, we may incur costs for the cleanup of waste that was disposed of prior to the purchase of our businesses.",environmental,none
3671,"under some circumstances, the scope of our liability may extend to damages to natural resources.",environmental,none
3674,"may be liable for remediation costs regardless of whether the release or disposal of hazardous substances was in compliance with law at the time it occurred, and a current owner or operator may be liable regardless of whether it owned or operated the facility at the time of the release.",environmental,none
3685,forest service notified us that we are a cercla prp for contamination originating from the site.,environmental,none
3692,"environmental, health and safety matters december 31, 2014, we had an accrued liability of approximately $18 million relating to this matter and a corresponding receivable of approximately $18 million relating to our indemnity protection.",environmental,none
3695,"and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
3696,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
3697,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
3700,"by letter dated march 7, 2006, our former base chemicals and polymers facility in west footscray, australia was issued a cleanup notice by epa victoria due to concerns about soil and groundwater contamination emanating from the site.",environmental,none
3702,"as of december 31, 2014, we had an accrued liability of approximately $19 million related to estimated environmental remediation costs at this site.",environmental,none
3711,"environmental reserves we have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
3714,the environmental liabilities f-82 table of contents huntsman corporation and subsidiaries huntsman international llc and subsidiaries notes to consolidated financial statements 19.,environmental,none
3715,"environmental, health and safety matters do not include amounts recorded as asset retirement obligations.",environmental,none
3716,"we had accrued $60 million and $27 million for environmental liabilities as of december 31, 2014 and 2013, respectively.",environmental,none
3719,"we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
3724,the existence of soil and groundwater contamination from historical industrial operations is known to exist at some of these new properties.,environmental,none
3725,"as of december 31, 2014, these newly acquired businesses had accrued $17 million for environmental liabilities .",environmental,none
3729,"pursuant to the agreements related to the rockwood acquisition, rockwood has agreed to indemnify us for certain environmental matters.",environmental,none
3734,"where warranted, evaluation of substitute chemicals will be an important element of our ongoing manufacturing sustainability efforts.",environmental,none
3739,"environmental, health and safety matters greenhouse gas regulation globally, our operations are increasingly subject to regulations that seek to reduce emissions of ghg, such as carbon dioxide and methane, which may be contributing to changes in the earth's climate.",environmental,none
3740,"at the durban negotiations of the conference of the parties to the kyoto protocol in 2012, a limited group of nations, including the european union, agreed to a second commitment period for the kyoto protocol, an international treaty that provides for reductions in ghg emissions.",environmental,action
3741,"more significantly, the european union ghg emissions trading system, established pursuant to the kyoto protocol to reduce ghg emissions in the european union, continues in its third phase.",environmental,action
3742,the european union parliament continues with a process to formalized backloading—the withholding of ghg allowances to prop up carbon prices.,environmental,action
3743,"in addition, the european union has recently announced its intentions to cut ghg emissions to 40% below 1990 levels by 2040 and impose a 27% renewable energy requirement at the european union level.",environmental,action
3747,"in june 2013, china implemented its first pilot carbon emissions exchange in shenzhen, china.",environmental,action
3748,"pilot carbon emissions schemes have also begun in beijing, shanghai, guangdong, and tianjin.",environmental,action
3751,federal climate change legislation in the u.,environmental,none
3754,"as a result, domestic efforts to curb ghg emissions will continue to be led by the epa's ghg regulations and the efforts of states.",environmental,action
3756,significant expansions of our existing facilities or construction of new facilities may be subject to the caa's prevention of significant deterioration requirements under the epa's ghg tailoring rule.,environmental,none
3757,"some of our facilities are also subject to the epa's mandatory reporting of greenhouse gases rule, and any further regulation may increase our operational costs.",environmental,none
3758,"under a consent decree with states and environmental groups, the epa is due to propose new source performance standards for ghg emissions from refineries.",environmental,none
3761,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to kyoto protocol obligations and/or european union emissions trading scheme requirements.",environmental,action
3762,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
3763,"potential consequences of such restrictions include capital requirements to modify assets to meet ghg emission restrictions and/or increases in energy costs above the level of general inflation, as well as direct compliance costs.",environmental,none
3766,"environmental, health and safety matters finally, it should be noted that some scientists have concluded that increasing concentrations of ghgs in the earth's atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, and floods and other climatic events.",environmental,none
4005, 2 to the u.,environmental,none
4087,"environmental, health and safety systems we are committed to achieving and maintaining compliance with all applicable environmental, health and safety legal requirements, and we have developed policies and management systems that are intended to identify the multitude of ehs legal requirements applicable to our operations, enhance compliance with applicable legal requirements, improve the safety of our employees, contractors, community neighbors and customers and minimize the production and emission of wast",environmental,action
4098,"gulf coast manufacturing advantage advanced materials: • strong aerospace market textile effects: • selective growth above underlying market demand • progressive environmental regulations impacting raw materials costs pigments and additives: • approximately $130 million of synergies from integration of former rockwood businesses • approximately $35 million of cost savings from planned titanium dioxide capacity rationalization in calais, france • improving sales prices we expect to spend approximately $625 m",environmental,none
4146,"other noncurrent liabilities other noncurrent liabilities consisted of the following : huntsman corporation     december 31,       2014   2013   pension liabilities   $ 965   $ 546   other postretirement benefits     134     101   environmental accruals     53     22   restructuring and plant closing costs     49     58   employee benefit accrual     39     38   asset retirement obligations     26     28   legal reserve     11     11   other     170     144   ​ ​ ​ ​ ​ ​ ​ ​ total   $ 1,447   $ 948   ​ ​ ​ ",environmental,none
4206,"atings and colorants; • timber treatment wood protection chemicals used primarily in residential and commercial applications; • water treatment products used to improve water purity in industrial, commercial and municipal applications; and • specialty automotive molded components.",environmental,none
4215,es and other pollutants.,environmental,none
4217,"e to unanticipated liabilities, including unexpected environmental exposures, product liability or illegal activities conducted by an acquired company or a joint venture partner.",environmental,none
4260,"ngs and colorants; • timber treatment wood protection chemicals used primarily in residential and commercial applications; • water treatment products used to improve water purity in industrial, commercial and municipal applications; and • specialty automotive molded components.",environmental,none
