,text,environmental,action
531,summary of significant accounting policies—environmental expenditures” to our consolidated financial statements and “note 22.,environmental,none
532,environmental health and safety matters” to our consolidated financial statements.,environmental,none
533,"environmental, health and safety systemswe are committed to achieving and maintaining compliance with all applicable ehs legal requirements, and we have developed policies and management systems that are intended to identify the multitude of ehs legal requirements applicable to our operations, enhance compliance with applicable legal requirements, improve the safety of our employees, contractors, community neighbors and customers and minimize the production and emission of wastes and other pollutants.",environmental,action
536,"environmental remediationwe have incurred, and we may in the future incur, liability to investigate and clean up waste or contamination at our current or former facilities or facilities operated by third parties at which we may have disposed of waste or other materials.",environmental,none
537,"similarly, we may incur costs for the cleanup of waste that was disposed of prior to the purchase of our businesses.",environmental,none
538,"under some circumstances, the scope of our liability may extend to damages to natural resources.",environmental,none
545,"regulatory mattersgreenhouse gas regulation and climate changeglobally, our operations are increasingly subject to regulations that seek to reduce emissions of greenhouse gases, such as carbon dioxide and methane, which may be contributing to changes in the earth’s climate.",environmental,none
546,"at the durban negotiations of the conference of the parties to the kyoto protocol in 2012, a limited group of nations, including the european union, agreed to a second commitment period for the kyoto protocol, an international treaty that provides for reductions in ghg emissions.",environmental,action
547,"more significantly, the eu ghg emissions trading system, established pursuant to the kyoto protocol to reduce ghg emissions in the eu, continues in its third phase.",environmental,action
548,the eu parliament has used a process to formalize “backloading”—the withholding of ghg allowances during the trading period from 2014 to 2016 with additional allowances auctioned during 2019 to 2020—to prop up carbon prices.,environmental,action
551,"in addition, the eu has announced the binding target to reduce domestic ghg emissions by at least 40% below the 1990 level by 2030.",environmental,action
552,"the eu has set a binding target of increasing the share of renewable energy to at least 27% of the eu’s energy consumption by 2030, and additional proposals have been made to increase the target to 35%.",environmental,action
553,"in addition, at the 2015 united nations framework convention on climate change in paris, the u.",environmental,none
555,"and nearly 200 other nations entered into an international climate agreement, which went into effect in november 2016 .",environmental,action
556,"although the agreement does not create any binding obligations for nations to limit their ghg emissions, it does include pledges to voluntarily limit or reduce future emissions.",environmental,action
565,domestic efforts to curb ghg emissions are being led by the u.,environmental,action
567,environmental protection agency’s ghg regulations and similar programs of certain states.,environmental,none
568,"to the extent that our domestic operations are subject to the epa’s ghg regulations, we may face increased capital and operating costs associated with new or expanded facilities.",environmental,none
569,significant expansions of our existing facilities or construction of new facilities may be subject to the clean air act’s requirements for pollutants regulated under the prevention of significant deterioration and title v programs.,environmental,none
570,"some of our facilities are also subject to the epa’s mandatory reporting of greenhouse gases rule, and any further regulation may increase our operational costs.",environmental,none
571,"we are already managing and reporting ghg emissions, to varying degrees, as required by law for our sites in locations subject to u.",environmental,action
574,"although these sites are subject to existing ghg legislation, few have experienced or anticipate significant cost increases as a result of these programs, although it is possible that ghg emission restrictions may increase over time.",environmental,none
575,"potential consequences of such restrictions include capital requirements to modify assets to meet ghg emission restrictions and/or increases in energy costs above the level of general inflation, as well as direct compliance costs.",environmental,none
577,"finally, it should be noted that some scientists have concluded that increasing concentrations of ghgs in the earth’s atmosphere may produce climate changes that have significant physical effects, such as increased frequency and severity of storms, droughts, and floods and other climatic events.",environmental,none
606,"in addition, we rely on a number of vendors, suppliers, and in some cases sole-source suppliers, service providers, toll manufacturers and collaborations with other industry participants to provide us with chemicals, feedstocks and other raw materials, along with energy sources and, in certain cases, facilities that we need to operate our business.",environmental,none
611,"while we maintain business recovery plans that are intended to allow us to recover from natural disasters or other events that could disrupt our business, we cannot provide assurances that our plans would fully protect us from the effects of all such disasters or from events that might increase in frequency or intensity due to climate change.",environmental,none
612,"in addition, insurance may not adequately compensate us for any losses incurred as a result of natural or other disasters.",environmental,none
613,"in areas prone to frequent natural or other disasters, insurance may become increasingly expensive or not available at all.",environmental,none
614,"furthermore, some potential climate-driven losses, particularly inundation due to sea-level rise, may pose long-term risks to our physical facilities such that operations cannot be restored in their current locations.",environmental,none
753,"these hazards include: chemical spills, pipeline leaks and ruptures, storage tank leaks, discharges or releases of toxic or hazardous substances or gases and other hazards incident to the manufacturing, processing, handling, transportation and storage of dangerous chemicals.",environmental,none
754,"we are also potentially subject to other hazards, including natural disasters and severe weather; explosions and fires; transportation problems, including interruptions, spills and leaks; mechanical failures; unscheduled downtimes; labor difficulties; remediation complications; and other risks.",environmental,none
756,"many potential hazards can cause bodily injury and loss of life, severe damage to or destruction of property and equipment and environmental damage, and may result in suspension of operations and the imposition of civil or criminal penalties and liabilities.",environmental,none
758,"we maintain property, business interruption, products liability and casualty insurance policies which we believe are in accordance with customary industry practices, as well as insurance policies covering other types of risks, including pollution legal liability insurance, but we are not fully insured against all potential hazards and risks incident to our business.",environmental,none
767,"we are subject to extensive federal, state, local and foreign laws, regulations, rules and ordinances relating to pollution, protection of the environment and human health and safety, and the generation, storage, handling, transportation, treatment, disposal and remediation of hazardous substances and waste materials.",environmental,none
793,"epa issued several final rules in 2017 and 2018 under the revised tsca related to existing chemicals, including the following: a rule to establish epa’s process and criteria for identifying chemicals for risk evaluation; a rule to establish epa’s process for evaluating high priority chemicals and their uses to determine whether or not they present an unreasonable risk to health or the environment; and a rule to require industry reporting of chemicals manufactured or processed in the u.",environmental,action
801,"furthermore, governmental, regulatory and societal demands for increasing levels of product safety and environmental protection could result in increased pressure for more stringent regulatory control with respect to the chemical industry.",environmental,none
804,"accordingly, environmental or regulatory matters may cause us to incur significant unanticipated losses, costs or liabilities, which could reduce our profitability.",environmental,none
809,"furthermore, we may be liable for the costs of investigating and cleaning up environmental contamination on or from our properties or at off-site locations where we disposed of or arranged for the disposal or treatment of hazardous materials, or from disposal activities that pre-dated our purchase of our businesses.",environmental,none
811,regulatory requirements to reduce ghg emissions could have an adverse effect on our results of operations.,environmental,none
812,"our operations are increasingly subject to regulations that seek to reduce emissions of ghgs, such as carbon dioxide and methane, which may be contributing to changes in the earth’s climate.",environmental,none
813,"there are existing efforts to address ghg emissions at the international, national, and regional levels.",environmental,action
814,"for example, the 2015 paris climate summit agreement, which entered into force in november 2016, resulted in voluntary commitments by numerous countries to reduce their ghg emissions.",environmental,action
818,the eu also regulates ghgs under the eu ets and china has established its own country-wide ghg cap and trade program.,environmental,action
819,"domestically, the epa issued its final clean power plan rules in 2015 that establish carbon pollution standards for power plants, called co2 emission performance rates.",environmental,action
820,this rule has been challenged in court and the epa announced in october 2017 that it intended to repeal and potentially replace the clean power plan.,environmental,action
821,"on august 21, 2018, the epa proposed the affordable clean energy rule to replace the 2015 clean power plan, which was stayed by the u.",environmental,action
824,"in june 2019, epa finalized ace rule, which established emission guidelines for states to develop plans to address ghg emissions from existing coal-fired power plants.",environmental,action
825,such rules and agreements may affect the long-term price and supply of electricity and natural gas and demand for products that contribute to energy efficiency and renewable energy.,environmental,none
826,"these various regulations and agreements may result in increased costs to purchased energy, additional capital costs for installation or modification of ghg emitting equipment, and additional costs associated directly with ghg emissions, which are primarily related to energy use.",environmental,none
828,"in addition, most scientists have concluded that increasing concentrations of ghgs in the earth’s atmosphere may produce climate changes, such as increased frequency and severity of storms, droughts, floods and other climatic events.",environmental,none
833,"furthermore, we may be liable for the costs of investigating and cleaning up environmental contamination on or from our properties or at off-site locations where we disposed of or arranged for the disposal or treatment of hazardous materials or from disposal activities that pre-dated our purchase of our businesses.",environmental,none
836,"​we face risks arising from various legal actions, including matters relating to antitrust, product liability, intellectual property and environmental claims.",environmental,none
893,"our joint venture with sinopec produces mtbe, an oxygenate that is blended with gasoline to reduce vehicle air emissions and to enhance the octane rating of gasoline.",environmental,action
894,"because of the allegations that mtbe has contaminated some water supplies, its use has become controversial in the u.",environmental,none
904,"in 2017, china announced that it would implement a mandate to use gasoline containing 10% ethanol by 2020.",environmental,action
905,we expect mtbe prices in china to continue facing downward pressure as a result of downstream refiners and blenders reduce operations in line with strong government initiative to improve environment in the country.,environmental,action
936,"our principal executive offices are located at 10003 31 table of contentswoodloch forest drive, the woodlands, texas 77380.",environmental,none
1046,"gerrard, age 60, is senior vice president, environmental, health & safety and manufacturing excellence.",environmental,none
1049,he also serves as our corporate sustainability officer.,environmental,none
1731,"2​november 17, 20144.",environmental,none
1738,"2​april 2, 20154.",environmental,none
1744,"2​march 13, 20194.",environmental,none
1782,"2​october 22, 200910.",environmental,none
1796, 2 to the u.,environmental,none
1804,"2​april 20, 201110.",environmental,none
1822,"2​may 2, 201310.",environmental,none
1838,"2​april 2, 201510.",environmental,none
1844,"2​may 31, 201610.",environmental,none
2061,​2.,environmental,none
2079,​environmental expendituresenvironmental related restoration and remediation costs are recorded as liabilities when site restoration and environmental remediation and clean-up obligations are either known or considered probable and the related costs can be reasonably estimated.,environmental,none
2082,"environmental, health and safety matters.",environmental,none
3017,"environmental, health and safety mattersehs capital expenditures we may incur future costs for capital improvements and general compliance under ehs laws, including costs to acquire, maintain and repair pollution control equipment.",environmental,none
3020,"environmental reserveswe have accrued liabilities relating to anticipated environmental cleanup obligations, site reclamation and closure costs and known penalties.",environmental,none
3023,the environmental liabilities do not include amounts recorded as asset retirement obligations.,environmental,none
3024,"we had accrued $4 million and $5 million for environmental liabilities as of december 31, 2019 and 2018, respectively.",environmental,none
3027,"we may incur losses for environmental remediation in excess of the amounts accrued; however, we are not able to estimate the amount or range of such potential excess.",environmental,none
3028,"f-64 table of contentshuntsman corporation and subsidiarieshuntsman international llc and subsidiariesnotes to consolidated financial statements environmental mattersunder the comprehensive environmental response, compensation, and liability act and similar state laws, a current or former owner or operator of real property in the u.",environmental,none
3030,"may be liable for remediation costs regardless of whether the release or disposal of hazardous substances was in compliance with law at the time it occurred, and a current owner or operator may be liable regardless of whether it owned or operated the facility at the time of the release.",environmental,none
3038,under the resource conservation and recovery act in the u.,environmental,none
3040,"and similar state laws, we may be required to remediate contamination originating from our properties as a condition to our hazardous waste permit.",environmental,none
3041,"some of our manufacturing sites have an extended history of industrial chemical manufacturing and use, including on-site waste disposal.",environmental,none
3042,"we are aware of soil, groundwater or surface contamination from past operations at some of our sites, and we may find contamination at other sites in the future.",environmental,none
3048,forest service notified us that we are a cercla potentially responsible party for contamination originating from the site.,environmental,none
3236,"we own a portfolio of dye brands such as avitera®, for dyes used in t-shirts, formal shirts and towels for achieving sustainability, novacron®, for dyes used widely across casual wear and home textiles, lanasol®, for dyes used in wool formal suits, terasil®, for dyes used in sportswear, outerwear, home textiles and furnishings, eriofast®, for dyes used in high-end intimate apparel and lingerie, teratop®, for dyes used across the automotive industry and novasol®, for dyes used across military, protective wea",environmental,none
