,text,environmental,action
278,"Liabilities associated with the investigation and cleanup of hazardous substances, as well as personal injury, property damages, or natural resource damages arising from the release of, or exposure to, such hazardous substances, may be imposed in many situations without regard to violations of laws or regulations or other fault, and may also be imposed jointly and severally .",environmental,none
280,"We are subject to such laws, including the federal Comprehensive Environmental Response, Compensation and Liability Act, commonly known as CERCLA or Superfund, in the U.",environmental,none
288,Accruals for these matters are included in the environmental reserve discussed below.,environmental,none
289,"Our management is actively involved in evaluating environmental matters and, based on information currently available to us, we have concluded that our outstanding environmental liabilities for unresolved waste sites currently known to us should not have a material effect on our operations.",environmental,action
290,We use and generate hazardous substances and wastes in our operations and may become subject to claims for personal injury and/or property damage relating to the release of such substances into the environment.,environmental,none
291,"In addition, some of our current properties are, or have been, used for industrial purposes, which could contain currently unknown contamination that could expose us to governmental requirements or claims relating to environmental remediation, personal injury, and/or property damage.",environmental,none
293,"These risks could expose us to substantial liability for personal injury, wrongful death, property damage, loss of production, pollution and other environmental damages.",environmental,none
297,"However, we believe that the likelihood of an environmental-related catastrophic occurrence or a series of occurrences that could materially affect the Company’s financial position or competitiveness is low.",environmental,none
298,We record accruals for environmental and asset retirement obligation matters when it is probable that a liability has been incurred and the amount of the liability can be reasonably estimated.,environmental,none
299,It is possible that new information or future developments could require us to reassess our potential exposure related to environmental matters.,environmental,none
300,We may incur significant costs and liabilities in order to comply with existing environmental laws and regulations.,environmental,none
301,"It is also possible that other developments, such as increasingly strict environmental laws, regulations and orders of regulatory agencies, as well as claims for damages to property and the environment or injuries to employees and other persons resulting from our current or past operations, could result in substantial costs and liabilities in the future.",environmental,none
304,"We cannot assure you that, as a result of former, current or future operations, there will not be some future impact on us relating to new regulations or additional environmental remediation or restoration liabilities.",environmental,none
305,See “Safety and Environmental Matters” in Item 7.,environmental,none
307,Climate Change The growing concerns about climate change and the related imposition by governments of more stringent regulations may provide us with new or expanded business opportunities.,environmental,none
308,"The Company seeks to capitalize on the “green revolution” by providing solutions to companies pursuing alternative fuel products and technologies, emission control technologies and other similar solutions.",environmental,action
309,"As demand for, and legislation mandating or incentivizing the use of, alternative fuels and alternative fuel technologies that limit or eliminate greenhouse gas emissions increase, we continue to invest in, and expand our product offerings of, alternative fuel technologies.",environmental,action
310,"As a result of the investments in alternative fuel technology products and services to date and our continued focus on these growth areas, we believe we are well positioned to take advantage of opportunities that may arise if new legislation is enacted.",environmental,action
311,See also page 15 for further discussion on climate change in Item 1A.,environmental,none
318,Catilin’s technology and products will further strengthen our offerings for the renewable fuels market and will also provide benefit toward a number of research and development and distribution synergies resulting from the acquisition.,environmental,action
355,"Our Corporate Governance Guidelines, Code of Business Conduct and the charters of the Audit, Health Safety and Environmental, Executive Compensation, and Nominating and Governance Committees are also available on our website and are available in print to any shareholder upon request by writing to Investor Relations, 451 Florida Street, Baton Rouge, Louisiana 70801, or by calling  388-8011.",environmental,none
392,"Sales of our agrichemicals are also subject to fluctuation as demand varies depending on climate and other environmental conditions, which may prevent farming for extended periods.",environmental,none
411,"In our Catalysts segment, our petroleum refinery customers are processing crude oil feedstocks of declining quality, while at the same time operating under increasingly stringent regulations requiring the gasoline, diesel and other fuels they produce to contain fewer impurities, including sulfur.",environmental,none
472,"We incur substantial costs in order to comply with extensive environmental, health and safety laws and regulations.",environmental,none
473,"In the jurisdictions in which we operate, we are subject to numerous federal, state and local environmental, health and safety laws and regulations, including those governing the discharge of pollutants into the air and water, the management and disposal of hazardous substances and wastes and the cleanup of contaminated properties.",environmental,none
475,Environmental laws have become increasingly strict in recent years.,environmental,none
477,"Violations of environmental, health and safety laws and regulations may subject us to fines, penalties and other liabilities and may require us to change certain business practices or curtail production.",environmental,none
478,"If we violate environmental, health and safety laws or regulations, in addition to being required to correct such violations, we can be held liable in administrative, civil or criminal proceedings for substantial fines and other sanctions could be imposed that could disrupt or limit our operations.",environmental,none
479,"Liabilities associated with the investigation and cleanup of hazardous substances, as well as personal injury, property damages or natural resource damages arising from the release of, or exposure to, such hazardous substances, may be imposed in many situations without regard to violations of laws or regulations or other fault, and may also be imposed jointly and severally .",environmental,none
482,"We use, and in the past have used, hazardous substances at many of our facilities, and we have in the past, and may in the future, be subject to claims relating to exposure to hazardous materials and the associated liabilities may be material.",environmental,none
483,"We also have generated, and continue to generate, hazardous wastes at a number of our facilities.",environmental,none
485,We have also given contractual indemnities for environmental conditions relating to facilities we no 14 Table of Contents Albemarle Corporation and Subsidiaries       longer own or operate.,environmental,none
486,"The nature of our business, including historical operations at our current and former facilities, exposes us to risks of liability under these laws and regulations due to the production, storage, use, transportation and sale of materials that can cause contamination or personal injury if released into the environment.",environmental,none
487,"Additional information may arise in the future concerning the nature or extent of our liability with respect to identified sites, and additional sites may be identified for which we are alleged to be liable, that could cause us to materially increase our environmental accrual or the upper range of the costs we believe we could reasonably incur for such matters.",environmental,none
488,We may be exposed to certain regulatory and financial risks related to climate change.,environmental,none
489,Growing concerns about climate change may result in the imposition of additional environmental regulations to which we may become subject.,environmental,none
492,federal regulation is forthcoming with respect to greenhouse gas emissions ) and/or “cap and trade” legislation.,environmental,none
493,"Additionally, some of our operations are within other jurisdictions that have, or are developing, regulatory regimes governing greenhouse gas emissions.",environmental,none
494,"For example, we have operations in the European Union, Brazil, China, Japan, Jordan, Saudi Arabia, Singapore and the United Arab Emirates, which have implemented measures to achieve objectives under the Kyoto Protocol, an international agreement linked to the United Nations Framework Convention on Climate Change which set binding targets for reducing greenhouse gas emissions.",environmental,action
495,The first commitment period under the Kyoto Protocol is set to expire in 2012 and global attention is focused on the development of a successor global policy framework.,environmental,action
498,"and other jurisdictions in which we operate may result in new or additional regulation, additional charges to fund energy efficiency activities or other regulatory actions.",environmental,action
499,"While certain climate change initiatives may result in new business opportunities for us in the area of alternative fuel technologies and emissions control, compliance with these initiatives may also result in additional costs to us, including, among other things, increased production costs or additional taxes or reduced emission allowances.",environmental,none
500,"We may not be able to recover the cost of compliance with new or more stringent environmental laws and regulations through our contractual terms, which could adversely affect our business and negatively impact our growth.",environmental,none
501,"Furthermore, the potential impacts of climate change and related regulation on our customers are highly uncertain and may adversely affect our operations.",environmental,none
502,Contractual indemnities may be ineffective in protecting us from environmental liabilities.,environmental,none
506,We manufacture or market a number of products that are or have been the subject of attention by regulatory authorities and environmental interest groups.,environmental,none
507,"For example, for many years we have marketed methyl bromide, a chemical that is particularly effective as a soil fumigant.",environmental,none
508,"In recent years, the market for methyl bromide has changed significantly, driven by the Montreal Protocol of 1990 and related regulations prompted by findings regarding the chemical’s potential to deplete the ozone layer.",environmental,none
510,"Recently, there has been increased scrutiny by regulatory authorities, legislative bodies and environmental interest groups in various countries in the world of certain brominated flame retardants.",environmental,none
512,"Concern about the impact of some of our products on human health or the environment may lead to regulation, or reaction in our markets independent of regulation, that could reduce or eliminate markets for such products.",environmental,none
529,"Additionally, agencies in the European Union continue to evaluate the risks to human health and the environment associated with certain brominated flame retardants, including decabromodiphenyl ether, hexabromocyclododecane and tetrabromobisphenol A.",environmental,none
531,"The Persistent Organic Pollutants Review Committee, a scientific body to the Stockholm Convention on Persistent Organic Pollutants, recommended in October 2011 that hexabromocyclododecane be listed under the Convention.",environmental,none
538,"In addition, the threat of additional regulation or concern about the impact of brominated flame retardants on human health or the environment could lead to a negative reaction in our markets that could reduce or eliminate our markets for these products, which could have an adverse effect on our sales and profitability.",environmental,none
545,"Our business is subject to hazards common to chemical manufacturing, storage, handling and transportation, including explosions, fires, inclement weather, natural disasters, mechanical failure, unscheduled downtime, transportation interruptions, remediation, chemical spills, discharges or releases of toxic or hazardous substances or gases and other risks.",environmental,none
546,"These hazards can cause personal injury and loss of life, severe damage to, or destruction of, property and equipment and environmental contamination.",environmental,none
549,Natural disasters and weather-related matters could impact our results of operations.,environmental,none
553,"If similar weather-related matters or other natural disasters occur in the future, they could negatively affect the results of operations at our sites in the affected regions as well as have adverse impacts on the global economy.",environmental,none
556,"We may incur losses beyond the limits, or outside the coverage, of our insurance policies, including liabilities for environmental remediation.",environmental,none
704,"Environmental Protection Agency Region 4, or EPA, regarding the implementation of the Pharmaceutical Maximum Achievable Control Technology standards at our plant in Orangeburg, South Carolina.",environmental,action
712,"In addition, we are involved from time to time in legal proceedings of types regarded as common in our business, including administrative or judicial proceedings seeking remediation under environmental laws, such as Superfund, products liability, breach of contract liability and premises liability litigation.",environmental,none
728,"Clary    52    Vice President, Chief Sustainability Officer Nicole C.",environmental,none
786,"Clary was elected Vice President and Chief Sustainability Officer effective July 1, 2008.",environmental,none
843," Zumstein previously served as our Vice President of Health, Safety and Environment and Vice President of Manufacturing for our Polymer Solutions division.",environmental,none
905,We are committed to global sustainability and are advancing responsible eco-practices and solutions in our three business segments.,environmental,action
908,"We continue to build upon our existing green solutions portfolio and our ongoing mission to provide 27 Table of Contents Albemarle Corporation and Subsidiaries       innovative, yet commercially viable, clean energy products and services to the marketplace.",environmental,action
912,"The companies listed in the 100 Best Corporate Citizens List are ranked based on scores in seven different categories including environment, climate change, human rights, philanthropy, employee relations and governance.",environmental,none
919,    •   Formation of new Environmental Division.,environmental,none
920,"We announced the formation of our new Environmental division with the opening of a new environmental research and development facility in Baton Rouge, LA.",environmental,action
921,"Our Environmental division is part of our Fine Chemistry segment and will provide environmental control solutions to the coal-fired utility, cement kiln and industrial boiler markets through the development of multi-pollutant control technologies.",environmental,action
944,"On a long-term basis, we continue to believe improving global standards of living, coupled with the potential for increasingly stringent fire safety regulations and global climate initiatives, should drive continued demand for fire safety products.",environmental,none
946,"28 Table of Contents Albemarle Corporation and Subsidiaries       GreenarmorTM, the first EarthwiseTM product from our Polymer Solutions segment, has reached the commercialization stage and we are currently negotiating potential supply contracts with key customers for this product.",environmental,action
947,"The EarthwiseTM portfolio, comprised of products that serve the polymers industry and which are greatly enhanced in both end market performance and environmental responsibility, is expected to grow to include products from other business units and segments of Albemarle.",environmental,none
956,"Additionally, we expect to continue exploring new alternative fuel opportunities by partnering with leading renewable fuels technology developers who can benefit from Albemarle’s catalysis expertise.",environmental,action
959,Catilin is a technology leader in the development and application of heterogeneous biodiesel catalysis whose technology and products will further strengthen our offerings for the renewable fuels market.,environmental,none
973,"We are positioned to provide these markets with sensible, sustainable solutions to meet new regulatory demands, including emission prevention and control directives for coal-fueled power plants in the U.",environmental,none
975,and China and waste reduction initiatives in the cement production industry in connection with the new Cement-MACT mercury emission standard.,environmental,action
976,"In response to the emerging opportunities in this market, during the third quarter of 2011, we formed our new Environmental division.",environmental,action
977,"This division will function within our Fine Chemistry segment and will provide environmental control solutions to the coal-fired utility, cement kiln and industrial boiler markets through the development of multi-pollutant control technologies.",environmental,none
984,"Also, in the third quarter of 2011 we announced our agreement to provide customer scale-up and production services for synthetic, renewable base oils for the lubricants market to Novvi S.",environmental,action
989,"Indústria e Comércio, focused on the development, production, marketing and distribution of high-performance renewable base oils.",environmental,none
1137,"The favorable volume impacts were mainly in HPC and performance catalyst solutions, 34 Table of Contents Albemarle Corporation and Subsidiaries       partly offset by lower volumes in alternative fuels and FCC refinery catalysts.",environmental,none
1312,Environmental Remediation Liabilities.,environmental,none
1314,"Cost estimates to remediate each specific site are developed by assessing  the scope of our contribution to the environmental matter,  the scope of the anticipated remediation and monitoring plan, and  the extent of other parties’ share of responsibility.",environmental,none
1595,"Safety and Environmental Matters We are subject to federal, state, local and foreign requirements regulating the handling, manufacture and use of materials, the discharge of materials into the environment and the protection of the environment.",environmental,none
1596,"To our knowledge, we are currently complying and expect to continue to comply in all material respects with applicable environmental laws, regulations, statutes and ordinances.",environmental,none
1597,"Compliance with existing federal, state, local, and foreign environmental protection laws is not expected to have a material effect on earnings or our competitive position, but the costs associated with increased legal or regulatory requirements could have an adverse effect on our results.",environmental,none
1598,"Among other environmental requirements, we are subject to the federal Superfund law, and similar state laws, under which we may be designated as a PRP, and may be liable for a share of the costs associated with cleaning up various hazardous waste sites.",environmental,none
1600,"Further, almost all such sites represent environmental issues that are quite mature and have been investigated, studied and in many cases settled.",environmental,none
1604,"Because management has been actively involved in evaluating environmental matters, we are able to conclude that the outstanding environmental liabilities for unresolved PRP sites should not be material to our operations.",environmental,none
1605,Our environmental and safety operating costs charged to expense were $35.,environmental,none
1615,"47 Table of Contents Albemarle Corporation and Subsidiaries       Capital expenditures for pollution-abatement and safety projects, including such costs that are included in other projects, were approximately $16.",environmental,none
1619,"In the future, capital expenditures for these types of projects may increase due to more stringent environmental regulatory requirements and our efforts in reaching sustainability goals.",environmental,none
1620,"Management’s estimates of the effects of compliance with governmental pollution-abatement and safety regulations are subject to  the possibility of changes in the applicable statutes and regulations or in judicial or administrative construction of such statutes and regulations, and  uncertainty as to whether anticipated solutions to pollution problems will be successful, or whether additional expenditures may prove necessary.",environmental,none
1704,"In addition, certain of our operations use natural gas as a source of energy which can expose our business to market risk when the price of natural gas changes suddenly.",environmental,none
1705,"In an attempt to mitigate the impact and volatility of price swings in the natural gas market, from time to time we enter into natural gas hedge contracts with one or more major financial institutions for a portion of our 12-month rolling forecast for North American natural gas requirements.",environmental,action
1802,"Environmental Compliance and Remediation Environmental compliance costs include the cost of purchasing and/or constructing assets to prevent, limit and/or control pollution or to monitor the environmental status at various locations.",environmental,none
1804,Environmental compliance costs also include maintenance and operating costs with respect to pollution prevention and control facilities and other administrative costs.,environmental,none
1806,Environmental remediation costs of facilities used in current operations are generally immaterial and are expensed as incurred.,environmental,none
1807,"On an undiscounted basis, we accrue for environmental remediation costs and post-remediation costs that relate to existing conditions caused by past operations at facilities or off-plant disposal sites in the accounting period in which responsibility is 59 Table of Contents Albemarle Corporation and Subsidiaries NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS     established and when the related costs are estimable.",environmental,none
1969,"In addition, certain of our operations use natural gas as a source of energy which can expose our business to market risk when the price of natural gas changes suddenly.",environmental,none
1970,"In an attempt to mitigate the impact and volatility of price swings in the natural gas market, from time to time we enter into natural gas hedge contracts with one or more major financial institutions for a portion of our 12-month rolling forecast for North American natural gas requirements.",environmental,action
2337,"These liabilities typically arise during the normal course of our operational and environmental management activities or at the time of acquisition of the site, and are based on internal analysis as well as input from outside consultants.",environmental,none
2340,"Although it is difficult to quantify the potential magnitude of these remediation liabilities, management estimates that there is a reasonable possibility that future environmental remediation costs associated with our past operations, in excess of amounts already recorded, could be up to approximately $16.",environmental,none
2349,"Environmental Protection Agency Region 4, or EPA, regarding the implementation of the Pharmaceutical Maximum Achievable Control Technology standards at our plant in Orangeburg, South Carolina.",environmental,action
2357,"In addition, we are involved from time to time in legal proceedings of types regarded as common in our business, including administrative or judicial proceedings seeking remediation under environmental laws, such as Superfund, products liability, breach of contract liability and premises liability litigation.",environmental,none
2364,"The outstanding letters of credit are primarily related to performance bonds, environmental guarantees and insurance claim payment guarantees with expiration dates ranging from 2012 to 2020.",environmental,none
2371,"In connection with the remediation activities at our Bergheim, Germany site as required by the German environmental authorities, we have pledged certain of our land and housing facilities at this site with a recorded value of $5.",environmental,action
2553,2    2014    $ 39.,environmental,none
2741,Catilin’s technology and products will further strengthen our offerings for the renewable fuels market and will also provide benefit toward a number of research and development and distribution synergies resulting from the acquisition.,environmental,action
2964,"Some of the risks associated with the integration of acquisitions include:     •   potential disruption of our ongoing business and distraction of management;     •   unforeseen claims and liabilities, including unexpected environmental exposures;     •   unforeseen adjustments, charges and write-offs;     •   problems enforcing the indemnification obligations of sellers of businesses or joint venture partners for claims and liabilities;     •   unexpected losses of customers of, or suppliers to, the acquir",environmental,none
2980,"We believe that any sum we may be required to pay in connection with environmental remediation and asset retirement obligation matters in excess of the amounts recorded should occur over a period of time and should not have a material adverse effect upon our results of operations, financial condition or cash flows on a consolidated annual basis, although any such sum could have a material adverse impact on our results of operations, financial condition or cash flows in a particular quarterly reporting perio",environmental,none
3000,"NOTE 15—Commitments and Contingencies: In the ordinary course of business, we have commitments in connection with various activities, the most significant of which are as follows: Environmental We had the following activity in our recorded environmental liabilities for the years ended December 31, 2011, 2010 and 2009 :        Year Ended December 31,        2011     2010     2009   Balance, beginning of year    $ 13,806      $ 15,567      $ 18,970    Expenditures                    Changes in estimates recor",environmental,none
3001,"75 Table of Contents Albemarle Corporation and Subsidiaries NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS     We believe that any sum we may be required to pay in connection with environmental remediation matters in excess of the amounts recorded should occur over a period of time and should not have a material adverse effect upon our results of operations, financial condition or cash flows on a consolidated annual basis although any such sum could have a material adverse impact on our results of operation",environmental,none
