,text,environmental,action
213,"With regard to HOU, we focus our efforts on increasing the yield of olefins, such as propylene and butylene, and increasing the yield and quality of fuels made from more complex and less pure feedstock through the use of novel FCC technologies.",environmental,action
225,"We devote significant resources and have developed and implemented comprehensive programs to promote the health and safety of our employees and we maintain an active health, safety and environmental program.",environmental,action
245,"Historically, there has been scrutiny of certain brominated flame retardants by regulatory authorities, legislative bodies and environmental interest groups in various countries.",environmental,none
247,Concern about the impact of some of our products on human health or the environment may lead to regulation or reaction in our markets independent of regulation.,environmental,none
248,"Environmental RegulationWe are subject to numerous foreign, federal, state and local environmental laws and regulations, including those governing the discharge of pollutants into the air and water, the management and disposal of hazardous substances and wastes and the cleanup of contaminated properties.",environmental,none
252,"Liabilities associated with the investigation and cleanup of hazardous substances, as well as personal injury, property damages or natural resource damages arising from the release of, or exposure to, such hazardous substances, may be imposed in many situations without regard to violations of laws or regulations or other fault, and may also be imposed jointly and severally .",environmental,none
254,"We are subject to such laws, including the federal Comprehensive Environmental Response, Compensation and Liability Act, commonly known as CERCLA or Superfund, in the U.",environmental,none
262,Accruals for these matters are included in the environmental reserve discussed below.,environmental,none
263,"Our management is actively involved in evaluating environmental matters and, based on information currently available to us, we have concluded that our outstanding environmental liabilities for unresolved waste sites currently known to us should not have a material effect on our operations.",environmental,action
264,We use and generate hazardous substances and wastes in our operations and may become subject to claims for personal injury and/or property damage relating to the release of such substances into the environment.,environmental,none
265,"In addition, some of our current properties are, or have been, used for industrial purposes, which could contain currently unknown contamination that could expose us to governmental requirements or claims relating to environmental remediation, personal injury and/or property damage.",environmental,none
267,"These risks could expose us to substantial liability for personal injury, wrongful death, property damage, loss of production, pollution and other environmental damages.",environmental,none
271,"However, we believe that the likelihood of an environmental-related catastrophic occurrence or a series of occurrences that could materially affect the Company’s financial position or competitiveness is low.",environmental,none
272,We record accruals for environmental matters when it is probable that a liability has been incurred and the amount of the liability can be reasonably estimated.,environmental,none
273,It is possible that new information or future developments could require us to reassess our potential exposure related to environmental matters.,environmental,none
274,We may incur significant costs and liabilities in order to comply with existing environmental laws and regulations.,environmental,none
275,"It is also possible that other developments, such as increasingly strict environmental laws, regulations and orders of regulatory agencies, as well as claims for damages to property and the environment or injuries to employees and other persons resulting from our current or past operations, could result in substantial costs and liabilities in the future.",environmental,none
278,"We cannot assure you that, as a result of former, current or future operations, there will not be some future impact on us relating to new regulations or additional environmental remediation or restoration liabilities.",environmental,none
279,See “Safety and Environmental Matters” in Item 7.,environmental,none
281,Climate ChangeThe growing concerns about climate change and the related increasingly stringent regulations may provide us with new or expanded business opportunities.,environmental,none
282,"We provide solutions to companies pursuing alternative fuel products and technologies, emission control technologies, alternative transportation vehicles and energy storage technologies and other similar solutions.",environmental,action
283,"As demand for, and legislation mandating or incentivizing the use of alternative fuel technologies that limit or eliminate greenhouse gas emissions increase, we continue to monitor the market and offer solutions where we have appropriate technology and believe we are well positioned to take advantage of opportunities that may arise if new legislation is enacted.",environmental,action
300,"Through the acquisition of Rockwood, we became a leading integrated and low cost global producer of lithium and lithium compounds used in lithium-ion batteries for electronic devices, alternative transportation vehicles and energy storage technologies, meeting the significant growth in global demand for these products.",environmental,none
336,"Our Corporate Governance Guidelines, Code of Business Conduct and the charters of the Audit and Finance, Health, Safety and Environment, Executive Compensation, and Nominating and Governance Committees of our Board of Directors are also available on our website and are available in print to any shareholder upon request by writing to Investor Relations, 451 Florida Street, Baton Rouge, Louisiana 70801, or by calling  388-8011.",environmental,none
386,"Sales of our agrichemicals are also subject to fluctuation as demand varies depending on climate and other environmental conditions, which may prevent or reduce farming for extended periods.",environmental,none
476,"Our business could be adversely affected by environmental, health and safety laws and regulations to which our raw materials, products and facilities are subject.",environmental,none
477,"In the jurisdictions in which we operate, we are subject to numerous federal, state and local environmental, health and safety laws and regulations, including those governing the discharge of pollutants into the air and water, the management and disposal of hazardous substances and wastes and the cleanup of contaminated properties.",environmental,none
483,"Compliance with environmental laws generally increases the costs of manufacturing, registration/approval requirements, transportation and storage of raw materials and finished products, and storage and disposal of wastes, and could have a material adverse effect on our results of operations.",environmental,none
485,"Furthermore, environmental laws are subject to change and have become increasingly stringent in recent years.",environmental,none
487,"Violations of environmental, health and safety laws and regulations may subject us to fines, penalties and other liabilities and may require us to change certain business practices or curtail production.",environmental,none
488,"If we violate environmental, health and safety laws or regulations, in addition to being required to correct such violations, we can be held liable in administrative, civil or criminal proceedings for substantial fines and other sanctions could be imposed 15Albemarle Corporation and Subsidiaries that could disrupt or limit our operations.",environmental,none
489,"Liabilities associated with the investigation and cleanup of hazardous substances, as well as personal injury, property damages or natural resource damages arising from the release of, or exposure to, such hazardous substances, may be imposed in many situations without regard to violations of laws or regulations or other fault, and may also be imposed jointly and severally .",environmental,none
492,"We use, and in the past have used, hazardous substances at many of our facilities, and we have in the past, and may in the future, be subject to claims relating to exposure to hazardous materials and the associated liabilities may be material.",environmental,none
493,"We also have generated, and continue to generate, hazardous wastes at a number of our facilities.",environmental,none
495,We have also given contractual indemnities for environmental conditions relating to facilities we no longer own or operate.,environmental,none
496,"The nature of our business, including historical operations at our current and former facilities, exposes us to risks of liability under environmental laws and regulations due to the production, storage, use, transportation and sale of materials that can cause contamination or personal injury if released into the environment.",environmental,none
497,"Additional information may arise in the future concerning the nature or extent of our liability with respect to identified sites, and additional sites may be identified for which we are alleged to be liable, that could cause us to materially increase our environmental accrual or the upper range of the costs we believe we could reasonably incur for such matters.",environmental,none
503," In connection with the sale of certain properties and businesses, we have agreed to indemnify the purchasers for certain types of matters, such as certain breaches of representations and warranties, taxes and certain environmental matters.",environmental,none
504," With respect to environmental matters, the discovery of contamination arising from properties that we have divested may expose us to indemnity obligations under the sale agreements with the buyers of such properties or cleanup obligations and other damages under applicable environmental laws.",environmental,none
510,We may be exposed to certain regulatory and financial risks related to climate change.,environmental,none
511,Growing concerns about climate change may result in the imposition of additional regulations or restrictions to which we may become subject.,environmental,none
512,"Climate changes include changes in rainfall and in storm patterns and intensities, water shortages, significantly changing sea levels and increasing atmospheric and water temperatures, among others.",environmental,none
513,"For example, there have been concerns regarding the declining water level of the Dead Sea, from which our joint venture, JBC, produces bromine.",environmental,none
514,"A number of governments or governmental bodies have introduced or are contemplating regulatory changes in response to climate change, including regulating greenhouse gas emissions.",environmental,action
517,federal regulation will be forthcoming with respect to greenhouse gas emissions and/or “cap and trade” legislation that could have impacts on our operations.,environmental,none
518,"In addition, we have operations in the European Union, Brazil, China, Japan, Jordan, Saudi Arabia, Singapore and the United Arab Emirates, which have implemented measures to achieve objectives under the Kyoto Protocol, an 16Albemarle Corporation and Subsidiaries international agreement linked to the United Nations Framework Convention on Climate Change, which set binding targets for reducing greenhouse gas emissions.",environmental,action
521,"and other jurisdictions in which we operate may result in new or additional requirements, additional charges to fund energy efficiency activities, fees or restrictions on certain activities.",environmental,none
522,"While certain climate change initiatives may result in new business opportunities for us in the area of alternative fuel technologies and emissions control, compliance with these initiatives may also result in additional costs to us, including, among other things, increased production costs, additional taxes, reduced emission allowances or additional restrictions on production or operations.",environmental,none
523,Any adopted future climate change regulations could also negatively impact our ability to compete with companies situated in areas not subject to such limitations.,environmental,none
524,"Even without such regulation, increased public awareness and adverse publicity about potential impacts on climate change emanating from us or our industry could harm us.",environmental,none
526,"Furthermore, the potential impacts of climate change and related regulation on our customers are highly uncertain and may adversely affect us.",environmental,none
528,We manufacture or market a number of products that are or have been the subject of attention by regulatory authorities and environmental interest groups.,environmental,none
529,"For example, for many years we have marketed methyl bromide, a chemical that is particularly effective as a soil fumigant.",environmental,none
530,"In recent years, the market for methyl bromide has changed significantly, driven by the Montreal Protocol of 1987 and the London Amendment of 1990 and related regulations prompted by findings regarding the chemical’s potential to deplete the ozone layer.",environmental,none
534,"Over the past decade, there has been increasing scrutiny of certain brominated flame retardants by regulatory authorities, legislative bodies and environmental interest groups in various countries.",environmental,none
535,"We manufacture a broad range of brominated flame retardant products, which are used in a variety of applications to protect people, property and the environment from the negative consequences of fire.",environmental,none
536,"Concern about the impact of some of our products on human health or the environment may lead to regulation, or reaction in our markets independent of regulation, that could reduce or eliminate markets for such products.",environmental,none
537,"Agencies in the European Union continue to evaluate the risks to human health and the environment associated with certain brominated flame retardants such as tetrabromobisphenol A and decabromodiphenylethane, both of which we manufacture.",environmental,none
539,"In addition, the threat of additional regulation or concern about the impact of brominated flame retardants on human health or the environment could lead to a negative reaction in our markets that could reduce or eliminate our markets for these products, which could have an adverse effect on our sales and profitability.",environmental,none
568,"Our business is subject to hazards common to chemical manufacturing, storage, handling and transportation, including explosions, fires, inclement weather, natural disasters, mechanical failure, unscheduled downtime, transportation interruptions, remediation, chemical spills, discharges or releases of toxic or hazardous substances or gases and other risks.",environmental,none
569,"These hazards can cause personal injury and loss of life to our employees and other persons, severe damage to, or destruction of, property and equipment and environmental contamination.",environmental,none
572,Natural disasters and weather-related matters could impact our results of operations.,environmental,none
576,Our operations in Chile could be subject to significant rain events and earthquakes.,environmental,none
577,"If similar weather-related matters or other natural disasters occur in the future, they could negatively affect the results of operations at our sites in the affected regions as well as have adverse impacts on the global economy.",environmental,none
580,"We may incur losses beyond the limits, or outside the coverage, of our insurance policies, including liabilities for environmental remediation.",environmental,none
638,"Bans on movement of hazardous materials through cities, like Washington, D.",environmental,none
739,"We are involved from time to time in legal proceedings of types regarded as common in our business, including administrative or judicial proceedings seeking remediation under environmental laws, such as Superfund, products liability, breach of contract liability and premises liability litigation.",environmental,none
857,"We continue to build upon our existing green solutions portfolio and our ongoing mission to provide innovative, yet commercially viable, clean energy products and services to the marketplace.",environmental,action
867,"•We were granted approval by the Environmental Assessment Commission of the Antofagasta Region to increase our currently authorized lithium brine extraction rate at the Company's facility in the Salar de Atacama, Chile.",environmental,action
869,"•We announced that we are discontinuing production of hexabromocyclododecane -based flame retardants to focus on supplying GreenCrest® polymeric fire safety solutions, a sustainable alternative to HBCD.",environmental,action
901,"29Albemarle Corporation and Subsidiaries On a longer term basis, we believe that demand for lithium will continue to grow as new applications for lithium power continue to be developed and the use of plug-in hybrid electric vehicles and battery electric vehicles escalates.",environmental,none
916,"Despite ongoing uncertainty of oil prices and the ensuing impact on crude slates used by refiners and resulting demand for catalysts, we expect sustained performance in our clean fuels technology business driven by refining change-outs and balanced product mix.",environmental,none
919,"On a longer term basis, we believe increased global demand for transportation fuels from a growing population and increasing mobility and the implementation of more stringent fuel quality requirements will drive growth in our Refining Solutions business.",environmental,none
920,"Delivering superior end-use performance continues to be the most effective way to create sustainable value in the refinery catalysts industry, and we believe our technologies continue to provide significant performance and financial benefits to refiners challenged to meet tighter regulations around the world, those managing new contaminants present in North America tight oil, and those in the Middle East and Asia seeking to use heavier feedstock while pushing for higher propylene yields.",environmental,none
1198,"9 million and Other income, net related to environmental charges related to a site formerly owned by Albemarle of $2.",environmental,none
1552,Environmental Remediation Liabilities.,environmental,none
1554,"Cost estimates to remediate each specific site are developed by assessing  the scope of our contribution to the environmental matter,  the scope of the anticipated remediation and monitoring plan and  the extent of other parties’ share of responsibility.",environmental,none
1956,"Safety and Environmental MattersWe are subject to federal, state, local and foreign requirements regulating the handling, manufacture and use of materials, the discharge of materials into the environment and the protection of the environment.",environmental,none
1957,"To our knowledge, we are currently complying and expect to continue to comply in all material respects with applicable environmental laws, regulations, statutes and ordinances.",environmental,none
1958,"Compliance with existing federal, state, local and foreign environmental protection laws is not expected to have a material effect on capital expenditures, earnings or our competitive position, but the costs associated with increased legal or regulatory requirements could have an adverse effect on our results.",environmental,none
1959,"53Albemarle Corporation and Subsidiaries Among other environmental requirements, we are subject to the federal Superfund law, and similar state laws, under which we may be designated as a PRP, and may be liable for a share of the costs associated with cleaning up various hazardous waste sites.",environmental,none
1961,"Further, almost all such sites represent environmental issues that are quite mature and have been investigated, studied and in many cases settled.",environmental,none
1965,"Because management has been actively involved in evaluating environmental matters, we are able to conclude that the outstanding environmental liabilities for unresolved PRP sites should not have a material adverse effect upon our results of operations or financial condition.",environmental,none
1966,Our environmental and safety operating costs charged to expense were $34.,environmental,none
1974,"See Note 17, “Commitments and Contingencies” to our consolidated financial statements included in Part II, Item 8 of this report for a reconciliation of our environmental liabilities for the years ended December 31, 2016, 2015 and 2014.",environmental,none
1975,"Capital expenditures for pollution-abatement and safety projects, including such costs that are included in other projects, were approximately $28.",environmental,none
1979,"In the future, capital expenditures for these types of projects may increase due to more stringent environmental regulatory requirements and our efforts in reaching sustainability goals.",environmental,none
1980,"Management’s estimates of the effects of compliance with governmental pollution-abatement and safety regulations are subject to  the possibility of changes in the applicable statutes and regulations or in judicial or administrative construction of such statutes and regulations and  uncertainty as to whether anticipated solutions to pollution problems will be successful, or whether additional expenditures may prove necessary.",environmental,none
2152,"Environmental Compliance and RemediationEnvironmental compliance costs include the cost of purchasing and/or constructing assets to prevent, limit and/or control pollution or to monitor the environmental status at various locations.",environmental,none
2154,Environmental compliance costs also include maintenance and operating costs with respect to pollution prevention and control facilities and other administrative costs.,environmental,none
2156,Environmental remediation costs of facilities used in current operations are generally immaterial and are expensed as incurred.,environmental,none
2157,We accrue for environmental remediation costs and post-remediation costs that relate to existing conditions caused by past operations at facilities or off-plant disposal sites in the accounting period in which responsibility is established and when the related costs are estimable.,environmental,none
3077,9 million of environmental liabilities were classified as Liabilities held for sale in the consolidated balance sheets.,environmental,none
3079,Environmental remediation liabilities included discounted liabilities of $22.,environmental,none
3086,The amounts recorded represent our future remediation and other anticipated environmental liabilities.,environmental,none
3087,"These liabilities typically arise during the normal course of our operational and environmental management activities or at the time of acquisition of the site, and are based on internal analysis as well as input from outside consultants.",environmental,none
3090,"Although it is difficult to quantify the potential financial impact of these remediation liabilities, management estimates that there is a reasonable possibility that future environmental remediation costs associated with our past operations, in excess of amounts already recorded, could be up to approximately $16 million before income taxes.",environmental,none
3091,"We believe that any sum we may be required to pay in connection with environmental remediation matters in excess of the amounts recorded would likely occur over a period of time and would likely not have a material adverse effect upon our results of operations, financial condition or cash flows on a consolidated annual basis although any such sum could have a material adverse impact on our results of operations, financial condition or cash flows in a particular quarterly reporting period.",environmental,none
3104,"LitigationWe are involved from time to time in legal proceedings of types regarded as common in our business, including administrative or judicial proceedings seeking remediation under environmental laws, such as the federal Comprehensive Environmental Response, Compensation and Liability Act, commonly known as CERCLA or Superfund, products liability, breach of contract liability and premises liability litigation.",environmental,none
3116,"The majority of the Company’s other guarantees have terms of one year and mainly consist of performance and environmental guarantees, as well as guarantees to customs and port authorities.",environmental,none
3243,2 7.,environmental,none
3265,"2%, and 12.",environmental,none
3440,"9 million and Other income, net related to environmental charges related to a site formerly owned by Albemarle of $2.",environmental,none
3774,"Some of the risks associated with the integration of acquisitions include:•potential disruption of our ongoing business and distraction of management;•unforeseen claims and liabilities, including unexpected environmental exposures;•unforeseen adjustments, charges and write-offs;•problems enforcing the indemnification obligations of sellers of businesses or joint venture partners for claims and liabilities;•unexpected losses of customers of, or suppliers to, the acquired business;•difficulty in conforming th",environmental,none
3792,"We believe that any sum we may be required to pay in connection with environmental remediation and asset retirement obligation matters in excess of the amounts recorded should occur over a period of time and should not have a material adverse effect upon our results of operations, financial condition or cash flows on a consolidated annual basis, although any such sum could have a material adverse impact on our results of operations, financial condition or cash flows in a particular quarterly reporting perio",environmental,none
3819,"The most significant commitments are as follows: EnvironmentalWe had the following activity in our recorded environmental liabilities for the years ended December 31, 2016, 2015 and 2014 : Year Ended December 31, 2016 2015 2014Balance, beginning of year$31,436 $9,235 $16,599Expenditures     Acquisition of Rockwood— 34,626 —Divestitures—    Accretion of discount793 902 —Additions and revisions of estimates4,004 150 34Reclass to liabilities held for sale —   —Foreign currency translation adjustments and other",environmental,none
3852,reasingly stringent environmental standards.,environmental,none
3887,"1,353    Balance, end of year 34,919 31,436 9,235Less amounts reported in Accrued expenses2,324 1,443 4,394Amounts reported in Other noncurrent liabilities$32,595 $29,993 $4,841 Represents environmental liabilities of the metal sulfides and minerals-based flame retardants and specialty chemicals businesses.",environmental,none
