,text,environmental,action
528,"Additional information may arise in the future concerning the nature or extent of our liability with respect to identified sites, and additional sites may be identified for which we are alleged to be liable, that could cause us to materially increase our environmental accrual or the upper range of the costs we believe we could reasonably incur for such matters.",environmental,none
530," In connection with the sale of certain properties and businesses, we have agreed to indemnify the purchasers for certain types of matters, such as certain breaches of representations and warranties, taxes and certain environmental matters.",environmental,none
531," With respect to environmental matters, the discovery of contamination arising from properties that we have divested may expose us to indemnity obligations under the sale agreements with the buyers of such properties or cleanup obligations and other damages under applicable environmental laws.",environmental,none
535,16Albemarle Corporation and Subsidiaries Contractual indemnities may be ineffective in protecting us from environmental liabilities.,environmental,none
538,We may be exposed to certain regulatory and financial risks related to climate change.,environmental,none
539,Growing concerns about climate change may result in the imposition of additional regulations or restrictions to which we may become subject.,environmental,none
540,"Climate changes include changes in rainfall and in storm patterns and intensities, water shortages, significantly changing sea levels and increasing atmospheric and water temperatures, among others.",environmental,none
541,"For example, there have been concerns regarding the declining water level of the Dead Sea, from which our joint venture, JBC, produces bromine.",environmental,none
542,A number of governments or governmental bodies have introduced or are contemplating regulatory changes in response to climate change.,environmental,action
543,"For example, some of our operations are within jurisdictions that have, or are developing, regulatory regimes governing greenhouse gas emissions.",environmental,none
546,federal regulation will be forthcoming with respect to greenhouse gas emissions and/or “cap and trade” legislation that could have impacts on our operations.,environmental,none
547,"In addition, we have operations in the European Union, Brazil, China, Japan, Jordan, Saudi Arabia, Singapore and the United Arab Emirates, which have implemented measures to achieve objectives under the Kyoto Protocol, an international agreement linked to the United Nations Framework Convention on Climate Change, which set binding targets for reducing greenhouse gas emissions.",environmental,action
548,The first commitment period under the Kyoto Protocol expired in 2012.,environmental,none
549,An amendment was passed by the UNFCC during the December 2012 Doha climate change talks that would implement a second commitment period through 2020.,environmental,action
551,"In December 2015, the 21st Conference of Parties for the UNFCC concluded with more than 190 countries adopting the Paris Agreement, a partly binding and partly voluntary agreement to cut global carbon emissions in an effort to limit the rise in global temperatures.",environmental,action
554,"and other jurisdictions in which we operate may result in new or additional requirements, additional charges to fund energy efficiency activities, fees or restrictions on certain activities.",environmental,none
555,"While certain climate change initiatives may result in new business opportunities for us in the area of alternative fuel technologies and emissions control, compliance with these initiatives may also result in additional costs to us, including, among other things, increased production costs, additional taxes, reduced emission allowances or additional restrictions on production or operations.",environmental,none
556,Any adopted future climate change regulations could also negatively impact our ability to compete with companies situated in areas not subject to such limitations.,environmental,none
557,"Even without such regulation, increased public awareness and adverse publicity about potential impacts on climate change emanating from us or our industry could harm us.",environmental,none
559,"Furthermore, the potential impacts of climate change and related regulation on our customers are highly uncertain and may adversely affect us.",environmental,none
561,We manufacture or market a number of products that are or have been the subject of attention by regulatory authorities and environmental interest groups.,environmental,none
562,"For example, for many years we have marketed methyl bromide, a chemical that is particularly effective as a soil fumigant.",environmental,none
563,"In recent years, the market for methyl bromide has changed significantly, driven by the Montreal Protocol of 1990 and related regulations prompted by findings regarding the chemical’s potential to deplete the ozone layer.",environmental,none
565,"Over the past decade, there has been increasing scrutiny of certain brominated flame retardants by regulatory authorities, legislative bodies and environmental interest groups in various countries.",environmental,none
566,"We manufacture a broad range of brominated flame retardant products, which are used in a variety of applications to protect people, property and the environment from the negative consequences of fire.",environmental,none
567,"Concern about the impact of some of our products on human health or the environment may lead to regulation, or reaction in our markets independent of regulation, that could reduce or eliminate markets for such products.",environmental,none
568,"Agencies in the European Union continue to evaluate the risks to human health and the environment associated with certain brominated flame retardants such as tetrabromobisphenol A and decabromodiphenylethane, both of which we manufacture.",environmental,none
570,"In addition, the threat of additional regulation or concern about the impact of brominated flame retardants on human health or the environment could lead to a negative reaction in our markets that could reduce or eliminate our markets for these products, which could have an adverse effect on our sales and profitability.",environmental,none
582,"Our business is subject to hazards common to chemical manufacturing, storage, handling and transportation, including explosions, fires, inclement weather, natural disasters, mechanical failure, unscheduled downtime, transportation interruptions, remediation, chemical spills, discharges or releases of toxic or hazardous substances or gases and other risks.",environmental,none
583,"These hazards can cause personal injury and loss of life to our employees and other persons, severe damage to, or destruction of, property and equipment and environmental contamination.",environmental,none
586,Natural disasters and weather-related matters could impact our results of operations.,environmental,none
590,"Our operations at the Salar de Atacama, in Chile, could be subject to significant rain events and earthquakes.",environmental,none
591,"If similar weather-related matters or other natural disasters occur in the future, they could negatively affect the results of operations at our sites in the affected regions as well as have adverse impacts on the global economy.",environmental,none
594,"We may incur losses beyond the limits, or outside the coverage, of our insurance policies, including liabilities for environmental remediation.",environmental,none
669,"Bans on movement of hazardous materials through cities, like Washington, D.",environmental,none
778,"In addition, we are involved from time to time in legal proceedings of types regarded as common in our business, including administrative or judicial proceedings seeking remediation under environmental laws, such as Superfund, products liability, breach of contract liability and premises liability litigation.",environmental,none
813,", the world’s leading supplier of deep ultraviolet illumination sources.",environmental,none
905,"We continue to build upon our existing green solutions portfolio and our ongoing mission to provide innovative, yet commercially viable, clean energy products and services to the marketplace.",environmental,action
922,"•We announced the start of commissioning activities associated with our new, state-of-the-art lithium carbonate production plant located at our La Negra site in northern Chile.",environmental,action
937,"•We announced our intention to add up to 50,000 MT of mineral conversion production capacity to significantly boost battery grade lithium production to meet the growing needs of the energy storage market, in particular for customers in the global transportation industry utilizing lithium ion battery technology.",environmental,action
980,"On a long-term basis for Lithium and Advanced Materials, we believe that demand for lithium will continue to grow as new applications for lithium power continue to be developed and the use of Plug-in Hybrid Electric Vehicles and Battery Electric Vehicles escalates.",environmental,none
982,Refining Solutions: 2015 net sales were down 14% and Adjusted EBITDA was down 23% due largely to declines in clean fuels technology sales volumes slightly offset by solid growth in heavy oil upgrading volumes.,environmental,none
983,"On a longer term basis, we believe increased global demand for transportation fuels and implementation of more stringent fuel quality requirements will drive growth in our Refining Solutions business.",environmental,none
1511,Environmental Remediation Liabilities.,environmental,none
1513,"Cost estimates to remediate each specific site are developed by assessing  the scope of our contribution to the environmental matter,  the scope of the anticipated remediation and monitoring plan and  the extent of other parties’ share of responsibility.",environmental,none
1911,"Safety and Environmental MattersWe are subject to federal, state, local and foreign requirements regulating the handling, manufacture and use of materials, the discharge of materials into the environment and the protection of the environment.",environmental,none
1912,"To our knowledge, we are currently complying and expect to continue to comply in all material respects with applicable environmental laws, regulations, statutes and ordinances.",environmental,none
1913,"Compliance with existing federal, state, local and foreign environmental protection laws is not expected to have a material effect on capital expenditures, earnings or our competitive position, but the costs associated with increased legal or regulatory requirements could have an adverse effect on our results.",environmental,none
1914,"Among other environmental requirements, we are subject to the federal Superfund law, and similar state laws, under which we may be designated as a PRP, and may be liable for a share of the costs associated with cleaning up various hazardous waste sites.",environmental,none
1916,"Further, almost all such sites represent environmental issues that are quite mature and have been investigated, studied and in many cases settled.",environmental,none
1920,"Because management has been actively involved in evaluating environmental matters, we are able to conclude that the outstanding environmental liabilities for unresolved PRP sites should not have a material adverse effect upon our results of operations or financial condition.",environmental,none
1921,Our environmental and safety operating costs charged to expense were $42.,environmental,none
1929,"See Note 17, “Commitments and Contingencies” to our consolidated financial statements included in Part II, Item 8 of this report for a reconciliation of our environmental liabilities for the years ended December 31, 2015, 2014 and 2013.",environmental,none
1930,"Capital expenditures for pollution-abatement and safety projects, including such costs that are included in other projects, were approximately $25.",environmental,none
1934,"In the future, capital expenditures for these types of projects may increase due to more stringent environmental regulatory requirements and our efforts in reaching sustainability goals.",environmental,none
1935,"Management’s estimates of the effects of compliance with governmental pollution-abatement and safety regulations are subject to  the possibility of changes in the applicable statutes and regulations or in judicial or administrative construction of such statutes and regulations and  uncertainty as to whether anticipated solutions to pollution problems will be successful, or whether additional expenditures may prove necessary.",environmental,none
2148,"Environmental Compliance and RemediationEnvironmental compliance costs include the cost of purchasing and/or constructing assets to prevent, limit and/or control pollution or to monitor the environmental status at various locations.",environmental,none
2150,Environmental compliance costs also include maintenance and operating costs with respect to pollution prevention and control facilities and other administrative costs.,environmental,none
2152,Environmental remediation costs of facilities used in current operations are generally immaterial and are expensed as incurred.,environmental,none
2153,We accrue for environmental remediation costs and post-remediation costs that relate to existing conditions caused by past operations at facilities or off-plant disposal sites in the accounting period in which responsibility is established and when the related costs are estimable.,environmental,none
2354,"We are a leading integrated and low-cost global producer of lithium and lithium compounds used in lithium ion batteries for electronic devices, alternative transportation vehicles and energy storage technologies, meeting the significant growth in global demand for these products.",environmental,none
3037,"7 million of environmental remediation liabilities globally, the majority of which relate to sites in Germany and the U.",environmental,none
3041,Environmental remediation liabilities assumed as part of the Rockwood acquisition includes discounted liabilities of $24.,environmental,none
3046,The amounts recorded represent our future remediation and other anticipated environmental liabilities.,environmental,none
3047,"These liabilities typically arise during the normal course of our operational and environmental management activities or at the time of acquisition of the site, and are based on internal analysis as well as input from outside consultants.",environmental,none
3050,"Although it is difficult to quantify the potential financial impact of these remediation liabilities, management estimates that there is a reasonable possibility 97Albemarle Corporation and SubsidiariesNOTES TO THE CONSOLIDATED FINANCIAL STATEMENTSthat future environmental remediation costs associated with our past operations, in excess of amounts already recorded, could be up to approximately $18 million before income taxes.",environmental,none
3051,"We believe that any sum we may be required to pay in connection with environmental remediation matters in excess of the amounts recorded would likely occur over a period of time and would likely not have a material adverse effect upon our results of operations, financial condition or cash flows on a consolidated annual basis although any such sum could have a material adverse impact on our results of operations, financial condition or cash flows in a particular quarterly reporting period.",environmental,none
3064,"98Albemarle Corporation and SubsidiariesNOTES TO THE CONSOLIDATED FINANCIAL STATEMENTSLitigationWe are involved from time to time in legal proceedings of types regarded as common in our business, including administrative or judicial proceedings seeking remediation under environmental laws, such as the federal Comprehensive Environmental Response, Compensation and Liability Act, commonly known as CERCLA or Superfund, products liability, breach of contract liability and premises liability litigation.",environmental,none
3075,"The majority of the Company’s other guarantees have terms of one year and mainly consist of performance and environmental guarantees, as well as guarantees to customs and port authorities.",environmental,none
3198,2 0.,environmental,none
3203,2 0.,environmental,none
3658,"Some of the risks associated with the integration of acquisitions include:•potential disruption of our ongoing business and distraction of management;19Albemarle Corporation and Subsidiaries •unforeseen claims and liabilities, including unexpected environmental exposures;•unforeseen adjustments, charges and write-offs;•problems enforcing the indemnification obligations of sellers of businesses or joint venture partners for claims and liabilities;•unexpected losses of customers of, or suppliers to, the acqui",environmental,none
3668,"In 2016, despite some near-term concerns about how the price of oil will impact the crude slate used by refineries and the resulting demand for catalysts, we expect to see continued, sustained high level performance from heavy oil upgrading as well as improvement in clean fuels technology results due to increased change outs by refiners and an improved product mix, although certain national oil companies, among others, are expected to look for ways to delay catalysts change outs due to the current oil econo",environmental,action
3669,"Delivering superior end-use performance continues to be the most effective way to create sustainable value in the refinery catalysts industry, and we believe our technologies continue to provide significant performance and financial benefits to refiners challenged to meet tighter regulations around the world, those managing new contaminants present in North America tight oil, and those in the Middle 32Albemarle Corporation and Subsidiaries East and Asia seeking to use heavier feedstock while pushing for hig",environmental,none
3676,"We believe that any sum we may be required to pay in connection with environmental remediation and asset retirement obligation matters in excess of the amounts recorded should occur over a period of time and should not have a material adverse effect upon our results of operations, financial condition or cash flows on a consolidated annual basis, although any such sum could have a material adverse impact on our results of operations, financial condition or cash flows in a particular quarterly reporting perio",environmental,none
3707,"EnvironmentalWe had the following activity in our recorded environmental liabilities for the years ended December 31, 2015, 2014 and 2013 : Year Ended December 31, 2015 2014 2013Balance, beginning of year$9,235 $16,599 $20,322Expenditures     Acquisition of Rockwood38,666 — —Divestitures    —Accretion of discount984 — —Revisions of estimates150 34  Reclass to liabilities held for sale  — —Foreign currency translation    192Balance, end of year35,298 9,235 16,599Less amounts reported in Accrued expenses1,493",environmental,none
3737,"nities in electric vehicles, and increasingly stringent environmental standards.",environmental,none
3738,mic environment.,environmental,none
