,text,environmental,action
218,"We provide solutions to companies pursuing alternative fuel products and technologies, emission control technologies, alternative transportation vehicles and energy storage technologies and other similar solutions.",environmental,action
219,"As demand for, and legislation mandating or incentivizing the use of, alternative fuel technologies that limit or eliminate greenhouse gas emissions increase, we continue to monitor the market and offer solutions where we have appropriate technology and believe we are well positioned to take advantage of opportunities that may arise from such demand or legislation.",environmental,action
262,"Our Corporate Governance Guidelines, Code of Conduct and the charters of the Audit and Finance, Health, Safety and Environment, Executive Compensation, and Nominating and Governance Committees of our Board of Directors are also available on our website and are available in print to any shareholder upon request by writing to Investor Relations, 4250 Congress Street, Suite 900, Charlotte, North Carolina 28209, or by calling  299-5700.",environmental,none
345,"Sales of our agrichemicals are also subject to fluctuation as demand varies depending on climate and other environmental conditions, which may prevent or reduce farming for extended periods.",environmental,none
348,We manufacture or market a number of products that are or have been the subject of attention by regulatory authorities and environmental interest groups.,environmental,none
349,"For example, over the past decade, there has been increasing scrutiny of certain brominated flame retardants by regulatory authorities, legislative bodies and environmental interest groups in various countries.",environmental,none
350,"We manufacture a broad range of brominated flame retardant products, which are used in a variety of applications to protect people, property and the environment from injury and damage caused by fire.",environmental,none
351,"Concern about the impact of some of our products on human health or the environment may lead to regulation, or reaction in our markets independent of regulation, that could reduce or eliminate markets for such products.",environmental,none
352,"Agencies in the European Union continue to evaluate the risks to human health and the environment associated with certain brominated flame retardants such as tetrabromobisphenol A and decabromodiphenylethane, both of which we manufacture.",environmental,none
354,"In addition, the threat of additional regulation or concern about the impact of brominated flame retardants on human health or the environment could lead to a negative reaction in our markets that could reduce or eliminate our markets for these products, which could have an adverse effect on our sales and profitability.",environmental,none
389,"Our business is subject to hazards common to chemical manufacturing, storage, handling and transportation, as well as natural resource extraction, including explosions, fires, severe weather, natural disasters, mechanical failure, unscheduled downtime, transportation interruptions, remediation, chemical spills, discharges or releases of toxic or hazardous substances or gases and other risks.",environmental,none
390,"These hazards can cause personal injury and loss of life to our employees and other persons, severe damage to, or destruction of, property and equipment and environmental contamination.",environmental,none
393,"Our business could be adversely affected by environmental, health and safety laws and regulations.",environmental,none
394,"The nature of our business, including historical operations at our current and former facilities, exposes us to risks of liability under environmental laws and regulations due to the production, storage, use, transportation and sale of materials that can cause contamination or personal injury if released into the environment.",environmental,none
399,"national, federal, state and local environmental, health and safety laws and regulations, including those governing the discharge of pollutants into the air and water, the management and disposal of hazardous substances and wastes and the cleanup of contaminated properties.",environmental,none
400,"We currently use, and in the past have used, hazardous substances at many of our facilities, and we have in the past been, and may in the future be, subject to claims relating to exposure to hazardous materials.",environmental,none
401,"We also have generated, and continue to generate, hazardous wastes at a number of our facilities.",environmental,none
403,"Liabilities associated with the investigation and cleanup of hazardous substances, as well as personal injury, property damages or natural resource damages arising from the release of, or exposure to, such hazardous substances, may be imposed in many situations without regard to violations of laws or regulations or other fault, and may also be imposed jointly and severally .",environmental,none
411,"Compliance with environmental laws generally increases the costs of manufacturing, registration/approval requirements, transportation and storage of raw materials and finished products, and storage and disposal of wastes, and could have a material adverse effect on our results of operations.",environmental,none
413,"Additional information may arise in the future concerning the nature or extent of our liability with respect to identified sites, and additional sites may be identified for which we are alleged to be liable, that could cause us to materially increase our environmental accrual or the upper range of the costs we believe we could reasonably incur for such matters.",environmental,none
414,"Furthermore, environmental laws are subject to change and have become increasingly stringent in recent years.",environmental,none
417," In connection with the sale of certain properties and businesses, we have agreed to indemnify the purchasers of such properties for certain types of matters, such as certain breaches of representations and warranties, taxes and certain environmental matters.",environmental,none
418," With respect to environmental matters, the discovery of contamination arising from properties that we have divested may expose us to indemnity obligations under the sale agreements with the buyers of such properties or cleanup obligations and other damages under applicable environmental laws.",environmental,none
483,"These estimates are periodically updated to reflect changes in our operations, including modifications to our proven and probable reserves and mineralized material, revisions to environmental obligations, changes in legislation and/or social, political or economic environment, and other significant events associated with natural resource extraction operations.",environmental,none
486,Our lithium business is significantly dependent on the development and adoption of new applications for lithium power and the growth in demand for plug-in hybrid electric vehicles and battery electric vehicles.,environmental,none
505,"Bans on movement of hazardous materials through cities, like Washington, D.",environmental,none
522,16Albemarle Corporation and Subsidiaries Natural disasters and weather-related matters could impact our results of operations.,environmental,none
526,Our operations in Chile could be subject to significant rain events and earthquakes.,environmental,none
527,"If similar weather-related matters or other natural disasters occur in the future, they could negatively affect the results of operations at our sites in the affected regions as well as have adverse impacts on the global economy.",environmental,none
530,"We may incur losses beyond the limits, or outside the coverage, of our insurance policies, including liabilities for environmental remediation.",environmental,none
536,We may be exposed to certain regulatory and financial risks related to climate change.,environmental,none
537,Growing concerns about climate change may result in the imposition of additional regulations or restrictions to which we may become subject.,environmental,none
538,"Climate changes include changes in rainfall and in storm patterns and intensities, water shortages, significantly changing sea levels and increasing atmospheric and water temperatures, among others.",environmental,none
539,"For example, there have been concerns regarding the declining water level of the Dead Sea, from which our joint venture, JBC, produces bromine.",environmental,none
540,"A number of governments or governmental bodies have introduced or are contemplating regulatory changes in response to climate change, including regulating greenhouse gas emissions.",environmental,action
543,federal regulation will be forthcoming with respect to greenhouse gas emissions and/or “cap and trade” legislation that could impact our operations.,environmental,none
546,", Brazil, China, Japan, Jordan, Saudi Arabia, Singapore and the United Arab Emirates, which have implemented measures to achieve objectives under the Kyoto Protocol, an international agreement linked to the United Nations Framework Convention on Climate Change, which set binding targets for reducing greenhouse gas emissions.",environmental,action
549,"and other jurisdictions in which we operate may result in new or additional requirements, additional charges to fund energy efficiency activities, and fees or restrictions on certain activities.",environmental,none
550,"While certain climate change initiatives may result in new business opportunities for us in the area of alternative fuel technologies and emissions control, compliance with these initiatives may also result in additional costs to us, including, among other things, increased production costs, additional taxes, reduced emission allowances or additional restrictions on production or operations.",environmental,none
551,Any adopted future climate change regulations could also negatively impact our ability to compete with companies situated in areas not subject to such limitations.,environmental,none
552,"Even without such regulation, increased public awareness and adverse publicity about potential impacts on climate change emanating from us or our industry could harm us.",environmental,none
554,"Furthermore, the potential impact of climate change and related regulation on our customers is highly uncertain and there can be no assurance that it will not have an adverse effect on our financial condition and results of operations.",environmental,none
756,", a joint venture owned 50% by each of Axens Group and us       Meishan, China Lithium Production of lithium carbonate and lithium hydroxide Owned      Mobile, Alabama Catalysts Production of tin stabilizers Owned by PMC Group, Inc.",environmental,none
765,"We are involved in litigation incidental to our business and are a party to a number of legal actions and claims, various governmental proceedings and private civil lawsuits, including, but not limited to, those related to environmental and hazardous material exposure matters, product liability, and breach of contract.",environmental,none
874,"We continue to build upon our existing green solutions portfolio and our ongoing mission to provide innovative, yet commercially viable, clean energy products and services to the marketplace.",environmental,action
878,"•We received approval from CORFO for an increase in our lithium quota to sustainably increase lithium production in Chile to as much as 145,000 metric tons of lithium carbonate equivalent annually through 2043.",environmental,action
887,"•We announced our exclusive collaboration with DuPont as the primary hydroprocessing catalyst manufacturer for the DuPont™ IsoTherming® hydroprocessing technology, making clean fuels production more cost efficient for refiners.",environmental,action
889,"•We launched XPLORE™, a new platform for the clean transportation fuels market.",environmental,action
890,The XPLORE catalyst platform is the result of breakthrough research in hyrdroprocessing catalyst technology allowing refineries to produce clean transportation fuels in a more efficient way.,environmental,action
894,"•We successfully completed the commissioning of our La Negra facility in Chile, which has a nameplate capacity of 20,000 metric tons of lithium carbonate.",environmental,action
902,•We received the required environmental approvals from Australian federal and state government for the Company’s proposed Kemerton lithium hydroxide conversion site in Western Australia.,environmental,action
905,"•In December 2018, we exercised an $18 million option to purchase undeveloped land with access to a lithium resource in Antofalla, within the Catamarca Province of Argentina from Bolland Minera S.",environmental,none
920,"In particular, the market for lithium battery and energy storage continues to accelerate, providing the opportunity to continue to develop high quality and innovative products while managing the high cost of expanding capacity.",environmental,action
921,"The other markets we serve continue to present various opportunities for value and growth as we have positioned ourselves to manage the impact on our business of changing global conditions, such as slow and uneven global growth, currency exchange volatility, crude oil price fluctuation, a dynamic pricing environment, an ever-changing landscape in electronics, the continuous need for cutting edge catalysts and technology by our refinery customers and increasingly stringent environmental standards.",environmental,none
925,"29Albemarle Corporation and Subsidiaries On a longer term basis, we believe that demand for lithium will continue to grow as new lithium applications advance and the use of plug-in hybrid electric vehicles and full battery electric vehicles increases.",environmental,none
926,"This demand for lithium is supported against a favorable backdrop of steadily declining lithium ion battery costs, increasing battery performance and an increasingly favorable global public policy toward acceptance of e-mobility/renewable energy usage.",environmental,none
938,"On a longer term basis, we believe increased global demand for transportation fuels, new refinery start-ups and ongoing adoption of cleaner fuels will be the primary drivers of growth in our Catalysts business.",environmental,none
939,We believe delivering superior end-use performance continues to be the most effective way to create sustainable value in the refinery catalysts industry.,environmental,none
1016,"6 million in Catalysts and Bromine Specialties due to the year over year impact of hurricane Harvey, which includes a partial insurance claim reimbursement of $4.",environmental,none
1066,"6 million of environmental charges related to a site formerly owned by Albemarle, partially offset by a $2.",environmental,none
1149,6 million related to environmental charges related to a site formerly owned by Albemarle recorded in 2018 and a $6.,environmental,none
1226,"Increase in environmental reserve to indemnify the buyer of a formerly owned site recorded in Other expenses, net.",environmental,none
1347,4 million negative impact from hurricane Harvey.,environmental,none
1350,"2%, respectively.",environmental,none
1568,"4 million related to environmental charges related to a site formerly owned by Albemarle, partially offset by a gain related to a previously disposed of site in China of $1.",environmental,none
1589,5 million negative impact from hurricane Harvey.,environmental,none
1633,Environmental Remediation Liabilities.,environmental,none
1635,"Cost estimates to remediate each specific site are developed by assessing  the scope of our contribution to the environmental matter,  the scope of the anticipated remediation and monitoring plan and  the extent of other parties’ share of responsibility.",environmental,none
2048,"Safety and Environmental MattersWe are subject to federal, state, local and foreign requirements regulating the handling, manufacture and use of materials, the discharge of materials into the environment and the protection of the environment.",environmental,none
2049,"To our knowledge, we are currently complying and expect to continue to comply in all material respects with applicable environmental laws, regulations, statutes and ordinances.",environmental,none
2050,"Compliance with existing federal, state, local and foreign environmental protection laws is not expected to have a material effect on capital expenditures, earnings or our competitive position, but the costs associated with increased legal or regulatory requirements could have an adverse effect on our operating results.",environmental,none
2051,"Among other environmental requirements, we are subject to the federal Superfund law, and similar state laws, under which we may be designated as a PRP, and may be liable for a share of the costs associated with cleaning up various hazardous waste sites.",environmental,none
2053,"Further, almost all such sites represent environmental issues that are quite mature and have been investigated, studied and in many cases settled.",environmental,none
2057,"Because management has been actively involved in evaluating environmental matters, we are able to conclude that the outstanding environmental liabilities for unresolved PRP sites should not have a material adverse effect upon our results of operations or financial condition.",environmental,none
2058,Our environmental and safety operating costs charged to expense were $42.,environmental,none
2066,"See Note 17, “Commitments and Contingencies” to our consolidated financial statements included in Part II, Item 8 of this report for a reconciliation of our environmental liabilities for the years ended December 31, 2018, 2017 and 2016.",environmental,none
2067,"Capital expenditures for pollution-abatement and safety projects, including such costs that are included in other projects, were approximately $47.",environmental,none
2071,"In the future, capital expenditures for these types of projects may increase due to more stringent environmental regulatory requirements and our efforts in reaching sustainability goals.",environmental,none
2072,"Management’s estimates of the effects of compliance with governmental pollution-abatement and safety regulations are subject to  the possibility of changes in the applicable statutes and regulations or in judicial or administrative construction of such statutes and regulations and  uncertainty as to whether anticipated solutions to pollution problems will be successful, or whether additional expenditures may prove necessary.",environmental,none
2247,"Environmental Compliance and RemediationEnvironmental compliance costs include the cost of purchasing and/or constructing assets to prevent, limit and/or control pollution or to monitor the environmental status at various locations.",environmental,none
2249,Environmental compliance costs also include maintenance and operating costs with respect to pollution 68Albemarle Corporation and SubsidiariesNOTES TO THE CONSOLIDATED FINANCIAL STATEMENTSprevention and control facilities and other administrative costs.,environmental,none
2251,Environmental remediation costs of facilities used in current operations are generally immaterial and are expensed as incurred.,environmental,none
2252,We accrue for environmental remediation costs and post-remediation costs that relate to existing conditions caused by past operations at facilities or off-plant disposal sites in the accounting period in which responsibility is established and when the related costs are estimable.,environmental,none
2680,2; thereafter—$778.,environmental,none
3069,Environmental remediation liabilities included discounted liabilities of $40.,environmental,none
3077,The amounts recorded represent our future remediation and other anticipated environmental liabilities.,environmental,none
3078,"These liabilities typically arise during the normal course of our operational and environmental management activities or at the time of 94Albemarle Corporation and SubsidiariesNOTES TO THE CONSOLIDATED FINANCIAL STATEMENTSacquisition of the site, and are based on internal analysis as well as input from outside consultants.",environmental,none
3081,"Although it is difficult to quantify the potential financial impact of these remediation liabilities, management estimates that there is a reasonable possibility that future environmental remediation costs associated with our past operations, could be an additional $10 million to $35 million before income taxes, in excess of amounts already recorded.",environmental,none
3082,The variability of this range is primarily driven by possible environmental remediation activity at a formerly owned site where we indemnify the buyer through a set cutoff date in 2024.,environmental,none
3083,"We believe that any sum we may be required to pay in connection with environmental remediation matters in excess of the amounts recorded would likely occur over a period of time and would likely not have a material adverse effect upon our results of operations, financial condition or cash flows on a consolidated annual basis although any such sum could have a material adverse impact on our results of operations, financial condition or cash flows in a particular quarterly reporting period.",environmental,none
3094,"LitigationWe are involved from time to time in legal proceedings of types regarded as common in our business, including administrative or judicial proceedings seeking remediation under environmental laws, such as the federal Comprehensive Environmental Response, Compensation and Liability Act, commonly known as CERCLA or Superfund, products liability, 95Albemarle Corporation and SubsidiariesNOTES TO THE CONSOLIDATED FINANCIAL STATEMENTSbreach of contract liability and premises liability litigation.",environmental,none
3119,"The majority of the Company’s other guarantees have terms of one year and mainly consist of performance and environmental guarantees, as well as guarantees to customs and port authorities.",environmental,none
3444,"109Albemarle Corporation and SubsidiariesNOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS Increase in environmental reserve to indemnify the buyer of a formerly owned site recorded in Other expenses, net.",environmental,none
3495,"4 million related to environmental charges related to a site formerly owned by Albemarle, partially offset by a gain related to a previously disposed of site in China of $1.",environmental,none
3746,"Lithium is a key component in products and processes used in a variety of applications and industries, which include lithium batteries used in consumer electronics and electric vehicles, high performance greases, thermoplastic elastomers for car tires, rubber soles and plastic bottles, catalysts for chemical reactions, organic synthesis processes in the areas of steroid chemistry and vitamins, various life science applications, as well as intermediates in the pharmaceutical industry, among other application",environmental,none
3750,"Some of the risks associated with the integration of acquisitions include:•potential disruption of our ongoing business and distraction of management;•unforeseen claims and liabilities, including unexpected environmental exposures;•unforeseen adjustments, charges and write-offs;•problems enforcing the indemnification obligations of sellers of businesses or joint venture partners for claims and liabilities;•unexpected losses of customers of, or suppliers to, the acquired business;•difficulty in conforming th",environmental,none
3763,"55Albemarle Corporation and Subsidiaries We believe that any sum we may be required to pay in connection with environmental remediation and asset retirement obligation matters in excess of the amounts recorded should occur over a period of time and should not have a material adverse effect upon our results of operations, financial condition or cash flows on a consolidated annual basis, although any such sum could have a material adverse impact on our results of operations, financial condition or cash flows ",environmental,none
3792,"The most significant commitments are as follows: EnvironmentalWe had the following activity in our recorded environmental liabilities for the years ended December 31, 2018, 2017 and 2016 : Year Ended December 31, 2018 2017 2016Balance, beginning of year$39,808 $34,919 $31,436Expenditures     Accretion of discount1,283 896 793Additions and changes in estimates 17,039 3,344 4,004Foreign currency translation adjustments and other  2,467 1,353Balance, end of year49,569 39,808 34,919Less amounts reported in Accr",environmental,none
3815,"ays in obtaining environmental or other government permits or approvals or changes in the laws and regulations related to our operations or project development; changes in royalty agreements, laws and/or regulations around royalties and other taxes; and weather or severe climate impacts.",environmental,none
