,text,environmental,action
312,"Alternative materials and technologies are being researched with the goal of making batteries lighter, more efficient, faster charging and less expensive, and some of these could be less reliant on lithium compounds.",environmental,action
331,"Sales of our agrichemicals are also subject to fluctuation as demand varies depending on climate and other environmental conditions, which may prevent or reduce farming for extended periods.",environmental,none
334,We manufacture or market a number of products that are or have been the subject of attention by regulatory authorities and environmental interest groups.,environmental,none
335,"For example, over the past decade, there has been increasing scrutiny of certain brominated flame retardants by regulatory authorities, legislative bodies and environmental interest groups in various countries.",environmental,none
336,"We manufacture a broad range of brominated flame retardant products, which are used in a variety of applications to protect people, property and the environment from injury and damage caused by fire.",environmental,none
337,"Concern about the impact of some of our products on human health or the environment may lead to regulation, or reaction in our markets independent of regulation, that could reduce or eliminate markets for such products.",environmental,none
338,"Agencies in the European Union continue to evaluate the risks to human health and the environment associated with certain brominated flame retardants such as tetrabromobisphenol A and decabromodiphenylethane, both of which we manufacture.",environmental,none
340,"In addition, the threat of additional regulation or concern about the impact of brominated flame retardants on human health or the environment could lead to a negative reaction in our markets that could reduce or eliminate our markets for these products, which could have an adverse effect on our sales and profitability.",environmental,none
371,"12Albemarle Corporation and SubsidiariesOur business is subject to hazards common to chemical and natural resource extraction businesses, any of which could injure our employees or other persons, damage our facilities or other properties, interrupt our production and adversely affect our reputation and results of operations.",environmental,none
372,"Our business is subject to hazards common to chemical manufacturing, storage, handling and transportation, as well as natural resource extraction, including explosions, fires, severe weather, natural disasters, mechanical failure, unscheduled downtime, transportation interruptions, remediation, chemical spills, discharges or releases of toxic or hazardous substances or gases and other risks.",environmental,none
373,"These hazards can cause personal injury and loss of life to our employees and other persons, severe damage to, or destruction of, property and equipment and environmental contamination.",environmental,none
376,"Our business could be adversely affected by environmental, health and safety laws and regulations.",environmental,none
377,"The nature of our business, including historical operations at our current and former facilities, exposes us to risks of liability under environmental laws and regulations due to the production, storage, use, transportation and sale of materials that can cause contamination or personal injury if released into the environment.",environmental,none
382,"national, federal, state and local environmental, health and safety laws and regulations, including those governing the discharge of pollutants into the air and water, the management and disposal of hazardous substances and wastes and the cleanup of contaminated properties.",environmental,none
383,"We currently use, and in the past have used, hazardous substances at many of our facilities, and we have in the past been, and may in the future be, subject to claims relating to exposure to hazardous materials.",environmental,none
384,"We also have generated, and continue to generate, hazardous wastes at a number of our facilities.",environmental,none
386,"Liabilities associated with the investigation and cleanup of hazardous substances, as well as personal injury, property damages or natural resource damages arising from the release of, or exposure to, such hazardous substances, may be imposed in many situations without regard to violations of laws or regulations or other fault, and may also be imposed jointly and severally .",environmental,none
394,"Compliance with environmental laws generally increases the costs of manufacturing, registration/approval requirements, transportation and storage of raw materials and finished products, and storage and disposal of wastes, and could have a material adverse effect on our results of operations.",environmental,none
396,"Additional information may arise in the future concerning the nature or extent of our liability with respect to identified sites, and additional sites may be identified for which we are alleged to be liable, that could cause us to materially increase our environmental accrual or the upper range of the costs we believe we could reasonably incur for such matters.",environmental,none
397,"Furthermore, environmental laws are subject to change and have become increasingly stringent in recent years.",environmental,none
400," In connection with the sale of certain properties and businesses, we have agreed to indemnify the purchasers of such properties for certain types of matters, such as certain breaches of representations and warranties, taxes and certain environmental matters.",environmental,none
401," With respect to environmental matters, the discovery of contamination arising from properties that we have divested may expose us to indemnity obligations under the sale agreements with the buyers of such properties or cleanup obligations and other damages under applicable environmental laws.",environmental,none
466,"These estimates are periodically updated to reflect changes in our operations, including modifications to our proven and probable reserves and mineralized material, revisions to environmental obligations, changes in legislation and/or social, political or economic environment, and other significant events associated with natural resource extraction operations.",environmental,none
469,Our lithium business is significantly dependent on the development and adoption of new applications for lithium batteries and the growth in demand for plug-in hybrid electric vehicles and battery electric vehicles.,environmental,none
651,"Bans on movement of hazardous materials through cities, like Washington, D.",environmental,none
677,Natural disasters or other unanticipated catastrophes could impact our results of operations.,environmental,none
678,"The occurrence of natural disasters, such as hurricanes, floods or earthquakes; pandemics, such as the recent outbreak of COVID-19; or other unanticipated catastrophes at any of the locations in which we or our key partners, suppliers and customers do business, could cause interruptions in our operations.",environmental,none
682,"Our operations in Chile could be subject to significant rain events and earthquakes, and our operations in Asia could be subject to weather events such as typhoons.",environmental,none
684,"If similar or other weather events, natural disasters, or other catastrophe events occur in the future, they could negatively affect the results of operations at our sites in the affected regions as well as have adverse impacts on the global economy.",environmental,none
687,"We may incur losses beyond the limits, or outside the coverage, of our insurance policies, including liabilities for environmental remediation.",environmental,none
693,We may be exposed to certain regulatory and financial risks related to climate change.,environmental,none
694,Growing concerns about climate change may result in the imposition of additional regulations or restrictions to which we may become subject.,environmental,none
695,"Climate changes include changes in rainfall and in storm patterns and intensities, water shortages, significantly changing sea levels and increasing atmospheric and water temperatures, among others.",environmental,none
696,"For example, there have been concerns regarding the declining water level of the Dead Sea, from which our joint venture, JBC, produces bromine.",environmental,none
697,"A number of governments or governmental bodies have introduced or are contemplating regulatory changes in response to climate change, including regulating greenhouse gas emissions.",environmental,action
700,federal regulation will be forthcoming with respect to greenhouse gas emissions and/or “cap and trade” legislation that could impact our operations.,environmental,none
703,", Brazil, China, Japan, Jordan, Saudi Arabia, Singapore and the United Arab Emirates, which have implemented, or may implement, measures to achieve objectives under the 2015 Paris Climate Agreement, an international agreement linked to the United Nations Framework Convention on Climate Change, which set targets for reducing greenhouse gas emissions.",environmental,action
706,"and other jurisdictions in which we operate may result in new or additional requirements, additional charges to fund energy efficiency activities, and fees or restrictions on certain activities.",environmental,none
707,"While certain climate change initiatives may result in new business opportunities for us in the area of alternative fuel technologies and emissions control, compliance with these initiatives may also result in additional costs to us, including, among other things, increased production costs, additional taxes, reduced emission allowances or additional restrictions on production or operations.",environmental,none
708,Any adopted future climate change regulations could also negatively impact our ability to compete with companies situated in areas not subject to such limitations.,environmental,none
709,"Even without such regulation, increased public awareness and adverse publicity about potential impacts on climate change emanating from us or our industry could harm us.",environmental,none
711,"Furthermore, the potential impact of climate change and related regulation on our customers is highly uncertain and there can be no assurance that it will not have an adverse effect on our financial condition and results of operations.",environmental,none
780,The lithium mining operation is near the Greenbushes townsite located in the Shire of Bridgetown-Greenbushes.,environmental,none
788,"About 55% of the tenements held by Talison are covered by Western Australia’s State Forest, which is under the authority of the Western Australia Department of Biodiversity, Conservation and Attractions.",environmental,none
812,Water is sourced from rainfall and stored in several process dams located on site.,environmental,none
835,"In addition, the amended agreement provides for commission payments to the Chilean government based on sales price/metric ton on the amounts sold under the additional quota granted, our support of research and development in Chile of lithium applications and solar energy, and our support of local communities in 27Albemarle Corporation and SubsidiariesNorthern Chile.",environmental,none
837,"The Salar de Atacama is a salt flat, the largest in Chile, located in the Atacama desert in northern Chile, which is the driest place on the planet and thus has an extremely high annual rate of evaporation and extremely low annual rainfall.",environmental,none
838,"Our extraction through evaporation process works as follows: snow in the Andes Mountains melts and flows into underground pools of water containing brine, which generally have high concentrations of lithium.",environmental,none
839,We then pump the water containing brine above ground through a series of pumps and wells into a network of large evaporation ponds.,environmental,action
840,"Over the course of approximately eighteen months, the desert sun evaporates the water causing other salts to precipitate and leaving behind concentrated lithium brine.",environmental,none
847,"These types of systems have six common characteristics: arid climate; closed basin that contains a salt flat, a salt lake, or both; igneous and/or hydrothermal activity; tectonic subsidence; suitable sources of lithium; and sufficient time to concentrate the lithium in the brine.",environmental,none
849,Carbonate and sulfates are found near the edges of the basin.,environmental,none
854,The Salar de Atacama has its own powerhouse that generates the energy necessary for the entire operation of the facilities.,environmental,none
874,"Our mineral rights in Silver Peak consist of our right to access lithium brine pursuant to our permitted and certified senior water rights, a settlement agreement with the U.",environmental,none
877,"Pursuant to the 1991 agreement, our water rights and our land claims, we have rights to all lithium that we can remove economically from the Clayton Valley Basin in Nevada.",environmental,none
891,"Beginning in 2021, we plan to invest $30 million to $50 million to double the current production in Silver Peak by 2025, with the aim of making full use of the brine water rights.",environmental,action
898,The area includes multiple prominent greenstone ridges up to 180 m above mean sea level surrounded by granitic plains and lowlands.,environmental,none
929,2 billion .,environmental,none
960,"In Magnolia, bromine exists as sodium bromide in the formation waters or brine of the Jurassic age Smackover Formation, a geological formation in Arkansas, in the subsurface at 7,000 to 8,500 feet below sea level.",environmental,none
962,The bromine concentration is more than twice as high as that found in normal evaporated sea water.,environmental,none
973,"We are involved in litigation incidental to our business and are a party to a number of legal actions and claims, various governmental proceedings and private civil lawsuits, including, but not limited to, those related to environmental and hazardous material exposure matters, product liability, and breach of contract.",environmental,none
1000,"He is also a former member of 33Albemarle Corporation and Subsidiariesthe executive board of Linde AG, a global leader in manufacturing and sales of industrial gases, with responsibility for the Americas, Africa, and the South Pacific.",environmental,none
1070,"Most recently, he served as Vice President and General Manager, Electrical Markets Division, where he was directly responsible for 3M’s electrical and renewable energy solutions.",environmental,none
1113,We believe our purposes is making the world safe and sustainable by powering the potential of people.,environmental,none
1117,"We continue to build upon our existing green solutions portfolio and our ongoing mission to provide innovative, yet commercially viable, clean energy products and services to the marketplace to contribute to our sustainable revenue.",environmental,action
1133,Department of Energy as a critical partner for two lithium research projects over three years through a Battery Manufacturing Lab Call.,environmental,action
1138,37Albemarle Corporation and Subsidiaries•Achieved $80 million of sustainable cost savings in 2020 under our previously announced cost-reduction program.,environmental,action
1139,"We expect to deliver a run rate of more than $120 million in sustainable savings by the end of 2021, an increase from the previous estimate of approximately $100 million.",environmental,action
1149,"In particular, the market for lithium battery and energy storage, particularly that for EVs, remains strong, providing the opportunity to continue to develop high quality and innovative products while managing the high cost of expanding capacity.",environmental,none
1150,"The other markets we serve continue to present various opportunities for value and growth as we have positioned ourselves to manage the impact on our business of changing global conditions, such as slow and uneven global growth, currency exchange volatility, crude oil price fluctuation, a dynamic pricing environment, an ever-changing landscape in electronics, the continuous need for cutting edge catalysts and technology by our refinery customers and increasingly stringent environmental standards.",environmental,none
1164,"On a longer-term basis, we believe that demand for lithium will continue to grow as new lithium applications advance and the use of plug-in hybrid electric vehicles and full battery electric vehicles increases.",environmental,none
1165,"This demand for lithium is supported by a favorable backdrop of steadily declining lithium ion battery costs, increasing battery performance, continuing significant investments in the battery and EV supply chain by our customers and automotive OEM’s, favorable global public policy toward e-mobility/renewable energy usage, and additional stimulus measures taken in Europe in light of the COVID-19 pandemic that we expect to bolster EV demand.",environmental,action
1177,"On a longer-term basis, we believe increased global demand for transportation fuels, new refinery start-ups and ongoing adoption of cleaner fuels will be the primary drivers of growth in our Catalysts business.",environmental,none
1178,We believe delivering superior end-use performance continues to be the most effective way to create sustainable value in the refinery catalysts industry.,environmental,none
1186,"As previously announced, we are pursuing opportunities to divest our FCS business.",environmental,action
1324,8 million of a net expense primarily relating to the increase of environmental reserves at non-operating businesses we have previously divested.,environmental,none
1331,Gain of $3.,environmental,none
1394,Environmental Remediation Liabilities.,environmental,none
1396,"Cost estimates to remediate each specific site are developed by assessing  the scope of our contribution to the environmental matter,  the scope of the anticipated remediation and monitoring plan and  the extent of other parties’ share of responsibility.",environmental,none
1788,4; 2025—$45.,environmental,none
1895,"Safety and Environmental MattersWe are subject to federal, state, local and foreign requirements regulating the handling, manufacture and use of materials, the discharge of materials into the environment and the protection of the environment.",environmental,none
1896,"To our knowledge, we are currently complying and expect to continue to comply in all material respects with applicable environmental laws, regulations, statutes and ordinances.",environmental,none
1897,"Compliance with existing federal, state, local and foreign environmental protection laws is not expected to have a material effect on capital expenditures, earnings or our competitive position, but the costs associated with increased legal or regulatory requirements could have an adverse effect on our operating results.",environmental,none
1898,"Among other environmental requirements, we are subject to the federal Superfund law, and similar state laws, under which we may be designated as a PRP, and may be liable for a share of the costs associated with cleaning up various hazardous waste sites.",environmental,none
1900,"Further, almost all such sites represent environmental issues that are quite mature and have been investigated, studied and in many cases settled.",environmental,none
1904,"Because management has been actively involved in evaluating environmental 58Albemarle Corporation and Subsidiariesmatters, we are able to conclude that the outstanding environmental liabilities for unresolved PRP sites should not have a material adverse effect upon our results of operations or financial condition.",environmental,none
1905,Our environmental and safety operating costs charged to expense were $44.,environmental,none
1913,"See Note 17, “Commitments and Contingencies” to our consolidated financial statements included in Part II, Item 8 of this report for a reconciliation of our environmental liabilities for the years ended December 31, 2020, 2019 and 2018.",environmental,none
1914,"Capital expenditures for pollution-abatement and safety projects, including such costs that are included in other projects, were approximately $40.",environmental,none
1918,"In the future, capital expenditures for these types of projects may increase due to more stringent environmental regulatory requirements and our efforts in reaching sustainability goals.",environmental,none
1919,"Management’s estimates of the effects of compliance with governmental pollution-abatement and safety regulations are subject to  the possibility of changes in the applicable statutes and regulations or in judicial or administrative construction of such statutes and regulations and  uncertainty as to whether anticipated solutions to pollution problems will be successful, or whether additional expenditures may prove necessary.",environmental,none
2110,"Environmental Compliance and RemediationEnvironmental compliance costs include the cost of purchasing and/or constructing assets to prevent, limit and/or control pollution or to monitor the environmental status at various locations.",environmental,none
2112,Environmental compliance costs also include maintenance and operating costs with respect to pollution prevention and control facilities and other administrative costs.,environmental,none
2114,Environmental remediation costs of facilities used in current operations are generally immaterial and are expensed as incurred.,environmental,none
2115,We accrue for environmental remediation costs and post-remediation costs that relate to existing conditions caused by past operations at facilities or off-plant disposal sites in the accounting period in which responsibility is established and when the related costs are estimable.,environmental,none
2877,Environmental remediation liabilities included discounted liabilities of $39.,environmental,none
2885,The amounts recorded represent our future remediation and other anticipated environmental liabilities.,environmental,none
2886,"These liabilities typically arise during the normal course of our operational and environmental management activities or at the time of acquisition of the site, and are based on internal analysis as well as input from outside consultants.",environmental,none
2889,"Although it is difficult to quantify the potential financial impact of these remediation liabilities, management estimates that there is a reasonable possibility that future environmental remediation costs associated with our past operations, could be an additional $10 million to $30 million before income taxes, in excess of amounts already recorded.",environmental,none
2890,The variability of this range is primarily driven by possible environmental remediation activity at a formerly owned site where we indemnify the buyer through a set cutoff date in 2024.,environmental,none
2891,"We believe that any sum we may be required to pay in connection with environmental remediation matters in excess of the amounts recorded would likely occur over a period of time and would likely not have a material adverse effect upon our results of operations, financial condition or cash flows on a consolidated annual basis although any such sum could have a material adverse impact on our results of operations, financial condition or cash flows in a particular quarterly reporting period.",environmental,none
2900,"LitigationWe are involved from time to time in legal proceedings of types regarded as common in our business, including administrative or judicial proceedings seeking remediation under environmental laws, such as the federal Comprehensive Environmental Response, Compensation and Liability Act, commonly known as CERCLA or Superfund, products liability, breach of contract liability and premises liability litigation.",environmental,none
2927,"The majority of the Company’s other guarantees have terms of one year and mainly consist of performance and environmental guarantees, as well as guarantees to customs and port authorities.",environmental,none
3260,8 million of a net expense primarily relating to the increase of environmental reserves at non-operating businesses we have previously divested.,environmental,none
3267,Gain of $3.,environmental,none
3290,"Increase in environmental reserve to indemnify the buyer of a formerly owned site recorded in Other expenses, net.",environmental,none
3351,2.,environmental,none
3355,2.,environmental,none
3590,"Lithium is a key component in products and processes used in a variety of applications and industries, which include lithium batteries used in consumer electronics and electric vehicles, high performance greases, thermoplastic elastomers for car tires, rubber soles and plastic bottles, catalysts for chemical reactions, organic synthesis processes in the areas of steroid chemistry and vitamins, various life science applications, as well as intermediates in the pharmaceutical industry, among other application",environmental,none
3594,"Some of the risks associated with the integration of acquisitions include:•potential disruption of our ongoing business and distraction of management;•unforeseen claims and liabilities, including unexpected environmental exposures;•unforeseen adjustments, charges and write-offs;•problems enforcing the indemnification obligations of sellers of businesses or joint venture partners for claims and liabilities;•unexpected losses of customers of, or suppliers to, the acquired business;•difficulty in conforming th",environmental,none
3598,"For example, our Lithium business contributes to the growth of clean miles driven with electric miles and more efficient use of renewable energy through grid storage; Bromine Specialties enables the prevention of fires starting in electronic equipment, greater fuel efficiency from rubber tires and the reduction of emissions from coal fired power plants; and the Catalysts business creates efficiency of natural resources through more usable products from a single barrel of oil, enables safer, greener producti",environmental,action
3606,"We believe that any sum we may be required to pay in connection with environmental remediation and asset retirement obligation matters in excess of the amounts recorded should occur over a period of time and should not have a material adverse effect upon our results of operations, financial condition or cash flows on a consolidated annual basis, although any such sum could have a material adverse impact on our results of operations, financial condition or cash flows in a particular quarterly reporting perio",environmental,none
3632,"The most significant commitments are as follows: EnvironmentalWe had the following activity in our recorded environmental liabilities for the years ended December 31, 2020, 2019 and 2018 :Year Ended December 31,202020192018Balance, beginning of year$42,592 $49,569 $39,808 Expenditures Accretion of discount925 1,030 1,283 Additions and changes in estimates 3,815 1,129 17,039 Foreign currency translation adjustments and other1,729  Balance, end of year45,771 42,592 49,569 Less amounts reported in Accrued expe",environmental,none
3659,"ays in obtaining environmental or other government permits or approvals or changes in the laws and regulations related to our operations or project development; changes in royalty agreements, laws and/or regulations around royalties and other taxes; and weather or severe climate impacts.",environmental,none
3664,"on of alkylates used to produce more environmentally-friendly fuels, and reduced emissions through cleaner transportation fuels.",environmental,action
