,text,environmental,action
315,"•on november 24, 2014, we entered into an agreed order with the kentucky energy and environmental cabinet regarding our kentucky pollutant discharge elimination system permit limits for hexachlorobenzene 8table of contentsand mercury at our calvert city, kentucky facility.",environmental,none
318,"also see our discussion of our environmental matters contained in item 1a, risk factors below, item 3, legal proceedings below and note 22 to our consolidated financial statements included in item 8 of this form 10-k.",environmental,none
368,changes to regulatory policies applicable to the german energy sector for industrial users have contributed to higher prices for industrial users of energy in the past and may continue to do so in the future.,environmental,none
385,"additionally, the export of natural gas liquids from the united states or greater restrictions on hydraulic fracturing could restrict the availability of our raw materials in the united states, thereby increasing our costs.",environmental,none
421,"according to some experts, global climate change could result in heightened hurricane activity in the gulf of mexico and other weather and natural disaster hazards worldwide.",environmental,none
422,"if this materializes, severe weather and natural disaster hazards could pose an even greater risk for our facilities, particularly those in louisiana.",environmental,none
423,"all these hazards can cause personal injury and loss of life, catastrophic damage to or destruction of property and equipment and environmental damage, and may result in a suspension of operations and the imposition of civil or criminal penalties.",environmental,none
424,we could become subject to environmental claims brought by governmental entities or third parties.,environmental,none
445,"these transport operations are subject to various hazards and risks, including extreme weather conditions, work stoppages and operating hazards, as well as interstate transportation regulations.",environmental,none
457,"our operations and assets are subject to extensive environmental, health and safety laws and regulations.",environmental,none
458,we use large quantities of hazardous substances and generate hazardous wastes and emissions in our manufacturing operations.,environmental,none
459,"due to the associated quantities of hazardous substances and wastes, our industry is highly regulated and monitored by various environmental regulatory authorities such as the epa, federal or state analogs in other countries and the european union, which promulgated the industrial emission directive .",environmental,none
460,"as such, we are subject to extensive international, national, state and local laws, regulations and directives pertaining to pollution and protection of the environment, health and safety, which govern, among other things, emissions to the air, discharges onto land or waters, the maintenance of safe conditions in the workplace, the remediation of contaminated sites, and the generation, handling, storage, transportation, treatment and disposal of waste materials.",environmental,none
462,"many of these laws, regulations and directives provide for substantial fines and potential criminal sanctions for violations and require the installation of costly pollution control equipment or operational changes to limit pollution emissions or reduce the likelihood or impact of hazardous substance releases, whether permitted or not.",environmental,action
466,"the rule sets emission limits and work practice standards for total organic air toxics and for three specific air toxics: vinyl chloride, chlorinated di-benzo dioxins and furans and hydrogen chloride and includes requirements to demonstrate initial and continuous compliance with the emission standards.",environmental,none
468,"in march 2011, the epa proposed amendments to the emission standards for hazardous air pollutants for mercury emissions from mercury cell chlor-alkali plants.",environmental,none
469,these proposed amendments would require improvements in work practices to reduce fugitive mercury emissions.,environmental,action
472,"14table of contentsour operations produce greenhouse gas emissions, which have been the subject of increased scrutiny and regulation.",environmental,none
473,"in december 2015, the united states joined the international community at the 21st conference of the parties of the united nations framework convention on climate change in paris, france.",environmental,action
474,the resulting paris agreement calls for the parties to undertake ambitious efforts to limit the average global temperature and to conserve and enhance sinks and reservoirs of greenhouse gases.,environmental,action
478,"legislation to regulate ghg emissions has also been introduced in the united states congress, and there has been a wide-ranging policy debate regarding the impact of these gases and possible means for their regulation.",environmental,action
479,some of the proposals would require industries to meet stringent new standards that would require substantial reductions in carbon emissions.,environmental,none
481,"various jurisdictions have considered or adopted laws and regulations on ghg emissions, with the general aim of reducing such emissions.",environmental,action
482,"the epa currently requires certain industrial facilities to report their ghg emissions, and to obtain permits with stringent control requirements before constructing or modifying new facilities with significant ghg emissions.",environmental,action
483,"in the european union, the emissions trading scheme obligates certain emitters to obtain ghg emission allowances to comply with a cap and trade system for ghg emissions.",environmental,none
484,"in addition, the european union has committed to reduce domestic ghg emissions by at least 40% below the 1990 level by 2030.",environmental,action
485,"as our chemical manufacturing processes result in ghg emissions, these and other ghg laws and regulations could affect our costs of doing business.",environmental,none
486,"similarly, the toxic substances control act imposes reporting, record-keeping and testing requirements, and restrictions relating to the production, handling, and use of chemical substances.",environmental,none
488,"under the reform legislation, the epa is required to, among other things, undertake rule making within statutory time frames related to: chemical risk evaluation, designation and management; reporting of mercury supply, use and trade; and management of persistent, bioaccumulative, and toxic chemical substances .",environmental,none
489,"in response to this mandate, the epa issued rules establishing the epa's process and criteria for identifying high priority chemicals for risk evaluation and setting the epa's approach for determining whether these high priority chemicals present an unreasonable risk to health or the environment.",environmental,action
495,"a final mercury reporting rule published in june 2018 requires manufacturers, including manufacturers who intentionally use mercury in a manufacturing process, to report information about their mercury supply, use and trade.",environmental,action
496,"the first periodic report under the new mercury reporting rule was due july 1, 2019.",environmental,none
497,the epa will use the information collected to develop an inventory of mercury and mercury-added products as well as mercury-use manufacturing processes.,environmental,action
498,the epa may then recommend actions or promulgate further rules aimed at reducing mercury use.,environmental,action
500,"under the ied, european union member state governments are expected to adopt rules and implement environmental permitting programs relating to air, water and waste for industrial facilities.",environmental,action
503,"in addition, under the environmental liability directive, european union member states can require the remediation of soil and groundwater contamination in certain circumstances, under the polluter pays principle.",environmental,none
509,"environmental laws may have a significant effect on the nature and scope of, and responsibility for, cleanup of contamination at our current and former operating facilities, the costs of transportation and storage of raw materials and finished products, the costs of reducing emissions and the costs of the storage and disposal of wastewater.",environmental,none
512,"comprehensive environmental response, compensation, and liability act, similar state laws and certain european directives impose joint and several liability for the costs of remedial investigations and actions on the entities that generated waste, arranged for disposal of the wastes, transported to or selected the disposal sites and the past and present owners and operators of such sites.",environmental,none
514,"in addition, cercla, similar state laws and certain european directives could impose liability for damages to natural resources caused by contamination.",environmental,none
515,"although we seek to take preventive action, our operations are inherently subject to accidental spills, discharges or other releases of hazardous substances that may make us liable to governmental entities or private parties.",environmental,none
516,"this may involve contamination associated with our current and former facilities, facilities to which we sent wastes or by-products for treatment or disposal and other contamination.",environmental,none
517,"accidental discharges may occur in the future, future action may be taken in connection with past discharges, governmental agencies may assess damages or penalties against us in connection with any past or future contamination, or third parties may assert claims against us for damages allegedly arising out of any past or future contamination.",environmental,none
567,"the dodd-frank wall street reform and consumer protection act of 2010 contains provisions to improve transparency and accountability concerning the supply of certain minerals, known as conflict minerals, originating from the democratic republic of congo and adjoining countries .",environmental,none
633,"in the event of a terrorist attack impacting one or more of our facilities, we could lose the net sales from the facilities and the facilities themselves, and could become liable for any contamination or for personal or property damage due to exposure to hazardous materials caused by any catastrophic release that may result from a terrorist attack.",environmental,none
670,"business—environmental and note 22 to our consolidated financial statements included in item 8 of this form 10-k, we are involved in various legal proceedings incidental to the conduct of our business.",environmental,none
935,"as noted above in item 1a, risk factors, we are subject to extensive environmental regulations, which may impose significant additional costs on our operations in the future.",environmental,none
936,"further, concerns about ghg emissions and their possible effects on climate change has led to the enactment of regulations, and to proposed legislation and additional regulations, that could affect us in the form of increased cost of feedstocks and fuel, other increased costs of production and decreased demand for our products.",environmental,none
1126,"capital expenditures in 2019 and 2018 were primarily related to expansion projects as well as projects to improve production capacity or reduce costs, maintenance and safety and environmental projects at our various facilities.",environmental,action
1131,"capital expenditures in 2018 were primarily related to expansion projects as well as projects to improve production capacity or reduce costs, maintenance and safety and environmental projects at our various facilities.",environmental,action
1134,"the remaining capital expenditures in 2017 primarily related to projects to improve production capacity or reduce costs, maintenance and safety and environmental projects at our various facilities.",environmental,action
1196,"38table of contentsgo zone bonds and ike zone bondsin november 2017, the louisiana local government environmental facility and development authority completed the offering of $250 million aggregate principal amount of 3.",environmental,action
1251,the public trust issued $11 million principal amount of tax-exempt waste disposal revenue bonds in order to finance our construction of waste disposal facilities for an ethylene plant.,environmental,action
1298,"we are party to various obligations to purchase goods and services, including commitments to purchase various feedstock, utilities, nitrogen, oxygen, product storage, pipeline usage and logistic support, in each case in the ordinary course of our business, as well as various purchase commitments for our capital projects.",environmental,none
1305,"this includes  our obligation under an $11 million letter of credit issued in connection with the $11 million tax-exempt waste disposal revenue bonds and  other letters of credit totaling $18 million issued primarily to support commercial obligations and obligations under our insurance programs, including workers' compensation claims.",environmental,none
1401,environmental and legal obligations.,environmental,none
1402,we consult with various professionals to assist us in making estimates relating to environmental costs and legal proceedings.,environmental,action
1405,additional information about certain legal proceedings and environmental matters appears in note 22 to the consolidated financial statements appearing elsewhere in this form 10-k.,environmental,none
1633,"environmental costsenvironmental costs relating to current operations are expensed or capitalized, as appropriate, depending on whether such costs provide future economic benefits.",environmental,none
1636,"environmental liabilities in connection with properties that are sold or closed are realized upon such sale or closure, to the extent they are probable and estimable and not previously reserved.",environmental,none
1830,"ike zone bondsin december 2010, the louisiana local government authority environmental facilities and community development authority, a political subdivision of the state of louisiana, completed the offering of $65 of 6 ½% ike zone bonds under section 704 of the emergency economic stabilization act of 2008 .",environmental,action
1865,the public trust issued $11 principal amount of tax-exempt waste disposal revenue bonds in order to finance the company's construction of waste disposal facilities for an ethylene plant.,environmental,action
2434,"commitments and contingenciesthe company is involved in a number of legal and regulatory matters, principally environmental in nature, that are incidental to the normal conduct of its business, including lawsuits, investigations and claims.",environmental,none
2437,"the company's assessment of the potential impact of environmental matters, in particular, is subject to uncertainty due to the complex, ongoing and evolving process of investigation and remediation of such environmental matters, and the potential for technological and regulatory developments.",environmental,none
2438,"in addition, the impact of evolving claims and programs, such as natural resource damage claims, industrial site reuse initiatives and state remediation programs creates further uncertainty of the ultimate resolution of these matters.",environmental,none
2439,"the company anticipates that the resolution of many legal and regulatory matters, and in particular environmental matters, will occur over an extended period of time.",environmental,none
2456,environmental.,environmental,none
2457,"as of december 31, 2019 and 2018, the company had reserves for environmental contingencies totaling approximately $47 and $54, respectively, most of which was classified as noncurrent liabilities.",environmental,none
2458,"the company's assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
2460,"for several years, the environmental protection agency has been conducting remedial investigation and feasibility studies at the company's calvert city, kentucky facility pursuant to the comprehensive environmental response, compensation, and liability act of 1980 .",environmental,action
2465,the amended proposed plan also describes an interim approach to address the contamination under the river that would include recovery of any mobile contaminants by an extraction well along with further study of the extent of the contamination and potential treatment options.,environmental,action
2476,"the soil and groundwater at the complex, which does not include the company's nearby pvc facility, had been extensively contaminated by goodrich's operations.",environmental,none
2480,"in the settlement, the parties agreed that, among other things:  polyone would pay 100% of the costs, net of recoveries or credits from third parties, incurred with respect to environmental issues at the calvert city site from august 1, 2007 forward; and  either the company or polyone might, from time to time in the future, institute an arbitration proceeding to adjust that percentage.",environmental,none
2494,it determined that polyone was responsible for 100% of the allocable costs at issue in the proceeding and that polyone would remain responsible for 100% of the costs to operate the existing groundwater remedy at the calvert city site.,environmental,none
2505,environmental remediation: reasonably possible matters.,environmental,none
2506,"the company's assessment of the potential impact of environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
2507,"as such, in addition to the amounts currently reserved, the company may be subject to reasonably possible loss contingencies related to environmental matters in the range of $70 to $130.",environmental,none
2508,"other commitmentsthe company has various unconditional purchase obligations, primarily to purchase goods and services, including commitments to purchase various utilities, feedstock, nitrogen, oxygen, product storage and pipeline usage.",environmental,none
2516,"in addition, the company sells ethylene and ethylene co-products, primarily propylene, crude butadiene, pyrolysis gasoline and hydrogen, to external customers.",environmental,none
2519,"the company also manufactures and sells building products fabricated primarily from pvc, including residential siding, trim and mouldings, pipe and fittings for various water, sewer and industrial applications, profiles for windows and doors, decking products, film for various inflatables, wall covering tapes, roofing applications and composite roof tiles.",environmental,none
2521,"the company also produces chlorine, caustic soda, hydrogen and chlorinated derivative products at its facilities in natrium, longview, washington and beauharnois, quebec and pvc resin and pvc compounds at several facilities in mississippi.",environmental,none
2675,"5 amended and restated loan agreement, dated as of july 2, 2010, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
2677,"6 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 go zone notes .",environmental,none
2679,"7 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 ike zone notes .",environmental,none
2681,"8 amended and restated loan agreement, dated as of november 1, 2017, by and between the louisiana local government environmental facilities and community development authority and westlake chemical corporation .",environmental,none
2777,"our operations are subject to the usual hazards associated with chemical, plastics and building products manufacturing and the related use, storage, transportation and disposal of feedstocks, products and wastes, including:•pipeline leaks and ruptures;•explosions;•fires;•severe weather and natural disasters;•mechanical failure;•unscheduled downtime;•labor difficulties;•transportation interruptions;12table of contents•transportation accidents involving our products;•remediation complications;•chemical spills",environmental,none
2779,"in addition, we cannot accurately predict future developments, such as increasingly strict environmental and safety laws or regulations, and inspection and enforcement policies, as well as resulting higher compliance costs, which might affect the handling, manufacture, use, emission, disposal or remediation of products, other materials or hazardous and non-hazardous waste, and we cannot predict with certainty the extent of our future liabilities and costs under environmental, health and safety laws and regu",environmental,none
2791,"factors that have caused volatility in our raw material prices in the past, and which may do so in the future include: •the availability of feedstock from shale gas and oil drilling;•supply and demand for crude oil;•shortages of raw materials due to increasing demand;•ethane and liquefied natural gas exports;•capacity constraints due to higher construction costs for investments, construction delays, strike action or involuntary shutdowns;•the general level of business and economic activity; and•the direct o",environmental,none
2827,change act.,environmental,none
2829,"mpete;•results of acquisitions;•timing, funding and results of capital projects;•pension plan obligations, funding requirements and investment policies;•compliance with present and future environmental regulations and costs associated with environmentally-related penalties, capital expenditures, remedial actions and proceedings, including any new laws, regulations or treaties that may come into force to limit or control carbon dioxide and other ghg emissions or to address other issues of climate change;•eff",environmental,none
2833,"including in the united states, europe and asia;•public attitude towards climate change and safety, health and the environment;•perceptions of our products by potential buyers of our products, as well as the public generally, and related changes in behavior, including with respect to recycling;•severe weather and natural disasters; and•credit worthiness of customers and vendors.",environmental,none
2834,", discharges or releases of toxic or hazardous substances or gases;•other environmental risks;•sabotage;•terrorist attacks; and•political unrest.",environmental,none
