,text,environmental,action
416,"in addition, the federal cercla and similar state laws impose joint and several liability for the costs of remedial investigations and actions on the entities that generated waste, arranged for disposal of the wastes, transported to or selected the disposal sites and the past and present owners and operators of such sites.",environmental,none
418,"in addition, cercla and similar state laws could impose liability for damages to natural resources caused by contamination.",environmental,none
419,"although we seek to take preventive action, our operations are inherently subject to accidental spills, discharges or other releases of hazardous substances that may make us liable to governmental entities or private parties.",environmental,none
420,"this may involve contamination associated with our current and former facilities, facilities to which we sent wastes or by-products for treatment or disposal and other contamination.",environmental,none
421,"accidental discharges may occur in the future, future action may be taken in connection with past discharges, governmental agencies may assess damages or penalties against us in connection with any past or future contamination, or third parties may assert claims against us for damages allegedly arising out of any past or future contamination.",environmental,none
423,"for further discussion of such existing contamination, see item 1, “business—environmental and other regulation.",environmental,none
496,"in the event of a terrorist attack impacting one or more of our facilities, we could lose the net sales from the facilities and the facilities themselves, and could become liable for any contamination or for personal or property damage due to exposure to hazardous materials caused by any catastrophic release that may result from a terrorist attack.",environmental,none
557,"the new chlor-alkali unit is designed to produce up to 350,000 ecus annually upon completion, bringing our total ecu capacity to 625,000 per year.",environmental,action
570,"legal proceedings in addition to the matters described under item 1, “business—environmental and other regulation,” we are involved in various routine legal proceedings incidental to the conduct of our business.",environmental,none
608,"he has held positions in the controller’s group of mobil oil corporation, in the technical department of hercules incorporated, in the plastics group of gulf oil corporation and has served as assistant to the chairman of china general plastics group and deputy managing director of a plastics fabrication business in singapore.",environmental,none
866,"as noted above in item 1a, “risk factors,” we are subject to extensive environmental regulations, which may impose significant additional costs on our operations in the future.",environmental,none
867,"further, current concern about ghg emissions and their possible effects on climate change has led to the enactment of regulations, and to proposed legislation and additional regulations that could affect us in the form of increased cost of feedstocks and fuel, other increased costs of production and decreased demand for our products.",environmental,none
881,the modification is expected to reduce costs and improve operating efficiency and energy consumption.,environmental,action
902,"we expect this project will be funded with cash on hand, cash flow from operations, the net proceeds from the revenue bonds of the louisiana local government environmental facility and development authority, a political subdivision of the state of louisiana, and if necessary, our revolving credit facility and other external financing.",environmental,none
906,"the new chlor-alkali unit is designed to produce up to 350,000 ecus annually upon completion, bringing our total ecu capacity to 625,000 per year.",environmental,action
927,2    propane      34.,environmental,none
975,the 2010 results were negatively impacted by an unscheduled outage at one of our ethylene units in lake charles caused by severe weather.,environmental,none
1027,2 million in 2010.,environmental,none
1040,results for 2010 were negatively impacted by the unscheduled outage at one of our ethylene units in lake charles caused by severe weather.,environmental,none
1162,2 million in 2010.,environmental,none
1187,"the remaining capital expenditures in 2011 and capital expenditures in 2010 primarily related to maintenance, safety and environmental projects.",environmental,none
1188,we expect to incur capital expenditures related to environmental compliance of $6.,environmental,none
1191,a significant percentage of the 2012 and 2013 estimated amounts are related to equipment replacement and upgrades to maintain environmental compliance.,environmental,none
1203,"capital expenditures in 2010 and the remaining capital expenditures in 2009 primarily related to maintenance, safety and environmental projects.",environmental,none
1276,"as of december 31, 2011, we were in compliance with all of the covenants with respect to our senior notes, our waste disposal revenue bonds and our revolving credit facility.",environmental,none
1396,2         19.,environmental,none
1397,2         33.,environmental,none
1410,2         62.,environmental,none
1443,"we are party to various unconditional obligations, primarily to purchase goods and services, including commitments to purchase various utilities, nitrogen, oxygen, capital items, product storage and pipeline usage.",environmental,none
1541,environmental and legal obligations.,environmental,none
1542,we consult with various professionals to assist us in making estimates relating to environmental costs and legal proceedings.,environmental,action
1545,additional information about certain legal proceedings and environmental matters appears in note 18 to the audited consolidated financial statements appearing elsewhere in this form 10-k.,environmental,none
1688,"environmental costs environmental costs relating to current operations are expensed or capitalized, as appropriate, depending on whether such costs provide future economic benefits.",environmental,none
1691,"environmental liabilities in connection with properties that are sold or closed are realized upon such sale or closure, to the extent they are probable and estimable and not previously reserved.",environmental,none
1728,2.,environmental,none
1786,"go zone bonds in december 2010, the louisiana local government environmental facility and development authority, a political subdivision of the state of louisiana, completed the offering of $89,000 of 6 1/2% tax-exempt revenue bonds due november 1, 2035 under the gulf opportunity zone act of 2005 .",environmental,none
1831,"the public trust issued $10,889 principal amount of tax-exempt waste disposal revenue bonds in order to finance the company’s construction of waste disposal facilities for an ethylene plant.",environmental,action
1954,2    $20.,environmental,none
2061,commitments and contingencies the company is subject to environmental laws and regulations that can impose civil and criminal sanctions and that may require it to mitigate the effects of contamination caused by the release or disposal of hazardous substances into the environment.,environmental,none
2062,"under one law, an owner or operator of property may be held strictly liable for remediating contamination without regard to whether that person caused the contamination, and without regard to whether the practices that resulted in the contamination were legal at the time they occurred.",environmental,none
2067,"the soil and groundwater at the complex, which does not include the company’s nearby pvc facility, had been extensively contaminated under goodrich’s operations.",environmental,none
2071,the current environmental remediation activities at the calvert city complex do not have a specified termination date but are expected to last for the foreseeable future.,environmental,none
2072,"the costs incurred by polyone to provide the environmental remediation services were $3,287 and $3,028 in 2011 and 2010, respectively.",environmental,none
2078,"in 2003, the kentucky environmental and public protection cabinet re-issued goodrich’s resource conservation and recovery act permit which requires goodrich to remediate contamination at the calvert city manufacturing complex.",environmental,none
2089,environmental protection agency requesting the epa’s assistance in addressing contamination at the calvert city site under the u.,environmental,none
2091,"comprehensive environmental response, compensation, and liability act .",environmental,none
2094,"during the past two years, the epa has directed goodrich and polyone to conduct additional investigation activities at the landfill and at the company’s plant.",environmental,action
2110,"department of justice, or doj, notified the company that the epa had referred the matter to the doj to bring a civil case against the company alleging violations of various environmental laws and regulations.",environmental,none
2131,"in addition, the company makes ethylene co-products such as propylene, crude butadiene and hydrogen that are sold to external customers.",environmental,none
2211,2    bylaws of westlake .,environmental,none
2259,"2    loan agreement, dated as of november 1, 2007, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
2261,"3    amended and restated loan agreement, dated as of july 2, 2010, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
2263,"4    loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 go zone notes .",environmental,none
2265,"5    loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 ike zone notes .",environmental,none
2355,2    bylaws of westlake .,environmental,none
2403,"2    loan agreement, dated as of november 1, 2007, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
2405,"3    amended and restated loan agreement, dated as of july 2, 2010, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
2407,"4    loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 go zone notes .",environmental,none
2409,"5    loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 ike zone notes .",environmental,none
2479,"we are subject to extensive, evolving and increasingly stringent federal, state and local environmental laws and regulations, which address, among other things, the following:     •   emissions to the air;     •   discharges to land or to surface and subsurface waters;     •   other releases into the environment;     •   remediation of contaminated sites;     •   generation, handling, storage, transportation, treatment and disposal of waste materials; and     •   maintenance of safe conditions in the workpl",environmental,none
2480,"in the settlement the parties agreed that, among other things:  polyone would pay 100% of the costs, net of recoveries or credits from third parties, incurred with respect to environmental issues at the calvert city site from august 1, 2007 forward;  either we or polyone might, from 6 table of contents time to time in the future, institute an arbitration proceeding to adjust that percentage; and  we and polyone would negotiate a new environmental remediation utilities and services agreement to cover our pro",environmental,none
2482,"our operations are subject to the usual hazards associated with commodity chemical and plastics manufacturing and the related use, storage, transportation and disposal of feedstocks, products and wastes, including:     •   pipeline leaks and ruptures;     •   explosions;     •   fires;     •   severe weather and natural disasters;     •   mechanical failure;     •   unscheduled downtime;     •   labor difficulties;     •   transportation interruptions;     •   chemical spills;     •   discharges or releases",environmental,none
2483,"in addition, we cannot accurately predict future developments, such as increasingly strict environmental and safety laws or regulations, and inspection and enforcement policies, as well as resulting higher compliance costs, which might affect the handling, manufacture, use, emission, disposal or remediation of products, other materials or hazardous and non-hazardous waste, and we cannot predict with certainty the extent of our future liabilities and costs under environmental, health and safety laws and regu",environmental,none
2522,"in the settlement the parties agreed that, among other things:  polyone would pay 100% of the costs, net of recoveries or credits from third parties, incurred with respect to environmental issues at the calvert city site from august 1, 2007 forward;  either the company or polyone might, from time to time in the future, institute an arbitration proceeding to adjust that percentage; and  the company and polyone would negotiate a new environmental remediation utilities and services agreement to cover the compa",environmental,none
2529,"c/inorganic chemicals, neutralization, alumina ethylene      450       vcm building products      1,072       pipe: water and sewer, plumbing, irrigation, conduit; window and door components; fence and deck components   edc, a vcm intermediate product, is not included in the table.",environmental,none
2531,vision to or on behalf of polyone of certain environmental remediation services at the site.,environmental,none
2533, of toxic or hazardous substances or gases;     •   storage tank leaks;     •   other environmental risks; and     •   terrorist attacks.,environmental,none
2573,ny’s provision to or on behalf of polyone of certain environmental remediation services at the site.,environmental,none
