,text,environmental,action
469,"a final mercury reporting rule published in june 2018 requires manufacturers, including manufacturers who intentionally use mercury in a manufacturing process, to report information about their mercury supply, use and trade.",environmental,action
470,"the first periodic report under the new mercury reporting rule is due july 1, 2019.",environmental,none
471,epa will use the information collected to develop an inventory of mercury and mercury-added products as well as mercury-use manufacturing processes.,environmental,action
472,the epa may then recommend actions or promulgate further rules aimed at reducing mercury use.,environmental,action
474,"under the ied, european union member state governments are expected to adopt rules and implement environmental permitting programs relating to air, water and waste for industrial facilities.",environmental,action
477,"in addition, under the environmental liability directive, european union member states can require the remediation of soil and groundwater contamination in certain circumstances, under the polluter pays principle.",environmental,none
483,"environmental laws may have a significant effect on the nature and scope of, and responsibility for, cleanup of contamination at our current and former operating facilities, the costs of transportation and storage of raw materials and finished products, the costs of reducing emissions and the costs of the storage and disposal of wastewater.",environmental,none
486,"comprehensive environmental response, compensation, and liability act, similar state laws and certain european directives impose joint and several liability for the costs of remedial investigations and actions on the entities that generated waste, arranged for disposal of the wastes, transported to or selected the disposal sites and the past and present owners and operators of such sites.",environmental,none
488,"in addition, cercla, similar state laws and certain european directives could impose liability for damages to natural resources caused by contamination.",environmental,none
489,"although we seek to take preventive action, our operations are inherently subject to accidental spills, discharges or other releases of hazardous substances that may make us liable to governmental entities or private parties.",environmental,none
490,"this may involve contamination associated with our current and former facilities, facilities to which we sent wastes or by-products for treatment or disposal and other contamination.",environmental,none
491,"accidental discharges may occur in the future, future action may be taken in connection with past discharges, governmental agencies may assess damages or penalties against us in connection with any past or future contamination, or third parties may assert claims against us for damages allegedly arising out of any past or future contamination.",environmental,none
543,"the dodd-frank wall street reform and consumer protection act of 2010 contains provisions to improve transparency and accountability concerning the supply of certain minerals, known as conflict minerals, originating from the democratic republic of congo and adjoining countries .",environmental,none
612,"in the event of a terrorist attack impacting one or more of our facilities, we could lose the net sales from the facilities and the facilities themselves, and could become liable for any contamination or for personal or property damage due to exposure to hazardous materials caused by any catastrophic release that may result from a terrorist attack.",environmental,none
672,our lake charles cogeneration assets have the capacity to generate approximately 420 megawatts of electricity per year.,environmental,none
673,"our plaquemine site is located on approximately 860 acres on the west bank of the mississippi river in iberville parish and includes a chlor-alkali plant, a vcm plant, a pvc plant and cogeneration assets.",environmental,none
707,"business—environmental and note 19 to our consolidated financial statements included in item 8 of this form 10-k, we are involved in various legal proceedings incidental to the conduct of our business.",environmental,none
984,"as noted above in item 1a, risk factors, we are subject to extensive environmental regulations, which may impose significant additional costs on our operations in the future.",environmental,none
985,"further, concerns about ghg emissions and their possible effects on climate change has led to the enactment of regulations, and to proposed legislation and additional regulations, that could affect us in the form of increased cost of feedstocks and fuel, other increased costs of production and decreased demand for our products.",environmental,none
1190,"capital expenditures in 2018 were primarily related to expansion projects as well as projects to improve production capacity or reduce costs, maintenance and safety and environmental projects at our various facilities.",environmental,action
1193,"the remaining capital expenditures in 2017 primarily related to projects to improve production capacity or reduce costs, maintenance and safety and environmental projects at our various facilities.",environmental,action
1202,"the remaining capital expenditures in 2017 and 2016 primarily related to projects to improve production capacity or reduce costs, maintenance and safety and environmental projects at our various facilities.",environmental,action
1269,"go zone bonds and ike zone bondsin november 2017, the louisiana local government environmental facility and development authority completed the offering of $250 million aggregate principal amount of 3.",environmental,action
1346,the public trust issued $11 million principal amount of tax-exempt waste disposal revenue bonds in order to finance our construction of waste disposal facilities for an ethylene plant.,environmental,action
1384,"we are party to various obligations to purchase goods and services, including commitments to purchase various feedstock, utilities, nitrogen, oxygen, product storage, pipeline usage and logistic support, in each case in the ordinary course of our business, as well as various purchase commitments for our capital projects.",environmental,none
1393,"this includes  our obligation under an $11 million letter of credit issued in connection with the $11 million tax-exempt waste disposal revenue bonds and  other letters of credit totaling $26 million issued primarily to support commercial obligations and obligations under our insurance programs, including workers' compensation claims.",environmental,none
1490,environmental and legal obligations.,environmental,none
1491,we consult with various professionals to assist us in making estimates relating to environmental costs and legal proceedings.,environmental,action
1494,additional information about certain legal proceedings and environmental matters appears in note 19 to the consolidated financial statements appearing elsewhere in this form 10-k.,environmental,none
1677,"57table of contents    westlake chemical corporationnotes to consolidated financial statements— environmental costsenvironmental costs relating to current operations are expensed or capitalized, as appropriate, depending on whether such costs provide future economic benefits.",environmental,none
1680,"environmental liabilities in connection with properties that are sold or closed are realized upon such sale or closure, to the extent they are probable and estimable and not previously reserved.",environmental,none
1938,"ike zone bondsin december 2010, the louisiana local government authority environmental facilities and community development authority, a political subdivision of the state of louisiana, completed the offering of $65 of 6 ½% ike zone bonds under section 704 of the emergency economic stabilization act of 2008 .",environmental,action
1978,the public trust issued $11 principal amount of tax-exempt waste disposal revenue bonds in order to finance the company's construction of waste disposal facilities for an ethylene plant.,environmental,action
2611,"commitments and contingenciesthe company is involved in a number of legal and regulatory matters, principally environmental in nature, that are incidental to the normal conduct of its business, including lawsuits, investigations and claims.",environmental,none
2614,"the company's assessment of the potential impact of environmental matters, in particular, is subject to uncertainty due to the complex, ongoing and evolving process of investigation and remediation of such environmental matters, and the potential for technological and regulatory developments.",environmental,none
2615,"in addition, the impact of evolving claims and programs, such as natural resource damage claims, industrial site reuse initiatives and state remediation programs creates further uncertainty of the ultimate resolution of these matters.",environmental,none
2616,"the company anticipates that the resolution of many legal and regulatory matters, and in particular environmental matters, will occur over an extended period of time.",environmental,none
2617,environmental.,environmental,none
2618,"as of december 31, 2018 and 2017, the company had reserves for environmental contingencies totaling approximately $54 and $49, respectively, most of which was classified as noncurrent liabilities.",environmental,none
2619,"the company's assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
2621,"for several years, the environmental protection agency has been conducting remedial investigation and feasibility studies at the company's calvert city, kentucky facility pursuant to the comprehensive environmental response, compensation, and liability act of 1980 .",environmental,action
2626,the amended proposed plan also describes an interim approach to address the contamination under the river that would include recovery of any mobile contaminants by an extraction well along with further study of the extent of the contamination and potential treatment options.,environmental,action
2634,"the soil and groundwater at the complex, which does not include the company's nearby pvc facility, had been extensively contaminated by goodrich's operations.",environmental,none
2638,"in the settlement, the parties agreed that, among other things:  polyone would pay 100% of the costs, net of recoveries or credits from third parties, incurred with respect to environmental issues at the calvert city site from august 1, 2007 forward; and  either the company or polyone might, from time to time in the future, institute an arbitration proceeding to adjust that percentage.",environmental,none
2651,environmental remediation: reasonably possible matters.,environmental,none
2652,"the company's assessment of the potential impact of environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
2653,"as such, in addition to the amounts currently reserved, the company may be subject to reasonably possible loss contingencies related to environmental matters in the range of $65 to $130.",environmental,none
2657,"the company has various unconditional purchase obligations, primarily to purchase goods and services, including commitments to purchase various utilities, feedstock, nitrogen, oxygen, product storage and pipeline usage.",environmental,none
2665,"in addition, the company sells ethylene and ethylene co-products, primarily propylene, crude butadiene, pyrolysis gasoline and hydrogen, to external customers.",environmental,none
2670,"the company also produces chlorine, caustic soda, hydrogen and chlorinated derivative products at its facilities in natrium, longview, washington and beauharnois, quebec and pvc resin and pvc compounds at several facilities in mississippi.",environmental,none
2822,"5 amended and restated loan agreement, dated as of july 2, 2010, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
2824,"6 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 go zone notes .",environmental,none
2827,"7 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 ike zone notes .",environmental,none
2829,"8 amended and restated loan agreement, dated as of november 1, 2017, by and between the louisiana local government environmental facilities and community development authority and westlake chemical corporation .",environmental,none
2925,"our operations are subject to the usual hazards associated with chemical, plastics and building products manufacturing and the related use, storage, transportation and disposal of feedstocks, products and wastes, including:•pipeline leaks and ruptures;•explosions;•fires;•severe weather and natural disasters;•mechanical failure;•unscheduled downtime;•labor difficulties;•transportation interruptions;•transportation accidents involving our products;•remediation complications;•chemical spills, discharges or rel",environmental,none
2927,"in addition, we cannot accurately predict future developments, such as increasingly strict environmental and safety laws or regulations, and inspection and enforcement policies, as well as resulting higher compliance costs, which might affect the handling, manufacture, use, emission, disposal or remediation of products, other materials or hazardous and non-hazardous waste, and we cannot predict with certainty the extent of our future liabilities and costs under environmental, health and safety laws and regu",environmental,none
2940,"factors that have caused volatility in our raw material prices in the past, and which may do so in the future include: •the availability of feedstock from shale gas and oil drilling;•supply and demand for crude oil;•shortages of raw materials due to increasing demand;•ethane and liquefied natural gas exports;•capacity constraints due to higher construction costs for investments, construction delays, strike action or involuntary shutdowns;•the general level of business and economic activity; and•the direct o",environmental,none
2971,change act.,environmental,none
2973,"mpete;•results of acquisitions, including our acquisition of nakantm;•timing, funding and results of capital projects, such as the construction of the lacc plant and associated facilities;•pension plan obligations, funding requirements and investment policies;•compliance with present and future environmental regulations and costs associated with environmentally related penalties, capital expenditures, remedial actions and proceedings, including any new laws, regulations or treaties that may come into force ",environmental,none
2977,asia;•severe weather and natural disasters; and•credit worthiness of customers and vendors.,environmental,none
2978,eases of toxic or hazardous substances or gases;•other environmental risks;•sabotage;•terrorist attacks; and•political unrest.,environmental,none
2983,"orizations;•delays associated with start-up activities, including major equipment failure, system integration, and operations, and/or unforeseen engineering problems;•changes in project design or scope;•impacts of new and existing laws and regulations, including environmental laws and regulations;•the outcome of legal challenges to projects, including legal challenges to regulatory approvals;•failure to construct in accordance with licensing requirements;•continued public and policymaker support for such pr",environmental,none
