,text,environmental,action
431,"environmental protection agency and the european union, which promulgates the industrial emission directive .",environmental,none
432,"as such, we are subject to extensive international, national, state and local laws, regulations and directives pertaining to pollution and protection of the environment, health and safety, which govern, among other things, emissions to the air, discharges onto land or waters, the maintenance of safe conditions in the workplace, the remediation of contaminated sites, and the generation, handling, storage, transportation, treatment and disposal of waste materials.",environmental,none
434,"many of these laws, regulations and directives provide for substantial fines and potential criminal sanctions for violations and require the installation of costly pollution control equipment or operational changes to limit pollution emissions 12table of contentsor reduce the likelihood or impact of hazardous substance releases, whether permitted or not.",environmental,action
438,"the rule sets emission limits and work practice standards for total organic air toxics and for three specific air toxics: vinyl chloride, chlorinated di-benzo dioxins and furans, and hydrogen chloride and includes requirements to demonstrate initial and continuous compliance with the emission standards.",environmental,none
439,"similarly, the toxic substances control act imposes reporting, record-keeping and testing requirements, and restrictions relating to the production, handling, and use of chemical substances.",environmental,none
443,"in march 2011, the epa proposed amendments to the emission standards for hazardous air pollutants for mercury emissions from mercury cell chlor-alkali plants.",environmental,none
444,these proposed amendments would require improvements in work practices to reduce fugitive mercury emissions.,environmental,action
447,"our operations produce greenhouse gas emissions, which have been the subject of increased scrutiny and regulation.",environmental,none
448,"in december 2015, the united states joined the international community at the 21st conference of the parties of the united nations framework convention on climate change in paris, france.",environmental,action
449,the resulting paris agreement calls for the parties to undertake ambitious efforts to limit the average global temperature and to conserve and enhance sinks and reservoirs of greenhouse gases.,environmental,action
450,"the agreement, if ratified, establishes a framework for the parties to cooperate and report actions to reduce ghg emissions.",environmental,action
451,"legislation to regulate ghg emissions has also been introduced in the united states congress, and there has been a wide-ranging policy debate regarding the impact of these gases and possible means for their regulation.",environmental,action
452,some of the proposals would require industries to meet stringent new standards that would require substantial reductions in carbon emissions.,environmental,none
454,"various jurisdictions have considered or adopted laws and regulations on ghg emissions, with the general aim of reducing such emissions.",environmental,action
455,"the epa currently requires certain industrial facilities to report their ghg emissions, and to obtain permits with stringent control requirements before constructing or modifying new facilities with significant ghg emissions.",environmental,action
456,"in the european union, the emissions trading scheme obligates certain emitters to obtain ghg emission allowances to comply with a cap and trade system for ghg emissions.",environmental,none
457,"in addition, the european union has committed to reduce domestic ghg emissions by at least 40% below the 1990 level by 2030.",environmental,action
458,"as our chemical manufacturing processes result in ghg emissions, these and other ghg laws and regulations could affect our costs of doing business.",environmental,none
459,"under the ied, european union member state governments are expected to adopt rules and implement environmental permitting programs relating to air, water and waste for industrial facilities.",environmental,action
462,"in addition, under the environmental liability directive, european union member states can require the remediation of soil and groundwater contamination in certain circumstances, under the polluter pays principle.",environmental,none
466,"environmental laws may have a significant effect on the nature and scope of, and responsibility for, cleanup of contamination at our current and former operating facilities, the costs of transportation and storage of raw materials and finished products, the costs of reducing emissions and the costs of the storage and disposal of wastewater.",environmental,none
469,"comprehensive environmental response, compensation, and liability act, similar state laws and certain european directives impose joint and several liability for the costs of remedial investigations and actions on the entities that 13table of contentsgenerated waste, arranged for disposal of the wastes, transported to or selected the disposal sites and the past and present owners and operators of such sites.",environmental,none
471,"in addition, cercla, similar state laws and certain european directives could impose liability for damages to natural resources caused by contamination.",environmental,none
472,"although we seek to take preventive action, our operations are inherently subject to accidental spills, discharges or other releases of hazardous substances that may make us liable to governmental entities or private parties.",environmental,none
473,"this may involve contamination associated with our current and former facilities, facilities to which we sent wastes or by-products for treatment or disposal and other contamination.",environmental,none
474,"accidental discharges may occur in the future, future action may be taken in connection with past discharges, governmental agencies may assess damages or penalties against us in connection with any past or future contamination, or third parties may assert claims against us for damages allegedly arising out of any past or future contamination.",environmental,none
555,"the dodd-frank wall street reform and consumer protection act of 2010 contains provisions to improve transparency and accountability concerning the supply of certain minerals, known as conflict minerals, originating from the democratic republic of congo and adjoining countries .",environmental,none
640,"in the event of a terrorist attack impacting one or more of our facilities, we could lose the net sales from the facilities and the facilities themselves, and could become liable for any contamination or for personal or property damage due to exposure to hazardous materials caused by any catastrophic release that may result from a terrorist attack.",environmental,none
714,our lake charles cogeneration assets have the capacity to generate approximately 420 megawatts of electricity per year.,environmental,none
715,"our plaquemine site is located on approximately 860 acres on the west bank of the mississippi river in iberville parish and includes a chlor-alkali plant, a vcm plant, a pvc plant and cogeneration assets.",environmental,none
1060,"as noted above in item 1a, risk factors, we are subject to extensive environmental regulations, which may impose significant additional costs on our operations in the future.",environmental,none
1061,"further, concerns about ghg emissions and their possible effects on climate change has led to the enactment of regulations, and to proposed legislation and additional regulations, that could affect us in the form of increased cost of feedstocks and fuel, other increased costs of production and decreased demand for our products.",environmental,none
1094,"3%  year ended december 31,  2016 2015 2014average industry prices       ethane  6.",environmental,none
1365,"the remaining capital expenditures in 2016 and 2015 primarily related to projects to improve production capacity or reduce costs, maintenance and safety projects and environmental projects at our various facilities.",environmental,action
1388,"the remaining capital expenditures in 2015 and 2014 primarily related to projects to improve production capacity or reduce costs, maintenance and safety projects and environmental projects at our various facilities.",environmental,action
1476,"the senior notes evidence and secure our obligations to the louisiana local government environmental facility and development authority, a political subdivision of the state of louisiana, under four loan agreements relating to the issuance of $100.",environmental,none
1792,"we are party to various obligations to purchase goods and services, including commitments to purchase various feedstock, utilities, nitrogen, oxygen, product storage, pipeline usage and logistic support, in each case in the ordinary course of our business, as well as various purchase commitments for our capital projects.",environmental,none
1914,46table of contentsenvironmental and legal obligations.,environmental,none
1915,we consult with various professionals to assist us in making estimates relating to environmental costs and legal proceedings.,environmental,action
1918,additional information about certain legal proceedings and environmental matters appears in note 23 to the audited consolidated financial statements appearing elsewhere in this form 10-k.,environmental,none
2103,"environmental costsenvironmental costs relating to current operations are expensed or capitalized, as appropriate, depending on whether such costs provide future economic benefits.",environmental,none
2106,"environmental liabilities in connection with properties that are sold or closed are realized upon such sale or closure, to the extent they are probable and estimable and not previously reserved.",environmental,none
2205,2.,environmental,none
2247,"the assumed contingencies relate to environmental liabilities, legal liabilities, asset retirement obligations and warranty reserves.",environmental,none
2459,"go zone bondsin december 2010, the louisiana local government environmental facility and development authority, a political subdivision of the state of louisiana, completed the offering of $89,000 of 6 ½% tax-exempt revenue bonds due november 1, 2035 under the gulf opportunity zone act of 2005 .",environmental,none
2497,"the public trust issued $10,889 principal amount of tax-exempt waste disposal revenue bonds in order to finance the company's construction of waste disposal facilities for an ethylene plant.",environmental,action
3077,"commitments and contingenciesthe company is involved in a number of legal and regulatory matters, principally environmental in nature, that are incidental to the normal conduct of its business, including lawsuits, investigations and claims.",environmental,none
3080,"the company's assessment of the potential impact of environmental matters, in particular, is subject to uncertainty due to the complex, ongoing and evolving process of investigation and remediation of such environmental matters, and the potential for technological and regulatory developments.",environmental,none
3081,"in addition, the impact of evolving claims and programs, such as natural resource damage claims, industrial site reuse initiatives and state remediation programs creates further uncertainty of the ultimate resolution of these matters.",environmental,none
3082,"the company anticipates that the resolution of many legal and regulatory matters, and in particular environmental matters, will occur over an extended period of time.",environmental,none
3084,"as of december 31, 2016 and december 31, 2015, the company had reserves for environmental contingencies totaling approximately $48,817 and $5,368, respectively, most of which was classified as noncurrent liabilities.",environmental,none
3085,"the company's assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
3086,"from time to time the company receives notices or inquiries from government entities regarding alleged violations of environmental laws and regulations pertaining to, among other things, the disposal, emission and storage of chemical substances, including hazardous wastes.",environmental,none
3087,"item 103 of the sec's regulation s-k requires disclosure of certain environmental matters when a governmental authority is a party to the proceedings and the proceedings involve potential monetary sanctions, unless the company reasonably believes such sanctions would not exceed $100.",environmental,none
3088,"•in may 2013, an amendment to an existing consent order agreed to by the west virginia department of environmental protection and a predecessor of axiall required that it, among other things, pay a penalty in the amount of $449 and continue certain corrective action associated with discharges of hexachlorocyclohexane from the natrium, west virginia facility's effluent discharge outfalls.",environmental,none
3090,"•in may 2013 and september 2013, the environmental protection agency conducted inspections at the company's plaquemine, louisiana facility pursuant to requirements of the federal clean air act section 112 risk management program and title v.",environmental,action
3092,"•the ldeq has issued notices of violations regarding the company's olefins facilities in lake charles, louisiana for various air and water compliance issues.",environmental,none
3095,"•during september 2010, the company's vinyls facilities in north lake charles and plaquemine each received a consolidated compliance order and notice of potential penalty, alleging violations of various requirements of those facilities' air permits, based largely on self-reported permit deviations related to record-keeping violations.",environmental,none
3098,"•in april 2015, axiall received a communication from the epa related to, among other things, the epa's investigation of the 2012 and 2013 fires that occurred at its vcm plant in lake charles.",environmental,none
3099,"in late 2015, axiall settled this matter with the epa, with such settlement including on-going supplemental environmental projects and a payment of $900.",environmental,none
3100,"•for several years, the epa has been conducting an enforcement initiative against petroleum refineries and petrochemical plants with respect to emissions from flares.",environmental,action
3101,"on april 21, 2014, the company received a clean air act section 114 information request from the epa which sought information regarding flares at the calvert city, kentucky facility and certain lake charles facilities.",environmental,none
3106,environmental remediation: reasonably possible matters.,environmental,none
3107,"the company's assessment of the potential impact of environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
3108,"as such, in addition to the amounts currently reserved, the company may be subject to reasonably possible loss contingencies related to environmental matters in the range of $40,000 to $80,000.",environmental,none
3111,"the company has various unconditional purchase obligations, primarily to purchase goods and services, including commitments to purchase various utilities, feedstock, nitrogen, oxygen, product storage and pipeline usage.",environmental,none
3119,"in addition, the company sells ethylene and ethylene co-products, primarily propylene, crude butadiene, pyrolysis gasoline and hydrogen, to external customers.",environmental,none
3127,"the company also produces chlorine, caustic soda, hydrogen and chlorinated derivative products at its facilities in natrium, longview, washington and beauharnois, quebec and pvc resin and pvc compounds at several facilities in mississippi.",environmental,none
3304,"6 loan agreement, dated as of november 1, 2007, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
3306,"7 amended and restated loan agreement, dated as of july 2, 2010, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
3308,"8 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 go zone notes .",environmental,none
3310,"9 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 ike zone notes .",environmental,none
3495,"6 loan agreement, dated as of november 1, 2007, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
3497,"7 amended and restated loan agreement, dated as of july 2, 2010, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
3499,"8 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 go zone notes .",environmental,none
3501,"9 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 ike zone notes .",environmental,none
3563,"our operations are subject to the usual hazards associated with chemical and plastics manufacturing and the related use, storage, transportation and disposal of feedstocks, products and wastes, including:•pipeline leaks and ruptures;•explosions;•fires;•severe weather and natural disasters;•mechanical failure;•unscheduled downtime;•labor difficulties;•transportation interruptions;•transportation accidents involving our chemical products;•remediation complications;•chemical spills;•discharges or releases of t",environmental,none
3566,"in addition, we cannot accurately predict future developments, such as increasingly strict environmental and safety laws or regulations, and inspection and enforcement policies, as well as resulting higher compliance costs, which might affect the handling, manufacture, use, emission, disposal or remediation of products, other materials or hazardous and non-hazardous waste, and we cannot predict with certainty the extent of our future liabilities and costs under environmental, health and safety laws and regu",environmental,none
3580,"factors that have caused volatility in our raw material prices in the past, and which may do so in the future include: •the availability of feedstock from shale gas and oil drilling;•supply and demand for crude oil;•shortages of raw materials due to increasing demand;•ethane and liquefied natural gas exports;31table of contents•capacity constraints due to higher construction costs for investments, construction delays, strike action or involuntary shutdowns;•the general level of business and economic activit",environmental,none
3624,"emicals, bleachcaustic soda 7,860 pulp and paper, organic/inorganic chemicals,    neutralization, aluminachlorinated derivative products 2,290 coatings, flavorants, films, refrigerants, water treatment applications, chemicals and pharmaceutical productionethylene   630 vcmbuilding products 1,950 pipe: water and sewer, plumbing, irrigation, conduit;    fittings; profiles and foundation building products;    window and door components; fence and deck    components; siding, trim and mouldings; film and sheet__",environmental,none
3625,vere weather and natural disasters; and•credit worthiness of customers and vendors.,environmental,none
3626,oxic or hazardous substances or gases;•storage tank leaks;•other environmental risks;•sabotage;•terrorist attacks; and•political unrest.,environmental,none
3632,"orizations;•delays associated with start-up activities, including major equipment failure, system integration, and operations, and/or unforeseen engineering problems;•changes in project design or scope;•impacts of new and existing laws and regulations, including environmental laws and regulations;•the outcome of legal challenges to projects, including legal challenges to regulatory approvals;•failure to construct in accordance with licensing requirements;•continued public and policymaker support for such pr",environmental,none
3636,"ry;•timing, funding and results of capital projects, such as the expansion program at our calvert city facility and the construction of the lacc plant;•results of acquisitions, including our acquisition of axiall ;•health of our customer base;•pension plan obligations, funding requirements and investment policies;•compliance with present and future environmental regulations and costs associated with environmentally related penalties, capital expenditures, remedial actions and proceedings, including any new ",environmental,none
