,text,environmental,action
404,several states or geographic regions in the united states have also adopted legislation and regulations to reduce emissions of ghgs.,environmental,action
405,"additional legislation or regulation by these states and regions, the epa, and/or any international agreements to which the united states may become a party, that control or limit ghg emissions or otherwise seek to address climate change could adversely affect our energy supply and costs, the costs of raw materials derived from fossil fuels, our general costs of production and the demand for our products.",environmental,none
409,"environmental laws may have a significant effect on the nature and scope of, and responsibility for, cleanup of contamination at our current and former operating facilities, the costs of transportation and storage of raw materials and 11table of contentsfinished products, the costs of reducing emissions and the costs of the storage and disposal of wastewater.",environmental,none
410,"the federal cercla and similar state laws impose joint and several liability for the costs of remedial investigations and actions on the entities that generated waste, arranged for disposal of the wastes, transported to or selected the disposal sites and the past and present owners and operators of such sites.",environmental,none
412,"in addition, cercla and similar state laws could impose liability for damages to natural resources caused by contamination.",environmental,none
413,"although we seek to take preventive action, our operations are inherently subject to accidental spills, discharges or other releases of hazardous substances that may make us liable to governmental entities or private parties.",environmental,none
414,"this may involve contamination associated with our current and former facilities, facilities to which we sent wastes or by-products for treatment or disposal and other contamination.",environmental,none
415,"accidental discharges may occur in the future, future action may be taken in connection with past discharges, governmental agencies may assess damages or penalties against us in connection with any past or future contamination, or third parties may assert claims against us for damages allegedly arising out of any past or future contamination.",environmental,none
417,"for further discussion of such existing contamination, see item 1, business—environmental and other regulation.",environmental,none
453,"the dodd-frank wall street reform and consumer protection act of 2010 contains provisions to improve transparency and accountability concerning the supply of certain minerals, known as conflict minerals, originating from the democratic republic of congo and adjoining countries .",environmental,none
460,we may face reputational challenges if we determine that certain of our products contain minerals not determined to be conflict free or if we are unable to sufficiently verify the origins for all conflict minerals necessary to the functionality or production of our products through the procedures we may implement.,environmental,none
479,"in the event of a terrorist attack impacting one or more of our facilities, we could lose the net sales from the facilities and the facilities themselves, and could become liable for any contamination or for personal or property damage due to exposure to hazardous materials caused by any catastrophic release that may result from a terrorist attack.",environmental,none
553,"legal proceedingsin addition to the matters described under item 1, business—environmental and other regulation, we are involved in various routine legal proceedings incidental to the conduct of our business.",environmental,none
843,"as noted above in item 1a, risk factors, we are subject to extensive environmental regulations, which may impose significant additional costs on our operations in the future.",environmental,none
844,"further, concern about ghg emissions and their possible effects on climate change has led to the enactment of regulations, and to proposed legislation and additional regulations, that could affect us in the form of increased cost of feedstocks and fuel, other increased costs of production and decreased demand for our products.",environmental,none
876,"5%  year ended december 31,   2013 2012 2011 average industry prices        ethane  8.",environmental,none
889,2 77.,environmental,none
896,2 pvc  60.,environmental,none
1159,"the remaining capital expenditures in 2013 and 2012 primarily related to projects to improve production capacity or reduce costs and maintenance, safety and environmental projects at our various facilities.",environmental,action
1174,"the remaining capital expenditures in 2012 and 2011 primarily related to projects to improve production capacity or reduce costs and maintenance, safety and environmental projects at our various facilities.",environmental,action
1250,"the 6 ½% senior notes due 2029, the 6 ¾% senior notes due 2032, the 6 ½% go zone senior notes due 2035 and the 6 ½% ike zone senior notes due 2035 evidence and secure our obligations to the louisiana local government environmental facility and development authority, a political subdivision of the state of louisiana, under four loan agreements relating to the issuance of $100.",environmental,none
1384,2 46.,environmental,none
1385,2 37.,environmental,none
1393,2 4.,environmental,none
1431,"we are party to various unconditional obligations, primarily to purchase goods and services, including commitments to purchase various utilities, feedstock, nitrogen, oxygen, product storage and pipeline usage.",environmental,none
1518,environmental and legal obligations.,environmental,none
1519,we consult with various professionals to assist us in making estimates relating to environmental costs and legal proceedings.,environmental,action
1522,additional information about certain legal proceedings and environmental matters appears in note 19 to the audited consolidated financial statements appearing elsewhere in this form 10-k.,environmental,none
1662,"environmental costsenvironmental costs relating to current operations are expensed or capitalized, as appropriate, depending on whether such costs provide future economic benefits.",environmental,none
1665,"environmental liabilities in connection with properties that are sold or closed are realized upon such sale or closure, to the extent they are probable and estimable and not previously reserved.",environmental,none
1691,2.,environmental,none
1785,"go zone bondsin december 2010, the louisiana local government environmental facility and development authority, a political subdivision of the state of louisiana, completed the offering of $89,000 of 6 ½% tax-exempt revenue bonds due november 1, 2035 under the gulf opportunity zone act of 2005 .",environmental,none
1823,"the public trust issued $10,889 principal amount of tax-exempt waste disposal revenue bonds in order to finance the company's construction of waste disposal facilities for an ethylene plant.",environmental,action
2108,commitments and contingenciesthe company is subject to environmental laws and regulations that can impose civil and criminal sanctions and that may require it to mitigate the effects of contamination caused by the release or disposal of hazardous substances into the environment.,environmental,none
2111,"comprehensive environmental response, compensation, and liability act, an owner or operator of property may be held strictly liable for remediating contamination without regard to whether that person caused the contamination, and without regard to whether the practices that resulted in the contamination were legal at the time they occurred.",environmental,none
2116,"the soil and groundwater at the complex, which does not include the company's nearby pvc facility, had been extensively contaminated under goodrich's operations.",environmental,none
2120,the current environmental remediation activities at the calvert city complex do not have a specified termination date but are expected to last for the foreseeable future.,environmental,none
2121,"the costs incurred by the company that have been invoiced to polyone to provide the environmental remediation services were $3,284 and $2,687 in 2013 and 2012, respectively.",environmental,none
2127,"in 2003, the kentucky environmental and public protection cabinet re-issued goodrich's resource conservation and recovery act permit which requires goodrich to remediate contamination at the calvert city manufacturing complex.",environmental,none
2132,"environmental protection agency, pursuant to an administrative settlement agreement, which became effective on december 9, 2009.",environmental,none
2137,"in may 2009, the cabinet sent a letter to the epa requesting the epa's assistance in addressing contamination at the calvert city site under cercla.",environmental,none
2140,"during the past three years, the epa has directed goodrich and polyone to conduct additional investigation activities at the landfill and at the company's plant.",environmental,action
2166,"in addition, the company sells ethylene and ethylene co-products, primarily propylene, crude butadiene, pyrolysis gasoline and hydrogen, to external customers.",environmental,none
2249,2 bylaws of westlake .,environmental,none
2322,"3 loan agreement, dated as of november 1, 2007, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
2324,"4 amended and restated loan agreement, dated as of july 2, 2010, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
2326,"5 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 go zone notes .",environmental,none
2328,"6 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 ike zone notes .",environmental,none
2429,2 bylaws of westlake .,environmental,none
2502,"3 loan agreement, dated as of november 1, 2007, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
2504,"4 amended and restated loan agreement, dated as of july 2, 2010, by and between the company and the louisiana local government environmental facilities and community development authority .",environmental,none
2506,"5 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 go zone notes .",environmental,none
2508,"6 loan agreement, dated as of november 1, 2010, by and between the company and the louisiana local government environmental facilities and community development authority, relating to the 2035 ike zone notes .",environmental,none
2589,"in the settlement the parties agreed that, among other things:  polyone would pay 100% of the costs, net of recoveries or credits from third parties, incurred with respect to environmental issues at the calvert city site from august 1, 2007 forward;  either we or polyone might, from time to time in the future, institute an arbitration proceeding to adjust that percentage; and  we and polyone would negotiate a new environmental remediation utilities and services agreement to cover our provision to, or on beh",environmental,none
2591,"our operations are subject to the usual hazards associated with commodity chemical and plastics manufacturing and the related use, storage, transportation and disposal of feedstocks, products and wastes, including: •pipeline leaks and ruptures; •explosions; •fires; •severe weather and natural disasters; •mechanical failure; •unscheduled downtime; •labor difficulties; •transportation interruptions; •chemical spills; •discharges or releases of toxic or hazardous substances or gases; •storage tank leaks; •othe",environmental,none
2592,"in addition, we cannot accurately predict future developments, such as increasingly strict environmental and safety laws or regulations, and inspection and enforcement policies, as well as resulting higher compliance costs, which might affect the handling, manufacture, use, emission, disposal or remediation of products, other materials or hazardous and non-hazardous waste, and we cannot predict with certainty the extent of our future liabilities and costs under environmental, health and safety laws and regu",environmental,none
2605,"factors that have caused volatility in our raw material prices in the past, and which may do so in the future include: •the availability of feedstock from shale gas and oil drilling; •shortages of raw materials due to increasing demand; •ethane, propane and liquefied natural gas exports;•capacity constraints due to higher construction costs for investments, construction delays, strike action or involuntary shutdowns; •the general level of business and economic activity; and •the direct or indirect effect of",environmental,none
2631,"in the settlement the parties agreed that, among other things:  polyone would pay 100% of the costs, net of recoveries or credits from third parties, incurred with respect to environmental issues at the calvert city site from august 1, 2007 forward;  either the company or polyone might, from time to time in the future, institute an arbitration proceeding to adjust that percentage; and the company and polyone would negotiate a new environmental remediation utilities and services agreement to cover the compan",environmental,none
2637,"building products 1,222 pipe: water and sewer, plumbing, irrigation, conduit;    fittings; profiles and foundation building products;    window and door components; fence and deck    components______________________________ edc, a vcm intermediate product, is not included in the table.",environmental,none
2638,"alf of, polyone of certain environmental remediation services at the site.",environmental,none
2640,r environmental risks; and •terrorist attacks.,environmental,none
2647,"ults of the new chlor-alkali plant in geismar; •health of our customer base; •pension plan funding requirements and investment policies; •compliance with present and future environmental regulations and costs associated with environmentally related penalties, capital expenditures, remedial actions and proceedings, including any new laws, regulations or treaties that may come into force to limit or control carbon dioxide and other ghg emissions or to address other issues of climate change; •effects of pendin",environmental,none
2680,"y's provision to, or on behalf of, polyone of certain environmental remediation services at the site.",environmental,none
