,text,environmental,action
196,"Public and governmental concerns related to climate change continue to grow, leading to efforts to limit the greenhouse gas emissions believed to be responsible.",environmental,none
197,"While PPG has operations in many countries, a substantial portion of PPG’s GHG emissions are generated by locations in the U.",environmental,none
200,"PPG has, and will continue to, annually report our global GHG emissions to the voluntary Carbon Disclosure project.",environmental,action
203,"Department of Energy, BETTER BUILDINGS®, BETTER PLANTS® program, formerly the SAVE ENERGY NOW® Leadership program, and the Environmental Protection Agency ENERGY STAR® Industrial Partnership program, both reinforcing the company’s voluntary efforts to significantly reduce its industrial energy intensity.",environmental,action
204,"These programs include developing and implementing energy management processes and setting energy savings targets while providing a suite of educational, training, and technical resources to help meet those targets.",environmental,action
206,Our commitment to sustainability continues to yield tangible results.,environmental,none
207,"In 2017, we again made significant progress reducing our energy intensity, greenhouse gas emissions intensity, water usage intensity and waste intensity.",environmental,action
208,"More information about PPG’s sustainability values, efforts, goals and data and our community and employee engagement programs can be found in our Sustainability Report and on our sustainability website at http://sustainability.",environmental,action
210,com and on the Carbon Disclosure Project’s website at www.,environmental,none
213,PPG is subject to existing and evolving standards relating to protection of the environment.,environmental,none
214,"In management’s opinion, the Company operates in an environmentally sound manner and is well positioned, relative to environmental matters, within the industries in which it operates.",environmental,none
215,"PPG is negotiating with various government agencies concerning 126 current and former manufacturing sites and offsite waste disposal locations, including 24 sites on the National Priority List.",environmental,action
216,"While PPG is not generally a major contributor of wastes to these offsite waste disposal locations, each potentially responsible party may face governmental agency assertions of joint and several liability.",environmental,none
220,The Company’s experience to date regarding environmental matters leads it to believe that it will have continuing expenditures for compliance with provisions regulating the protection of the environment and for present and future remediation efforts at waste and plant sites.,environmental,none
222,"In addition to the $258 million currently reserved for environmental remediation efforts, we may be subject to loss contingencies related to environmental matters estimated to be approximately $100 million to $200 million.",environmental,none
223,"These reasonably possible unreserved losses relate to environmental matters at a number of sites, none of which are individually significant.",environmental,none
225,2017 2016 2015Capital expenditures for environmental control projects$7 $18 $15It is expected that expenditures for such projects in 2018 will be in the range of $10 million to $20 million.,environmental,none
226,"Although future capital expenditures are difficult to estimate accurately because of constantly changing regulatory standards and policies, it can be anticipated that environmental control standards will become increasingly stringent and the cost of compliance will increase.",environmental,none
228,"See Note 13, “Commitments and Contingent Liabilities,” under Item 8 of this 14 2017 PPG ANNUAL REPORT AND 10-KForm 10-K for additional information related to environmental matters and our accrued liability for estimated environmental remediation costs.",environmental,none
246,"Coatings raw materials, which include both organic, primarily petroleum based, materials and inorganic materials, including titanium dioxide, comprise between 70% and 80% of the Company’s cost of sales, exclusive of depreciation and amortization, sold in most coatings formulations and represent PPG’s single largest production cost component.",environmental,none
252,"These initiatives include qualifying multiple and local sources of supply, including suppliers from Asia and other lower cost regions of the world, adding on-site resin production at certain manufacturing locations, and a reduction in the amount of titanium dioxide and other raw materials used in our product formulations.",environmental,action
264,We are subject to existing and evolving standards relating to the protection of the environment.,environmental,none
265,"Environmental laws and regulations control, among other things, the discharge of pollutants into the air and water, the handling, use, treatment, storage and clean-up of hazardous and non-hazardous waste, the investigation and remediation 2017 PPG ANNUAL REPORT AND FORM 10-K 15of soil and groundwater affected by hazardous substances, and regulate various health and safety matters.",environmental,none
266,"The environmental laws and regulations we are subject to impose liability for the costs of, and damages resulting from, cleaning up current sites, past spills, disposals and other releases of hazardous substances.",environmental,none
268,"Future environmental laws and regulations may require substantial capital expenditures or may require or cause us to modify or curtail our operations, which may have a material adverse impact on our business, financial condition and results of operations.",environmental,none
269,"As described in Note 13, “Commitments and Contingent Liabilities,” under Item 8 of this Form 10-K, we are currently undertaking environmental remediation activities at a number of our current and former facilities and properties, the cost of which is substantial.",environmental,none
270,"In addition to the amounts currently reserved, we may be subject to loss contingencies related to environmental matters estimated to be as much as $100 million to $200 million.",environmental,none
274,"Those lawsuits and claims relate to contract, patent, environmental, product liability, asbestos exposure, antitrust, employment and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
313,"laws and regulations, and legal compliance risks, including securities laws, tax laws, environmental laws, employment and pension-related laws, competition laws, U.",environmental,none
354,"Unexpected events, including supply disruptions, temporary plant and/or power outages, work stoppages, natural disasters and severe weather events, computer system disruptions, fires, war or terrorist activities, could increase the cost of doing business or otherwise harm the operations of PPG, our customers and our suppliers.",environmental,none
397,"These lawsuits and claims may relate to contract, patent, environmental, product liability, asbestos exposure, antitrust, employment and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
399,"PPG’s lawsuits and claims against others include claims against insurers and other third parties with respect to actual and contingent losses related to environmental, asbestos and other matters.",environmental,none
406,"In March 2016, the Natural Resource Trustees for the Calcasieu River Estuary reached an agreement in principle with PPG and two other potentially responsible parties to resolve the Trustees’ claims for natural resource damages alleged to have been caused by the release of hazardous substances into the Estuary.",environmental,none
407,"In the fourth quarter of 2017, PPG signed a consent decree prepared by the US Department of Justice for settlement of potential natural resource damage claims at the Calcasieu River Estuary.",environmental,action
478,2%2017 vs.,environmental,none
535,2%25.,environmental,none
565,Other chargesOther charges in 2017 were lower than 2016 due to the absence of environmental charges and certain asset write-downs.,environmental,none
566,"In 2016, Other charges were higher than in 2015 due to environmental charges of $82 million.",environmental,none
567,These charges were principally for environmental remediation at a former chromium manufacturing plant and associated sites in New Jersey.,environmental,none
637,55Charge related to environmental remediation82 31 37.,environmental,none
674,"and Canada, including the unfavorable impact from natural disasters in the third quarter 2017.",environmental,none
787,"Raw material inflation rose by a mid-single-digit percentage driven mostly by supply related factors, including an unusual high number of supplier force majeure events in Europe, government mandated production curtailments in China to help improve pollution, and severe hurricanes in the U.",environmental,none
867,"In aggregate, average raw material costs were higher in 2017 versus 2016, due to supplier force majeure, natural disasters and environmental regulation enforcement.",environmental,none
913,"Commitments and Contingent Liabilities, including Environmental MattersPPG is involved in a number of lawsuits and claims, both actual and potential, including some that it has asserted against others, in which substantial monetary damages are sought.",environmental,none
918,Reserves for environmental contingencies are exclusive of claims against third parties and are generally not discounted.,environmental,none
919,"In management’s opinion, the Company operates in an environmentally sound manner and the outcome of the Company’s environmental contingencies will not have a material effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
920,Management anticipates that the resolution of the Company’s environmental contingencies will occur over an extended period of time.,environmental,none
921,"32 2017 PPG ANNUAL REPORT AND 10-KThe Company continues to analyze, assess and remediate the environmental issues associated with PPG’s former chromium manufacturing plant in Jersey City, N.",environmental,action
924,Information will continue to be generated from the ongoing groundwater remedial investigation activities related to New Jersey Chrome and will be incorporated into a final draft remedial action work plan for groundwater expected to be submitted to the New Jersey Department of Environmental Protection in 2021.,environmental,action
928,"As these events occur and to the extent that the cost estimates of the environmental remediation remedies change, the existing reserve for this environmental remediation matter will be adjusted.",environmental,none
949,62017 PPG ANNUAL REPORT AND FORM 10-K 33Environmental expenditures 201720162015Cash outlays related to environmental remediation activities$44$47$109We expect cash outlays for environmental remediation activities in 2018 to be between $25 million and $75 million.,environmental,none
974,2%2017 vs.,environmental,none
984,"0% % % Includes modernization and productivity improvements, expansion of existing businesses and environmental control projects.",environmental,none
986,"Capital expenditures related to modernization and productivity improvements, expansion of existing businesses and environmental control projects is expected to be in the range of 2.",environmental,none
1035,"The unconditional purchase commitments are principally take-or-pay obligations related to the purchase of certain materials, including industrial gases and electricity, consistent with customary industry practice.",environmental,none
1074,"The most important contingencies impacting our financial statements are those related to the collectability of accounts receivable, to environmental remediation, to pending, impending or overtly threatened litigation against the Company and to the resolution of matters related to open tax years.",environmental,none
1115,"Such factors include the impacts of the natural disasters in Mexico, Puerto Rico and the U.",environmental,none
1236,"2017 2016 2015Research and development – total$474 $479 $484Less depreciation on research facilities21 20 18Research and development, net$453 $459 $466Legal CostsLegal costs, primarily include costs associated with acquisition and divestiture transactions, general litigation, environmental regulation compliance, patent and trademark protection and other general corporate purposes, are charged to expense as incurred.",environmental,none
1371,2.,environmental,none
2051,"These lawsuits and claims may relate to contract, patent, environmental, product liability, antitrust, employment and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
2053,"PPG’s lawsuits and claims against others include claims against insurers and other third parties with respect to actual and contingent losses related to environmental, asbestos and other matters.",environmental,none
2100,Environmental mattersIt is PPG’s policy to accrue expenses for environmental contingencies when it is probable that a liability has been incurred and the amount of loss can be reasonably estimated.,environmental,none
2101,Reserves for environmental contingencies are exclusive of claims against third parties and are generally not discounted.,environmental,none
2102,"In management’s opinion, the Company operates in an environmentally sound manner and the outcome of the Company’s environmental contingencies will not have a material effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
2103,Management anticipates that the resolution of the Company’s environmental contingencies will occur over an extended period of time.,environmental,none
2104,"As of December 31, 2017 and 2016, PPG had reserves for environmental contingencies associated with PPG’s former chromium manufacturing plant in Jersey City, N.",environmental,none
2106,"and for other environmental contingencies, including National Priority List sites and legacy glass and chemical manufacturing sites.",environmental,none
2108,2017 PPG ANNUAL REPORT AND FORM 10-K 75 Notes to the Consolidated Financial StatementsEnvironmental Reserves    2017 2016New Jersey Chrome$136 $163Legacy glass and chemical71 70Other51 52Total$258 $285Current Portion$73 $76Pre-tax charges against income for environmental remediation costs are included in “Other charges” in the accompanying consolidated statement of income.,environmental,none
2109,"The pre-tax charges and cash outlays related to such environmental remediation in 2017,2016 and 2015, were as follows: 2017 2016 2015New Jersey Chrome$4 $60 $—Other6 34 9Total$10 $94 $9Cash outlays for environmental spending$44 $47 $109The Company continues to analyze, assess and remediate the environmental issues associated with New Jersey Chrome as further discussed below.",environmental,none
2110,"During the past three years, charges for estimated environmental remediation costs were significantly higher than PPG’s historical range.",environmental,none
2111,"Excluding the charges related to New Jersey Chrome, pre-tax charges against income for environmental remediation have ranged between approximately $5 million and $35 million per year for the past 10 years.",environmental,none
2112,Management expects cash outlays for environmental remediation costs to range from $25 million to $75 million annually from 2018 through 2022.,environmental,none
2113,"It is possible that technological, regulatory and enforcement developments, the results of environmental studies and other factors could alter the Company’s expectations with respect to future charges against income and future cash outlays.",environmental,none
2115,"Remediation: New Jersey ChromeIn June 2009, PPG entered into a settlement agreement with the New Jersey Department of Environmental Protection and Jersey City, New Jersey which was in the form of a Judicial Consent Order .",environmental,action
2121,"The most significant assumptions underlying the estimate of remediation costs for all New Jersey Chrome sites are those related to the extent and concentration of chromium impacts in the soil, as these determine the quantity of soil that must be treated in place, the quantity that will have to be excavated and transported for offsite disposal, and the nature of disposal required.",environmental,none
2122,"During 2016, PPG completed updated assessments of costs incurred to date versus current progress and the potential cost impacts of the most recent information, including the extent of impacted soils, percentage of hazardous versus non-hazardous soils, daily soil excavation rates, and engineering, administrative and other associated costs.",environmental,action
2124,"Principal factors affecting costs included refinements in the estimate of the mix of hazardous to non-hazardous soils to be excavated, an overall increase in soil volumes to be excavated, enhanced water management requirements, decreased daily soil excavation rates due to site conditions, initial estimates for remedial actions related to groundwater, and increased oversight and management costs.",environmental,none
2127,Groundwater remediation at the former Garfield Avenue chromium-manufacturing site and five adjacent sites is expected to occur over several years after NJDEP’s approval of the work plan.,environmental,none
2128,Ongoing groundwater monitoring will be utilized to develop a final groundwater remedial action work plan which is currently expected to be submitted to NJDEP in 2021.,environmental,action
2130,"The major cost components of this liability continue to be related to excavation, transportation and disposal of impacted soil, as well as construction services.",environmental,none
2135,"As these events occur and to the extent that the cost estimates of the environmental remediation remedies change, the existing reserve for this environmental remediation matter will be adjusted.",environmental,none
2136,"Remediation: other sitesAmong other sites at which PPG is managing environmental liabilities, remedial actions are occurring at a legacy chemical manufacturing site in Barberton, Ohio, where PPG has completed a Facility Investigation and Corrective Measure Study under USEPA’s Resource Conservation and Recovery Act Corrective Action Program.",environmental,action
2137,"PPG has also been addressing the impacts from a legacy plate glass manufacturing site in Kokomo, Indiana under the Voluntary Remediation Program of the Indiana Department of Environmental Management.",environmental,action
2139,"With respect to certain waste sites, the financial condition of other potentially responsible parties also contributes to the uncertainty of estimating PPG’s final costs.",environmental,none
2140,"Although contributors of waste to sites involving other potentially responsible parties may face governmental agency assertions of joint and several liability, in general, final allocations of costs are made based on the relative contributions of wastes to such sites.",environmental,none
2142,"Separation and merger of the commodity chemicals businessAs a result of the commodity chemicals business separation transaction, PPG has retained responsibility for potential environmental liabilities that may result from future Natural Resource Damage claims and any potential tort claims at the Calcasieu River Estuary associated with activities and historical operations of the Lake Charles, La.",environmental,none
2144,"In the fourth quarter of 2017, PPG signed a consent decree prepared by the US Department of Justice for settlement of potential natural resource damage claims at the Calcasieu River Estuary.",environmental,action
2147,"PPG retained additional responsibility for all liabilities relating to, arising out of or resulting from sediment contamination in the Ohio River resulting from historical activities and operations at the Natrium, W.",environmental,none
2150,"PPG’s obligations with respect to the Ohio River sediment contamination terminated because PPG received no notice of any requirements to further assess or to remediate sediment contamination in the Ohio River, caused by PPG’s operation of the Natrium facility prior to the separation of the commodity chemicals business, during an indemnification period established in the agreement transferring the business to Axiall that ended on December 30, 2017.",environmental,none
2151,"Remediation: reasonably possible mattersIn addition to the amounts currently reserved for environmental remediation, the Company may be subject to loss contingencies related to environmental matters estimated to be as much as $100 million to $200 million.",environmental,none
2153,"These reasonably possible unreserved losses relate to environmental matters at a number of sites, none of which are individually significant.",environmental,none
2155,"The impact of evolving programs, such as natural resource damage claims, industrial site re-use initiatives and domestic and international remediation programs, also adds to the present uncertainties with regard to the ultimate resolution of this unreserved exposure to future loss.",environmental,none
2156,"The Company’s assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
2333,"Legacy items include current costs related to former operations of the Company, including certain environmental remediation, pension and other postretirement benefit costs, and certain charges for legal and other matters which are considered to be unusual or non-recurring.",environmental,none
2339,"Legacy items include current costs related to former operations of the Company, including certain environmental remediation, pension and other postretirement benefit costs, legal costs and certain charges which are considered to be non-recurring.",environmental,none
2341,The Legacy items for 2016 include an environmental remediation pre-tax charge of $82 million.,environmental,none
2342,"These charges relate to continued environmental remediation activities at legacy chemicals sites, primarily at PPG’s former Jersey City, N.",environmental,none
2597,G.,environmental,none
2619,"Growth through acquisitions and the formation of joint ventures involve risks, including:•difficulties in assimilating acquired companies and products into our existing business;•delays in realizing the benefits from the acquired companies or products;•diversion of our management’s time and attention from other business concerns;•difficulties due to lack of or limited prior experience in any new markets we may enter;•unforeseen claims and liabilities, including unexpected environmental exposures or product ",environmental,none
2662,"ated with legal, environmental and other contingent liabilities.",environmental,none
2663,"ulties in integrating acquired businesses and achieving expected synergies therefrom, economic and political conditions in the markets we serve, the ability to penetrate existing, developing and emerging foreign and domestic markets, foreign exchange rates and fluctuations in such rates, fluctuations in tax rates, the impact of future legislation, the impact of environmental regulations, unexpected business disruptions and the unpredictability of existing and possible future litigation.",environmental,none
2669,"rge— 195 136 Environmental remediation charge — 82 — Stock-based compensation expense42 38 54 Net gain, from sale of businesses    — Equity affiliate /loss, net of dividends    66 Deferred income taxes36 174 —Contributions to pension plans     Restructuring payments     Funding of asbestos settlement trust—   —Change in certain asset and liability accounts :    Receivables      Inventories  56 37 Other current assets  21   Accounts payable and accrued liabilities186 169 152 Noncurrent assets and liabilities",environmental,none
