,text,environmental,action
161,"More information about PPG’s sustainability values, efforts, goals and data and our community and employee engagement programs can be found in our Sustainability Report and on our sustainability website at http://sustainability.",environmental,action
163,com and on the CDP’s website at www.,environmental,none
166,PPG is subject to existing and evolving standards relating to the protection of the environment.,environmental,none
167,"In management’s opinion, the Company operates in an environmentally sound manner and is well positioned, relative to environmental matters, within the industries in which it operates.",environmental,none
168,"PPG is negotiating with various government agencies concerning 124 current and former manufacturing sites and offsite waste disposal locations, including 22 sites on the National Priority List.",environmental,action
169,"While PPG is not generally a major contributor of wastes to these offsite waste disposal locations, each potentially responsible party may face governmental agency assertions of joint and several liability.",environmental,none
173,The Company’s experience to date regarding environmental matters leads it to believe that it will have continuing expenditures for compliance with provisions regulating the protection of the environment and for present and future remediation efforts at waste and plant sites.,environmental,none
175,"In addition to the $291 million currently reserved for environmental remediation efforts, we may be subject to loss contingencies related to environmental matters estimated to be approximately $100 million to $200 million.",environmental,none
176,"These reasonably possible unreserved losses relate to environmental matters at a number of sites, none of which are individually significant.",environmental,none
178,2018 2017 2016Capital expenditures for environmental control projects$20 $7 $18It is expected that expenditures for such projects in 2019 will be in the range of $25 million to $35 million.,environmental,none
179,"Although future capital expenditures are difficult to estimate accurately because of constantly changing regulatory standards and policies, it can be anticipated that environmental control standards will become increasingly stringent and the cost of compliance will increase.",environmental,none
181,"See Note 14, “Commitments and Contingent Liabilities” under Item 8 of this Form 10-K for additional information related to environmental matters and our accrued liability for estimated environmental remediation costs.",environmental,none
199,"Coatings raw materials include both organic, primarily petroleum-derived, materials and inorganic materials, including titanium dioxide.",environmental,none
206,"These initiatives include qualifying multiple and local sources of supply, including suppliers from Asia and other lower cost regions of the world, adding on-site resin production at certain manufacturing locations, and a reduction in the amount of titanium dioxide and other raw materials used in our product formulations.",environmental,action
217,We are subject to existing and evolving standards relating to the protection of the environment.,environmental,none
218,"Environmental laws and regulations control, among other things, the discharge of pollutants into the air and water, the handling, use, treatment, storage and clean-up of hazardous and non-hazardous waste, the investigation and remediation of soil and groundwater affected by hazardous substances, and regulate various health and safety matters.",environmental,none
219,"The environmental laws and regulations we are subject to impose liability for the costs of, and damages resulting from, cleaning up current sites, past spills, disposals and other releases of hazardous substances.",environmental,none
221,"Future environmental laws and regulations may require substantial capital expenditures or may require or cause us to modify or curtail our operations, which may have a material adverse impact on our business, financial condition and results of operations.",environmental,none
224,"Those lawsuits and claims relate to contract, patent, environmental, product liability, asbestos exposure, antitrust, employment, securities and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
258,"laws and regulations, and legal compliance risks, including securities laws, tax laws, environmental laws, employment and pension-related laws, competition laws, U.",environmental,none
292,"Unexpected events, including supply disruptions, temporary plant and/or power outages, work stoppages, natural disasters and severe weather events, computer system disruptions, fires, war or terrorist activities, could increase the cost of doing business or otherwise harm the operations of PPG, our customers and our suppliers.",environmental,none
350,"These lawsuits and claims may relate to contract, patent, environmental, product liability, asbestos exposure, antitrust, employment, securities and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
352,"PPG’s lawsuits and claims against others include claims against insurers and other third parties with respect to actual and contingent losses related to environmental, asbestos and other matters.",environmental,none
402,"She previously served as President and Chief Executive Officer of Honeywell UOP from 2016 to 2018, Senior Vice President and General Manager, Catalyst Adsorbents and Specialties of Honeywell UOP from 2015 to 2016 and Senior Vice President and General Manager, Gas Processing and Hydrogen of Honeywell UOP from 2012 to 2015.",environmental,none
515,Other chargesOther charges in 2018 and 2016 were higher than 2017 primarily due to environmental remediation charges.,environmental,none
516,These charges were principally for environmental remediation at a former chromium manufacturing plant and associated sites in New Jersey.,environmental,none
566,05Charges related to environmental remediation and other costs77 19 24.,environmental,none
608,53Charge related to environmental remediation82 31 37.,environmental,none
664,"and Canada, including 2018 PPG ANNUAL REPORT AND FORM 10-K 33the unfavorable impact from natural disasters in the third quarter 2017.",environmental,none
705,"In the second half of the year, automotive OEM production fell sharply in China and new emission standards negatively impacted production in Europe.",environmental,none
737,"Raw material inflation was elevated throughout the year and overall rose a mid-single digit percentage driven by supply related factors, including government mandated production curtailments in China to help improve pollution and higher oil prices.",environmental,none
820,"In aggregate, average raw material costs were higher by a mid-single-digit percentage in 2018 versus 2017 due to variety of reasons, including supplier force majeure, environmental regulation enforcement, and higher crude oil prices.",environmental,none
857,"Commitments and Contingent Liabilities, including Environmental MattersPPG is involved in a number of lawsuits and claims, both actual and potential, including some that it has asserted against others, in which substantial monetary damages are sought.",environmental,none
862,Reserves for environmental contingencies are exclusive of claims against third parties and are generally not discounted.,environmental,none
863,"In management’s opinion, the Company operates in an environmentally sound manner and the outcome of the Company’s environmental contingencies will not have a material effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
864,Management anticipates that the resolution of the Company’s environmental contingencies will occur over an extended period of time.,environmental,none
865,"The Company continues to analyze, assess and remediate the environmental issues associated with PPG’s former chromium manufacturing plant in Jersey City, N.",environmental,action
868,Information will continue to be generated from the ongoing groundwater remedial investigation activities related to New Jersey Chrome and will be incorporated into a final draft remedial action work plan for groundwater expected to be submitted to the New Jersey Department of Environmental Protection in 2021.,environmental,action
872,"As these events occur and to the extent that the cost estimates of the environmental remediation remedies change, the existing reserve for this environmental remediation matter will be adjusted.",environmental,none
893,8Environmental expenditures 201820172016Cash outlays related to environmental remediation activities$64$44$47We expect cash outlays for environmental remediation activities in 2019 to be between $80 million and $100 million.,environmental,none
931,"5% % Includes modernization and productivity improvements, expansion of existing businesses and environmental control projects.",environmental,none
933,"Capital expenditures related to modernization and productivity improvements, expansion of existing businesses and environmental control projects is expected to be in the range of 2.",environmental,none
977,"The unconditional purchase commitments are principally take-or-pay obligations related to the purchase of certain materials, including industrial gases and electricity, consistent with customary industry practice.",environmental,none
985,"The most important contingencies impacting our financial statements are those related to environmental remediation, to pending, impending or overtly threatened litigation against the Company and to the resolution of matters related to open tax years.",environmental,none
1142,"2018 2017 2016Research and development – total$464 $472 $473Less depreciation on research facilities23 21 20Research and development, net$441 $451 $453Legal CostsLegal costs, primarily include costs associated with acquisition and divestiture transactions, general litigation, environmental regulation compliance, patent and trademark protection and other general corporate purposes, are charged to expense as incurred.",environmental,none
1253,2.,environmental,none
1969,"These lawsuits and claims may relate to contract, patent, environmental, product liability, antitrust, employment and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
1971,"PPG’s lawsuits and claims against others include claims against insurers and other third parties with respect to actual and contingent losses related to environmental, asbestos and other matters.",environmental,none
2018,Environmental mattersIt is PPG’s policy to accrue expenses for environmental contingencies when it is probable that a liability has been incurred and the amount of loss can be reasonably estimated.,environmental,none
2019,Reserves for environmental contingencies are exclusive of claims against third parties and are generally not discounted.,environmental,none
2020,"In management’s opinion, the Company operates in an environmentally sound manner and the outcome of the Company’s environmental contingencies will not have a material effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
2021,Management anticipates that the resolution of the Company’s environmental contingencies will occur over an extended period of time.,environmental,none
2022,"As of December 31, 2018 and 2017, PPG had reserves for environmental contingencies associated with PPG’s former chromium manufacturing plant in Jersey City, N.",environmental,none
2024,"and for other environmental contingencies, including National Priority List sites and legacy glass and chemical manufacturing sites.",environmental,none
2026,Environmental Reserves    2018 2017New Jersey Chrome$151 $136Glass and chemical90 71Other50 51Total$291 $258Current Portion$105 $732018 PPG ANNUAL REPORT AND FORM 10-K 83Notes to the Consolidated Financial StatementsPre-tax charges against income for environmental remediation costs are included in “Other charges” in the accompanying consolidated statement of income.,environmental,none
2027,"The pre-tax charges and cash outlays related to such environmental remediation in 2018, 2017 and 2016, were as follows: 2018 2017 2016New Jersey Chrome$62 $4 $60Other16 6 34Total$78 $10 $94Cash outlays for environmental spending$64 $44 $47The Company continues to analyze, assess and remediate the environmental issues associated with New Jersey Chrome as further discussed below.",environmental,none
2028,"During the past three years, charges for estimated environmental remediation costs were significantly higher than PPG’s historical range.",environmental,none
2029,"Excluding the charges related to New Jersey Chrome, pre-tax charges against income for environmental remediation have ranged between approximately $5 million and $35 million per year for the past 10 years.",environmental,none
2030,Management expects cash outlays for environmental remediation costs to range from $80 million to $100 million in 2019 and $20 million to $50 million annually from 2020 through 2023.,environmental,none
2031,"It is possible that technological, regulatory and enforcement developments, the results of environmental studies and other factors could alter the Company’s expectations with respect to future charges against income and future cash outlays.",environmental,none
2033,"Remediation: New Jersey ChromeIn June 2009, PPG entered into a settlement agreement with the New Jersey Department of Environmental Protection and Jersey City, New Jersey which was in the form of a Judicial Consent Order .",environmental,action
2039,"The most significant assumptions underlying the estimate of remediation costs for all New Jersey Chrome sites are those related to the extent and concentration of chromium impacts in the soil, as these determine the quantity of soil that must be treated in place, the quantity that will have to be excavated and transported for offsite disposal, and the nature of disposal required.",environmental,none
2040,"In 2018 and 2016, PPG completed updated assessments of costs incurred to date versus current progress and the potential cost impacts of the most recent information, including the extent of impacted soils, percentage of hazardous versus non-hazardous soils, daily soil excavation rates, and engineering, administrative and other associated costs.",environmental,action
2042,"Principal factors affecting costs included refinements in the estimate of the mix of hazardous to non-hazardous soils to be excavated, an overall increase in soil volumes to be excavated, enhanced water management requirements, decreased daily soil excavation rates due to site conditions, initial estimates for remedial actions related to groundwater, and increased oversight and management costs.",environmental,none
2044,Groundwater remediation at the former Garfield Avenue chromium-manufacturing site and five adjacent sites is expected to occur over several years after NJDEP’s approval of the work plan.,environmental,none
2045,Ongoing groundwater monitoring will be utilized to develop a final groundwater remedial action work plan which is currently expected to be submitted to NJDEP in 2021.,environmental,action
2047,"The major cost components of this liability continue to be related to excavation, transportation and disposal of impacted soil, as well as construction services.",environmental,none
2052,"As these events occur and to the extent that the cost estimates of the environmental remediation remedies change, the existing reserve for this environmental remediation matter will be adjusted.",environmental,none
2053,"84 2018 PPG ANNUAL REPORT AND 10-KNotes to the Consolidated Financial StatementsRemediation: other sitesAmong other sites at which PPG is managing environmental liabilities, remedial actions are occurring at a legacy chemical manufacturing site in Barberton, Ohio, where PPG has completed a Facility Investigation and Corrective Measure Study under USEPA’s Resource Conservation and Recovery Act Corrective Action Program.",environmental,none
2054,"PPG has also been addressing the impacts from a legacy plate glass manufacturing site in Kokomo, Indiana under the Voluntary Remediation Program of the Indiana Department of Environmental Management.",environmental,action
2056,"With respect to certain other waste sites, the financial condition of other potentially responsible parties also contributes to the uncertainty of estimating PPG’s final costs.",environmental,none
2057,"Although contributors of waste to sites involving other potentially responsible parties may face governmental agency assertions of joint and several liability, in general, final allocations of costs are made based on the relative contributions of wastes to such sites.",environmental,none
2059,"Remediation: reasonably possible mattersIn addition to the amounts currently reserved for environmental remediation, the Company may be subject to loss contingencies related to environmental matters estimated to be as much as $100 million to $200 million.",environmental,none
2061,"These reasonably possible unreserved losses relate to environmental matters at a number of sites, none of which are individually significant.",environmental,none
2063,"The impact of evolving programs, such as natural resource damage claims, industrial site re-use initiatives and domestic and international remediation programs, also adds to the present uncertainties with regard to the ultimate resolution of this unreserved exposure to future loss.",environmental,none
2064,"The Company’s assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
2242,"Legacy items include current costs related to former operations of the Company, including certain environmental remediation, pension and other postretirement benefit costs, and certain charges for legal and other matters which are considered to be unusual or non-recurring.",environmental,none
2512,G.,environmental,none
2535,"Growth through acquisitions and the formation of joint ventures involve risks, including:•difficulties in assimilating acquired companies and products into our existing business;•delays in realizing the benefits from the acquired companies or products;•diversion of our management’s time and attention from other business concerns;•difficulties due to lack of or limited prior experience in any new markets we may enter;•unforeseen claims and liabilities, including unexpected environmental exposures or product ",environmental,none
2585,"ated with legal, environmental and other contingent liabilities.",environmental,none
2592,"rge, net66 — 191 Environmental remediation charges and other costs77 — 82 Stock-based compensation expense37 35 45 Gain on sale of land  — — Net gain, from sale of businesses—     Equity affiliate /loss, net of dividends      Deferred income taxes45 38 171Contributions to pension plans     Restructuring payments     Funding of asbestos settlement trust— —  Change in certain asset and liability accounts :    Receivables      Inventories    56 Other current assets5   21 Accounts payable and accrued liabilitie",environmental,none
