,text,environmental,action
255,These concerns were reflected in the 2005 framework for GHG reduction under the Kyoto Protocol to the United Nations Framework Convention on Climate Change .,environmental,none
256,"The Kyoto Protocol was adopted by many countries where PPG operates, including the European Union and Canada, though not by the U.",environmental,none
258,The European Union implemented a cap and trade approach with a mandatory emissions trading scheme for GHGs.,environmental,action
259,"The recent 2011 UNFCC Climate Change Conference in Durban, South Africa resulted in the first agreement that includes both developed and developing countries.",environmental,action
262,", Britain, China and India agreed to adopt, by 2015, a universal legal agreement to cut carbon emissions.",environmental,action
263,"While PPG has operations in many of these countries, a substantial portion of PPG’s GHG emissions are generated by locations in the U.",environmental,none
268,"Supreme Court ruling in April 2007 declaring that GHGs are air pollutants covered by the Clean Air Act, USEPA proposed and later finalized in December 2009 an Endangerment Finding that GHG emissions “threaten public health and welfare of current and future generations”.",environmental,none
269,"Based on the Endangerment Finding, the USEPA proposed then finalized new, “tailored” thresholds for GHG emissions that define when Clean Air Act New Source Review and title V operating permit programs would be required for new or existing industrial facilities.",environmental,action
270,"These rules impose new permit requirements on PPG facilities emitting more than 100,000 tons of GHGs per year as well as on new equipment installations that will emit more than 75,000 tons of GHGs per year.",environmental,none
273,federal government has committed to a 17% economy-wide emission reduction target below 2005 levels by 2020.,environmental,action
275,"  With the enactment of USEPA’s own GHG reporting, verification, and permitting regulations, PPG made the decision to withdraw from the U.",environmental,action
277,-based Climate Registry reporting program.,environmental,none
279,"Also in 2010, USEPA announced its decision to disband its own voluntary Climate Leaders program, of which PPG had been a member.",environmental,action
280,"PPG has, and will continue to, annually report our global GHG emissions to the voluntary Carbon Disclosure project.",environmental,action
282,"Since PPG’s GHG emissions arise principally from combustion of fossil fuels, PPG has for some time recognized the desirability of reducing energy consumption and GHG generation.",environmental,none
283,"In 2007, PPG announced corporate targets, namely  a reduction in energy intensity by 25% from 2006 to 2016 and  a 10% absolute reduction in GHG emissions from 2006 to 2011.",environmental,action
284,Effective energy management practices led to a four percent decline in PPG’s GHG emissions.,environmental,action
285,"While PPG fell short of its goal of reducing GHG emissions by 10 percent, the Company continues to work toward this long-term goal.",environmental,action
288,Department of Energy Save Energy Now LEADER Program reinforcing the company’s voluntary efforts to significantly reduce its industrial energy intensity.,environmental,action
289,"In September 2011, the DOE changed its approach to energy efficiency in the industrial sector and initiated the Better Buildings, Better Plants program.",environmental,action
290,"PPG is currently participating in this new program, which sets energy savings targets and provides a suite of educational, training, and technical resources to help meet those targets.",environmental,action
292,  In March of 2011 the USEPA issued Clean Air Act emissions standards for large and small boilers and incinerators that burn solid waste known as the Boiler Maximum Achievable Control Technology regulations.,environmental,action
293,These regulations are aimed at controlling emissions of air toxics.,environmental,none
294,"As a result of numerous petitions from both industry and environmental groups, USEPA was required to reconsider their March 2011 final rule.",environmental,action
300,PPG continues to evaluate alternative paths of either retrofitting the Natrium boilers to burn natural gas or to engineer and install pollution control equipment.,environmental,action
303,  PPG’s public disclosure on energy security and climate change can be viewed in our Sustainability Report   10   2011 PPG ANNUAL REPORT AND FORM 10-K Table of Contents www.,environmental,none
305,com/sustainability or at the Carbon Disclosure Project www.,environmental,none
306,cdproject.,environmental,none
325,"Energy is a significant production cost in the Commodity Chemicals and Glass segments, and our primary energy cost is natural gas.",environmental,none
329,"compared to 2010, reflecting higher natural gas supply stemming from the success of shale gas drilling.",environmental,none
344,"These initiatives include reformulation of our products using both petroleum-derived and bio-based materials as part of a product renewal strategy, qualifying multiple and local sources of supply, including suppliers from Asia and other lower cost regions of the world, and strategic initiatives with multiple global suppliers to secure and enhance PPG’s supply of titanium dioxide and other materials.",environmental,action
365,  We are subject to existing and evolving standards relating to the protection of the environment.,environmental,none
366,"Environmental laws and regulations control, among other things, the discharge of pollutants into the air and water, the handling, use, treatment, storage and clean-up of hazardous and non-hazardous wastes, the investigation and remediation of soil and groundwater affected by hazardous substances, and regulate various health and safety matters.",environmental,none
367,"The environmental laws and regulations we are subject to, including those in the United States as well as in other countries in which we operate, impose liability for the costs of, and damages resulting from, cleaning up current sites, past spills, disposals and other releases of hazardous substances.",environmental,none
369,"Future environmental laws and regulations may require substantial capital expenditures or may require or cause us to modify or curtail our operations, which may have a material adverse impact on our business, financial condition and results of operations.",environmental,none
370,"  As described in Note 15, “Commitments and Contingent Liabilities,” under Item 8 of this Form 10-K, we are currently undertaking environmental remediation activities at a number of our facilities and properties, the cost of which is substantial.",environmental,none
371,"We have accrued a $226 million liability for estimated environmental remediation costs at December 31, 2011.",environmental,none
372,"Our assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
373,"As such, in addition to the amounts currently reserved, we may be subject to loss contingencies related to environmental matters estimated to be as much as $200 million to $400 million.",environmental,none
377,"Those lawsuits and claims relate to contract, patent, environmental, product liability, anti-trust and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
383,Most of our potential exposure relates to allegations by plaintiffs that PPG should be liable for injuries involving asbestos containing thermal insulation products manufactured by Pittsburgh Corning Corporation .,environmental,none
395,"laws and regulations, and legal compliance risks, including securities laws, tax laws, environmental laws, employment and pension-related laws, competition laws, U.",environmental,none
436,"However, these materials, if mishandled or released into the environment, could cause substantial property damage or personal injuries resulting in significant legal claims against us.",environmental,none
439,"Unexpected events, including supply disruptions, temporary plant and/or power outages, natural disasters and severe weather events, computer system disruptions, fires, war or terrorist activities, could increase the cost of doing business or otherwise harm the operations of PPG, our customers and our suppliers.",environmental,none
475,"These lawsuits and claims, the most significant of which are described below, relate to contract, patent, environmental, product liability, antitrust and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
477,"PPG’s lawsuits and claims against others include claims against insurers and other third parties with respect to actual and contingent losses related to environmental, asbestos and other matters.",environmental,none
484,"  PPG received a Consolidated Compliance Order and Notice of Proposed Penalty from the   14   2011 PPG ANNUAL REPORT AND FORM 10-K Table of Contents Louisiana Department of Environmental Quality in February 2006 alleging violation of various requirements of its Lake Charles, La.",environmental,none
486,The CO/NOPP did not contain a proposed civil penalty.,environmental,none
488,"Since 2006, PPG has held discussions with LDEQ to try to resolve the CO/NOPP.",environmental,action
493,"  PPG received a proposed Consent Order and Final Agreement from USEPA on May 11, 2011, which included a proposed penalty of $338,000 relating to the alleged exceedance of emission limits for dioxins and furans from the Energy Recovery Unit at our Circleville facility.",environmental,none
494,"The COFA alleges that PPG failed to meet dioxin and furan limits during a comprehensive performance test on the air pollution control equipment on the ERU conducted between August and September of 2009 until the ERU was temporarily shut down on September 17, 2009.",environmental,none
535,McGarry also has responsibility for Corporate Environmental Health and Safety and Corporate Quality.,environmental,none
607,2 percent in 2010.,environmental,none
620,  Other charges decreased $11 million to $73 million in 2011 from $84 million in 2010 due principally to the absence of a $6 million antitrust litigation settlement charge which occurred in 2010 and lower environmental remediation expense in 2011 of $5 million.,environmental,none
651,early in 2011 due to weather conditions.,environmental,none
694,"  Looking ahead, we do not anticipate any notable 2012 residual impact from the Thailand flooding, as we approached normal operations at the end of December.",environmental,none
697,"We also anticipate recent silica market trends to continue, aided by higher auto production and the tire industry focus on improving fuel efficiency through higher silica content in tires.",environmental,action
704,"An increase in overhead costs was substantially offset by gains from asset sales, primarily related to the lease of Marcellus Shale natural gas drilling rights on PPG owned property, and lower environmental expense.",environmental,none
726,  The North American economy generally followed the global trends with improving overall industrial and chemical activity aided by lower regional energy costs due to increased availability of natural gas stemming from the success of shale gas drilling.,environmental,none
738,"  Many of the major emerging economies, such as those in Asia Pacific and Latin America, were expanding entering 2011, aided by continued growth in exports, expansion of their domestic markets and improved energy or rare earth mineral availability.",environmental,action
753,  20   2011 PPG ANNUAL REPORT AND FORM 10-K Table of Contents Changes in natural gas pricing have a significant impact on the financial performance of our Commodity Chemicals and Glass segments.,environmental,none
755,Our 2011 natural gas costs averaged approximately $4.,environmental,none
765,"While it remains difficult to predict future natural gas prices, in order to reduce the risks associated with volatile prices, we will continue to use a variety of techniques, which include reducing consumption through improved manufacturing processes, switching to alternative fuels and hedging.",environmental,action
814,2 percent in 2010 compared to 61.,environmental,none
823,"2 percent in 2010, down from 24.",environmental,none
827,  Other charges increased $19 million to $84 million in 2010 from $65 million in 2009 due principally to $10 million higher environmental remediation expense compared to 2009 and a $6 million antitrust litigation settlement charge.,environmental,none
887,"  Commitments and Contingent Liabilities, including Environmental Matters   PPG is involved in a number of lawsuits and claims, both actual and potential, including some that it has asserted against others, in which substantial monetary damages are sought.",environmental,none
889,  It is PPG’s policy to accrue expenses for environmental contingencies when it is probable that a liability has been incurred and the amount of loss can be reasonably estimated.,environmental,none
890,Reserves for environmental contingencies are exclusive of claims against third parties and are generally not discounted.,environmental,none
891,"In management’s opinion, the Company operates in an environmentally sound manner and the outcome of the Company’s environmental contingencies will not have a material effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
892,Management anticipates that the resolution of the Company’s environmental contingencies will occur over an extended period of time.,environmental,none
893,"  As of December 31, 2011 and 2010, PPG had reserves for environmental contingencies totaling $226 million and $272 million, respectively, of which $59 million and $83 million, respectively, were classified as current liabilities.",environmental,none
894,"Pretax charges against income for environmental remediation costs in 2011, 2010 and 2009 totaled $16 million, $21 million and $11 million, respectively, and are included in “Other charges” in the accompanying consolidated statement of income.",environmental,none
895,"Cash outlays related to such environmental remediation aggregated $59 million, $34 million and $24 million in 2011, 2010 and 2009, respectively.",environmental,none
897,"  In addition to the amounts currently reserved for environmental remediation, the Company may be subject to loss contingencies related to environmental matters estimated to be as much as $200 million to $400 million.",environmental,none
900,"  Our continuing efforts to analyze and assess the environmental issues associated with New Jersey Chrome and at the Calcasieu River Estuary located near our Lake Charles, La.",environmental,action
902,These charges for estimated environmental remediation costs in 2006 were significantly higher than PPG’s historical range.,environmental,none
903,"Excluding 2006, pretax charges against income for environmental remediation have ranged between $10 million and $35 million per year for the past 15 years.",environmental,none
905,  24   2011 PPG ANNUAL REPORT AND FORM 10-K Table of Contents Management expects cash outlays for environmental remediation costs to range from $50 million to $70 million annually through 2016.,environmental,none
906,"It is possible that technological, regulatory and enforcement developments, the results of environmental studies and other factors could alter our expectations with respect to charges against income and future cash outlays.",environmental,none
907,"Specifically, the level of expected cash outlays and charges for environmental remediation costs are highly dependent upon activity related to New Jersey Chrome, as PPG expects to submit additional remedial action work plans to the applicable regulatory agencies in 2012.",environmental,none
908,"  Impact of Inflation In 2011, PPG experienced a reduction in the price of natural gas, its primary energy cost, but experienced a significant rise in ethylene, a Commodity Chemical raw material and in coatings raw material prices.",environmental,none
925,"These initiatives include reformulation of our products using both petroleum-derived and bio-based materials as part of a product renewal strategy, qualifying multiple and local sources of supply, including suppliers from Asia and other lower cost regions of the world, and strategic initiatives with multiple global suppliers to secure and enhance PPG’s supply of titanium dioxide and other materials.",environmental,action
929,We will also continue our efforts to manage our energy costs in 2012.,environmental,action
955,"Spending related to modernization and productivity improvements, expansion of existing businesses and environmental control projects was $390 million, $307 million and $239 million in 2011, 2010, and 2009, respectively, and is expected to be in the range of $450-$550 million during 2012.",environmental,none
1027,"  The unconditional purchase commitments are principally take-or-pay obligations related to the purchase of certain materials, including industrial gases, natural gas, coal and electricity, consistent with customary industry practice.",environmental,none
1034,"The most important contingencies impacting our financial statements are those related to the collectability of accounts receivable, to environmental remediation, to pending, impending or overtly threatened litigation against the Company and to the resolution of matters related to open tax years.",environmental,none
1057,"  As part of our ongoing financial reporting process, a collaborative effort is undertaken involving PPG managers with functional responsibility for financial, credit, environmental, legal, tax and benefit matters.",environmental,action
1325,"The joint venture was formed with a wholly-owned subsidiary of Entergy Corporation in 2000 for the construction and operation of a $300 million process steam, natural gas-fired cogeneration facility in Lake Charles, La.",environmental,none
1378,"2%, 3.",environmental,none
1890,"These lawsuits and claims, the most significant of which are described below, relate to contract, patent, environmental, product liability, antitrust and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
1892,"PPG’s lawsuits and claims against others include claims against insurers and other third parties with respect to actual and contingent losses related to environmental, asbestos and other matters.",environmental,none
1924,"  Asbestos Matters For over 30 years, PPG has been a defendant in lawsuits involving claims alleging personal injury from exposure to asbestos.",environmental,none
1925,"Most of PPG’s potential exposure relates to allegations by plaintiffs that PPG should be liable for injuries involving asbestos-containing thermal insulation products, known as Unibestos, manufactured and distributed by Pittsburgh Corning Corporation .",environmental,none
2055,  Environmental Matters It is PPG’s policy to accrue expenses for environmental contingencies when it is probable that a liability has been incurred and the amount of loss can be reasonably estimated.,environmental,none
2056,Reserves for environmental contingencies are exclusive of claims against third parties and are generally not discounted.,environmental,none
2057,"In management’s opinion, the Company operates in an environmentally sound manner and the outcome of the Company’s environmental contingencies will not have a material effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
2058,Management anticipates that the resolution of the Company’s environmental contingencies will occur over an extended period of time.,environmental,none
2059,"  As of December 31, 2011 and 2010, PPG had reserves for environmental contingencies totaling $226 million and $272 million, respectively, of which $59 million and $83 million, respectively, were classified as current liabilities.",environmental,none
2060,"The reserve at December 31, 2011 included $129 million for environmental contingencies associated with PPG’s former chromium manufacturing plant in Jersey City, N.",environmental,none
2062,", $50 million for environmental contingencies associated with the Calcasieu River estuary located near the Lake Charles, La.",environmental,none
2063,"chlor-alkali plant and three operating plant sites in PPG’s chemicals business and $47 million for other environmental contingencies, including National Priority List sites and legacy glass manufacturing sites.",environmental,none
2064,"The reserve at December 31, 2010 included $168 million for environmental contingencies associated with the former chromium manufacturing plant in Jersey City, $50 million for environmental contingencies associated with the Calcasieu River Estuary and three operating plant sites in PPG’s chemicals business and $54 million for other environmental contingencies, including National Priority List sites and legacy glass manufacturing sites.",environmental,none
2065,"Pretax charges against income for environmental remediation costs in 2011, 2010 and 2009 totaled $16 million, $21 million and $11 million, respectively, and are included in “Other charges” in the accompanying consolidated statement of income.",environmental,none
2066,"Cash outlays related to such environmental remediation aggregated $59 million, $34 million, and $24 million in 2011, 2010 and 2009, respectively.",environmental,none
2068,  The Company’s continuing efforts to analyze and assess the environmental issues associated with a former chromium manufacturing plant site located in Jersey City and at the Calcasieu River Estuary resulted in a pretax charge of $173 million in the third quarter of 2006 for the estimated costs of remediating these sites.,environmental,action
2069,These charges for estimated environmental remediation costs in 2006 were significantly higher than PPG’s historical range of annual environmental remediation charges.,environmental,none
2072,  2011 PPG ANNUAL REPORT AND FORM 10-K     63    Table of Contents Notes to the Consolidated Financial Statements   Management expects cash outlays for environmental remediation costs to range from $50 million to $70 million annually through 2016.,environmental,none
2073,"It is possible that technological, regulatory and enforcement developments, the results of environmental studies and other factors could alter the Company’s expectations with respect to future charges against income and future cash outlays.",environmental,none
2075,"  Remediation: New Jersey Chrome Since 1990, PPG has remediated 47 of 61 residential and nonresidential sites under the 1990 Administrative Consent Order with the New Jersey Department of Environmental Protection .",environmental,action
2078,"Based on current estimates, at least 700,000 tons of soil may be potentially impacted for all remaining sites.",environmental,none
2080,"Under the feasibility study work plan, remedial alternatives which will be assessed include, but are not limited to, soil excavation and offsite disposal in a licensed disposal facility, in situ chemical stabilization of soil and groundwater, and in situ solidification of soils.",environmental,action
2086,"The major cost components are  transportation and disposal of excavated soil and in place soil treatment and  construction services, which account for approximately 55 percent and 25 percent of the reserve, respectively, as of December 31, 2011.",environmental,none
2088,"The most significant assumptions underlying the reserve are those related to the extent and concentration of chromium impacts in the soil, as these will determine the quantity of soil that must be treated in place, the quantity that will have to be excavated and transported for offsite disposal, and the nature of disposal required.",environmental,none
2090,"  In May 2005, the NJDEP filed a complaint against PPG and two other former chromium producers seeking to hold the parties responsible for a further 53 sites where the source of chromium contamination is not known and to recover costs incurred by the agency in connection with its response activities at certain of those sites.",environmental,none
2102,"The JCO established a goal, based on currently applicable remedial provisions, to remediate soils and sources of contamination at the PPG sites as expeditiously as possible with a goal for completion near the end of 2014 in accordance with the master schedule developed by the Site Administrator.",environmental,action
2103,"On July 6, 2009, former United States Environmental   64   2011 PPG ANNUAL REPORT AND FORM 10-K Table of Contents Notes to the Consolidated Financial Statements   Protection Agency Deputy Administrator, Michael McCabe, was appointed as Site Administrator under the JCO.",environmental,none
2107,"PPG’s estimated costs under the JCO are included in the December 31, 2011 reserve for New Jersey Chrome environmental remediation matters.",environmental,none
2108,"  On February 6, 2009, the Natural Resources Defense Council and the Interfaith Community Organization filed suit against PPG in federal court under the federal Resource Conservation and Recovery Act seeking, among other things, to compel PPG to further evaluate and remediate the chromium contaminated sites covered by the 1990 ACO and the settlement with NJDEP and Jersey City.",environmental,action
2114," Therefore, PPG’s estimated remediation costs under this settlement with NRDC, ICO and GRACO are included in the December 31, 2011 reserve for New Jersey Chrome environmental remediation matters.",environmental,none
2120,"The work plans for interim remedial measures at that site, which consisted of the removal and off-site disposal of approximately 70,000 tons of chromium impacted soil and concrete foundations, was approved by NJDEP and the associated work was completed in the third quarter 2011.",environmental,action
2125,The investigation and remediation of the soils and sources of contamination of all ACO sites and the six orphan sites for which PPG has accepted sole responsibility is scheduled to be completed by the end of 2014.,environmental,none
2128,"As these events occur and to the extent that the cost estimates of the environmental remediation remedies change, the existing reserve for this environmental remediation will be adjusted.",environmental,none
2132,"Environmental Protection Agency completed an investigation of contamination levels in the Calcasieu River Estuary and issued a final remedial investigation report in September 2003, which incorporates the Human Health and Ecological Risk Assessments, indicating that elevated levels of risk exist in the estuary.",environmental,action
2133,PPG and other potentially responsible parties have completed a feasibility study under the authority of the Louisiana Department of Environmental Quality .,environmental,action
2137,"The proposed remedial alternatives include sediment dredging, sediment capping, and biomonitoring of fish and shellfish.",environmental,none
2159,"  Remediation: Reasonably Possible Matters In addition to the amounts currently reserved for environmental remediation, the Company may be subject to loss contingencies related to environmental matters estimated to be as much as $200 million to $400 million.",environmental,none
2161,"This range of reasonably possible unreserved loss relates to environmental matters at a number of sites; however, about 50 percent of this range relates to additional costs at New Jersey Chrome, about 25 percent relates to the Calcasieu River Estuary and the three operating PPG plant sites in the Company’s chemicals businesses and the remaining 25 percent relates to a number of other sites, including legacy glass manufacturing sites.",environmental,none
2163,  The status of the remediation activity at New Jersey Chrome and at the Calcasieu River Estuary and the factors that could result in the need for additional environmental remediation reserves at those sites are described above.,environmental,none
2166,"At Barberton, PPG has completed a Facility Investigation and Corrective Measure Study under USEPA’s Resource Conservation and Recycling Act Corrective Action Program.",environmental,action
2168,"However, USEPA Region V transferred its oversight authority to the Ohio Environmental Protection Agency in 2010.",environmental,action
2174,"PPG received notice of LDEQ issuance of the final Hazardous Waste Post-Closure/HSWA Permit on June 28, 2010.",environmental,none
2177,"At Natrium, a facility investigation has been completed and initial interim remedial measures have been implemented to mitigate soil impacts.",environmental,action
2178,There is additional investigation of groundwater contamination   66   2011 PPG ANNUAL REPORT AND FORM 10-K Table of Contents Notes to the Consolidated Financial Statements   ongoing which may indicate the need for further remedial actions to address specific areas of the facility.,environmental,none
2180,"PPG has been addressing impacts from a legacy plate glass manufacturing site in Kokomo, Indiana under the Voluntary Remediation Program of the Indiana Department of Environmental Management.",environmental,action
2182,"  With respect to certain waste sites, the financial condition of any other potentially responsible parties also contributes to the uncertainty of estimating PPG’s final costs.",environmental,none
2183,"Although contributors of waste to sites involving other potentially responsible parties may face governmental agency assertions of joint and several liability, in general, final allocations of costs are made based on the relative contributions of wastes to such sites.",environmental,none
2185,"  The impact of evolving programs, such as natural resource damage claims, industrial site reuse initiatives and state remediation programs, also adds to the present uncertainties with regard to the ultimate resolution of this unreserved exposure to future loss.",environmental,none
2186,"The Company’s assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
2187,"  Other Matters PPG is a defendant in a matter in the California State Court in San Francisco in which the City of Modesto and its Redevelopment Authority claim that PPG and other defendants manufactured a defective product, the dry cleaning solvent perchloroethylene, and failed to provide adequate warnings regarding the environmental risks associated with the use of PCE.",environmental,none
2188,"The plaintiffs claimed the defendants are responsible for remediation of soil and groundwater contamination at numerous dry cleaner sites in Modesto, California.",environmental,none
2384,"Legacy items include current costs related to former operations of the Company, including certain environmental remediation, pension and other postretirement benefit costs, and certain charges for legal and other matters which are considered to be unusual or non-recurring.",environmental,none
2392,"  Legacy items include current costs related to former operations of the Company, including certain environmental remediation, pension and other postretirement benefit costs, legal costs and certain charges which are considered to be non-recurring, including a charge related to flat glass antitrust matters in the third quarter of 2010.",environmental,none
2657,G.,environmental,none
2883,"  In management’s opinion, the Company operates in an environmentally sound manner, is well positioned,   2011 PPG ANNUAL REPORT AND FORM 10-K     9    Table of Contents relative to environmental matters, within the industries in which it operates and the outcome of these environmental contingencies will not have a material adverse effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recog",environmental,none
2938,"nge rates and fluctuations in such rates, fluctuations in tax rates, the impact of future legislation, the impact of environmental regulations, unexpected business disruptions and the unpredictability of existing and possible future litigation, including litigation that could result if the proposed asbestos settlement does not become effective.",environmental,none
