,text,environmental,action
216,"Public and governmental concerns related to climate change continue to grow, leading to efforts to limit the greenhouse gas emissions believed to be responsible.",environmental,none
217,"While PPG has operations in many countries, a substantial portion of PPG’s GHG emissions are generated by locations in the U.",environmental,none
220,"PPG has, and will continue to, annually report our global GHG emissions to the voluntary Carbon Disclosure project.",environmental,action
221,Energy prices and availability of supply continue to be a concern for major energy users.,environmental,none
222,"Since PPG’s GHG emissions arise principally from combustion of fossil fuels, PPG has for some time recognized the desirability of reducing energy consumption and GHG generation.",environmental,none
223,Effective energy management practices implemented over the 2006 to 2011 time period led to a 10% reduction in PPG's GHG emissions at the end of 2011.,environmental,action
224,PPG's total annual energy consumption and GHG emissions was significantly reduced as a result of the separation of its commodity chemicals business in January 2013.,environmental,none
227,"Department of Energy SAVE ENERGY NOW®, BETTER BUILDINGS®, BETTER PLANTS® Program reinforcing the company’s voluntary efforts to significantly reduce its industrial energy intensity.",environmental,action
228,"In September 2011, the DOE changed its approach to energy efficiency in the industrial sector and initiated the Better Buildings, Better Plants program.",environmental,action
229,"PPG is currently participating in this new program, which sets energy savings targets and provides a suite of educational, training, and technical resources to help meet those targets.",environmental,action
231,"In December 2012, the USEPA issued its final Clean Air Act emissions standards for large and small boilers and incinerators that burn fossil fuels known as the Boiler Maximum Achievable Control Technology regulations.",environmental,action
232,These regulations are aimed at controlling emissions of air toxics requiring that covered facilities achieve compliance within three years.,environmental,none
234,"The remaining 12 PPG facilities that are subject to these regulations have natural gas-fired boilers, which are subject to minimal regulatory oversight requiring only changes to workplace practices and no capital expenditures for pollution control equipment.",environmental,none
236,PPG’s public disclosure on energy security and climate change can be viewed in our Sustainability Report at www.,environmental,none
238,com/sustainability or at the Carbon Disclosure Project www.,environmental,none
239,cdproject.,environmental,none
258,"Coatings raw materials, which include both organic, primarily petroleum based, materials and inorganic materials, including titanium dioxide, generally comprise between 70% and 80% of cost of goods sold in most coatings formulations and represent PPG’s single largest production cost component.",environmental,none
264,"These initiatives include qualifying multiple and local sources of supply, including suppliers from Asia and other lower cost regions of the world and a reduction in the amount of titanium dioxide used in our product formulations.",environmental,action
279,We are subject to existing and evolving standards relating to the protection of the environment.,environmental,none
280,"Environmental laws and regulations control, among other things, the discharge of pollutants into the air and water, the handling, use, treatment, storage and clean-up of hazardous and non-hazardous wastes, the investigation and remediation of soil and groundwater affected by hazardous substances, and regulate various health and safety matters.",environmental,none
281,"The environmental laws and regulations we are subject to, including those in the U.",environmental,none
283,"as well as in other countries in which we operate, impose liability for the costs of, and damages resulting from, cleaning up current sites, past spills, disposals and other releases of hazardous substances.",environmental,none
285,"Future environmental laws and regulations may require substantial capital expenditures or may require or cause us to modify or curtail our operations, which may have a material adverse impact on our business, financial condition and results of operations.",environmental,none
286,"As described in Note 14, “Commitments and Contingent Liabilities,” under Item 8 of this Form 10-K, we are currently undertaking environmental remediation activities at a number of our facilities and properties, the cost of which is substantial.",environmental,none
287,"In addition to the amounts currently reserved, we may be subject to loss contingencies related to environmental matters estimated to be as much as $100 million to $200 million.",environmental,none
291,"Those lawsuits and claims relate to contract, patent, environmental, product liability, antitrust and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
296,Most of our potential exposure relates to allegations by plaintiffs that PPG should be liable for injuries involving asbestos containing thermal insulation products manufactured by Pittsburgh Corning Corporation .,environmental,none
308,"laws and regulations, and legal compliance risks, including securities laws, tax laws, environmental laws, employment and pension-related laws, competition laws, U.",environmental,none
346,"Unexpected events, including supply disruptions, temporary plant and/or power outages, work stoppages, natural disasters and severe weather events, computer system disruptions, fires, war or terrorist activities, could increase the cost of doing business or otherwise harm the operations of PPG, our customers and our suppliers.",environmental,none
395,"These lawsuits and claims, the most significant of which are described below, relate to contract, patent, environmental, product liability, antitrust and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
397,"PPG’s lawsuits and claims 162013 PPG ANNUAL REPORT AND FORM 10-KTable of Contentsagainst others include claims against insurers and other third parties with respect to actual and contingent losses related to environmental, asbestos and other matters.",environmental,none
415,"His responsibilities continue to include the global Information Technology, Environmental Health and Safety and Corporate Quality functions.",environmental,none
516,"Other charges decreased $34 million, or 15% from the prior year, to $190 million primarily due to lower legacy environmental remediation charges in 2013.",environmental,none
517,"In 2013, the largest charge included in other charges relates to a pretax charge of $89 million for the environmental remediation at a former chromium manufacturing plant and associated sites in New Jersey and a pretax charge of $12 million related to environmental remediation at a legacy chemical manufacturing site.",environmental,none
518,"The 2012 other charges included a pretax charge of $159 million, related primarily to the environmental remediation at the former  chromium manufacturing plant and associated sites in New Jersey.",environmental,none
538,4%Includes:     Charges related to environmental remediation101 37 36.,environmental,none
547,6%Charges related to environmental remediation159 60 37.,environmental,none
552,50Charges related to environmental remediation64 0.,environmental,none
560,06Charges related to environmental remediation99 0.,environmental,none
620,"Regional industrial activity continued to improve aided by low energy costs stemming from shale energy production, and due to continued demand and production increases in several industries, including automotive OEM and aerospace.",environmental,none
729,"Other charges increased by $161 million from the prior year to $224 million largely due to the $159 million environmental remediation charge recorded in the first quarter of 2012 related primarily to costs at a former chromium manufacturing plant and associated sites in Jersey City, New Jersey.",environmental,none
751,6%Charges related to environmental remediation159 60 37.,environmental,none
758,06Charges related to environmental remediation99 0.,environmental,none
804,"Commitments and Contingent Liabilities, including Environmental MattersPPG is involved in a number of lawsuits and claims, both actual and potential, including some that it has asserted against others, in which substantial monetary damages are sought.",environmental,none
806,It is PPG’s policy to accrue expenses for environmental contingencies when it is probable that a liability has been incurred and the amount of loss can be reasonably estimated.,environmental,none
807,Reserves for environmental contingencies are exclusive of claims against third parties and are generally not discounted.,environmental,none
808,"In management’s opinion, the Company operates in an environmentally sound manner and the outcome of the Company’s environmental contingencies will not have a material effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
809,Management anticipates that the resolution of the Company’s environmental contingencies will occur over an extended period of time.,environmental,none
810," As of December 31, 2013 and 2012, PPG had reserves for environmental contingencies totaling $310 million and $332 million, respectively, of which $105 million and $101 million, respectively, were classified as current liabilities.",environmental,none
811,"Pretax charges against income for environmental remediation costs in 2013, 2012 and 2011 totaled $108 million, $166 million and $9 million, respectively, and are included in “Other charges” in the accompanying consolidated statement of income.",environmental,none
812,"Cash outlays related to environmental remediation retained by PPG were $120  million, $62 million, and $48 million in 2013, 2012 and 2011, respectively.",environmental,none
813,"In addition to the amounts currently reserved for environmental remediation, the Company may be subject to loss contingencies related to environmental matters now estimated to be approximately $100 million to $200 million which is lower than the estimate of $100 million to $275 million as of December 31, 2012 as a result of the additional environmental remediation charge recorded in the third quarter of 2013 explained below and the separation of the commodity chemicals business.",environmental,none
815,"These reasonably possible unreserved losses relate to environmental matters at a number of sites, including about one third each related to the following: i) additional costs at New Jersey Chrome ii) legacy glass sites and iii) a number of other sites, including legacy chemical manufacturing sites.",environmental,none
817,"The Company continues to analyze, assess and remediate the environmental issues associated with New Jersey Chrome.",environmental,action
818,"During the third quarter of 2013, PPG completed an assessment of costs incurred to date versus current progress, and the potential cost impacts of recently acquired information, including but not limited to the extent of impacted soils, percentage of hazardous versus non-hazardous soils, daily soil excavation rates, and engineering, administrative and other associated costs.",environmental,action
821,The updated information was compiled in connection with the preparation of a final draft soil remedial action work plan and cost estimate.,environmental,action
822,The charges for estimated environmental remediation costs in 2013 and 2012 were significantly higher than PPG’s historical range.,environmental,none
823,"Excluding the charges related to the New Jersey Chrome sites, pretax charges against income for environmental remediation have ranged between $10 million and $30 million per year for the past 10 years.",environmental,none
824,"There are currently no amounts for groundwater remediation in our environmental reserves as of December 31, 2013.",environmental,none
825,Information will continue to be generated from the ongoing groundwater remedial investigation activities related to New Jersey Chrome and will be incorporated into a final draft remedial action work plan for groundwater expected to be submitted to NJDEP in 2014.,environmental,action
855,"Spending related to modernization and productivity improvements, expansion of existing businesses and environmental control projects was $515 million, $363 million and $326 million in 2013, 2012, and 2011, respectively, and is expected to be in the range of $500 million to $600 million during 2014.",environmental,none
944,"The unconditional purchase commitments are principally take-or-pay obligations related to the purchase of certain materials, including industrial gases, natural gas, coal and electricity, consistent with customary industry practice.",environmental,none
950,"The most important contingencies impacting our financial statements are those related to the collectability of accounts receivable, to environmental remediation, to pending, impending or overtly threatened litigation against the Company and to the resolution of matters related to open tax years.",environmental,none
1165,"Legal costs incurred by PPG include legal costs associated with acquisition and divestiture transactions, general litigation, environmental regulation compliance, patent and trademark protection and other general corporate purposes.",environmental,none
1249,2.,environmental,none
1844,"These lawsuits and claims, the most significant of which are described below, relate to contract, patent, environmental, product liability, antitrust and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
1846,"PPG’s lawsuits and claims against others include claims against insurers and other third parties with respect to actual and contingent losses related to environmental, asbestos and other matters.",environmental,none
1867,"Most of PPG’s potential exposure relates to allegations by plaintiffs that PPG should be liable for injuries involving asbestos-containing thermal insulation products, known as Unibestos, manufactured and distributed by Pittsburgh Corning Corporation .",environmental,none
1998,Environmental MattersIt is PPG’s policy to accrue expenses for environmental contingencies when it is probable that a liability has been incurred and the amount of loss can be reasonably estimated.,environmental,none
1999,Reserves for environmental contingencies are exclusive of claims against third parties and are generally not discounted.,environmental,none
2000,"In management’s opinion, the Company operates in an environmentally sound manner and the outcome of the Company’s environmental contingencies will not have a material effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
2001,Management anticipates that the resolution of the Company’s environmental contingencies will occur over an extended period of time.,environmental,none
2002,"2013 PPG ANNUAL REPORT AND FORM 10-K 63Table of ContentsNotes to the Consolidated Financial StatementsAs of December 31, 2013 and 2012, PPG had reserves for environmental contingencies totaling $310 million and $332 million, respectively, of which $105 million and $101 million, respectively, were classified as current liabilities.",environmental,none
2003,"The reserve at December 31, 2013 included $204 million for environmental contingencies associated with PPG’s former chromium manufacturing plant in Jersey City, N.",environmental,none
2005,"and $106 million for other environmental contingencies, including National Priority List sites and legacy glass and chemical manufacturing sites.",environmental,none
2006,"The reserve at December 31, 2012 included $221 million for environmental contingencies associated with the former chromium manufacturing plant in Jersey City, $80 million for other environmental contingencies, including National Priority List sites and legacy glass and chemical manufacturing sites, and $31 million for environmental contingencies associated with the Calcasieu River Estuary and two operating plant sites in PPG’s former commodity chemicals business.",environmental,none
2007,"Pretax charges against income for environmental remediation costs in 2013, 2012 and 2011 totaled $108 million, $166 million and $9 million, respectively, and are included in “Other charges” in the accompanying consolidated statement of income.",environmental,none
2008,"Cash outlays related to such environmental remediation aggregated $120 million, $62 million, and $48 million in 2013, 2012 and 2011, respectively.",environmental,none
2009,"The Company continues to analyze, assess and remediate the environmental issues associated with New Jersey Chrome as further discussed below.",environmental,action
2010,During 2013 and 2012 charges for estimated environmental remediation costs were significantly higher than PPG's historical range.,environmental,none
2011,"Excluding 2012 and 2013, pretax charges against income for environmental remediation have ranged between $10 million and $30 million per year for the past 10 years.",environmental,none
2012,Management expects cash outlays for environmental remediation costs to be approximately $100 million annually through 2015 and to range from $10 million to $30 million annually from 2016 through 2018.,environmental,none
2013,"It is possible that technological, regulatory and enforcement developments, the results of environmental studies and other factors could alter the Company’s expectations with respect to future charges against income and future cash outlays.",environmental,none
2015,"Remediation: New Jersey ChromeSince 1990, PPG has remediated 47 of 61 residential and nonresidential sites under the 1990 Administrative Consent Order with the New Jersey Department of Environmental Protection .",environmental,action
2022,The major cost components of this charge were transportation and disposal of excavated soil and in place soil treatment and construction services .,environmental,none
2023,"In May 2005, the NJDEP filed a complaint against PPG and two other former chromium producers seeking to hold the parties responsible for a further 53 sites where the source of chromium contamination is not known and to recover costs incurred by the agency in connection with its response activities at certain of those sites.",environmental,none
2031,"The investigation and remediation of the soils and sources of contamination of the ten sewer sites will occur over an extended period of time to allow for investigation and determination of impacts associated with these sites, and coordination of remediation with the maintenance and repair of the sewers by Jersey City.",environmental,action
2036,"The JCO established a goal, based on currently applicable remedial provisions, to remediate soils and sources of contamination at the 20 PPG sites as expeditiously as possible for completion at the end of 2014 in accordance with the master schedule developed by the Site Administrator.",environmental,action
2037,"In 2013, the parties to the JCO determined that it was not feasible to complete the soil remediation by the original December 2014 cleanup goal due to the complexities associated with the remediation of the sites.",environmental,none
2038,"Based upon current knowledge of the conditions at the sites and the experience gained over the last several years, the JCO parties established a new master schedule, which was approved by the court, and extends the goal for cleanup of soils and sources of contamination to December 1, 2015.",environmental,action
2039,"Under the JCO, NJDEP could seek to impose stipulated civil penalties if PPG fails to complete soil and source remediation of JCO sites by the new December 2015 goal or perform certain tasks under the master schedule.",environmental,none
2043,"Since October 2006, activities contained in the feasibility study work plan have been undertaken and remedial alternatives were assessed which included, but were not limited to, soil excavation and offsite disposal in a licensed disposal facility, in situ chemical stabilization of soil and groundwater, and in situ solidification of soils.",environmental,action
2045,PPG submitted a preliminary draft soil remedial action work plan for the former chromium manufacturing and adjacent sites to NJDEP in June 2011.,environmental,action
2047,"The work plans for interim remedial measures at the chromium manufacturing site, which consisted of the removal and off-site disposal of approximately 70,000 tons of chromium impacted soil and concrete foundations, was approved by NJDEP and the associated work was completed in the third quarter 2011.",environmental,action
2048,The submission of a final draft soil remedial action work plan for the former chromium manufacturing and adjacent sites was initially required to be submitted to NJDEP in May 2012.,environmental,action
2051,"In the meantime, NJDEP has completed a review of the technical aspects of PPG's proposed soil remedial action work plan and has expressed their support of the remediation activities identified therein which PPG continues to perform while the issues related to use limitations for these properties are being addressed.",environmental,action
2055,"Soil investigation activities for all remaining sites covered by the ACO are also expected to be completed in 2014, and PPG believes the results of the work performed in connection with the preparation of the plan, as described above provides the Company with relevant information concerning remediation alternatives and estimated costs at these sites.",environmental,action
2056,"As work continued at all of the New Jersey Chrome sites and the final draft soil remedial action work plan for the former chromium manufacturing and adjacent sites was being developed, the estimated remediation costs were refined for all New Jersey Chrome sites and the updated information was used to compile a new estimate of the remediation costs, which resulted in a charge of $145 million in 2012.",environmental,action
2057,The final draft soil remedial action work plan is based upon plans for PPG to obtain use limitations for the properties that will be remediated by various means including the purchase of certain sites.,environmental,action
2058,"Based on our recently completed and ongoing investigations, approximately one million tons of soil may be potentially impacted for all New Jersey Chrome sites.",environmental,none
2059,"The most significant assumptions underlying the current cost estimate are those related to the extent and concentration of chromium impacts in the soil, as these determine the quantity of soil that must be treated in place, the quantity that will have to be excavated and transported for offsite disposal, and the nature of disposal required.",environmental,none
2061,"During the third quarter of 2013, PPG completed an assessment of costs incurred to date versus current progress, and the potential cost impacts of recently acquired information, including but not limited to the extent of impacted soils, percentage of hazardous versus non-hazardous soils, daily soil excavation rates, and engineering, administrative and other associated costs.",environmental,action
2063,"Principal factors impacting costs included a refinement in the estimate of the mix of hazardous to non-hazardous soils to be excavated, an overall increase in soil volumes to be excavated, enhanced water management requirements, decreased daily soil excavation rates due to site conditions and increased oversight and management costs.",environmental,none
2068,2013 PPG ANNUAL REPORT AND FORM 10-K 65Table of ContentsNotes to the Consolidated Financial StatementsInformation will continue to be generated from the ongoing groundwater remedial investigation activities related to New Jersey Chrome and will be incorporated into a final draft remedial action work plan for groundwater expected to be submitted to NJDEP in 2014.,environmental,action
2069,"As described above, there are multiple future events yet to occur, including further remedy selection and design, remedy implementation and execution, the obtaining of required approvals from applicable governmental agencies or community organizations and the final draft remedial action work plan for groundwater to be submitted to NJDEP in 2014.",environmental,action
2072,"As these events occur and to the extent that the cost estimates of the environmental remediation remedies change, the existing reserve for this environmental remediation will be adjusted.",environmental,none
2073,"Remediation: Reasonably Possible MattersIn addition to the amounts currently reserved for environmental remediation, the Company may be subject to loss contingencies related to environmental matters estimated to be as much as $100 million to $200 million which is lower than the estimate of $100 million to $275 million as of December 31, 2012 as a result of the additional environmental remediation charge recorded in the third quarter of 2013 and the separation of the commodity chemicals business.",environmental,none
2075,"These reasonably possible unreserved losses relate to environmental matters at a number of sites, including about one third each related to; i) additional costs at New Jersey Chrome ii) legacy glass sites and iii) a number of other sites, including legacy chemical manufacturing sites.",environmental,none
2077,The status of the remediation activity at New Jersey Chrome and the factors that could result in the need for additional environmental remediation reserves at those sites are described above.,environmental,none
2078,"Certain remedial actions are occurring at a legacy chemical manufacturing site in Barberton, Ohio, where PPG has completed a Facility Investigation and Corrective Measure Study under USEPA’s Resource Conservation and Recycling Act Corrective Action Program.",environmental,action
2080,"However, USEPA Region V transferred its oversight authority to the Ohio Environmental Protection Agency in 2010.",environmental,action
2084,"PPG has been addressing impacts from a legacy plate glass manufacturing site in Kokomo, Indiana under the Voluntary Remediation Program of the Indiana  Department of Environmental Management.",environmental,action
2086,"With respect to certain waste sites, the financial condition of any other potentially responsible parties also contributes to the uncertainty of estimating PPG’s final costs.",environmental,none
2087,"Although contributors of waste to sites involving other potentially responsible parties may face governmental agency assertions of joint and several liability, in general, final allocations of costs are made based on the relative contributions of wastes to such sites.",environmental,none
2089,"The impact of evolving programs, such as natural resource damage claims, industrial site reuse initiatives and state remediation programs, also adds to the present uncertainties with regard to the ultimate resolution of this unreserved exposure to future loss.",environmental,none
2090,"The Company’s assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
2091,"Separation and Merger of the Commodity Chemicals Business As a result of the commodity chemicals business separation transaction, PPG has retained responsibility for potential environmental liabilities that may result from future Natural Resource Damage claims and any potential tort claims at the Calcasieu River Estuary associated with activities and historical operations of the Lake Charles, La.",environmental,none
2093,"PPG will additionally retain responsibility for all liabilities relating to, arising out of or resulting from sediment contamination in the Ohio River resulting from historical activities and operations at the Natrium, W.",environmental,none
2277,Includes charges for environmental remediation of $8 million or $0.,environmental,none
2284,64 per diluted share related to environmental remediation .,environmental,none
2309,"Legacy items include current costs related to former operations of the Company, including certain environmental remediation, pension and other postretirement benefit costs, and certain charges for legal and other matters which are considered to be unusual or non-recurring.",environmental,none
2317,"Legacy items include current costs related to former operations of the Company, including certain environmental remediation, pension and other postretirement benefit costs, legal costs and certain charges which are considered to be non-recurring.",environmental,none
2318,"The Legacy items for 2013 and 2012 include environmental remediation pretax charges of $101 million and $159 million, respectively.",environmental,none
2319,"These charges relate to continued environmental remediation activities at legacy chemicals sites, primarily at PPG's former Jersey City, N.",environmental,none
2347,"In the Transaction, PPG transferred environmental remediation liabilities, defined benefit pension plan assets and liabilities and other post-employment benefit liabilities related to the commodity chemicals business to Axiall.",environmental,none
2641,G.,environmental,none
2900,"Growth through acquisitions and the formation of joint ventures involve risks, including:•difficulties in assimilating acquired companies and products into our existing business;•delays in realizing the benefits from the acquired companies or products;•diversion of our management’s time and attention from other business concerns;•difficulties due to lack of or limited prior experience in any new markets we may enter;•unforeseen claims and liabilities, including unexpected environmental exposures or product ",environmental,none
2903,"2013 PPG ANNUAL REPORT AND FORM 10-K 19Table of ContentsIncome before income taxes is reconciled to adjusted income before income taxes below:Years-ended December 3120132012 Income before income taxes$1,489$1,057Income before income taxes includes:  Charges related to business restructuring98208Charges related to environmental remediation101159Charges related to business acquisitions4211         Legacy pension settlement costs18 Adjusted income before income taxes$1,748$1,435The effective tax rate from cont",environmental,none
2943,"PPG's obligations with respect to Ohio River sediment will terminate on December 30, 2017 unless within five years from December 30, 2012 PPG is required to further assess or to remediate sediment contamination caused by PPG's operation of the Natrium facility prior to the separation of the commodity chemicals business from PPG in which event PPG's obligations with respect to sediment in the Ohio River will continue for five years beyond the time that PPG is required to further assess or remediate sediment ",environmental,none
2965,"ated with legal, environmental and other contingent liabilities.",environmental,none
2966,"nge rates and fluctuations in such rates, fluctuations in tax rates, the impact of future legislation, the impact of environmental regulations, unexpected business disruptions, the unpredictability of existing and possible future litigation, including litigation that could result if the proposed asbestos settlement does not become effective, the realization of anticipated cost savings from restructuring initiatives, the effect of the sale of the Company's 51% ownership interest in Transitions Optical, PPG's",environmental,none
