,text,environmental,action
253,"Cash outlays related to such environmental remediation aggregated $66 million, $59 million and $34 million in 2012, 2011 and 2010, respectively.",environmental,none
255,"As a result of the allocation of the purchase price of acquisitions to assets acquired and liabilities assumed, the liability for environmental contingencies was increased by $3 million in 2012.",environmental,none
256,"Environmental remediation of a former chromium manufacturing plant site and associated sites in Jersey City, N.",environmental,none
260,The Company’s experience to date regarding environmental matters leads it to believe that it will have continuing expenditures for compliance with provisions regulating the protection of the environment and for present and future remediation efforts at waste and plant sites.,environmental,none
262,"The Company continues to analyze, assess and remediate the environmental issues associated with New Jersey Chrome.",environmental,action
263,"In connection with the preparation of a final draft soil remedial action work plan and cost estimate that was initially required to be submitted to the NJDEP in May 2012 but now will be submitted in 2013, the Company compiled updated information about the sites that was used to develop a new estimate of the cost to remediate these sites which resulted in a charge against earnings of $145 million in the first quarter of 2012.",environmental,action
265,Information will continue to be generated from the ongoing groundwater remedial investigation activities related to New Jersey Chrome and will be incorporated into a final draft remedial action work plan for groundwater expected to be submitted to NJDEP in the second quarter of 2014.,environmental,action
266,These charges for estimated environmental remediation costs in 2006 and 2012 were significantly higher than PPG’s historical range.,environmental,none
267,"Excluding 2006 and 2012, pre-tax charges 2012 PPG ANNUAL REPORT AND FORM 10-K 11Table of Contentsagainst income for environmental remediation have ranged between $10 million and $35 million per year for the past 16 years.",environmental,none
269,"In addition to the amounts currently reserved, we may be subject to loss contingencies related to environmental matters estimated to be as much as $100 million to $275 million.",environmental,none
270,"This range of reasonably possible unreserved loss relates to environmental matters at a number of sites including each of the following; i) additional costs at New Jersey Chrome, which represent about one third of this potential range, ii) a number of other locations, including legacy glass and chemical manufacturing sites and iii) the Calcasieu River Estuary and two operating plant sites in the Company's former commodity chemicals business.",environmental,none
272,All known and currently reserved environmental liabilities associated with the commodity chemicals business were transferred with the separation of this business from PPG and subsequent merger of the subsidiary holding the PPG commodity chemicals business with a subsidiary of Georgia Gulf.,environmental,none
274,"As a result of this transaction, PPG will retain responsibility for potential environmental liabilities that may result from future Natural Resource Damage claims and any potential tort claims at the Calcasieu River Estuary associated with activities and historical operations of the Lake Charles, La.",environmental,none
276,"PPG will additionally retain responsibility for all liabilities relating to, arising out of or resulting from sediment contamination in the Ohio River resulting from historical activities and operations at the Natrium, W.",environmental,none
279,"In management’s opinion, the Company operates in an environmentally sound manner, is well positioned, relative to environmental matters, within the industries in which it operates and the outcome of these environmental contingencies will not have a material adverse effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
280,"See Note 15, “Commitments and Contingent Liabilities,” under Item 8 of this Form 10-K for additional information related to environmental matters and our accrued liability for estimated environmental remediation costs.",environmental,none
281,"Public and governmental concerns related to climate change continue to grow, leading to efforts to limit the greenhouse gas emissions believed to be responsible.",environmental,none
282,"While PPG has operations in many countries, a substantial portion of PPG’s GHG emissions are generated by locations in the U.",environmental,none
287,"Supreme Court ruling in April 2007 declaring that GHGs are air pollutants covered by the Clean Air Act, USEPA proposed and later finalized in December 2009 an Endangerment Finding that GHG emissions “threaten public health and welfare of current and future generations”.",environmental,none
288,"Based on the Endangerment Finding, the USEPA proposed  then finalized new, “tailored” thresholds for GHG emissions that define when Clean Air Act New Source Review and Title V operating permit programs would be required for new or existing industrial facilities.",environmental,action
289,"These rules impose new permit requirements on PPG facilities emitting more than 100,000 tons of GHGs per year as well as on new equipment installations that will emit more than 75,000 tons of GHGs per year.",environmental,none
292,federal government has committed to a 17% economy-wide emission reduction target below 2005 levels by 2020.,environmental,action
297,"PPG has, and will continue to, annually report our global GHG emissions to the voluntary Carbon Disclosure project.",environmental,action
298,Energy prices and availability of supply continue to be a concern for major energy users.,environmental,none
299,"Since PPG’s GHG emissions arise principally from combustion of fossil fuels, PPG has for some time recognized the desirability of reducing energy consumption and GHG generation.",environmental,none
300,"In 2007, PPG announced corporate targets, namely  a reduction in energy intensity by 25% from 2006 to 2016 and  a 10% absolute reduction in GHG emissions from 2006 to 2011.",environmental,action
301,Effective energy management practices led to a 10% reduction in PPG's GHG emissions at the end of 2011.,environmental,action
302,"PPG estimates a 50% to 70% reduction in its total annual energy consumption and GHG emissions as a result of the separation of its commodity chemicals business on January 28, 2013.",environmental,none
303,New energy intensity and GHG emissions intensity targets have been established to better reflect what will be possible given the portfolio of businesses that remain with PPG.,environmental,action
304,"With the base year of 2012 and a termination year of 2020, the company has established several new key sustainability metrics; 1) an annual energy intensity reduction target of 1.",environmental,action
305,"5%, 2) an annual GHG emission intensity reduction of 1.",environmental,none
306,"5%, 3) a hazardous waste to landfill reduction of 20%, 4) a non-hazardous waste to landfill reduction of 10%, 5) a 10% reduction in reportable spills, 6) a 5% reduction in serious employee injuries, and 7) a target of 30% of product sales from sustainable technology.",environmental,action
307,"These new sustainability goals represent opportunities to reduce costs, improve operational efficiencies and support customer needs.",environmental,action
310,Department of Energy Save Energy Now LEADER Program reinforcing the company’s voluntary efforts to significantly reduce its industrial energy intensity.,environmental,action
311,"In September 2011, the DOE changed its approach to energy efficiency in the industrial sector and initiated the Better Buildings, Better Plants program.",environmental,action
312,"PPG is currently participating in this new program, which sets energy savings targets and provides a suite of educational, training, and technical resources to help meet those targets.",environmental,action
314,"In December 2012, after lengthy challenges and re-proposals, the USEPA issued its final Clean Air Act emissions standards for large and small boilers and incinerators that burn fossil fuels known as the Boiler Maximum Achievable Control Technology regulations.",environmental,action
315,"These regulations 122012 PPG ANNUAL REPORT AND FORM 10-KTable of Contentsare aimed at controlling emissions of air toxics and will regulate emissions of particulate matter, carbon monoxide, mercury, dioxin and hydrogen chloride from boilers, requiring that covered facilities achieve compliance within three years.",environmental,none
320,"The other 12 facilities have natural gas-fired boilers which are subject to minimal regulatory oversight in the final rule, requiring only routine and reasonable maintenance and recordkeeping and need no add-on pollution control equipment.",environmental,none
323,PPG’s public disclosure on energy security and climate change can be viewed in our Sustainability Report at www.,environmental,none
325,com/sustainability or at the Carbon Disclosure Project www.,environmental,none
326,cdproject.,environmental,none
345,"Coatings raw materials both organic, primarily petroleum based, materials and inorganic materials, including titanium dioxide, generally comprise between 70-to-80% of cost of goods sold in most coatings formulations and represent PPG’s single largest production cost component.",environmental,none
355,"These initiatives include reformulation of our products using both petroleum-derived and bio-based materials as part of a product renewal strategy, qualifying multiple and local sources of supply, including suppliers from Asia and other lower cost regions of the world, and strategic initiatives with multiple global suppliers to secure and enhance PPG’s supply of titanium dioxide and other materials.",environmental,action
370,We are subject to existing and evolving standards relating to the protection of the environment.,environmental,none
371,"Environmental laws and regulations control, among other things, the discharge of pollutants into the air and water, the handling, use, treatment, storage and clean-up of hazardous and non-hazardous wastes, the investigation and remediation of soil and groundwater affected by hazardous substances, and regulate various health and safety matters.",environmental,none
372,"The environmental laws and regulations we are subject to, including those in the United States as well as in other countries in which we operate, impose liability for the costs of, and damages resulting from, cleaning up current sites, past spills, disposals and other releases of hazardous substances.",environmental,none
374,"Future environmental laws and regulations may require substantial capital expenditures or may require or cause us to modify or curtail our operations, which may have a material adverse impact on our business, financial condition and results of operations.",environmental,none
375,"As described in Note 15, “Commitments and Contingent Liabilities,” under Item 8 of this Form 10-K, we are currently undertaking environmental remediation activities at a number of our facilities and properties, the cost of which is substantial.",environmental,none
376,"We have accrued a $332 million liability for estimated environmental remediation costs at December 31, 2012.",environmental,none
377,"Our assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
378,"As such, in addition to the amounts currently reserved, we may be subject to loss contingencies related to environmental matters estimated to be as much as $100 million to $275 million.",environmental,none
382,"Those lawsuits and claims relate to contract, patent, environmental, product liability, antitrust and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
388,Most of our potential exposure relates to allegations by plaintiffs that PPG should be liable for injuries involving asbestos containing thermal insulation products manufactured by Pittsburgh Corning Corporation .,environmental,none
400,"laws and regulations, and legal compliance risks, including securities laws, tax laws, environmental laws, employment and pension-related laws, competition laws, U.",environmental,none
441,"However, these materials, if mishandled or released into the environment, could cause substantial property damage or personal injuries resulting in significant legal claims against us.",environmental,none
444,"Unexpected events, including supply disruptions, temporary plant and/or power outages, work stoppages, natural disasters and severe weather events, computer system disruptions, fires, war or terrorist activities, could increase the  cost of doing business or otherwise harm the operations of PPG, our customers and our suppliers.",environmental,none
480,"These lawsuits and claims, the most significant of which are described below, relate to contract, patent, environmental, product liability, antitrust and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
482,"PPG’s lawsuits and claims against others include claims against insurers and other third parties with respect to actual and contingent losses related to environmental, asbestos and other matters.",environmental,none
489,"PPG received a Consolidated Compliance Order and Notice of Proposed Penalty from the Louisiana Department of Environmental Quality in February 2006 alleging violation of various requirements of its Lake Charles, La.",environmental,none
491,The CO/NOPP did not contain a proposed civil penalty.,environmental,none
493,"Since 2006, PPG has held discussions with LDEQ to try to resolve the CO/NOPP.",environmental,action
494,"In late 2012, PPG increased the offer to settle the CO/NOPP for a total of $400,000, plus the performance of two Beneficial Environmental Projects with an expenditure for those projects to be at least $220,000.",environmental,none
496,All known and currently reserved environmental liabilities associated with the commodity chemicals business were transferred with the separation of this business from PPG and subsequent merger of the subsidiary holding the PPG commodity chemicals business with a subsidiary of Georgia Gulf.,environmental,none
508,"His responsibilities will continue to include the global Information Technology, Environmental Health and Safety and Corporate Quality functions.",environmental,none
620,"Other charges increased to $232 million in 2012 as compared to $73 million in 2011, due largely to the $159 million environmental remediation charge recorded in the first quarter of 2012 related primarily to costs at a former chromium manufacturing plant and associated sites in Jersey City, New Jersey.",environmental,none
624,"The effective tax rate for the year ended December 31, 2012 includes tax benefits of $60 million or approximately 38% on the $159 million charge for environmental remediation costs, $45 million or approximately 21% on the $208 million business restructuring charge, $2 million or approximately 29% for expenses of $6 million stemming from the acquisition of Dyrup A/S in Europe and Colpisa in Latin America, and $3 million or 11% on certain business separation and acquisition related costs of $26 million.",environmental,none
647,06Charges related to environmental remediation99 0.,environmental,none
777,"Despite the reduced annual requirement, we will continue to use a variety of techniques to manage these costs, which include reducing consumption through improved manufacturing processes, switching to alternative fuels and hedging.",environmental,action
851,Other charges decreased $11 million to $73 million in 2011 from $84 million in 2010 due principally to the absence of a $6 million antitrust litigation settlement charge which occurred in 2010 and lower environmental remediation expense in 2011 of $5 million.,environmental,none
883,early in 2011 due to weather conditions.,environmental,none
915,"An increase in overhead costs was substantially offset by gains from asset sales, primarily related to the lease of Marcellus Shale natural gas drilling rights on PPG owned property, and lower environmental expense.",environmental,none
924,"Commitments and Contingent Liabilities, including Environmental MattersPPG is involved in a number of lawsuits and claims, both actual and potential, including some that it has asserted against others, in which substantial monetary damages are sought.",environmental,none
926,It is PPG’s policy to accrue expenses for environmental contingencies when it is probable that a liability has been incurred and the amount of loss can be reasonably estimated.,environmental,none
927,Reserves for environmental contingencies are exclusive of claims against third parties and are generally not discounted.,environmental,none
928,"In management’s opinion, the Company operates in an environmentally sound manner and the outcome of the Company’s environmental contingencies will not have a material effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
929,Management anticipates that the resolution of the Company’s environmental contingencies will occur over an extended period of time.,environmental,none
930," As of December 31, 2012 and 2011, PPG had reserves for environmental contingencies totaling $332 million and $226 million, respectively, of which $101 million and $59 million, respectively, were classified as current liabilities.",environmental,none
931,"Pretax charges against income for environmental remediation costs in 2012, 2011 and 2010 totaled $167 million, $16 million and $21 million, respectively, and are included in “Other charges” in the accompanying consolidated statement of income.",environmental,none
932,"Cash outlays related to such environmental remediation aggregated $66 million, $59 million, and $34 million in 2012, 2011 and 2010, respectively.",environmental,none
934,"As a result of the allocation of the purchase price of acquisitions to assets acquired and liabilities assumed, the liability for environmental contingencies was increased by $3 million during 2012.",environmental,none
935," In addition to the amounts currently reserved for environmental remediation, the Company may be subject to loss contingencies related to environmental matters estimated to be as much as $100 million to $275 million.",environmental,none
936,This range is less than the comparable amount reported at the end of 2011 as a result of 2012 PPG ANNUAL REPORT AND FORM 10-K 25Table of Contentsthe additional environmental remediation charge recorded in the first quarter 2012.,environmental,none
938,"This range of reasonably possible unreserved loss relates to environmental matters at a number of sites including each of the following; i) additional costs at New Jersey Chrome, which represents about one third of this potential range, ii) a number of other sites, including legacy glass and chemical manufacturing sites and iii) the Calcasieu River Estuary and two operating plant sites in the Company's former commodity chemicals business.",environmental,none
940,"The Company continues to analyze, assess and remediate the environmental issues associated with New Jersey Chrome.",environmental,action
941,"In connection with the preparation of a final draft soil remedial action work plan and cost estimate that was initially required to be submitted to the NJDEP in May 2012 but now will be submitted in 2013, the Company compiled updated information about the sites that was used to develop a new estimate of the cost to remediate these sites which resulted in a charge against earnings of $145 million in the first quarter of 2012.",environmental,action
943,Information will continue to be generated from the ongoing groundwater remedial investigation activities related to New Jersey Chrome and will be incorporated into a final draft remedial action work plan for groundwater expected to be submitted to NJDEP in the second quarter of 2014.,environmental,action
944,There are currently no amounts reserved for groundwater remediation.,environmental,none
945,These charges for estimated environmental remediation costs in 2006 and 2012 were significantly higher than PPG’s historical range.,environmental,none
946,"Excluding 2006 and 2012, pre-tax charges against income for environmental remediation have ranged between $10 million and $35 million per year for the past 16 years.",environmental,none
948,"Impact of InflationCoatings raw materials both organic, primarily petroleum based, and inorganic materials, including titanium dioxide, generally comprise 70-to-80% of coatings cost of goods sold in most coatings formulations and represent PPG’s single largest production cost component.",environmental,none
950,"In 2012, PPG experienced a reduction in the price of natural gas, its primary energy cost, and also in ethylene, a Commodity Chemical raw material, and experienced low single digit percentage inflation in coatings raw material prices.",environmental,none
951,"In 2011, PPG experienced a reduction in the price of natural gas, its primary energy cost, but experienced a significant rise in both ethylene, a Commodity Chemical raw material and in coatings raw material prices.",environmental,none
965,"These initiatives include reformulation of our products using both petroleum-derived and bio-based materials as part of a product renewal strategy, qualifying multiple and local sources of supply, including suppliers from Asia and other lower cost regions of the world, and strategic initiatives with multiple global suppliers to secure and enhance PPG’s supply of titanium dioxide and other materials.",environmental,action
968,"Despite the reduced annual requirement, we will continue to use a variety of techniques to manage our natural gas costs, which include reducing consumption through improved manufacturing processes, switching to alternative fuels and hedging.",environmental,action
995,"Spending related to modernization and productivity improvements, expansion of existing businesses and environmental control projects was $411 million, $390 million and $307 million in 2012, 2011, and 2010, respectively, and is expected to be in the range of $350-$450 million during 2013.",environmental,none
1091,"282012 PPG ANNUAL REPORT AND FORM 10-KTable of ContentsThe unconditional purchase commitments are principally take-or-pay obligations related to the purchase of certain materials, including industrial gases, natural gas, coal and electricity, consistent with customary industry practice.",environmental,none
1099,"The most important contingencies impacting our financial statements are those related to the collectability of accounts receivable, to environmental remediation, to pending, impending or overtly threatened litigation against the Company and to the resolution  of matters related to open tax years.",environmental,none
1122,"As part of our ongoing financial reporting process, a collaborative effort is undertaken involving PPG managers with functional responsibility for financial, credit, environmental, legal, tax and benefit matters.",environmental,action
1222,"There were no natural gas swap contracts outstanding as of December 31, 2012 as the price of natural gas declined for the past four years and is not expected to be as volatile over the next 12 to 18 months as continued development of shale oil and gas reserves is expected to maintain downward pressure on the price of natural gas.",environmental,none
1369,2.,environmental,none
1425,"The joint venture was formed with a wholly-owned subsidiary of Entergy Corporation in 2000 for the construction and operation of a $300 million process steam, natural gas-fired cogeneration facility in Lake Charles, La.",environmental,none
1676,"There were no natural gas swap contracts outstanding as of December 31, 2012 as the price of natural gas has declined for the past four years and is not expected to be as volatile over the next 12 to 18 months as continued development of shale oil and gas reserves will maintain downward pressure on the price of natural gas.",environmental,none
1773,"7%, on the $159 million charge for environmental remediation costs, $45 million, or 21.",environmental,none
2045,"These lawsuits and claims, the most significant of which are described below, relate to contract, patent, environmental, product liability, antitrust and other matters arising out of the conduct of PPG’s current and past business activities.",environmental,none
2047,"PPG’s lawsuits and claims against others include claims against insurers and other third parties with respect to actual and contingent losses related to environmental, asbestos and other matters.",environmental,none
2068,"Most of PPG’s potential exposure relates to allegations by plaintiffs that PPG should be liable for injuries involving asbestos-containing thermal insulation products, known as Unibestos, manufactured and distributed by Pittsburgh Corning Corporation .",environmental,none
2205,Environmental MattersIt is PPG’s policy to accrue expenses for environmental contingencies when it is probable that a liability has been incurred and the amount of loss can be reasonably estimated.,environmental,none
2206,Reserves for environmental contingencies are exclusive of claims against third parties and are generally not discounted.,environmental,none
2207,"In management’s opinion, the Company operates in an environmentally sound manner and the outcome of the Company’s environmental contingencies will not have a material effect on PPG’s financial position or liquidity; however, any such outcome may be material to the results of operations of any particular period in which costs, if any, are recognized.",environmental,none
2208,Management anticipates that the resolution of the Company’s environmental contingencies will occur over an extended period of time.,environmental,none
2209,"As of December 31, 2012 and 2011, PPG had reserves for environmental contingencies totaling $332 million and $226 million, respectively, of which $101 million and $59 million, respectively, were classified as current liabilities.",environmental,none
2210,"The reserve at December 31, 2012 included $221 million for environmental contingencies associated with PPG’s former chromium manufacturing plant in Jersey City, N.",environmental,none
2212,", $80 million for other environmental contingencies, including National Priority List sites and legacy glass and chemical manufacturing sites, and $31 million for environmental contingencies associated with the Calcasieu River estuary located near the Lake Charles, La.",environmental,none
2214,"The reserve at December 31, 2011 included $129 million for environmental contingencies associated with the former chromium manufacturing plant in Jersey City, $63  million for other environmental contingencies, including National Priority List sites and legacy glass and chemical manufacturing sites, and $34 million for environmental contingencies associated with the Calcasieu River Estuary and two operating plant sites in PPG’s former commodity chemicals business.",environmental,none
2215,"Pretax charges against income for environmental remediation costs in 2012, 2011 and 2010 totaled $167 million, $16 million and $21 million, respectively, and are included in “Other charges” in the accompanying consolidated statement of income.",environmental,none
2216,"Cash outlays related to such environmental remediation aggregated $66 million, $59 million, and $34 million in 2012, 2011 and 2010, respectively.",environmental,none
2218,"As a result of the allocation of the purchase price of acquisitions to assets acquired and liabilities assumed, the liability for environmental contingencies was increased by $3 million during 2012.",environmental,none
2219,"The Company continues to analyze, assess and remediate the environmental issues associated with New Jersey Chrome.",environmental,action
2221,These charges for estimated environmental remediation costs in 2006 and 2012 were significantly higher than PPG’s historical range.,environmental,none
2222,"Excluding 2006 and 2012, pre-tax charges against income for environmental remediation have ranged between $10 million and $35 million per year for the past 16 years.",environmental,none
2224,Management expects cash outlays for environmental remediation costs to be approximately $100 million annually through 2015 and to range from $10 million to $30 million annually in 2016 and 2017.,environmental,none
2225,"It is possible that technological, regulatory and enforcement developments, the results of environmental studies and other factors could alter the Company’s expectations with respect to future charges against income and future cash outlays.",environmental,none
2227,"Remediation: New Jersey ChromeSince 1990, PPG has remediated 47 of 61 residential and nonresidential sites under the 1990 Administrative Consent Order with the New Jersey Department of Environmental Protection .",environmental,action
2234,The major cost components of this charge were transportation and disposal of excavated soil and in place soil treatment and construction services .,environmental,none
2235,"In May 2005, the NJDEP filed a complaint against PPG and two other former chromium producers seeking to hold the parties responsible for a further 53 sites where the source of chromium contamination is not known and to recover costs incurred by the agency in connection with its response activities at certain of those sites.",environmental,none
2243,"The investigation and remediation of the soils and sources of contamination of the ten sewer sites will occur over an extended period of time to allow for investigation and determination of impacts associated with these sites, and coordination of remediation with the maintenance and repair of the sewers by Jersey City.",environmental,action
2248,"The JCO established a goal, based on currently applicable remedial provisions, to remediate soils and sources of contamination at the 20 PPG sites as expeditiously as possible for completion at the end of 2014 in accordance with the master schedule developed by the Site Administrator.",environmental,action
2249,"On July 6, 2009, former United States Environmental Protection Agency Deputy Administrator, Michael McCabe, was appointed as Site Administrator under the JCO.",environmental,none
2253,"PPG’s estimated costs under the JCO, including amounts related to site administration, are included in the December 31, 2012 reserve for New Jersey Chrome environmental remediation matters.",environmental,none
2255,PPG learned that chromate waste from its former plant site was transported and used as construction fill at this location.,environmental,none
2258,"Since October 2006, activities contained in the feasibility study work plan have been undertaken and remedial alternatives were assessed which included, but were not limited to, soil excavation and offsite disposal in a licensed disposal facility, in situ chemical stabilization of soil and groundwater, and in situ solidification of soils.",environmental,action
2260,PPG submitted a preliminary draft soil remedial action work plan for the former chromium manufacturing and adjacent sites to NJDEP in June 2011.,environmental,action
2262,"The work plans for interim remedial measures at the chromium manufacturing site, which consisted of the removal and off-site disposal of approximately 70,000 tons of chromium impacted soil and concrete foundations, was approved by NJDEP and the associated work was completed in the third quarter 2011.",environmental,action
2263,The submission of a final draft soil remedial action work plan for the former chromium manufacturing and adjacent sites was initially required to be submitted to NJDEP in May 2012.,environmental,action
2266,"In the meantime, NJDEP has completed a review of the technical aspects of PPG's proposed soil remedial action work plan and 642012 PPG ANNUAL REPORT AND FORM 10-KTable of ContentsNotes to the Consolidated Financial Statementshas expressed their support of the remediation activities identified therein which PPG continues to perform while the issues related to use limitations for these properties are being addressed.",environmental,action
2270,"Soil investigation activities for all remaining sites covered by the ACO are also expected to be completed in 2013, and PPG believes the results of the work performed in connection with the preparation of the plan, as described above provides the Company with relevant information concerning remediation alternatives and estimated costs at these sites.",environmental,action
2271,"As work continued at all of the New Jersey Chrome sites and the final draft soil remedial action work plan for the former chromium manufacturing and adjacent sites was being developed, the estimated remediation costs were refined for all New Jersey Chrome sites and the updated information was used to compile a new estimate of the remediation costs, which resulted in a charge of $145 million in the first quarter of 2012.",environmental,action
2276,The final draft soil remedial action work plan is based upon plans for PPG to obtain use limitations for the properties that will be remediated by various means including the purchase of certain sites.,environmental,action
2277,"Based on our recently completed and on going investigations, approximately one million tons of soil may be potentially impacted for all New Jersey Chrome sites.",environmental,none
2278,"The most significant assumptions underlying the current cost estimate are those related to the extent and concentration of chromium impacts in the soil, as these determine the quantity of soil that must be treated in place, the quantity that will have to be excavated and transported for offsite disposal, and the nature of disposal required.",environmental,none
2280,Information will continue to be generated from the ongoing groundwater remedial investigation activities related to New Jersey Chrome and will be incorporated into a final draft remedial action work plan for groundwater expected to be submitted to NJDEP in the second quarter of 2014.,environmental,action
2281,"As described above, there are multiple future events yet to occur, including further remedy selection and design, remedy implementation and execution, the obtaining of required approvals from applicable governmental agencies or community organizations and the final draft remedial action work plan for  groundwater to be submitted to NJDEP in 2014.",environmental,action
2284,"As these events occur and to the extent that the cost estimates of the environmental remediation remedies change, the existing reserve for this environmental remediation will be adjusted.",environmental,none
2288,"Environmental Protection Agency completed an investigation of contamination levels in the Calcasieu River Estuary and issued a final remedial investigation report in September 2003, which incorporates the Human Health and Ecological Risk Assessments, indicating that elevated levels of risk exist in the estuary.",environmental,action
2289,PPG and other potentially responsible parties have completed a feasibility study under the authority of the Louisiana Department of Environmental Quality .,environmental,action
2292,"The proposed remedial alternatives include sediment dredging, sediment capping, and biomonitoring of fish and shellfish.",environmental,none
2311,"Remediation: Reasonably Possible MattersIn addition to the amounts currently reserved for environmental remediation, the Company may be subject to loss contingencies related to environmental matters estimated to be as much as $100 million to $275 million.",environmental,none
2312,This range is less than the comparable amount reported at the end of 2011 as a result of the additional environmental remediation charge recorded in the first quarter 2012.,environmental,none
2314,"This range of reasonably possible unreserved loss relates to environmental matters at a number of sites including each of the following; i) additional costs at New Jersey Chrome, which represents about one third of this potential range, ii) a number of other sites, including legacy glass and chemical manufacturing sites and iii) the Calcasieu River Estuary and two operating plant sites in the Company's former commodity chemicals business.",environmental,none
2316,The status of the remediation activity at New Jersey Chrome and at the Calcasieu River Estuary and the factors that could result in the need for additional environmental remediation reserves at those sites are described above.,environmental,none
2319,"At Barberton, PPG has completed a Facility Investigation and Corrective Measure Study under USEPA’s Resource Conservation and Recycling Act Corrective Action Program.",environmental,action
2321,"However, USEPA Region V transferred its oversight authority to the Ohio Environmental Protection Agency in 2010.",environmental,action
2327,"PPG received notice of LDEQ issuance of the final Hazardous Waste Post-Closure/HSWA Permit on June 28, 2010.",environmental,none
2330,"At Natrium, a facility investigation has been completed and initial interim remedial measures have been implemented to mitigate soil impacts.",environmental,action
2331,"There is additional investigation of groundwater contamination ongoing, including Ohio River sediment and sediment pore-water sampling.",environmental,none
2334,"PPG has been addressing impacts from a legacy plate glass manufacturing site in Kokomo, Indiana under the Voluntary Remediation Program of the Indiana Department of Environmental Management.",environmental,action
2336,"With respect to certain waste sites, the financial condition of any other potentially responsible parties also contributes to the uncertainty of estimating PPG’s final costs.",environmental,none
