,text,environmental,action
1851,"The most significant assumptions underlying the estimate of remediation costs for all New Jersey Chrome sites are those related to the extent and concentration of chromium impacts in the soil, as these determine the quantity of soil that must be treated in place, the quantity that will have to be excavated and transported for offsite disposal, and the nature of disposal required.",environmental,none
1852,"PPG regularly evaluates the assessments of costs incurred to date versus current progress and the potential cost impacts of the most recent information, including the extent of impacted soils, percentage of hazardous versus non-hazardous soils, daily soil excavation rates, and engineering, administrative and other associated costs.",environmental,action
1854,"Principal factors affecting costs include refinements in the estimate of the mix of hazardous to non-hazardous soils to be excavated, an overall increase in soil volumes to be excavated, enhanced water management requirements, decreased daily soil excavation rates due to site conditions, initial estimates for remedial actions related to groundwater, and oversight and management costs.",environmental,none
1856,Groundwater remediation at the former Garfield Avenue chromium-manufacturing site and five adjacent sites is expected to occur over several years after NJDEP’s approval of the work plan.,environmental,none
1857,Ongoing groundwater monitoring will be utilized to develop a final groundwater remedial action work plan which is currently expected to be submitted to NJDEP in 2021.,environmental,action
1859,"The major cost components of this liability continue to be related to excavation, transportation and disposal of impacted soil, as well as construction services.",environmental,none
1864,"As these events occur and to the extent that the cost estimates of the environmental remediation remedies change, the existing reserve for this environmental remediation matter will continue to be adjusted.",environmental,none
1865,"Remediation: Glass, Chemicals and Other SitesAmong other sites at which PPG is managing environmental liabilities, remedial actions are occurring at a chemical manufacturing site in Barberton, Ohio, where PPG has completed a Facility Investigation and Corrective Measure Study under the United States Environmental Protection Agency's Resource Conservation and Recovery Act Corrective Action Program.",environmental,action
1866,"PPG has also been addressing the impacts from a legacy plate glass manufacturing site in Kokomo, Indiana under the Voluntary Remediation Program of the Indiana Department of Environmental Management and a site associated with a legacy plate glass manufacturing site near Ford City, Pennsylvania under the Pennsylvania Land Recycling Program under the oversight of the Pennsylvania Department of Environmental Protection.",environmental,action
1868,"With respect to certain other waste sites, the financial condition of other potentially responsible parties also contributes to the uncertainty of estimating PPG’s final costs.",environmental,none
1869,"Although contributors of waste to sites involving other potentially responsible parties may face governmental agency assertions of joint and several liability, in general, final allocations of costs are made based on the relative contributions of wastes to such sites.",environmental,none
1871,"2019 PPG ANNUAL REPORT AND FORM 10-K 71Notes to the Consolidated Financial StatementsRemediation: Reasonably Possible MattersIn addition to the amounts currently reserved for environmental remediation, the Company may be subject to loss contingencies related to environmental matters estimated to be as much as $100 million to $200 million.",environmental,none
1873,"These reasonably possible unreserved losses relate to environmental matters at a number of sites, none of which are individually significant.",environmental,none
1875,"The impact of evolving programs, such as natural resource damage claims, industrial site re-use initiatives and domestic and international remediation programs, also adds to the present uncertainties with regard to the ultimate resolution of this unreserved exposure to future loss.",environmental,none
1876,"The Company’s assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
2061,"Legacy items include current costs related to former operations of the Company not classified as discontinued operations at the time of the disposal, including pension and other postretirement benefit costs, certain charges for legal matters and certain environmental remediation costs, and certain other charges which are not associated with PPG’s current business portfolio.",environmental,none
2333,G.,environmental,none
2364,"Growth through acquisitions and the formation of joint ventures involve risks, including:•difficulties in assimilating acquired companies and products into our existing business;•delays in realizing the benefits from the acquired companies or products;•diversion of our management’s time and attention from other business concerns;•difficulties due to lack of or limited prior experience in any new markets we may enter;•unforeseen claims and liabilities, including unexpected environmental exposures, product li",environmental,none
2417,"ated with legal, environmental and other contingent liabilities.",environmental,none
2418,"tunities, difficulties in integrating acquired businesses and achieving expected synergies therefrom, economic and political conditions in the markets we serve, the ability to penetrate existing, developing and emerging foreign and domestic markets, foreign exchange rates and fluctuations in such rates, fluctuations in tax rates, the impact of future legislation, the impact of environmental regulations, unexpected business disruptions, the effectiveness of our internal control over financial reporting, the ",environmental,none
2425," 66 — Environmental remediation charges and other costs, net61 77 — Stock-based compensation expense39 37 35 Gain on sale of land—   — Net gain, from sale of businesses— —   Equity affiliate loss/, net of dividends4     Deferred income taxes  45 38Cash contributions to pension plans     Cash used for restructuring actions     Change in certain asset and liability accounts :    Receivables121     Inventories145     Other current assets  5   Accounts payable and accrued liabilities    188 Noncurrent assets an",environmental,none
