,text,environmental,action
675,"worldwide, we are contractually committed to deliver approximately 57 million barrels of oil and 2,400 billion cubic feet of natural gas for the period from 2019 through 2021.",environmental,action
703,argentina the federal hydrocarbon law was amended in december 2014.,environmental,none
751,"omls granted under the 1969 petroleum act, which include all deepwater omls, have a maximum term of 20 years without distinction for onshore or offshore location and are renewable, upon 12 months’ written notice, for another period of 20 years.",environmental,none
857,2   0.,environmental,none
858,2   0.,environmental,none
865,2   2.,environmental,none
876,"       legal proceedings in a matter reported in the corporation’s form 10-q for the second quarter of 2018, the state of ohio department of natural resources, division of oil & gas resources management and xto energy inc.",environmental,none
878,"the compliance agreement settles the following alleged actions of xto: causing brine to be discharged and contact the ground and/or surface water; failure to place cement in the casing string per ohio codes; allowing a well to flow gas uncontrolled; failure to construct, drill and operate a well in the manner as permitted and planned; and failure to notify the odnr upon discovery a well had sustained annular pressure above the prescribed pressure.",environmental,none
880,"the penalty assessment of $150,000 was paid on january 21, 2019, half to the oepa and half to a supplemental environmental project.",environmental,none
881,"as reported in the corporation’s form 10-q for the first quarter of 2018, the corporation received a proposed agreed order from the texas commission on environmental quality, dated march 15, 2018, related to routine title v air operating permit investigations conducted by the tceq in 2017 of the baytown refinery in texas.",environmental,none
882,"the proposed agreed order alleged that the refinery failed to authorize, monitor, or keep records on certain equipment and to comply with certain flare or fuel gas monitoring system availability requirements or concentration limits.",environmental,none
885,the balance will be paid to a supplemental environmental project upon endorsement by the tceq.,environmental,none
935, neil w.,environmental,none
1108,2   9.,environmental,none
1114,"2,684   2,783     total 2,266   2,283       total 4,272   4,291                                     natural gas production available for sale         petroleum product sales           united states 2,574   2,936     united states 2,210   2,190   non-u.",environmental,none
1120,"17,045   16,113                   total 26,869   25,420       natural gas is converted to an oil-equivalent basis at six million cubic feet per one thousand barrels.",environmental,none
1203,   natural gas is converted to an oil-equivalent basis at six million cubic feet per one thousand barrels.,environmental,none
1236,"exxonmobil, with its resource base, financial strength, disciplined investment approach and technology portfolio, is well‑positioned to participate in substantial investments to develop new energy supplies.",environmental,action
1245,"by 2040, the world’s population is projected at around 9.",environmental,none
1246,"2 billion people, or about 1.",environmental,none
1249,"as economies and populations grow, and as living standards improve for billions of people, the need for energy is expected to continue to rise.",environmental,none
1250,"even with significant efficiency gains, global energy demand is projected to rise by about 25 percent from 2016 to 2040.",environmental,none
1251,this increase in energy demand is expected to be driven by developing countries ) .,environmental,none
1252,"as expanding prosperity helps drive global energy demand higher, increasing use of energy efficient technologies and practices as well as lower-emission fuels will continue to help significantly reduce energy consumption and emissions per unit of economic output over time.",environmental,action
1253,"substantial efficiency gains are likely in all key aspects of the world’s economy through 2040, affecting energy requirements for power generation, transportation, industrial applications, and residential and commercial needs.",environmental,none
1254,"global electricity demand is expected to increase approximately 60 percent from 2016 to 2040, with developing countries likely to account for about 85 percent of the increase.",environmental,none
1255,"consistent with this projection, power generation is expected to remain the largest and fastest growing major segment of global primary energy demand, supported by a wide variety of energy sources.",environmental,none
1256,"the share of coal fired generation is likely to decline substantially and approach 25 percent of the world’s electricity in 2040, versus nearly 40 percent in 2016, in part as a result of policies to improve air quality as well as reduce greenhouse gas emissions to address the risks of climate change.",environmental,action
1257,"from 2016 to 2040, the amount of electricity supplied using natural gas, nuclear power, and renewables is likely to nearly double, and account for about 95 percent of the growth in electricity supplies.",environmental,none
1258,"electricity from wind and solar is likely to increase about 400 percent, helping total renewables to account for about half of the increase in electricity supplies worldwide through 2040.",environmental,none
1259,total renewables will likely reach nearly 35 percent of global electricity supplies by 2040.,environmental,none
1260,"natural gas and nuclear are also expected to increase shares over the period to 2040, reaching about 25 percent and 12 percent of global electricity supplies respectively by 2040.",environmental,none
1262,"energy for transportation – including cars, trucks, ships, trains and airplanes – is expected to increase approximately 30 percent from 2016 to 2040.",environmental,none
1263,transportation energy demand is likely to account for approximately 60 percent of the growth in liquid fuels demand worldwide over this period.,environmental,none
1264,"liquid fuels demand for light-duty vehicles is expected to remain relatively flat to 2040 as the impact of better fuel economy and significant growth in electric cars, led by china, europe, and the united states, work to offset growth in the worldwide car fleet of about 75 percent.",environmental,action
1265,"by 2040, light-duty vehicles are expected to account for about 20 percent of global liquid fuels demand.",environmental,none
1266,"during the same time period, nearly all the world’s transportation fleets are likely to continue to run on liquid fuels, which are widely available and offer practical advantages in providing a large quantity of energy in small volumes.",environmental,none
1267,"liquid fuels provide the largest share of global energy supplies today reflecting broad-based availability, affordability, ease of transportation, and fitness as a practical solution to meet a wide variety of needs.",environmental,none
1268,"by 2040, global demand for liquid fuels is projected to grow to approximately 118 million barrels of oil equivalent per day, an increase of about 20 percent from 2016.",environmental,none
1269,"the non-oecd share of global liquid fuels demand is expected to increase to about 65 percent by 2040, as liquid fuels demand in the oecd is likely to decline by close to 10 percent.",environmental,none
1270,much of the global liquid fuels demand today is met by crude production from traditional conventional sources; these supplies will remain important and significant development activity is expected to offset much of the natural declines from these fields.,environmental,none
1271,"at the same time, a variety of emerging supply sources – including tight oil, deepwater, oil sands, natural gas liquids and biofuels – are expected to grow to help meet rising demand.",environmental,none
1274,"natural gas is a versatile and practical fuel for a wide variety of applications, and it is expected to grow the most of any primary energy type from 2016 to 2040, meeting more than 35 percent of global energy demand growth.",environmental,none
1275,"global natural gas demand is expected to rise nearly 40 percent from 2016 to 2040, with about 45 percent of that increase in the asia pacific region.",environmental,none
1276,significant growth in supplies of unconventional gas – the natural gas found in shale and other tight rock formations – will help meet these needs.,environmental,none
1277,"in total, about 55 percent of the growth in natural gas supplies is expected to be from unconventional sources.",environmental,none
1278,"at the same time, conventionally-produced natural gas is likely to remain the cornerstone of global supply, meeting about two-thirds of worldwide demand in 2040.",environmental,none
1279,"liquefied natural gas trade will expand significantly, meeting about one-third of the increase in global demand growth, with much of this supply expected to help meet rising demand in asia pacific.",environmental,none
1280,42  management’s discussion and analysis of financial condition and results of operations   the world’s energy mix is highly diverse and will remain so through 2040.,environmental,none
1281,oil is expected to remain the largest source of energy with its share remaining close to one third in 2040.,environmental,none
1282,"coal is currently the second largest source of energy, but it is likely to lose that position to natural gas in the 2020-2025 timeframe.",environmental,none
1283,"the share of natural gas is expected to reach 25 percent by 2040, while the share of coal falls to about 20 percent.",environmental,none
1284,"nuclear power is projected to grow significantly, as many nations are likely to expand nuclear capacity to address rising electricity needs as well as energy security and environmental issues.",environmental,none
1285,"total renewable energy is likely to exceed 15 percent of global energy by 2040, with biomass, hydro and geothermal contributing a combined share of more than 10 percent.",environmental,none
1286,"total energy supplied from wind, solar and biofuels is expected to increase rapidly, growing nearly 250 percent from 2016 to 2040, when they will likely be about 5 percent of the world energy mix.",environmental,none
1289,the investments to develop and supply resources to meet global demand through 2040 will be significant – even if demand remains flat.,environmental,none
1290,"this reflects a fundamental aspect of the oil and natural gas business, in that, as the international energy agency notes in its world energy outlook 2018, a “key underlying driver for new investment is declining output from existing fields.",environmental,none
1291,"” according to the iea’s new policies scenario, the investment required to meet oil and natural gas supply requirements worldwide over the period 2018-2040 will be about $21 trillion or approximately $900 billion per year on average.",environmental,none
1292,"international accords and underlying regional and national regulations covering greenhouse gas emissions continue to evolve with uncertain timing and outcome, making it difficult to predict their business impact.",environmental,none
1293,"for many years, the corporation has taken into account policies established to reduce energy related greenhouse gas emissions in its long-term outlook for energy.",environmental,action
1294,"the climate accord reached at the conference of the parties in paris set many new goals, and many related policies are still emerging.",environmental,action
1295,our outlook  reflects an environment with increasingly stringent climate policies and is consistent with the aggregation of nationally determined contributions which were submitted by signatories to the united nations framework convention on climate change 2015 paris agreement.,environmental,none
1296,"our outlook  seeks to identify potential impacts of climate related policies, which often target specific sectors.",environmental,none
1297,"it estimates potential impacts of these policies on consumer energy demand by using various assumptions and tools – including, depending on the sector, application of a proxy cost of carbon or assessment of targeted policies .",environmental,action
1298,"for purposes of the outlook, a proxy cost on energy-related co2 emissions is assumed to reach about $80 per tonne on average in 2040 in oecd nations.",environmental,none
1300,"nevertheless, as people and nations look for ways to reduce risks of global climate change, they will continue to need practical solutions that do not jeopardize the affordability or reliability of the energy they need.",environmental,action
1301,"practical solutions to the world’s energy and climate challenges will benefit from market competition as well as well informed, well designed, and transparent policy approaches that carefully weigh costs and benefits.",environmental,none
1302,"such policies are likely to help manage the risks of climate change while also enabling societies to pursue other high priority goals around the world – including clean air and water, access to reliable, affordable energy, and economic progress for all people.",environmental,action
1303,"all practical and economically-viable energy sources, both conventional and unconventional, will need to be pursued to continue meeting global energy demand, recognizing the scale and variety of worldwide energy needs as well as the importance of expanding access to modern energy to promote better standards of living for billions of people.",environmental,action
1304,the information provided in the long-term business outlook includes exxonmobil’s internal estimates and forecasts based upon internal data and analyses as well as publicly available information from external sources including the international energy agency.,environmental,none
1306,"exxonmobil’s fundamental strategies guide our global upstream business, including capturing material and accretive opportunities to continually high-grade the resource portfolio, selectively developing attractive oil and natural gas resources, developing and applying high-impact technologies, and pursuing productivity and efficiency gains.",environmental,action
1310,"further, the proportion of our global production from unconventional, deepwater, and lng resource types, currently contributes over a third of global production, and is expected to grow to be more than half in the next few years.",environmental,none
1344,"risk factors, proposed carbon policy and other climate related regulations in many countries, as well as the continued growth in biofuels mandates, could have negative impacts on the downstream business.",environmental,none
1350,"at the end of 2018, three key projects are in operation with the new delayed coker unit at the refinery in antwerp, belgium, to upgrade low value bunker fuel into higher value diesel products, and the proprietary hydrocracker at the refinery in rotterdam, netherlands, to produce higher value ultra-low sulfur diesel and group ii basestocks.",environmental,action
1351,"finally, the new hydrofiner at the beaumont, texas, refinery was completed, which increases production of ultra-low sulfur fuels by approximately 40,000 barrels per day.",environmental,action
1356,"over the long term, demand for chemical products is forecast to outpace growth in global gdp and energy demand for the next two decades.",environmental,none
1386,·         natural gas production of 9.,environmental,none
1411,·         natural gas production of 10.,environmental,none
1542,2 billion.,environmental,none
1562,  exxonmobil closely monitors the potential impacts of brexit and libor reform under a number of scenarios and has taken steps to mitigate their potential impact.,environmental,action
1621,2 billion.,environmental,none
1713,"where guarantees for environmental remediation and other similar matters do not include a stated cap, the amounts reflect management’s estimate of the maximum potential exposure.",environmental,none
1717,2 billion .,environmental,none
1742,"9 billion, as the corporation continued to pursue opportunities to find and produce new supplies of oil and natural gas to meet global demand for energy.",environmental,action
1802,"55  management’s discussion and analysis of financial condition and results of operations   environmental matters    environmental expenditures               2018   2017                   capital expenditures   1,294   1,321 other expenditures   3,558   3,349   total   4,852   4,670   throughout exxonmobil’s businesses, new and ongoing measures are taken to prevent and minimize the impact of our operations on air, water and ground.",environmental,none
1803,"these include a significant investment in refining infrastructure and technology to manufacture clean fuels, as well as projects to monitor and reduce nitrogen oxide, sulfur oxide and greenhouse gas emissions, and expenditures for asset retirement obligations.",environmental,action
1804,"using definitions and guidelines established by the american petroleum institute, exxonmobil’s 2018 worldwide environmental expenditures for all such preventative and remediation steps, including exxonmobil’s share of equity company expenditures, were $4.",environmental,none
1810,environmental liabilities the corporation accrues environmental liabilities when it is probable that obligations have been incurred and the amounts can be reasonably estimated.,environmental,none
1812,"exxonmobil has accrued liabilities for probable environmental remediation obligations at various sites, including multiparty sites where the u.",environmental,none
1814,environmental protection agency has identified exxonmobil as one of the potentially responsible parties.,environmental,none
1817,"consolidated company provisions made in 2018 for environmental liabilities were $330 million and the balance sheet reflects liabilities of $875 million as of december 31, 2018, and $872 million as of december 31, 2017.",environmental,none
1821,15 natural gas   3.,environmental,none
1911,management believes that prices over the long term must be sufficient to generate investments in energy supply to meet global demand.,environmental,none
2149,management believes that prices over the long term must be sufficient to generate investments in energy supply to meet global demand.,environmental,none
2182,  asset retirement obligations and environmental liabilities the corporation incurs retirement obligations for certain assets.,environmental,none
2186,liabilities for environmental costs are recorded when it is probable that obligations have been incurred and the amounts can be reasonably estimated.,environmental,none
2264,2 billion.,environmental,none
2277,"these companies are primarily engaged in oil and gas exploration and production, and natural gas marketing in north america; natural gas exploration, production and distribution in europe; liquefied natural gas operations and transportation of crude oil in africa; and exploration, production, lng operations, and the manufacture and sale of petroleum and petrochemical products in asia and the middle east.",environmental,none
2330,these obligations may include the costs of asset disposal and additional soil remediation.,environmental,none
2406,2 billion.,environmental,none
2479,"where guarantees for environmental remediation and other similar matters do not include a stated cap, the amounts reflect management’s estimate of the maximum potential exposure.",environmental,none
2812,"crude oil, natural gas liquids, and natural gas production quantities shown are the net volumes withdrawn from exxonmobil’s oil and natural gas reserves.",environmental,none
2816,"in 2018, the dutch cabinet notified parliament of its intention to further reduce previously legislated groningen gas extraction in response to seismic events over the last several years.",environmental,action
2838,   natural gas is converted to an oil-equivalent basis at six million cubic feet per one thousand barrels.,environmental,none
2861,2 certification ) by principal financial officer.,environmental,none
2893,"other factors that may affect the demand for oil, gas, and petrochemicals, and therefore impact our results, include technological improvements in energy efficiency; seasonal weather patterns; increased competitiveness of alternative energy sources; changes in technology or consumer preferences that alter fuel choices, such as technological advances in energy storage that make wind and solar more competitive for power generation or increased consumer demand for alternative fueled or electric vehicles; and b",environmental,none
2894," even in countries with well-developed legal systems where exxonmobil does business, we remain exposed to changes in law or interpretation of settled law that could adversely affect our results, such as:    ·            increases in taxes, duties, or government royalty rates ; ·            price controls; ·            changes in environmental regulations or other laws that increase our cost of compliance or reduce or delay available business opportunities ; ·            adoption of regulations mandating eff",environmental,none
2905,"in another matter relating to the schnegg well incident, reported in the corporation’s form 10-q for the second quarter of 2018, the state of ohio environmental protection agency and xto signed final findings and orders on december 28, 2018, regarding oepa allegations that xto violated the ohio revised code and implementing regulations, including but not limited to: failure to maintain and operate its facility in a manner using good pollution control practices; failure to provide a malfunction report; failu",environmental,none
2919,"actual future financial and operating results or conditions, including demand growth and energy source, supply and mix; government policies relating to climate change, foreign relations and taxation; project plans, capacities, schedules and costs; production growth and mix; rates of field decline; asset carrying values; proved reserves; financing sources; the resolution of contingencies and uncertain tax positions; and environmental and capital expenditures; could differ materially depending on a number of ",environmental,none
2974,"iciency standards, the use of alternative fuels or uncompetitive fuel components; ·            adoption of government payment transparency regulations that could require us to disclose competitively sensitive commercial information, or that could cause us to violate the non-disclosure laws of other countries; and ·            government actions to cancel contracts, re-denominate the official currency, renounce or default on obligations, renegotiate terms unilaterally, or expropriate assets.",environmental,none
2991,"   environmental matters 56     market risks, inflation and other uncertainties 56     recently issued accounting standards                                                             58     critical accounting estimates 58     management’s report on internal control over financial reporting 63     report of independent registered public accounting firm 64     consolidated financial statements       statement of income 66     statement of comprehensive income 67     balance sheet 68     statement of cash fl",environmental,none
