,text,environmental,action
329,"04    natural gas, per thousand cubic feet     3.",environmental,none
355,"98    natural gas, per thousand cubic feet     8.",environmental,none
370,"81    natural gas, per thousand cubic feet     3.",environmental,none
400,"86    natural gas, per thousand cubic feet     3.",environmental,none
426,"22    natural gas, per thousand cubic feet     5.",environmental,none
441,"56    natural gas, per thousand cubic feet     3.",environmental,none
469,the natural gas available for sale volumes are different from those shown in the reserves table in the “oil and gas reserves” part of the “supplemental information on oil and gas exploration and production activities” portion of the financial section of this report due to volumes consumed or flared.,environmental,none
596,8 million tonnes per year gross liquefied natural gas capacity at year end.,environmental,none
617,project construction activity for the co-venturer operated gorgon liquefied natural gas project progressed in 2011.,environmental,none
618,"the project consists of a subsea infrastructure for offshore production and transportation of the gas, and a 15 million tonnes per year lng facility and a 280 million cubic feet per day domestic gas plant located on barrow island, western australia.",environmental,none
632,"worldwide, we are contractually committed to deliver approximately 3,000 billion cubic feet of natural gas for the period from 2012 through 2014.",environmental,action
697,"opls in deepwater offshore areas are valid for ten years and are non-renewable, while in all other areas the licenses are for five years and also are non-renewable.",environmental,none
703,"omls granted under the 1969 petroleum act, which include all deepwater omls, have a maximum term of 20 years without distinction for onshore or offshore location and are renewable, upon 12 months’ written notice, for another period of 20 years.",environmental,none
797,2           0.,environmental,none
819,2           0.,environmental,none
820,2           0.,environmental,none
845,"regarding a matter previously reported in the corporation’s form 10-q for the second quarter of 2009, the corporation has resolved a consolidated compliance order & notice of potential penalty issued by the louisiana department of environmental quality to the corporation’s baton rouge resins finishing plant on october 16, 2008, relating to alleged exceedances of air permit limits for certain volatile organic compounds and hazardous air pollutants.",environmental,none
846,brfp had self-disclosed these emission results to the ldeq and proposed a number of specific corrective action steps.,environmental,action
847,"the settlement terms, which have been agreed to and were subject to public notice and comment until february 20, 2012, include a total payment of approximately $360 thousand, which consists of an administrative penalty of approximately $306 thousand and payment of approximately $54 thousand for certain beneficial environmental projects.",environmental,none
849," the settlement terms, which have been agreed to and are subject to public notice and comment until march 2, 2012, include a total payment of approximately $250 thousand, which consists of an administrative penalty of approximately $123 thousand, the corporation’s purchase of a camera for detection of certain emissions at a cost of approximately $79 thousand and payment for certain beneficial environmental projects totaling $48 thousand.",environmental,none
850,"with regard to a matter previously reported in the corporation’s form 10-q for the third quarter of 2011, on january 19, 2012, exxonmobil pipeline company entered into an agreed administrative order on consent with the montana department of environmental quality to resolve civil and related liabilities under state environmental laws resulting from the july 1, 2011 discharge of crude oil into the yellowstone river from empco’s silvertip pipeline.",environmental,none
853,"3 million in supplemental environmental projects to be decided upon by the mdeq; reimburse the state for past costs associated with cleanup efforts, totaling approximately $760 thousand; reimburse the state of montana’s future oversight costs; monitor and document the degradation of remaining visible oil over time at selected locations; and, continue its soil and water monitoring program, which was agreed upon with the mdeq in october 2011.",environmental,action
899, neil w.,environmental,none
1117,"          3,430           3,500    total     2,312         2,422         total           5,214           5,253                    natural gas production available for sale           petroleum product sales              united states     3,917         2,596         united states           2,530           2,511    non-u.",environmental,none
1148,2         42.,environmental,none
1149,2         25.,environmental,none
1275,"the corporation’s accounting and financial reporting fairly reflect its straightforward business model involving the extracting, manufacturing and marketing of hydrocarbons and hydrocarbon-based products.",environmental,none
1277,"exxonmobil, with its resource base, financial strength, disciplined investment approach and technology portfolio, is well-positioned to participate in substantial investments to develop new energy supplies.",environmental,action
1284,"business environment and risk assessment long-term business outlook by 2040, the world’s population is projected to grow to approximately 8.",environmental,none
1288,"expanding prosperity across a growing global population is expected to coincide with an increase in primary energy demand of about 30 percent by 2040 versus 2010, even with substantial efficiency gains around the world.",environmental,none
1290,"as economic progress drives demand higher, increasing penetration of energy-efficient and lower-emission fuels, technologies and practices are expected to contribute to significantly lower levels of energy consumption and emissions per unit of economic output over time.",environmental,none
1292,"energy for transportation – including cars, trucks, ships, trains and airplanes – is expected to increase by nearly 45 percent from 2010 to 2040.",environmental,none
1294,"nearly all the world’s transportation fleets are likely to continue to run on liquid fuels because they provide a large quantity of energy in small volumes, making them easy to transport and widely available.",environmental,none
1295,"demand for electricity around the world is estimated to increase approximately 80 percent by 2040, led by growth in developing countries.",environmental,none
1296,"consistent with this projection, power generation will remain the largest and fastest-growing major segment of global energy demand.",environmental,none
1297,meeting the expected growth in power demand will require a diverse set of energy sources.,environmental,none
1298,natural gas demand is likely to grow most significantly and gain the most market share.,environmental,none
1299,"coal is likely to retain the leading share of power generation fuels in 2040, albeit at a much lower share than in 2010 as policies are gradually adopted to reduce environmental impacts including those related to local air quality and greenhouse gas emissions.",environmental,none
1300,"nuclear power and renewables, led by wind, are likely to grow significantly over the period.",environmental,none
1301,"liquid fuels provide the largest share of energy supply today due to their broad-based availability, affordability and ease of transport to meet consumer needs.",environmental,none
1302,"by 2040, global demand for liquids is expected to grow to approximately 112 million barrels of oil-equivalent per day, an increase of more than 25 percent from 2010.",environmental,none
1303,global demand for liquid fuels will be met by a wide variety of sources.,environmental,none
1305,"however, growth is expected from a wide variety of sources, including deep-water resources, oil sands, tight oil, natural gas liquids, and biofuels.",environmental,none
1308,"natural gas is a versatile fuel for a wide variety of applications, and is expected to be the fastest growing major fuel source through 2040.",environmental,none
1310,we expect that a significant growth in supplies of unconventional gas – the 42 table of contents index to financial statements natural gas found in shale and other rock formations that was once considered uneconomic to produce – will help meet these needs.,environmental,none
1311,"by 2040, unconventional gas is likely to account for about 30 percent of global gas supplies, up from 10 percent in 2010.",environmental,none
1312,"growing natural gas demand is likely to also stimulate significant growth in the worldwide liquefied natural gas market, which is expected to reach 15 percent of global gas demand by 2040.",environmental,none
1313,the world’s energy mix is highly diverse and will remain so through 2040.,environmental,none
1314,oil is expected to remain the largest source of energy with its share remaining close to one-third in 2040.,environmental,none
1315,"coal is currently the second largest source of energy, but it is likely to lose that position to natural gas by approximately 2025.",environmental,none
1316,"the share of natural gas is expected to exceed 25 percent by 2040, while the share of coal falls to less than 20 percent.",environmental,none
1317,"nuclear power is projected to grow significantly, albeit at a slower pace than otherwise expected in the aftermath of the fukushima incident in japan following the earthquake and tsunami in march 2011.",environmental,none
1318,"total renewable energy is likely to reach close to 15 percent of total energy by 2040, including biomass, hydro and geothermal at a combined share of about 11 percent.",environmental,none
1319,"total energy supplied from wind, solar and biofuels is expected to increase close to 500 percent from 2010 to 2040, reaching a combined share of approximately 4 percent of world energy.",environmental,none
1323,"according to the international energy agency, the investment required to meet total oil and gas energy needs worldwide over the period 2011-2035 will be close to $20 trillion or close to $780 billion per year on average.",environmental,none
1324,"international accords and underlying regional and national regulations for greenhouse gas reduction are evolving with uncertain timing and outcome, making it difficult to predict their business impact.",environmental,none
1325,"exxonmobil includes estimates of potential costs related to possible public policies covering energy-related greenhouse gas emissions in its long-term energy outlook, which is used for assessing the business environment and in its investment evaluations.",environmental,none
1326,the information provided in the long-term business outlook includes exxonmobil’s internal estimates and forecasts based upon internal data and analyses as well as publicly available information from external sources including the international energy agency.,environmental,none
1329,"these strategies include identifying and selectively capturing the highest quality exploration opportunities, maximizing the profitability of existing oil and gas production, investing in projects that deliver superior returns, capitalizing on growing natural gas and power markets, and maximizing resource value through high-impact technologies.",environmental,action
1337,"production from diverse resource types utilizing specialized technologies such as arctic technology, deepwater drilling and production systems, heavy oil and oil sands recovery processes, unconventional gas and oil production and lng is expected to grow from about 45 percent to around 50 percent of the corporation’s output between now and 2016.",environmental,none
1345,", through pressure depletion or natural aquifer support.",environmental,none
1346,"they include the injection of water, gases or chemicals into a reservoir to produce hydrocarbons otherwise unobtainable.",environmental,none
1363,"risk factors, proposed carbon policy and other climate-related regulations in many countries, as well as the continued growth in biofuels mandates, could have negative impacts on the refining business.",environmental,none
1378,"additionally, construction of a lower sulfur fuels project has begun at the joint saudi aramco and exxonmobil samref refinery in yanbu, saudi arabia.",environmental,action
1407,"natural gas production of 13,162 mcfd increased 1,014 mcfd from 2010, driven by additional u.",environmental,none
1449,2 billion.,environmental,none
1508,"however, these volume increases are subject to a variety of risks including project start-up timing, operational outages, reservoir performance, crude oil and natural gas prices, weather events, and regulatory changes.",environmental,none
1648,      dec.,environmental,none
1681,"1 billion in 2011 was up 21 percent from 2010, reflecting unconventional gas activities in the u.",environmental,none
1688,"4 billion from 2010, due to completion of environmental-related refining projects, primarily in the u.",environmental,none
1713,"environmental matters environmental expenditures        2011        2010         capital expenditures   $ 1,636         $ 1,947    other expenditures     3,248           2,593    total   $ 4,884         $ 4,540    throughout exxonmobil’s businesses, new and ongoing measures are taken to prevent and minimize the impact of our operations on air, water and ground.",environmental,none
1714,"these include a significant investment in refining infrastructure and technology to manufacture clean fuels as well as projects to monitor and reduce nitrogen oxide, sulfur oxide and greenhouse gas emissions and expenditures for asset retirement obligations.",environmental,action
1715,"exxonmobil’s 2011 worldwide environmental expenditures for all such preventative and remediation steps, including exxonmobil’s share of equity company expenditures, were about $4.",environmental,none
1718,environmental liabilities the corporation accrues environmental liabilities when it is probable that obligations have been incurred and the amounts can be reasonably estimated.,environmental,none
1720,"exxonmobil has accrued liabilities for probable environmental remediation obligations at various sites, including multiparty sites where the u.",environmental,none
1722,environmental protection agency has identified exxonmobil as one of the potentially responsible parties.,environmental,none
1725,"consolidated company provisions made in 2011 for environmental liabilities were $420 million and the balance sheet reflects accumulated liabilities of $886 million as of december 31, 2011, and $948 million as of december 31, 2010.",environmental,none
1729,86    natural gas     4.,environmental,none
1775,"critical accounting estimates the corporation’s accounting and financial reporting fairly reflect its straightforward business model involving the extracting, refining and marketing of hydrocarbons and hydrocarbon-based products.",environmental,none
1934,"the corporation’s principal business is energy, involving the worldwide exploration, production, transportation and sale of crude oil and natural gas and the manufacture, transportation and sale of petroleum products .",environmental,none
2019,62 table of contents index to financial statements asset retirement obligations and environmental liabilities.,environmental,none
2024,liabilities for environmental costs are recorded when it is probable that obligations have been incurred and the amounts can be reasonably estimated.,environmental,none
2045,2.,environmental,none
2060,1    gas/other     0.,environmental,none
2085,"2 percent, respectively.",environmental,none
2088,"these companies are primarily engaged in crude production, natural gas marketing and refining operations in north america; natural gas production, natural gas distribution and downstream operations in europe; crude production in kazakhstan; and liquefied natural gas operations in qatar.",environmental,none
2120,these obligations may include the costs of asset disposal and additional soil remediation.,environmental,none
2320,"0 billion in punitive damages in a finding that exxonmobil fraudulently misled the plantiff-residents about the events leading up to the leak, the leak’s discovery, and the nature and extent of any groundwater contamination.",environmental,none
2748,  natural gas is converted to oil-equivalent basis at six million cubic feet per one thousand barrels.,environmental,none
2819,"other factors that may affect the demand for oil, gas and petrochemicals, and therefore impact our results, include technological improvements in energy efficiency; seasonal weather patterns, which affect the demand for energy associated with heating and cooling; increased competitiveness of alternative energy sources that have so far generally not been competitive with oil and gas without the benefit of government subsidies or mandates; and changes in technology or consumer preferences that alter fuel choi",environmental,none
2820," even in countries with well-developed legal systems where exxonmobil does business, we remain exposed to changes in law that could adversely affect our results, such as:     •   increases in taxes or government royalty rates ;   •   price controls;   •   changes in environmental regulations or other laws that increase our cost of compliance or reduce or delay available business opportunities ;   •   adoption of regulations mandating the use of alternative fuels or uncompetitive fuel components;   •   adopt",environmental,none
2841,"actual future results, including demand growth and energy source mix; capacity increases; production growth and mix; rates of field decline; financing sources; the resolution of contingencies and uncertain tax positions; environmental and capital expenditures; could differ materially depending on a number of factors, such as changes in the supply of and demand for crude oil, natural gas, and petroleum and petrochemical products; the outcome of commercial negotiations; political or regulatory events, and oth",environmental,none
2906,"ces, such as toward alternative fueled vehicles.",environmental,action
2921,"0 results     44    liquidity and capital resources     46    capital and exploration expenditures     49    taxes     49    environmental matters     49    market risks, inflation and other uncertainties     50    critical accounting estimates     51    management’s report on internal control over financial reporting     54    report of independent registered public accounting firm     55    consolidated financial statements   statement of income     56    balance sheet     57    statement of cash flows   ",environmental,none
