,text,environmental,action
1302,"globally, crude production from traditional conventional sources will likely decrease slightly through 2040, with significant development activity mostly offsetting natural declines from these fields.",environmental,none
1303,"however, this decrease is expected to be more than offset by rising production from a variety of emerging supply sources – including tight oil, deepwater, oil sands, natural gas liquids and biofuels.",environmental,none
1306,"natural gas is a versatile fuel, suitable for a wide variety of applications, and it is expected to be the fastest-growing major fuel source from 2014 to 2040, meeting about 40 percent of global energy demand growth.",environmental,none
1307,"global natural gas demand is expected to rise about 50 percent from 2014 to 2040, with about 45 percent of that increase in the asia pacific region.",environmental,none
1308,helping meet these needs will be significant growth in supplies of unconventional gas ‑ the natural gas found in shale and other rock formations that was once considered uneconomic to produce.,environmental,none
1309,"in total, about 60 percent of the growth in natural gas supplies is expected to be from unconventional sources.",environmental,none
1310,"however, we expect conventionally-produced natural gas to remain the cornerstone of supply, meeting about two‑thirds of global demand in 2040.",environmental,none
1311,"the worldwide liquefied natural gas market is expected to almost triple by 2040, with much of this supply expected to meet rising demand in asia pacific.",environmental,none
1312,the world’s energy mix is highly diverse and will remain so through 2040.,environmental,none
1313,oil is expected to remain the largest source of energy with its share remaining close to one‑third in 2040.,environmental,none
1314,"coal is currently the second largest source of energy, but it is likely to lose that position to natural gas in the 2025‑2030 timeframe.",environmental,none
1315,"the share of natural gas is expected to exceed 25 percent by 2040, while the share of coal falls to about 20 percent.",environmental,none
1316,"nuclear power is projected to grow significantly, as many nations are likely to expand nuclear capacity to address rising electricity needs as well as energy security and environmental issues.",environmental,none
1317,"total renewable energy is likely to reach about 15 percent of total energy by 2040, with biomass, hydro and geothermal contributing a combined share of more than 10 percent.",environmental,none
1318,"total energy supplied from wind, solar and biofuels is expected to increase rapidly, growing close to 250 percent from 2014 to 2040, when they will be approaching 4 percent of world energy.",environmental,none
1322,"according to the international energy agency, the investment required to meet oil and natural 41  management’s discussion and analysis of financial condition and results of operations     gas supply requirements worldwide over the period 2015‑2040 will be about $25 trillion or approximately $1 trillion per year on average.",environmental,none
1323,"international accords and underlying regional and national regulations covering greenhouse gas emissions continue to evolve with uncertain timing and outcome, making it difficult to predict their business impact.",environmental,none
1324,"for many years, the corporation has taken into account policies established to reduce energy‑related greenhouse gas emissions in its long-term outlook for energy, which is used as a foundation for assessing the business environment and business strategies and investments.",environmental,action
1325,"the climate accord reached at the recent conference of the parties in paris set many new goals, and while many related policies are still emerging, the outlook for energy continues to anticipate that such policies will increase the cost of carbon dioxide emissions over time.",environmental,action
1326,"for purposes of the outlook for energy, we continue to assume that governments will enact policies that impose rising costs on energy‑related co2 emissions, which we assume will reach an implied cost in oecd nations of about $80 per tonne in 2040.",environmental,none
1328,"nevertheless, as people and nations look for ways to reduce risks of global climate change, they will continue to need practical solutions that do not jeopardize the affordability or reliability of the energy they need.",environmental,action
1329,"thus, all practical and economically viable energy sources, both conventional and unconventional, will be needed to continue meeting global energy needs – because of the scale of worldwide energy demand.",environmental,none
1330,the information provided in the long‑term business outlook includes exxonmobil’s internal estimates and forecasts based upon internal data and analyses as well as publicly available information from external sources including the international energy agency.,environmental,none
1333,"these strategies include capturing material and accretive opportunities to continually high-grade the resource portfolio, exercising a disciplined approach to investing and cost management, developing and applying high-impact technologies, pursuing productivity and efficiency gains, growing profitable oil and gas production, and capitalizing on growing natural gas and power markets.",environmental,action
1337,"further, the proportion of our global production from resource types utilizing specialized technologies such as arctic, deepwater, and unconventional drilling and production systems, as well as lng, is also expected to grow, becoming a slight majority of production in the next few years.",environmental,none
1369,"risk factors, proposed carbon policy and other climate‑related regulations in many countries, as well as the continued growth in biofuels mandates, could have negative impacts on the downstream business in the retail fuels marketing business, competition has caused inflation‑adjusted margins to decline.",environmental,none
1381,"north america continued to benefit from abundant supplies of natural gas and gas liquids, providing both low‑cost feedstock and energy.",environmental,none
1397,2 percent compared to 2014.,environmental,none
1400,natural gas production of 10.,environmental,none
1414,2 billion.,environmental,none
1423,natural gas production of 11.,environmental,none
1571,2 billion higher than 2013.,environmental,none
1574,2 billion.,environmental,none
1585,2 billion lower than 2014.,environmental,none
1597,2 billion lower than 2013.,environmental,none
1623,2 billion.,environmental,none
1667,2 billion.,environmental,none
1695,2 billion.,environmental,none
1702,"where guarantees for environmental remediation and other similar matters do not include a stated cap, the amounts reflect management’s estimate of the maximum potential exposure.",environmental,none
1734,"1 billion, as the corporation continued to pursue opportunities to find and produce new supplies of oil and natural gas to meet global demand for energy.",environmental,action
1776,"53  management’s discussion and analysis of financial condition and results of operations     environmental matters   environmental expenditures               2015   2014                   capital expenditures   1,869   2,666 other expenditures   3,777   3,522   total   5,646   6,188   throughout exxonmobil’s businesses, new and ongoing measures are taken to prevent and minimize the impact of our operations on air, water and ground.",environmental,none
1777,"these include a significant investment in refining infrastructure and technology to manufacture clean fuels, as well as projects to monitor and reduce nitrogen oxide, sulfur oxide and greenhouse gas emissions, and expenditures for asset retirement obligations.",environmental,action
1778,"using definitions and guidelines established by the american petroleum institute, exxonmobil’s 2015 worldwide environmental expenditures for all such preventative and remediation steps, including exxonmobil’s share of equity company expenditures, were $5.",environmental,none
1783,    environmental liabilities the corporation accrues environmental liabilities when it is probable that obligations have been incurred and the amounts can be reasonably estimated.,environmental,none
1785,"exxonmobil has accrued liabilities for probable environmental remediation obligations at various sites, including multiparty sites where the u.",environmental,none
1787,environmental protection agency has identified exxonmobil as one of the potentially responsible parties.,environmental,none
1790,"consolidated company provisions made in 2015 for environmental liabilities were $371 million and the balance sheet reflects accumulated liabilities of $837 million as of december 31, 2015, and $1,066 million as of december 31, 2014.",environmental,none
1794,48 natural gas   2.,environmental,none
1849,"    critical accounting estimates the corporation’s accounting and financial reporting fairly reflect its straightforward business model involving the extracting, refining and marketing of hydrocarbons and hydrocarbon-based products.",environmental,none
1871,"when crude oil and natural gas prices are in the range seen in late 2015 and early 2016 for an extended period of time, under the sec definition of proved reserves, certain quantities of oil and natural gas, such as oil sands operations in canada and natural gas operations in north america could temporarily not qualify as proved reserves.",environmental,none
2019,"the corporation’s principal business is energy, involving the worldwide exploration, production, transportation and sale of crude oil and natural gas and the manufacture, transportation and sale of petroleum products .",environmental,none
2113,asset retirement obligations and environmental liabilities.,environmental,none
2118,liabilities for environmental costs are recorded when it is probable that obligations have been incurred and the amounts can be reasonably estimated.,environmental,none
2155,2   4.,environmental,none
2160,9 gas/other   1.,environmental,none
2183,2 billion.,environmental,none
2244,these obligations may include the costs of asset disposal and additional soil remediation.,environmental,none
2422,"where guarantees for environmental remediation and other similar matters do not include a stated cap, the amounts reflect management’s estimate of the maximum potential exposure.",environmental,none
2769,"when crude oil and natural gas prices are in the range seen in late 2015 and early 2016 for an extended period of time, under the sec definition of proved reserves, certain quantities of oil and natural gas, such as oil sands operations in canada and natural gas operations in north america could temporarily not qualify as proved reserves.",environmental,none
2788,"due to low natural gas prices during 2015, the corporation reclassified approximately 4,800 billion cubic feet of natural gas reserves in the united states which no longer meet the sec definition of proved reserves.",environmental,none
2814,   natural gas is converted to oil-equivalent basis at six million cubic feet per one thousand barrels.,environmental,none
2825,   gas converted to oil-equivalent at 6 million cubic feet = 1 thousand barrels.,environmental,none
2871,2 certification ) by principal financial officer.,environmental,none
2886,"other factors that may affect the demand for oil, gas, and petrochemicals, and therefore impact our results, include technological improvements in energy efficiency; seasonal weather patterns, which affect the demand for energy associated with heating and cooling; increased competitiveness of alternative energy sources that have so far generally not been competitive with oil and gas without the benefit of government subsidies or mandates; and changes in technology or consumer preferences that alter fuel cho",environmental,none
2887," even in countries with well-developed legal systems where exxonmobil does business, we remain exposed to changes in law that could adversely affect our results, such as:    ·            increases in taxes or government royalty rates ; ·            price controls; ·            changes in environmental regulations or other laws that increase our cost of compliance or reduce or delay available business opportunities ; ·            adoption of regulations mandating the use of alternative fuels or uncompetitive",environmental,none
2909,"actual future financial and operating results, including demand growth and energy source mix; capacity increases; production growth and mix; rates of field decline; financing sources; the resolution of contingencies and uncertain tax positions; environmental and capital expenditures; could differ materially depending on a number of factors, such as changes in the supply of and demand for crude oil, natural gas, and petroleum and petrochemical products and resulting price impacts; the outcome of commercial n",environmental,none
2963,"ices, such as toward alternative fueled or electric vehicles.",environmental,action
