,text,environmental,action
1292,"by 2040, global demand for liquid fuels is projected to grow to approximately 112 million barrels of oil‑equivalent per day, an increase of about 20 percent from 2015.",environmental,none
1294,"at the same time, a variety of emerging supply sources – including tight oil, deepwater, oil sands, natural gas liquids and biofuels – are expected to grow significantly to meet rising demand.",environmental,none
1297,"natural gas is a versatile fuel, suitable for a wide variety of applications, and it is expected to be the fastest-growing major fuel source from 2015 to 2040, meeting about 40 percent of global energy demand growth.",environmental,none
1298,"global natural gas demand is expected to rise about 45 percent from 2015 to 2040, with about 45 percent of that increase in the asia pacific region.",environmental,none
1299,helping meet these needs will be significant growth in supplies of unconventional gas ‑ the natural gas found in shale and other rock formations that was once considered uneconomic to produce.,environmental,none
1300,"in total, about 60 percent of the growth in natural gas supplies is expected to be from unconventional sources.",environmental,none
1301,"at the same time, conventionally-produced natural gas is likely to remain the cornerstone of supply, meeting about two‑thirds of global demand in 2040.",environmental,none
1302,"worldwide liquefied natural gas trade will expand significantly, likely reaching more than 2.",environmental,none
1303,"5 times the level of 2015 by 2040, with much of this supply expected to meet rising demand in asia pacific.",environmental,none
1304,the world’s energy mix is highly diverse and will remain so through 2040.,environmental,none
1305,oil is expected to remain the largest source of energy with its share remaining close to one‑third in 2040.,environmental,none
1306,"coal is currently the second largest source of energy, but it is likely to lose that position to natural gas in the 2025‑2030 timeframe.",environmental,none
1307,"the share of natural gas is expected to reach 25 percent by 2040, while the share of coal falls to about 20 percent.",environmental,none
1308,"nuclear power is projected to grow significantly, as many nations are likely to expand nuclear capacity to address rising electricity needs as well as energy security and environmental issues.",environmental,none
1309,"total renewable energy is likely to reach about 15 percent of total energy by 2040, with biomass, hydro and geothermal contributing a combined share of more than 10 percent.",environmental,none
1310,"total energy supplied from wind, solar and biofuels is expected to increase rapidly, growing over 200 percent from 2015 to 2040, when they will be about 4 percent of world energy.",environmental,none
1314,"according to the international energy agency, the investment required to meet oil and natural gas supply requirements worldwide over the period 2016‑2040 will be about $23 trillion or approximately $900 billion per year on average.",environmental,none
1315,"international accords and underlying regional and national regulations covering greenhouse gas emissions continue to evolve with uncertain timing and outcome, making it difficult to predict their business impact.",environmental,none
1316,"for many years, the corporation has taken into account policies established to reduce energy‑related greenhouse gas emissions in its long-term outlook for energy, which is used as a foundation for assessing the business environment and business strategies and investments.",environmental,action
1317,"the climate accord reached at the recent conference of the parties in paris set many new goals, and many related policies are still emerging.",environmental,action
1318,our outlook  reflects increasingly stringent climate policies and is consistent with the aggregation of nationally determined contributions which were submitted by signatories to the united nations framework convention on climate change 2015 paris agreement.,environmental,none
1319,"our outlook  seeks to identify potential impacts of climate related policies, which often target specific sectors, by using various assumptions and tools including application of a proxy cost of carbon to estimate potential impacts on consumer demands.",environmental,action
1320,"for purposes of the outlook, a proxy cost on energy-related co2 emissions is assumed to reach about $80 per tonne on average in 2040 in oecd nations.",environmental,none
1322,"nevertheless, as people and nations look for ways to reduce risks of global climate change, they will continue to need practical solutions that do not jeopardize the affordability or reliability of the energy they need.",environmental,action
1323,"thus, all practical and economically viable energy sources, both conventional and unconventional, will need to be pursued to continue meeting global energy demand, recognizing the scale and variety of worldwide energy needs as well as the importance of expanding access to modern energy to promote better standards of living for billions of people.",environmental,action
1324,the information provided in the long‑term business outlook includes exxonmobil’s internal estimates and forecasts based upon internal data and analyses as well as publicly available information from external sources including the international energy agency.,environmental,none
1327,"these strategies include capturing material and accretive opportunities to continually high-grade the resource portfolio, selectively developing attractive oil and natural gas resources, developing and applying high-impact technologies, and pursuing productivity and efficiency gains.",environmental,action
1364,"risk factors, proposed carbon policy and other climate‑related regulations in many countries, as well as the continued growth in biofuels mandates, could have negative impacts on the downstream business.",environmental,none
1376,"finally, exxonmobil announced plans to increase production of ultra-low sulfur fuels at the beaumont, texas, refinery by approximately 40,000 barrels per day.",environmental,action
1378,"north america continued to benefit from abundant supplies of natural gas and gas liquids, providing both low‑cost feedstock and energy.",environmental,none
1398,"4 million barrels per day increased 20,000 barrels per day with increased project volumes, mainly in canada, indonesia and nigeria, partly offset by field decline, the impact from canadian wildfires, and downtime notably in nigeria.",environmental,none
1399,natural gas production of 10.,environmental,none
1415,2 percent compared to 2014.,environmental,none
1418,natural gas production of 10.,environmental,none
1553,2 billion.,environmental,none
1589,2 billion lower than 2014.,environmental,none
1644,2 billion.,environmental,none
1694,"where guarantees for environmental remediation and other similar matters do not include a stated cap, the amounts reflect management’s estimate of the maximum potential exposure.",environmental,none
1726,"3 billion, as the corporation continued to pursue opportunities to find and produce new supplies of oil and natural gas to meet global demand for energy.",environmental,action
1764,"54  management’s discussion and analysis of financial condition and results of operations     environmental matters environmental expenditures               2016   2015                   capital expenditures   1,436   1,869 other expenditures   3,451   3,777   total   4,887   5,646   throughout exxonmobil’s businesses, new and ongoing measures are taken to prevent and minimize the impact of our operations on air, water and ground.",environmental,none
1765,"these include a significant investment in refining infrastructure and technology to manufacture clean fuels, as well as projects to monitor and reduce nitrogen oxide, sulfur oxide and greenhouse gas emissions, and expenditures for asset retirement obligations.",environmental,action
1766,"using definitions and guidelines established by the american petroleum institute, exxonmobil’s 2016 worldwide environmental expenditures for all such preventative and remediation steps, including exxonmobil’s share of equity company expenditures, were $4.",environmental,none
1771,environmental liabilities the corporation accrues environmental liabilities when it is probable that obligations have been incurred and the amounts can be reasonably estimated.,environmental,none
1773,"exxonmobil has accrued liabilities for probable environmental remediation obligations at various sites, including multiparty sites where the u.",environmental,none
1775,environmental protection agency has identified exxonmobil as one of the potentially responsible parties.,environmental,none
1778,"consolidated company provisions made in 2016 for environmental liabilities were $665 million and the balance sheet reflects accumulated liabilities of $852 million as of december 31, 2016, and $837 million as of december 31, 2015.",environmental,none
1782,42 natural gas   2.,environmental,none
1839,"    critical accounting estimates the corporation’s accounting and financial reporting fairly reflect its straightforward business model involving the extracting, refining and marketing of hydrocarbons and hydrocarbon-based products.",environmental,none
1884,management does not believe that lower prices are sustainable if energy is to be delivered with supply security to meet global demand over the long term.,environmental,none
2026,"the corporation’s principal business is energy, involving the worldwide exploration, production, transportation and sale of crude oil and natural gas and the manufacture, transportation and sale of petroleum products .",environmental,none
2095,management does not believe that lower prices are sustainable if energy is to be delivered with supply security to meet global demand over the long term.,environmental,none
2127,  asset retirement obligations and environmental liabilities the corporation incurs retirement obligations for certain assets.,environmental,none
2131,liabilities for environmental costs are recorded when it is probable that obligations have been incurred and the amounts can be reasonably estimated.,environmental,none
2175,2 petroleum products   3.,environmental,none
2179,7 gas/other   0.,environmental,none
2208,2 billion.,environmental,none
2220,"these companies are primarily engaged in oil and gas exploration and production, and natural gas marketing in north america; natural gas exploration, production and distribution in europe; and exploration, production, liquefied natural gas operations, refining operations, petrochemical manufacturing, and fuel sales in asia and the middle east.",environmental,none
2278,these obligations may include the costs of asset disposal and additional soil remediation.,environmental,none
2450,"where guarantees for environmental remediation and other similar matters do not include a stated cap, the amounts reflect management’s estimate of the maximum potential exposure.",environmental,none
2776,"2 tcfe, and up to 11.",environmental,none
2823,crude oil and natural gas liquids and natural gas production quantities shown are the net volumes withdrawn from exxonmobil’s oil and natural gas reserves.,environmental,none
2850,   natural gas is converted to oil-equivalent basis at six million cubic feet per one thousand barrels.,environmental,none
2864,   gas converted to oil-equivalent at 6 million cubic feet = 1 thousand barrels.,environmental,none
2909,2 certification ) by principal financial officer.,environmental,none
2924,"other factors that may affect the demand for oil, gas, and petrochemicals, and therefore impact our results, include technological improvements in energy efficiency; seasonal weather patterns, which affect the demand for energy associated with heating and cooling; increased competitiveness of alternative energy sources that have so far generally not been competitive with oil and gas without the benefit of government subsidies or mandates; and changes in technology or consumer preferences that alter fuel cho",environmental,none
2925," even in countries with well-developed legal systems where exxonmobil does business, we remain exposed to changes in law that could adversely affect our results, such as:    ·            increases in taxes, duties, or government royalty rates ; ·            price controls; ·            changes in environmental regulations or other laws that increase our cost of compliance or reduce or delay available business opportunities ; ·            adoption of regulations mandating the use of alternative fuels or unco",environmental,none
2936,"as reported in the corporation’s form 10-q for the second and third quarters of 2014, on may 20, 2014, the tceq issued a notice of enforcement and proposed agreed order alleging that record reviews and inspections at exxonmobil oil corporation’s beaumont, texas, refinery in 2013 and 2014, identified deficiencies in the refinery’s cooling tower monitoring activities and one air emission event, which allegedly violated provisions of the texas health and safety code, the texas water code, and the code of feder",environmental,none
2950,"actual future financial and operating results or conditions, including demand growth and energy source mix; government policies relating to climate change; project plans, capacities, schedules and costs; production growth and mix; rates of field decline; asset carrying values; proved reserves; financing sources; the resolution of contingencies and uncertain tax positions; and environmental and capital expenditures; could differ materially depending on a number of factors, such as changes in the supply of an",environmental,none
3005,"ices, such as toward alternative fueled or electric vehicles.",environmental,action
3017,al regulations.,environmental,none
3024,"   environmental matters 55     market risks, inflation and other uncertainties 55     recently issued accounting standards                                                             57     critical accounting estimates 57     management’s report on internal control over financial reporting 63     report of independent registered public accounting firm 64     consolidated financial statements       statement of income 65     statement of comprehensive income 66     balance sheet 67     statement of cash fl",environmental,none
